50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,28d1b078-7487-4bdc-b9e9-62eca1cdc795,2745,,"[11.7, 48.0]",3754020,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,167,Liverpool,24,['929f8ba6-867e-4110-b862-07ba1d84ed55'],30,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:30.397,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,66d8f148-f2e2-449b-a5e1-0105800766ad,2779,,"[99.1, 23.1]",3754020,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tommy Elphick,9626.0,Right Center Back,169,AFC Bournemouth,28,['d78b85e1-cef3-49f4-95b4-0683c7a2a6bf'],49,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:49.866,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,6b7e2547-e7a7-43f7-b17f-8256791c5761,2792,,"[20.5, 58.0]",3754020,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Emre Can,3493.0,Left Center Midfield,170,Liverpool,24,['29c53199-2e81-4343-a214-e14fa45a656a'],1,,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:01.094,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,8983a31e-a169-4210-a01c-4fd648a11f0d,2861,,"[21.7, 51.2]",3754020,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,175,Liverpool,24,['e482d9b5-f7c5-478c-b35e-cde734e93813'],40,,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:40.905,Duel,True
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,488e79aa-17cf-4e6a-8be7-af5a400d6be0,2870,,"[89.2, 37.8]",3754020,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Tomlin,4738.0,Left Center Forward,175,Liverpool,24,['ca30909f-8192-4f5c-be2d-6a8d8d2826c8'],44,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:44.597,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a382b95f-817d-4693-8f67-b145a961cc7c,3010,,"[68.1, 42.8]",3754020,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,181,Liverpool,24,['f75a2cf4-83ad-44a7-8f7a-2b95bbf7363e'],15,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:15.602,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d4b5fa39-153e-4aa9-8f15-9fd23e96558d,3018,,"[66.4, 4.6]",3754020,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Right Wing,183,Liverpool,24,['b0b6f8d7-6771-43ec-8094-195d4ac89211'],28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:28.024,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,7d5009ce-83f7-45f3-abf3-d6e4b92f0718,3081,,"[94.7, 37.3]",3754020,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,188,Liverpool,24,['beb1ca73-0778-489d-93bb-67ae84b52e4f'],52,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:52.941,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9a9fd95e-ebf8-494d-b8fe-15bb1a77fca0,3099,,"[110.7, 33.2]",3754020,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Tomlin,4738.0,Left Center Forward,189,AFC Bournemouth,28,['7ab8bf35-1e4a-4781-b7e1-b9e8835b98f1'],8,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:08.329,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,43529d2f-ae20-4f11-aca2-417112d7ce4c,3165,,"[90.6, 9.8]",3754020,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,191,AFC Bournemouth,28,['90a75eca-ba02-4945-9686-0707b75d5a4e'],11,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:11.768,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f10e6fc5-32bc-44d6-bfe0-43b62721920b,3194,,"[54.7, 11.5]",3754020,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrew Surman,3344.0,Left Defensive Midfield,193,Liverpool,24,['ae17c44a-0a8e-4bc3-8ec7-8307ccb18e2b'],38,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:40:38.807,Duel,True
,,,,,,,,,,True,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,c8da9a2a-d92c-4860-abb6-e965e0d24819,3200,,"[77.2, 73.4]",3754020,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,194,AFC Bournemouth,28,['2037a39d-cd63-4fd7-bd39-4cc6f74e7860'],40,,,,,,,,,,,,,,,,,,,Liverpool,24,00:40:40.788,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,f7252b0e-75aa-4fdd-8476-fe6152ea627d,3230,,"[23.4, 25.9]",3754020,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,195,AFC Bournemouth,28,['26626ec5-16db-425f-8bd2-70559a50aaa2'],19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:19.106,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d188affb-caed-425b-8aea-f6f32d76afd3,3237,,"[7.5, 25.1]",3754020,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Wing,196,AFC Bournemouth,28,['53d3fb99-4fd0-4899-ad52-f127598d6065'],59,,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:59.707,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d1e117b2-586f-4499-8cd7-b8ab5c8c106c,3240,,"[4.8, 32.7]",3754020,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,196,AFC Bournemouth,28,['27444d82-8e0c-4218-8d0b-8ff7fbcc2518'],0,,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:00.797,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,51e0f291-1497-4603-9330-93b93f50ea66,3298,,"[86.4, 71.7]",3754020,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,201,Liverpool,24,['a4bcfce8-ff3f-46ec-9f6f-e69345e0640a'],9,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:09.678,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,bdae25cd-531c-45c3-ba4b-6589fbdb9175,3342,,"[28.0, 72.7]",3754020,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,202,AFC Bournemouth,28,['4def7421-880a-4b88-8b8a-261774344220'],10,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:10.924,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,d9724d31-96d5-484d-abd4-940d6d4ce8de,3346,,"[29.5, 76.5]",3754020,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,202,AFC Bournemouth,28,['16ab1373-2cf4-4b78-a791-d0ca2e755678'],12,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:12.539,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,00586d83-0f19-4350-ab3e-ad96d44bc65c,3350,,"[83.2, 4.5]",3754020,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Charlie Daniels,3345.0,Left Back,202,AFC Bournemouth,28,['62be861b-2284-42c2-bb8b-90bb15019f3a'],13,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:13.988,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,35b8cee4-82bc-4249-bf16-60d5bf408179,3400,,"[86.1, 38.3]",3754020,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Callum Wilson,3616.0,Right Center Forward,205,AFC Bournemouth,28,['9a8542be-0c9f-41da-b523-8c5122304c1b'],17,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:17.485,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,fd904ded-bac6-427e-a54b-202183252a40,3426,,"[17.6, 13.8]",3754020,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Wing,205,AFC Bournemouth,28,['c7444894-42d0-4f8d-8189-34f87bcf6e44'],38,,,,,,,,,,,,,,,,,,,Liverpool,24,00:47:38.908,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a3df46d6-9896-4115-903a-13fc8fa6504a,3487,,"[36.6, 68.0]",3754020,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tommy Elphick,9626.0,Right Center Back,210,Liverpool,24,['ae7df153-314c-4a24-ab93-59ba1ea5dbc6'],37,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:37.535,Duel,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,65e7b927-7e9d-4acf-b8f6-6a5b8edf3e4b,14,,"[24.5, 25.4]",3754020,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steve Cook,3341.0,Left Center Back,2,Liverpool,24,"['4619ae4b-8647-4c56-97b3-f207643dc565', 'b1f8b991-0682-4761-81f0-87e4ba888190']",8,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:08.677,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,0afd3b5d-2736-42ca-88c2-503503948813,24,,"[4.8, 21.6]",3754020,0,,,True,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Steve Cook,3341.0,Left Center Back,2,Liverpool,24,['919c5e26-011e-4882-a6f4-3d0ad6286d0e'],15,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:15.043,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,aa14a0bf-18d3-4133-b1d4-bc007f4022c7,101,,"[12.2, 48.8]",3754020,1,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,6,AFC Bournemouth,28,['bee8b763-7a52-42c5-b9a7-66801ab6100b'],49,,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:49.479,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,df488307-6e4d-49a0-810c-16120ff253c3,111,,"[10.7, 46.0]",3754020,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adam David Lallana,4090.0,Center Attacking Midfield,7,AFC Bournemouth,28,"['4c2d08e2-a68c-4e67-9e38-06d81a8076aa', '9d0f365b-2e2c-446c-957a-37557dbae0dd']",25,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:25.436,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,b9df9d40-f474-45c8-b42f-b2a6388df2bc,113,,"[14.5, 72.0]",3754020,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nathaniel Edwin Clyne,4590.0,Right Back,7,AFC Bournemouth,28,['ce832c33-9093-484d-ae96-d6b303ff60ca'],29,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:29.589,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,b026ae71-89f4-44bf-b0a7-4b8d820f7584,137,,"[10.9, 44.9]",3754020,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tommy Elphick,9626.0,Right Center Back,9,Liverpool,24,"['1d561bc4-40da-4b7f-9168-ecb90ef8a256', '7472a9e6-e88e-4892-b167-1a8ce68f0b6b']",29,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:29.092,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,502a1ca0-da7f-4325-960d-164c87c4f085,193,,"[24.3, 7.7]",3754020,6,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,15,AFC Bournemouth,28,['bcfd0cde-ac62-4224-af56-375bc7ce4dd0'],18,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:18.779,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,66caf259-7c09-4074-b204-815744f7ff79,201,,"[7.3, 36.9]",3754020,6,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,16,AFC Bournemouth,28,['8473865b-3626-4737-9059-eaa28bf55f31'],45,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:45.334,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,2218be2a-ab51-4d51-8648-e401833d9066,203,,"[2.9, 45.3]",3754020,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adam David Lallana,4090.0,Center Attacking Midfield,17,AFC Bournemouth,28,['f5618a64-633f-4f7e-894f-d68096356114'],16,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:16.899,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,cc692cd8-aa57-4025-a2c7-4140d7c55aa5,207,,"[4.8, 57.8]",3754020,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adam David Lallana,4090.0,Center Attacking Midfield,17,AFC Bournemouth,28,,20,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:20.959,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,c4bedaf4-6dcc-45b2-8bbf-fe13c3761a0e,286,,"[3.2, 51.9]",3754020,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,20,AFC Bournemouth,28,['13575dff-4f3c-4b40-9ca4-2f7af819af72'],52,,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:52.448,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,638502cd-9516-4481-aa1d-f3d4121677e1,292,,"[10.7, 67.8]",3754020,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Left Center Midfield,21,AFC Bournemouth,28,['003a6e06-8045-4848-b9c2-ae3a4e616794'],13,,,,,,,,,,,,,,,,,,,Liverpool,24,00:09:13.070,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,7d597690-eb97-4235-a479-f1a717195c1f,308,,"[21.1, 58.1]",3754020,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,24,AFC Bournemouth,28,['42b43126-4925-42af-ae77-7cb54e7e0d71'],39,,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:39.236,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,6fb914d3-82b1-4a16-9219-e0da532fe837,338,,"[42.8, 71.4]",3754020,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,26,AFC Bournemouth,28,['54fd130e-5fb8-48d7-9f62-fbd658782f14'],9,,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:09.970,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,543ca45e-b0f6-449b-a1b3-d6b577275160,369,,"[21.9, 5.2]",3754020,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Charlie Daniels,3345.0,Left Back,28,Liverpool,24,,30,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:30.955,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,9d4d5b5d-b9b4-4f12-a946-6cedf409c4fb,377,,"[28.3, 5.1]",3754020,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,29,AFC Bournemouth,28,,50,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:50.219,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,105d85b3-0e9f-4bc9-8701-cdae9103c181,391,,"[2.9, 24.6]",3754020,12,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,30,Liverpool,24,,57,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:57.597,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,b25bd4c8-8cf3-4d2a-8b76-445073683b61,549,,"[57.6, 3.0]",3754020,15,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,38,Liverpool,24,['4ab6662c-01b6-4738-8b48-2533f0be2226'],55,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:55.609,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,96082b4d-c62e-42eb-a394-7460b20e968f,672,,"[42.5, 42.2]",3754020,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,46,AFC Bournemouth,28,['f56fd8a2-7a27-4244-98d7-696ceced708d'],19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:19.000,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,e6ca5173-fb27-4293-aca2-9dc3ee49e75e,754,,"[14.5, 49.4]",3754020,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,51,AFC Bournemouth,28,['fb244859-80cf-4f98-ac5c-e4ab2c44a896'],4,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:04.690,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,269bd8ee-4e91-4501-a65a-2ce932f88fe4,790,,"[3.7, 42.6]",3754020,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrew Surman,3344.0,Left Defensive Midfield,53,Liverpool,24,['3b251c40-ab68-4b50-808a-f9908da3fc3e'],11,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:11.818,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,c4c0d819-9bd6-4ff1-bfea-5fcc4ea75b3c,792,,"[15.6, 49.6]",3754020,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matt Ritchie,3049.0,Right Midfield,53,Liverpool,24,['5698fe34-b872-4940-810e-0a30077f06c4'],14,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:14.690,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,96f6ade0-c111-46cf-85ae-09f43b2c4369,930,,"[6.4, 44.1]",3754020,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,58,Liverpool,24,['ef93767f-fb0e-414c-8df9-01d8460c6e18'],8,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:25:08.651,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,72d4e946-9c5e-41d2-b967-34ab5cc96d7b,977,,"[28.7, 76.2]",3754020,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,61,Liverpool,24,['f567e84c-318f-46aa-93f9-1dae0b492a74'],16,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:16.879,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,a16e5a3d-74a8-4325-931e-943b03ff61c8,1026,,"[8.4, 46.2]",3754020,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,65,Liverpool,24,"['c176833f-99f8-4d0c-80ca-7a310b7793d7', 'cfb662fc-a09e-4f05-b601-3b337d3020a0']",11,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:11.506,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,63d892bb-301c-47a2-8cf5-05186fc6e95c,1027,,"[15.3, 40.9]",3754020,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eunan O''Kane,13248.0,Right Center Midfield,65,Liverpool,24,,13,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:13.916,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,1db31297-ddc9-4603-8971-426d157fc999,1117,,"[70.0, 9.1]",3754020,31,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordon Ibe,3635.0,Left Wing,69,AFC Bournemouth,28,"['51aed0e9-80cb-49f7-8cb9-6befb01aec4b', 'b6416f1e-e534-48b4-896f-443ea85f59d3']",17,,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:17.647,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,4a7e43f2-6588-44be-b463-ab99592a82f0,1232,,"[11.4, 44.3]",3754020,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tommy Elphick,9626.0,Right Center Back,78,Liverpool,24,['a95c69f8-3562-4064-b3c1-e0c03091db6c'],47,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:47.642,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,d096abbd-4872-4382-82e8-0037cb9bcae5,1233,,"[15.4, 48.4]",3754020,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matt Ritchie,3049.0,Right Midfield,78,Liverpool,24,,49,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:49.098,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,03d7c4fa-d2c5-4029-aea4-d13551b8d1c5,1305,,"[7.6, 37.3]",3754020,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tommy Elphick,9626.0,Right Center Back,86,Liverpool,24,['58ba5658-9662-47c3-96de-fcff9faa81e6'],52,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:36:52.379,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,35a7c164-86a3-4380-b9ec-edb2344b9b88,1311,,"[34.0, 39.2]",3754020,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,87,AFC Bournemouth,28,"['2df88131-9b58-42a8-86a1-cd9de9500d21', 'a8d3806b-d542-4dea-b0bb-ae2e8914fc0c']",25,,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:25.653,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,307926fe-4a65-451e-87ed-1c081970927a,1312,,"[34.8, 30.6]",3754020,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,87,AFC Bournemouth,28,,27,,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:27.379,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,a4475b82-5cba-444d-86cb-974e4a958701,1323,,"[20.4, 12.7]",3754020,37,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,87,AFC Bournemouth,28,['4be3e10c-b343-4da7-9c3f-7966d921488a'],37,,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:37.690,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,c94eb0a0-9ae9-40b9-8e46-a94c9786e25f,1369,,"[5.3, 23.3]",3754020,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joe Gomez,3495.0,Left Back,91,AFC Bournemouth,28,"['3254bdc1-06f3-476c-8f32-cafdbf0b0604', '78ccf057-6891-4c7c-b7cc-fd85de9a723d']",43,,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:43.384,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,e779ce32-49dd-4f43-9590-b43af54009b1,1438,,"[12.2, 35.7]",3754020,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrew Surman,3344.0,Left Defensive Midfield,95,Liverpool,24,,42,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:42.119,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,aaa5021b-9580-491a-b7fa-2dccd7cf5af5,1523,,"[15.9, 24.9]",3754020,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,97,Liverpool,24,['d80f053a-5dd6-4dc5-ba3d-041bb3b29ae8'],21,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:21.272,Clearance,True
