ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[49.9, 61.3]",,,,,,,,,,,,1.503635,,,,,,,,,,,6889931a-d285-455d-8a13-c5f4e22f5062,3707,,"[49.9, 61.3]",3753991,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kolo Habib Touré,38412.0,Right Center Back,190,Liverpool,24,"['b2e3c085-8667-423c-bf97-663afb433be5', 'c49cebbc-84cb-45e1-9316-6e5fa3f2260e']",15,,,,,,,,,,,,,,,Liverpool,24,00:43:15.151,Carry,
,,"[57.4, 60.3]",,,,,,,,,,,,0.401499,,,,,,,,,,,c662239e-3cde-40d0-9310-6c693609c56f,3712,,"[58.7, 60.0]",3753991,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,190,Liverpool,24,"['2471e5fb-a07d-447c-b784-5c358887abbe', '7907e42b-133a-4c40-8c15-b08d1cf05dc2']",18,,,,,,,,,,,,,,,Liverpool,24,00:43:18.544,Carry,
,,"[78.3, 16.2]",,,,,,,,,,,,1.435401,,,,,,,,,,,533058bc-5d57-494b-a10c-f3dbb95273f5,3718,,"[69.3, 24.8]",3753991,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Left Defensive Midfield,191,Manchester City,36,"['3c075762-a460-44de-b311-3c1990f6d9dc', '497678e5-9b7d-4d8f-91e2-cc780102f5b7', '9bfea4e9-4b30-4cb2-b43a-937b485a4459']",20,,,,,,,,,,,,,,,Manchester City,36,00:43:20.766,Carry,True
,,"[68.1, 63.9]",,,,,,,,,,,,3.555343,,,,,,,,,,,31174a43-89cc-43d5-bd68-ffb5b4498520,3730,,"[56.7, 52.1]",3753991,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Javier Zabaleta Girod,3052.0,Right Back,192,Manchester City,36,"['4881a4c0-4bde-4670-9b02-d2d406e647f5', '7d6d5241-103f-4118-b494-547862f8cb7f', 'fbda9325-f314-4291-84f8-276246c86a5e']",45,,,,,,,,,,,,,,,Manchester City,36,00:43:45.807,Carry,True
,,"[89.7, 73.5]",,,,,,,,,,,,2.294194,,,,,,,,,,,8c86dc26-6fd5-4394-b493-aa77eb067cd8,3734,,"[77.7, 77.4]",3753991,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,192,Manchester City,36,"['5e887e41-165e-4c75-9201-9c37205b8d8a', 'bd9f3695-7be0-4ef9-a536-6791efe1429a', 'e6824a1d-4c77-431f-89f8-f05efb5277f8']",50,,,,,,,,,,,,,,,Manchester City,36,00:43:50.093,Carry,True
,,"[103.4, 59.6]",,,,,,,,,,,,1.427098,,,,,,,,,,,e102cc4c-9956-4478-a8fd-ef956565b879,3738,,"[98.2, 59.6]",3753991,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,192,Manchester City,36,"['32db185e-d516-4d46-aa3d-819a827b2b3b', 'ab3685f2-afac-47fe-ba9f-5c097b3a9bfb', 'e9488f40-2097-405e-aa8a-27c4d35f36de']",52,,,,,,,,,,,,,,,Manchester City,36,00:43:52.978,Carry,True
,,"[18.9, 0.1]",,,,,,,,,,,,5.065663,,,,,,,,,,,8cce0f28-b0d2-4342-9228-204e110877d4,3746,,"[17.2, 20.9]",3753991,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordon Ibe,3635.0,Right Midfield,193,Manchester City,36,"['0e594dcc-7b05-474d-a6ce-b8ef06976422', '65e92045-d35d-471b-9cfe-76c190ae2eab', '973d2eed-0784-42b5-9b07-5684f30a0a8f']",20,,,,,,,,,,,,,,,Liverpool,24,00:44:20.988,Carry,True
,,"[58.0, 77.6]",,,,,,,,,,,,1.017385,,,,,,,,,,,230cbf26-d77f-4ff8-bda6-5bc1471be6b5,3753,,"[68.5, 80.0]",3753991,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,David Josué Jiménez Silva,3064.0,Left Defensive Midfield,193,Manchester City,36,"['5892a0f9-399c-4aa9-bfb6-c8426e646db6', 'a29eb9b8-f24f-4ed0-82f5-f6d6235e6236', 'd4219f45-5ee5-4f8c-8fc9-bc43a6f6be82', 'dc1f2509-87db-4133-9312-509e867ec084']",30,,,,,,,,,,,,,,,Manchester City,36,00:44:30.552,Carry,True
,,"[41.5, 74.2]",,,,,,,,,,,,1.152027,,,,,,,,,,,001ea8e6-3a24-42c6-9720-ca89b3f9d2ba,3757,,"[46.9, 70.3]",3753991,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pablo Javier Zabaleta Girod,3052.0,Right Back,193,Manchester City,36,"['0bb68b49-6dc1-4d0f-a6fb-b2e3fb86e11d', 'acdaceb2-22fe-41a8-a91e-9d4d4e9e65cf']",32,,,,,,,,,,,,,,,Manchester City,36,00:44:32.942,Carry,
,,"[58.4, 40.4]",,,,,,,,,,,,3.81842,,,,,,,,,,,d21bb96b-991a-4547-a56f-6a50c6a5f745,3760,,"[37.9, 60.5]",3753991,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Vincent Kompany,3101.0,Right Center Back,193,Manchester City,36,"['3a55b2f1-6f85-478f-a22b-18d78ce036ac', '42a3dfeb-f2a7-49ed-8991-50b31823aecb', 'dce13d8a-6fe9-43e0-8156-feb3488a0227']",35,,,,,,,,,,,,,,,Manchester City,36,00:44:35.565,Carry,True
,,"[80.7, 37.4]",,,,,,,,,,,,2.174668,,,,,,,,,,,558e022e-efc7-4d6b-9dd2-e30320741a5f,3764,,"[69.3, 28.8]",3753991,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wilfried Guemiand Bony,3598.0,Center Attacking Midfield,193,Manchester City,36,"['06e6469f-b942-4b6e-a54c-3a9c66e5eff1', '81e73f96-3292-42a9-a70b-e608642c09b0', 'ea5a3ef4-bb8e-45c4-a7a5-dc38e490550a']",40,,,,,,,,,,,,,,,Manchester City,36,00:44:40.344,Carry,True
,,"[85.7, 39.1]",,,,,,,,,,,,1.928792,,,,,,,,,,,1a277d5e-df66-468b-9ba0-3a40b457b221,3769,,"[80.7, 37.4]",3753991,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wilfried Guemiand Bony,3598.0,Center Attacking Midfield,193,Manchester City,36,"['0392eed2-d39e-4285-94a4-0a2bdb520911', '06e6469f-b942-4b6e-a54c-3a9c66e5eff1', '65d5c624-575b-4016-9f92-8c58eb6642fb', '7a57ba5f-da12-4511-976b-c550be0badbf', '81e73f96-3292-42a9-a70b-e608642c09b0']",42,,,,,,,,,,,,,,,Manchester City,36,00:44:42.518,Carry,True
,,"[32.3, 12.4]",,,,,,,,,,,,1.813858,,,,,,,,,,,0a0090bb-188c-4418-bdbb-e0c061464f3e,3789,,"[23.8, 8.5]",3753991,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleksandar Kolarov,5596.0,Left Back,197,Manchester City,36,"['0c25356a-20fe-4350-b0e8-f712f9dbeb30', '278b27fc-02cb-462d-a9ce-7f55d7062d87', '30928078-cd64-4e00-8c43-9f29b3903a95', 'ef56a6a0-a273-4977-939a-82368ee7ed21']",47,,,,,,,,,,,,,,,Manchester City,36,00:45:47.154,Carry,True
,,"[36.4, 25.6]",,,,,,,,,,,,1.141774,,,,,,,,,,,65559076-1b66-44c2-a3f4-44ad037aeb9c,3793,,"[36.2, 25.8]",3753991,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Josué Jiménez Silva,3064.0,Left Defensive Midfield,197,Manchester City,36,"['8bec3ac5-5528-4355-83ee-8fd9c4fa04ff', '8e62c4d7-8cee-4339-a34c-cc3c887c7ff3', 'ef32c252-b0cd-460c-b82f-b43148da4421']",49,,,,,,,,,,,,,,,Manchester City,36,00:45:49.685,Carry,True
,,"[52.5, 52.6]",,,,,,,,,,,,0.979578,,,,,,,,,,,69942655-e15a-497b-af24-a8ac4ff59eb7,3801,,"[61.2, 48.3]",3753991,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,198,Liverpool,24,"['61897be3-63cd-4f12-9975-0af1ea0ecf2c', '7e2a4806-5f29-4e9f-854e-4cd4606b06ea', 'ce074aca-bff8-4eb1-87b6-2a16697f9e2c']",55,,,,,,,,,,,,,,,Liverpool,24,00:45:55.784,Carry,True
,,"[101.9, 66.9]",,,,,,,,,,,,4.104629,,,,,,,,,,,505aad4e-17f2-44ff-a790-dd72062c9010,3805,,"[74.9, 72.9]",3753991,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Midfield,198,Liverpool,24,"['599c6a80-5331-4eac-9cc3-d42a07af9802', 'b989bf32-da5c-42b0-b606-2931eb4ad56b']",59,,,,,,,,,,,,,,,Liverpool,24,00:45:59.218,Carry,
,,"[8.6, 11.5]",,,,,,,,,,,,2.63683,,,,,,,,,,,f82f2fa0-36d6-4dfd-80d5-4b821f5dfc7b,3809,,"[13.1, 19.0]",3753991,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,198,Liverpool,24,"['90ba9c84-bcdb-4e73-8023-cd076a410a72', 'c4dbb9b1-d89d-4cc4-aea3-3b56821b90dd']",4,,,,,,,,,,,,,,,Manchester City,36,00:46:04.827,Carry,
,,"[27.0, 6.4]",,,,,,,,,,,,0.762089,,,,,,,,,,,4dd3e127-2f7c-4516-8544-7c29d7c0ab4c,3812,,"[27.0, 6.2]",3753991,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Left Wing,198,Liverpool,24,"['49cabd0b-0210-42cb-aa01-2f83a5d580b7', '9cc58cc9-8263-4108-88e8-52e8f2dc9b5b']",8,,,,,,,,,,,,,,,Manchester City,36,00:46:08.449,Carry,
,,"[104.2, 66.2]",,,,,,,,,,,,2.047372,,,,,,,,,,,d5199a9f-c0a4-4d6f-ba26-61bdca32f370,3816,,"[105.7, 69.7]",3753991,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Midfield,198,Liverpool,24,"['1c2d721f-2ace-4d4f-9071-189f82d5d7b4', '4187a24d-73dd-4bb8-99c3-51ab2096d08a']",10,,,,,,,,,,,,,,,Liverpool,24,00:46:10.448,Carry,
,,"[67.7, 51.9]",,,,,,,,,,,,1.644361,,,,,,,,,,,280c224e-0404-47c2-b024-87f20ade4eca,3826,,"[69.2, 60.3]",3753991,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,199,Liverpool,24,"['da9eedcd-f438-4c4c-8954-d9afc1d94b1a', 'e04c381f-43d3-4eba-ab56-396ce5ce20d1']",33,,,,,,,,,,,,,,,Liverpool,24,00:46:33.375,Carry,
,,"[36.4, 28.8]",,,,,,,,,,,,1.665378,,,,,,,,,,,19fd02de-fda4-4de8-b05f-d11a0e5e46cf,3830,,"[33.6, 29.9]",3753991,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,200,Manchester City,36,"['d63eae34-18de-4ee5-9f07-ea28f581ac35', 'e5511e41-c722-48ae-9e5b-c8dafedd0871', 'fe7b00d7-4b85-47cf-815e-f096e3924a20']",36,,,,,,,,,,,,,,,Manchester City,36,00:46:36.833,Carry,True
,,"[86.9, 25.8]",,,,,,,,,,,,0.114667,,,,,,,,,,,e8147a89-0bfc-484a-8dc7-54fc41525793,3837,,"[87.1, 25.8]",3753991,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wilfried Guemiand Bony,3598.0,Center Attacking Midfield,201,Manchester City,36,"['5ca7e9f1-2b8f-4706-9445-a9ce0946ff83', 'b8639392-e931-4387-8945-0ccc5eaef520']",57,,,,,,,,,,,,,,,Manchester City,36,00:46:57.249,Carry,
,,"[101.0, 29.0]",,,,,,,,,,,,0.04,,,,,,,,,,,bdec7e0b-eb3c-4881-bcd8-1ebe92978399,3843,,"[101.4, 29.0]",3753991,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,201,Manchester City,36,"['0f3e236c-d6a4-4dcd-b94f-0fa97ce986ba', '6a68cae9-1f8d-4d30-a224-ea8a30443641', '987f5bf2-0520-4622-a07a-2a83f63120b9']",59,,,,,,,,,,,,,,,Manchester City,36,00:46:59.841,Carry,True
,,"[24.0, 48.1]",,,,,,,,,,,,0.846537,,,,,,,,,,,70783528-5711-4445-a181-9b83e91c1fb4,3847,,"[24.7, 48.7]",3753991,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Emre Can,3493.0,Left Center Midfield,202,Liverpool,24,"['12200145-b867-4b78-9a41-606f964ed9c9', '36982345-aa3f-42b9-a9cb-abef12953e5d']",0,,,,,,,,,,,,,,,Liverpool,24,00:47:00.558,Carry,
,,"[51.8, 61.8]",,,,,,,,,,,,3.610311,,,,,,,,,,,2dc9e2ee-3f23-423e-ae70-2f70ae07a834,3850,,"[30.4, 54.9]",3753991,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jordan Brian Henderson,3532.0,Right Center Midfield,202,Liverpool,24,"['0b30c867-4bc6-4b65-a51a-46849b569104', '7a0c8696-7a43-4e2f-b108-6fb55ecc3e76', '9f42bff7-43c0-4be7-9eec-d85a598e3b25']",2,,,,,,,,,,,,,,,Liverpool,24,00:47:02.253,Carry,True
,,"[57.8, 54.7]",,,,,,,,,,,,1.354626,,,,,,,,,,,2d3b461b-0147-41e4-a9d4-e4c1785a901e,3857,,"[47.5, 56.4]",3753991,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,204,Liverpool,24,"['02a6b5bd-5e20-422f-9257-db8f7682b896', '7938d7c8-656f-43c2-9e72-56d5845e6b5b']",29,,,,,,,,,,,,,,,Liverpool,24,00:47:29.168,Carry,
,,"[70.2, 54.3]",,,,,,,,,,,,0.622224,,,,,,,,,,,0324bcad-5d5d-4610-9b8e-9c82c2762590,3862,,"[72.4, 53.6]",3753991,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Center Attacking Midfield,204,Liverpool,24,"['8f222d00-994b-4bbe-aaa2-e44614cda784', 'aff418fa-5b2f-4388-8aaa-4ddd95f9e7db']",36,,,,,,,,,,,,,,,Liverpool,24,00:47:36.308,Carry,
,,"[65.3, 57.9]",,,,,,,,,,,,0.272179,,,,,,,,,,,89c82f74-2ada-41e6-b29e-0b896ca0ccca,3866,,"[64.0, 57.0]",3753991,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,204,Liverpool,24,"['85b1fdd6-81f9-4300-a45e-97ffd2e393ca', 'a2916628-0590-484c-8915-a82350e6ba0f', 'b4e06d93-d9e8-4559-bb0c-22d6a3bb9063']",37,,,,,,,,,,,,,,,Liverpool,24,00:47:37.605,Carry,True
,,"[61.2, 38.9]",,,,,,,,,,,,1.008514,,,,,,,,,,,0c8ad01f-68ca-48a0-8716-1995cd7e404a,3871,,"[60.8, 38.9]",3753991,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Left Center Midfield,204,Liverpool,24,"['8eae1226-f55f-4ce3-a2d7-09891efbbd6d', 'e1b61499-50b8-4b09-8be4-09d268783a62']",40,,,,,,,,,,,,,,,Liverpool,24,00:47:40.986,Carry,
,,"[94.0, 16.4]",,,,,,,,,,,,7.583294,,,,,,,,,,,799adc8b-5e7e-412c-923f-697f40cfd532,3874,,"[63.4, 5.1]",3753991,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Left Back,204,Liverpool,24,"['775c874f-a96e-43d3-b93a-63ca862b314a', '7c241119-23be-414a-9334-e5aef1f027be', 'ac23c504-54e2-46cc-8733-ddcb40ffd646']",44,,,,,,,,,,,,,,,Liverpool,24,00:47:44.592,Carry,True
,,"[103.4, 4.0]",,,,,,,,,,,,5.445836,,,,,,,,,,,6b5f47ef-7fb6-4331-a342-30b729a78b63,3881,,"[82.4, 31.6]",3753991,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,205,Manchester City,36,"['7a7ad576-c800-41ed-b69a-349b0eb9fa63', '9ca17c7a-41c8-4f67-8da1-54335bdad639', 'bd3367de-da2c-41c7-97b0-0009dc93328e', 'd3cf6e22-8316-47b4-86e3-4e6241863034']",3,,,,,,,,,,,,,,,Manchester City,36,00:48:03.537,Carry,True
,,,,,,,,,,,,,,0.62808,,,,,,,,,,,2d5479d8-0eb6-4061-aacb-1e7004bb2c05,11,,"[69.1, 36.7]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,2,Manchester City,36,"['1d8004ef-fb75-4643-b435-f27b0e2bd99f', 'f70427a4-e67e-486b-9fa2-9497b575eb7e']",3,,,,,,,,,,,,,,,Liverpool,24,00:00:03.270,Pressure,
,,,,,,,,,,,,,,0.805603,,,,,,,,,,,0f0c0b2b-c476-4738-9cd2-463709bcb98a,15,,"[76.6, 21.8]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,2,Manchester City,36,['8862451d-107d-4668-a6b8-83d631de99f3'],5,,,,,,,,,,,,,,,Liverpool,24,00:00:05.624,Pressure,
,,,,,,,,,,,,,,0.830112,,,,,,,,,,,2088f822-d031-4d7f-ac99-bfc31ece005f,16,,"[78.1, 19.0]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,2,Manchester City,36,['5804156c-27dd-437b-8bc8-842a84d2e714'],6,,,,,,,,,,,,,,,Liverpool,24,00:00:06.973,Pressure,
,,,,,,,,,,,,,,4.020164,,,,,,,,,,,953c4283-9660-47c7-9237-a9fb0a5e300f,23,,"[103.8, 68.4]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Divock Okoth Origi,4747.0,Center Forward,2,Manchester City,36,"['49a4a1f1-0a58-46ce-ba4c-55e0b1ce37f0', '8b893de2-0610-4a98-aa33-b4914eab8a52', '8e82b4ea-c685-46f5-a5db-2bae68830521', '95722574-802f-41fb-80c5-42cc08df849d', 'c7b5de2a-fe31-41dc-93b1-8791de6507d3']",13,,,,,,,,,,,,,,,Liverpool,24,00:00:13.302,Pressure,
,,,,,,,,,,,,,,0.978825,,,,,,,,,,,4e2e62b2-56fd-4a2f-8c59-066703ebfe4b,32,,"[15.2, 11.3]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolás Hernán Otamendi,3090.0,Left Center Back,2,Manchester City,36,"['08078643-3a5d-4b88-96d8-4e1ffa3d3b3e', 'e645fc15-8238-4be3-bbfd-aff92e0a5f76']",18,,,,,,,,,,,,,,,Manchester City,36,00:00:18.238,Pressure,
,,,,,,,,True,,,,,,0.693883,,,,,,,,,,,e4dda3c0-e4e1-4843-a870-20bea0c0c082,35,,"[14.0, 13.6]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,2,Manchester City,36,['e645fc15-8238-4be3-bbfd-aff92e0a5f76'],18,,,,,,,,,,,,,,,Manchester City,36,00:00:18.652,Pressure,
,,,,,,,,True,,,,,,1.2385,,,,,,,,,,,8240d799-2656-43f4-bedf-c455d8e4ed77,38,,"[12.9, 12.6]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolás Hernán Otamendi,3090.0,Left Center Back,2,Manchester City,36,"['1218df89-b88f-4c0d-ab7e-156fab2d1aee', '5dba4308-4bf8-415f-931c-30af9e10ec45', '9dda3813-1905-4e3e-95de-830723628f1c']",20,,,,,,,,,,,,,,,Manchester City,36,00:00:20.269,Pressure,
,,,,,,,,,,,,,,0.390467,,,,,,,,,,,b0bf014a-6347-4a8e-9023-804777c30fa3,42,,"[91.8, 72.7]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jon Flanagan,10007.0,Right Back,2,Manchester City,36,"['b29967ca-2acc-461f-bb93-e431081c411f', 'f94fb85a-39d3-42cb-a29a-634b120f3f84']",23,,,,,,,,,,,,,,,Liverpool,24,00:00:23.173,Pressure,
,,,,,,,,True,,,,,,2.398624,,,,,,,,,,,6d910590-3923-4fed-a871-b64fe89aece3,50,,"[20.4, 11.1]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,3,Liverpool,24,['93b42c2f-3a05-4f72-986f-46ca9f1bf998'],25,,,,,,,,,,,,,,,Manchester City,36,00:00:25.135,Pressure,
,,,,,,,,True,,,,,,0.581872,,,,,,,,,,,281e70c5-eca8-4839-9bc8-2cf036366de5,51,,"[22.7, 6.8]",3753991,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,3,Liverpool,24,,26,,,,,,,,,,,,,,,Manchester City,36,00:00:26.719,Pressure,
,,,,,,,,,,,,,,0.794917,,,,,,,,,,,c59188fc-8f35-486c-8d98-a1a48a3ce243,60,,"[89.2, 50.0]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James Philip Milner,3473.0,Right Midfield,4,Liverpool,24,['15790a83-4fae-4a73-9486-d200a9089ae9'],21,,,,,,,,,,,,,,,Liverpool,24,00:01:21.225,Pressure,
,,,,,,,,,,,,,,2.42414,,,,,,,,,,,156ebe92-2d91-4231-b52f-80e982ae1ef4,67,,"[23.6, 69.0]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Kompany,3101.0,Right Center Back,4,Liverpool,24,"['1bfa8097-1e55-4cb2-ba6e-0a2e1344ddac', '50dc33fa-7d99-42a9-bba6-27ff34d51268']",28,,,,,,,,,,,,,,,Manchester City,36,00:01:28.306,Pressure,
,,,,,,,,,,,,,,0.639446,,,,,,,,,,,3bd36a11-bb5e-475f-a584-ccd9be428a64,78,,"[31.9, 60.0]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Navas González,6821.0,Right Wing,4,Liverpool,24,['744ad520-e535-4f3e-9798-b58f7ef9ef06'],37,,,,,,,,,,,,,,,Manchester City,36,00:01:37.476,Pressure,
,,,,,,,,,,,,,,0.858147,,,,,,,,,,,259a7707-8129-4117-851f-3b06d6d0d41a,85,,"[8.8, 65.6]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Kompany,3101.0,Right Center Back,4,Liverpool,24,"['672af729-12ad-44e2-a79c-88b12f9561b6', '96992245-b3aa-4476-86e6-2bae35b30d64']",42,,,,,,,,,,,,,,,Manchester City,36,00:01:42.785,Pressure,
,,,,,,,,,,,,,,0.70266,,,,,,,,,,,80dd47ab-356f-453d-af69-2e2b055e0125,90,,"[105.9, 25.4]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emre Can,3493.0,Left Center Midfield,4,Liverpool,24,['307cc198-34e1-4ae8-bb54-98338664bcff'],46,,,,,,,,,,,,,,,Liverpool,24,00:01:46.119,Pressure,
,,,,,,,,True,,,,,,0.689792,,,,,,,,,,,c02352b8-40b8-44bd-8dca-e1a5c9dba983,94,,"[88.6, 26.3]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,4,Liverpool,24,"['302af766-0590-450b-b6b4-f0e7e4b8fa2d', 'ab351f70-7003-46c7-8459-531f16f454c5']",49,,,,,,,,,,,,,,,Liverpool,24,00:01:49.623,Pressure,
,,,,,,,,True,,,,,,0.851173,,,,,,,,,,,c30793d7-0c9a-46ab-96e7-46fd79dd533a,98,,"[82.0, 14.7]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,4,Liverpool,24,['ba738bd8-5387-42d1-becc-d4fb333c4d50'],51,,,,,,,,,,,,,,,Liverpool,24,00:01:51.651,Pressure,
,,,,,,,,,,,,,,1.789704,,,,,,,,,,,8ec1cc60-2cc8-4687-be34-1731313926a1,104,,"[50.5, 57.9]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,4,Liverpool,24,"['3669d877-cf92-495d-98dc-dddc36c7ff98', 'e731415a-f90e-426b-8317-090e681c3f8d']",56,,,,,,,,,,,,,,,Manchester City,36,00:01:56.014,Pressure,
,,,,,,,,,,,,,,0.736829,,,,,,,,,,,7bc4fa04-3340-4d1d-99f0-c59383514b67,108,,"[62.5, 68.8]",3753991,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,4,Liverpool,24,"['6a28cc4c-2292-4954-9610-3ccf9342e4d3', '8b793aa1-595f-47b9-aae7-b7d930a4d18d']",59,,,,,,,,,,,,,,,Manchester City,36,00:01:59.383,Pressure,
,,,,,,,,,,,,,,1.478415,,,,,,,,,,,3af47a9d-a17f-4f67-b7b9-dc72aa3d6708,128,,"[42.0, 62.4]",3753991,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Javier Zabaleta Girod,3052.0,Right Back,4,Liverpool,24,"['d1d92ff3-8ca8-45af-a33f-61cada736b74', 'd645066f-b59c-4f2e-815d-66e7cd5930d8']",20,,,,,,,,,,,,,,,Manchester City,36,00:02:20.142,Pressure,
,,,,,,,,,,,,,,1.257153,,,,,,,,,,,92e7bcbd-e7ff-4e1d-a838-213a738606a3,129,,"[37.9, 61.3]",3753991,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Francisco Reges,16003.0,Right Defensive Midfield,4,Liverpool,24,['d645066f-b59c-4f2e-815d-66e7cd5930d8'],20,,,,,,,,,,,,,,,Manchester City,36,00:02:20.295,Pressure,
