50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.493532,,,,,,,,,,,,,8aa2ac02-36f2-4e9c-99d1-e729127d9f82,145,,"[33.3, 76.6]",3754216,2,,,,,0.48783645,,Right Foot,,,"[38.2, 79.2]",,Ground Pass,,5.5470715,,Incomplete,,Matt Ritchie,3049.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,13,AFC Bournemouth,28,"['12734dbe-84fe-4825-b750-2d5b625b865f', 'b4b18770-1cb3-4b0b-9a74-8185898aea43']",50,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:50.157,Pass,
,,,,,,,,,,,,,,,,,,1.033334,,,,,,,,,,,,,e5900355-c3ea-4373-b0ca-149af64517c8,149,,"[86.8, 5.9]",3754216,2,,,,,0.94088954,9a283601-e8fc-4c32-976c-fcf1a3101fe5,Right Foot,,,"[94.6, 16.6]",,Ground Pass,,13.241223,,,,Daniel Andre Sturridge,3529.0,True,,,,,1,Regular Play,Jordon Ibe,3635.0,Left Midfield,14,Liverpool,24,['50b3bd35-915e-4d97-b524-be8e530fca98'],51,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:51.861,Pass,
,,,,,,,,,,,,,,,,,,1.60626,,,,,,,,,,,,,3c01ee0a-4fc7-4ac9-a9a1-6bc0e75a5427,156,,"[95.0, 31.9]",3754216,3,,,,,1.5631919,,Right Foot,,,"[95.2, 58.2]",,Ground Pass,,26.30076,,,,Oluwaseyi Babajide Ojo,13200.0,,,,,Recovery,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,14,Liverpool,24,['92fcd050-82b9-4c45-b58f-e0cb93377ba1'],0,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:00.001,Pass,
,,,,,,,,,,,,,,,,,,1.389493,,,,,,,,,,,,,6b56686a-f025-4bbb-a264-f6b4c86e7699,159,,"[96.4, 64.0]",3754216,3,,,,,-2.7792454,,Left Foot,,,"[81.1, 58.2]",,Ground Pass,,16.362457,,,,Connor Steven Randall,22058.0,,,,,,1,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,14,Liverpool,24,['5f78f5f9-9b3a-4c63-afba-320b5d0d91dc'],2,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:02.637,Pass,
,,,,,,,,,,,,,,,,,,1.016591,,,,,,,,,,,,,1fe461f8-5a1f-400a-bdbc-3bc16b805847,162,,"[79.9, 58.8]",3754216,3,,,,,-1.474543,,Right Foot,,,"[81.3, 44.3]",,Ground Pass,,14.56743,,,,Kevin Linford Stewart,11992.0,,,,,,1,Regular Play,Connor Steven Randall,22058.0,Right Back,14,Liverpool,24,['949713fc-8455-4894-b77e-80dd691d04d0'],4,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:04.547,Pass,
,,,,,,,,,,,,,,,,,,1.218386,,,,,,,,,,,,,fe7629d6-7394-42e3-8a05-abe8530210cd,165,,"[75.1, 48.7]",3754216,3,,,,,3.071532,,Left Foot,,,"[58.0, 49.9]",,Ground Pass,,17.142054,,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,14,Liverpool,24,['24598906-cfdf-439c-9ec8-fb37c5086fab'],6,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:06.905,Pass,
,,,,,,,,,,,,,,,,,,1.525041,,,,,,,,,,,,,cdd4d96e-6f3d-4089-88ec-8fa63343a5f0,168,,"[58.0, 49.9]",3754216,3,,,,,-1.5392278,,Right Foot,,,"[58.6, 30.9]",,Ground Pass,,19.009472,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,14,Liverpool,24,['95eb3e58-1338-4ff3-aa63-d7a08c1a79cd'],9,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:09.160,Pass,
,,,,,,,,,,,,,,,,,,1.05091,,,,,,,,,,,,,f3c6e9e7-867f-474c-a676-8ac7de805bcd,171,,"[57.8, 26.2]",3754216,3,,,,,-0.20564036,,Right Foot,,,"[74.1, 22.8]",,Ground Pass,,16.650826,,,,Jordon Ibe,3635.0,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Center Back,14,Liverpool,24,['41a322e9-0dca-4856-98f9-8f5189ba8df1'],11,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:11.586,Pass,
,,,,,,,,,,,,,,,,,,1.936031,,,,,,,,,,,,,7fb9ad82-adb4-482e-aa6d-cfe8111ecc8c,175,,"[87.8, 1.9]",3754216,3,,,,,-0.104876935,,Right Foot,,,"[95.4, 1.1]",,Ground Pass,,7.641989,,,,Bradley Shaun Smith,13448.0,,,,,,1,Regular Play,Jordon Ibe,3635.0,Left Midfield,14,Liverpool,24,['6957e940-fd38-421b-9f34-bbdaefa55848'],15,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:15.604,Pass,
,,,,,,,,,,,,,,,,,,1.87054,,,,,,,,,,,,,f02188e1-8c23-40ad-ba4a-d120918f7b65,178,,"[99.0, 2.3]",3754216,3,,,,,1.0968795,,Left Foot,True,,"[114.9, 33.3]",,Low Pass,,34.839775,,Incomplete,,,,,,,,,1,Regular Play,Bradley Shaun Smith,13448.0,Left Back,14,Liverpool,24,['7211e963-7013-44d9-9dd3-578cccf98d58'],17,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:17.586,Pass,
,,,,,,,,,,,,,,,,,,2.05448,,,,,,,,,,,,,2ea0d264-96ff-4034-98ed-7683d2819077,180,,"[8.0, 44.2]",3754216,3,,True,,,-1.0073227,,Keeper Arm,,,"[23.1, 20.3]",,Ground Pass,,28.27048,,,,Steve Cook,3341.0,,,,,,1,From Keeper,Artur Boruc,20074.0,Goalkeeper,15,AFC Bournemouth,28,['34e656aa-6523-4d91-a083-e264ce8f9801'],28,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:28.341,Pass,
,,,,,,,,,,,,,,,,,,1.625326,,,,,,,,,,,,,d2d41f35-f88e-4098-9d99-4087b0195bd2,183,,"[26.7, 18.9]",3754216,3,,,,,-0.7562802,,Left Foot,,,"[42.6, 3.9]",,High Pass,,21.858866,,,,Charlie Daniels,3345.0,,,,,,1,From Keeper,Steve Cook,3341.0,Left Center Back,15,AFC Bournemouth,28,['b3cb1719-1e8f-4ce8-9a39-81f23dd30485'],32,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:32.464,Pass,
,,,,,,,,,,,,,,,,,,0.861197,,,,,,,,,,,,,8b3fc798-ff15-47a0-aa6e-7591f8e12382,188,,"[63.3, 9.5]",3754216,3,,,,,0.9272952,,Left Foot,,,"[73.5, 23.1]",,Ground Pass,,17.0,,,,Max-Alain Gradel,4416.0,,,,,,1,From Keeper,Charlie Daniels,3345.0,Left Back,15,AFC Bournemouth,28,['1f4b395d-3d6b-46b3-bde2-2397855e78e0'],39,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:39.324,Pass,
,,,,,,,,,,,,,,,,,,1.060601,,,,,,,,,,,,,329f2b0b-c1a9-468e-b98f-8729823a46f1,195,,"[51.0, 58.2]",3754216,3,,,,,-1.4438236,,Left Foot,,,"[51.6, 53.5]",,Ground Pass,,4.738143,,,,Joe Allen,10931.0,,,,,Recovery,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,16,Liverpool,24,['4e5a582d-dbe4-45d5-865f-6a680f75e65e'],41,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:41.922,Pass,
,,,,,,,,,,,,,,,,,,0.870599,,,,,,,,,,,,,1887f470-26ab-48b2-a0ac-55f60a32a008,198,,"[53.2, 53.7]",3754216,3,,,,,0.38228258,,Left Foot,,,"[62.9, 57.6]",,Ground Pass,,10.454664,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,Regular Play,Joe Allen,10931.0,Left Center Midfield,16,Liverpool,24,['8780522d-c8e5-47a1-a021-d0e116e9ce05'],43,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:43.023,Pass,
,,,,,,,,,,,,,,,,,,1.248981,,,,,,,,,,,,,52e96b03-e7f2-44f7-ac4c-216bf8105bb5,201,,"[62.9, 57.6]",3754216,3,,,,,-1.2924967,,Right Foot,,,"[65.9, 47.1]",,Ground Pass,,10.920165,,,,Joe Allen,10931.0,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,16,Liverpool,24,['c5da6c7d-fba9-4320-a8da-548c249af8b2'],44,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:44.493,Pass,
,,,,,,,,,,,,,,,,,,0.342266,,,,,,,,,,,,,b2c660bb-37bf-4fed-8524-c1b4a8d71b35,204,,"[66.7, 46.9]",3754216,3,,,,,-1.4108832,,Right Foot,,,"[68.7, 34.5]",,Ground Pass,,12.560255,,Unknown,,Jordon Ibe,3635.0,,,,,,1,Regular Play,Joe Allen,10931.0,Left Center Midfield,16,Liverpool,24,"['44a96b94-6b1f-4324-b488-64c53a0fa103', 'f245b8d2-ce9c-439c-bdc1-19f44b9a8212']",45,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:45.742,Pass,True
,,,,,,,,,,,,,,,,,,1.288947,,,,,,,,,,,,,59623832-1055-48a1-ad90-48948ffd6cde,208,,"[69.9, 47.9]",3754216,4,,True,,,-2.877629,,Right Foot,,,"[62.5, 45.9]",,Ground Pass,,7.6655073,,,,Kolo Habib Touré,38412.0,,,,,Free Kick,1,From Free Kick,Kevin Linford Stewart,11992.0,Right Center Midfield,17,Liverpool,24,['33df7016-4ec9-4c2d-90f6-2b23a68037c6'],13,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:13.245,Pass,
,,,,,,,,,,,,,,,,,,1.122687,,,,,,,,,,,,,2db009f3-47be-47e1-aa4b-bc55a3d53ce4,210,,"[62.5, 45.9]",3754216,4,,,,,2.1972415,,Left Foot,,,"[57.0, 53.5]",,Ground Pass,,9.381365,,,,Kevin Linford Stewart,11992.0,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,17,Liverpool,24,['c3090bf6-3e7c-4096-ae5b-8bb53ae946e8'],15,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:15.482,Pass,
,,,,,,,,,,,,,,,,,,2.489446,,,,,,,,,,,,,ef0a9fb7-b972-4584-b4a2-c19c16ba54e7,213,,"[57.0, 53.5]",3754216,4,,,,,-1.7830391,,Right Foot,,,"[50.6, 23.8]",,Ground Pass,,30.381739,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,From Free Kick,Kevin Linford Stewart,11992.0,Right Center Midfield,17,Liverpool,24,['eb3fa7e6-adaa-4dc1-948a-0ee3d6aea06c'],17,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:17.487,Pass,
,,,,,,,,,,,,,,,,,,2.407139,,,,,,,,,,,,,8ccf5958-4a60-4076-90d0-0ed6168c6d03,216,,"[53.6, 25.6]",3754216,4,,,,,-0.20749623,,Right Foot,,,"[95.4, 16.8]",,High Pass,,42.716274,,Incomplete,,Joe Allen,10931.0,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Center Back,17,Liverpool,24,"['a4d261ff-79c6-4991-a749-03a006b17a22', 'f566271d-3d33-4e71-8ded-97915ad89a0c']",21,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:21.411,Pass,
,,,,,,,,,,,,True,,,,,,1.589205,,,,,,,,,,,,,f566271d-3d33-4e71-8ded-97915ad89a0c,219,,"[24.7, 63.3]",3754216,4,,,,True,0.98279375,,,,,"[32.1, 74.4]",,Low Pass,,13.34054,,,,Simon Francis,3608.0,,,,,Interception,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,18,AFC Bournemouth,28,"['8ccf5958-4a60-4076-90d0-0ed6168c6d03', 'e20a131e-9501-455d-a9aa-fff189214e10', 'eea93293-1d15-4b03-94b8-a823351bc8b6']",23,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:23.818,Pass,True
,,,,,,,,,,,,,,,,,,1.370215,,,,,,,,,,,,,7a0f0c9c-02a3-4be1-96dc-c56b9050786b,230,,"[33.5, 66.3]",3754216,4,,,,,-0.71379083,,Right Foot,,,"[46.2, 55.3]",,Ground Pass,,16.801489,,Incomplete,,Junior Stanislas,3463.0,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,18,AFC Bournemouth,28,"['6a4acbf4-1d7b-475c-be0e-6012116790d5', '7ee9ef19-ad6c-4b09-aa17-55505daaf4b3', 'a167bea8-a558-42cd-8609-7d8204ee121f', 'a3c45787-f95b-4776-a41f-4bfa7e0cebe8']",28,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:28.593,Pass,True
,,,,,,,,,,,,,,,,,,0.602702,,,,,,,,,,,,,a3c45787-f95b-4776-a41f-4bfa7e0cebe8,232,,"[73.9, 24.8]",3754216,4,,,,,0.8773368,,Right Foot,,,"[80.3, 32.5]",,Ground Pass,,10.012492,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,Recovery,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,18,AFC Bournemouth,28,"['7a0f0c9c-02a3-4be1-96dc-c56b9050786b', '7d7fa099-5140-42ab-b972-85546cffe3d0', '8af7d47f-4bb4-414e-9b95-31efb8c34aac']",29,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:29.964,Pass,
,,,,,,,,,,,,,,,,,,0.459717,,,,,,,,,,,,,6d148b33-2b7e-4a6e-943c-58fa118abc7f,237,,"[39.2, 51.9]",3754216,4,,,,,2.2690372,,Right Foot,,,"[34.5, 57.5]",,Ground Pass,,7.3109508,,,,Dan Gosling,3343.0,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Center Midfield,18,AFC Bournemouth,28,['a7bdde9a-7b9a-49bc-850f-cb85ee11f749'],31,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:31.962,Pass,
,,,,,,,,,,,,,,,,,,0.582391,,,,,,,,,,,,,bebe4019-1201-44a0-8633-5105ba638c61,240,,"[33.9, 57.1]",3754216,4,,,,,-1.7486715,,Right Foot,,,"[32.3, 48.2]",,Ground Pass,,9.042677,,,,Andrew Surman,3344.0,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,18,AFC Bournemouth,28,['c3ff22a3-3ff0-4f40-881f-5b3579bea711'],32,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:32.510,Pass,
,,,,,,,,,,,,,,,,,,0.842974,,,,,,,,,,,,,54f1165a-2205-4b1d-a2ca-17e923c339b4,243,,"[32.3, 48.2]",3754216,4,,,,,2.454324,,Left Foot,,,"[21.7, 56.9]",,Ground Pass,,13.713133,,,,Tommy Elphick,9626.0,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,18,AFC Bournemouth,28,['d1879f9d-f800-4804-bf57-12753abe3002'],33,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:33.622,Pass,
,,,,,,,,,,,,,,,,,,1.794863,,,,,,,,,,,,,f7410b74-9e92-49f7-864b-532559e76eeb,247,,"[21.1, 57.7]",3754216,4,,,,,0.5796151,,Right Foot,,,"[46.0, 74.0]",,High Pass,,29.760712,,,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,18,AFC Bournemouth,28,"['45ed8fe5-de6b-46e4-946d-8373eafbfc6f', '9cea4225-c366-40a5-8b58-eeae5f4b17f5']",35,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:35.464,Pass,True
,,,,,,,,,,,,,,,,,,1.685246,,,,,,,,,,,,,7ebe64bc-7851-4f45-b1d5-fdfb439787d3,250,,"[45.4, 76.8]",3754216,4,,,,,-0.37197283,,Left Foot,,,"[67.7, 68.1]",,Low Pass,,23.937,,Incomplete,,Joshua King,3346.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,18,AFC Bournemouth,28,"['68cfb3b7-7f2c-4381-9122-e9d29fa116f5', '7bb45a19-9436-4eb6-b810-e00f80a433aa', 'd4e54d7d-98d2-45a9-a353-9eea3efcffa3']",37,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:37.259,Pass,True
,,,,,,,,,,,,True,,,,,,1.620091,,,,,,,,,,,,,68cfb3b7-7f2c-4381-9122-e9d29fa116f5,252,,"[52.4, 12.0]",3754216,4,,,,,0.026396507,,Left Foot,,,"[82.7, 12.8]",,High Pass,,30.310558,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,Interception,1,Regular Play,Lucas Pezzini Leiva,7780.0,Left Center Back,19,Liverpool,24,"['395a3685-d2f7-4a95-a757-e70fcd2daef7', '7ebe64bc-7851-4f45-b1d5-fdfb439787d3']",38,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:38.944,Pass,
,,,,,,,,,,,,,,,,,,2.290966,,,,,,,,,,,,,3709133f-7dc1-4fe0-89d7-983cc364b1c3,259,,"[76.3, 20.6]",3754216,4,,,,,1.851817,,Right Foot,,,"[67.9, 49.7]",,Ground Pass,,30.288116,,Incomplete,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,19,Liverpool,24,['d34c333c-05cc-4051-ae9a-cec25372a73a'],43,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:43.794,Pass,
,,,,,,,,,,,,,,,,,,1.692414,,,,,,,,,,,,,d34c333c-05cc-4051-ae9a-cec25372a73a,260,,"[52.2, 30.4]",3754216,4,,,,,2.2974386,,Right Foot,,,"[44.2, 39.4]",,Ground Pass,,12.0415945,,Incomplete,,,,,,,,Recovery,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,19,Liverpool,24,"['3709133f-7dc1-4fe0-89d7-983cc364b1c3', '4e0def0f-e777-4644-81d7-c313dc048888']",46,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:46.085,Pass,
,,,,,,,,,,,,,,,,,,1.36068,,,,,,,,,,,,,4e0def0f-e777-4644-81d7-c313dc048888,261,,"[75.9, 40.7]",3754216,4,,,,,0.3127418,,Left Foot,,,"[92.6, 46.1]",,Ground Pass,,17.551353,,,,Daniel Andre Sturridge,3529.0,,,,,Recovery,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,19,Liverpool,24,"['d34c333c-05cc-4051-ae9a-cec25372a73a', 'dad5e0df-3acf-4c46-96a8-85cf82e8fcef']",47,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:47.778,Pass,
,,,,,,,,,,,,,,,,,,1.298018,,,,,,,,,,,,,52c377c2-587f-4999-8323-6ae0049ac930,268,,"[18.7, 33.8]",3754216,4,,,,,-0.3332443,,Right Foot,,,"[29.1, 30.2]",,Ground Pass,,11.005453,,,,Max-Alain Gradel,4416.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,20,AFC Bournemouth,28,['2b28e396-db72-4734-8ca9-9eeac8d7d681'],52,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:52.045,Pass,
,,,,,,,,,,,,,,,,,,1.627074,,,,,,,,,,,,,43a1aae4-0e46-4f6d-a663-9422e63e23d8,271,,"[36.8, 36.8]",3754216,4,,,,,2.1993024,,Right Foot,,,"[21.9, 57.3]",,Ground Pass,,25.34285,,,,Simon Francis,3608.0,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,20,AFC Bournemouth,28,['9ccf2f29-674d-48bb-be1b-fc7cf6185397'],56,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:56.147,Pass,
,,,,,,,,,,,,,,,,,,1.393243,,,,,,,,,,,,,35b4df07-1e7f-4596-8e5c-a6bb40b591d6,274,,"[42.4, 63.5]",3754216,5,,,,,1.1258631,,Left Foot,,,"[49.6, 78.6]",,Ground Pass,,16.728718,,,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,20,AFC Bournemouth,28,['da04c7f7-6e0c-48d9-b4ac-a7acfcad9687'],2,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:02.559,Pass,
,,,,,,,,,,,,,,,,,,0.960319,,,,,,,,,,,,,cfad0571-9de9-4e3c-b6a1-d31946618a19,277,,"[64.7, 75.6]",3754216,5,,,,,-0.69473827,,Left Foot,,,"[77.3, 65.1]",,Ground Pass,,16.401524,,,,Dan Gosling,3343.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,20,AFC Bournemouth,28,['06d50513-43ba-4218-abef-2fe413f297ef'],6,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:06.240,Pass,
,,,,,,,,,,,,,,,,,,1.879909,,,,,,,,,,,,,58fd0516-e18f-4aa3-b7e7-6d49e9546e99,282,,"[74.7, 67.1]",3754216,5,,,,,0.28717315,,Right Foot,,,"[94.0, 72.8]",,Ground Pass,,20.124115,,,,Joshua King,3346.0,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,20,AFC Bournemouth,28,['4d067f55-0281-437c-b8ae-2316d1e267da'],7,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:07.201,Pass,
,,,,,,,,,,,,,,,,,,0.213215,,,,,,,,,,,,,d1a4bee3-6da6-42fa-bd75-454037c915a1,286,,"[117.9, 59.1]",3754216,5,,,,,-1.6865555,,Right Foot,,,"[116.9, 50.5]",,Low Pass,,8.657945,,Incomplete,,Max-Alain Gradel,4416.0,,,,,,1,Regular Play,Joshua King,3346.0,Center Forward,20,AFC Bournemouth,28,"['2b8b6a4a-ca7e-4b29-9a5e-d876a32691e9', '355a1c6f-9a9b-485a-97fe-0405751fe079', 'aae45217-61b0-4e36-8f6a-eead2f51c5e4']",12,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:12.448,Pass,True
,,,,,,,,,,,,,,,,,,2.389569,,,,,,,,,,,,,cba8997a-9fb0-4d90-960e-c5cc88abfd59,289,,"[120.0, 80.0]",3754216,5,,,,,-2.6903667,,Left Foot,,,"[87.6, 64.3]",,Ground Pass,,36.00347,,,,Simon Francis,3608.0,,,,,Corner,1,From Corner,Matt Ritchie,3049.0,Right Midfield,21,AFC Bournemouth,28,['a958a3db-af80-4fed-a2ac-64298cc4c920'],46,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:46.239,Pass,
,,,,,,,,,,,,,,,,,,1.734712,,,,,,,,,,,,,9775d17b-5bc0-4989-9063-e0e30c195f12,292,,"[88.8, 66.5]",3754216,5,,,,,-0.90212893,8ef9cc12-d07a-4b13-8c43-f3dad7908cfd,Right Foot,True,,"[115.9, 32.2]",,High Pass,,43.71384,,,,Steve Cook,3341.0,True,,,,,1,From Corner,Simon Francis,3608.0,Right Back,21,AFC Bournemouth,28,['52b16be9-008d-4fa3-96d2-8ad095cd883b'],49,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:49.650,Pass,
,,,,,,,,,,,,,,,,,,2.718807,,,,,,,,,,,,,b31cb873-1778-4bd9-8888-a2ba1742af44,297,,"[6.0, 44.0]",3754216,6,,,,,0.013061667,,Right Foot,,,"[74.9, 44.9]",,High Pass,,68.905876,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,Goal Kick,1,From Goal Kick,Danny Ward,9914.0,Goalkeeper,22,Liverpool,24,"['3948709b-acfa-4cbd-8239-9f3da40c7d96', 'a571108e-5a97-4847-a746-e9379e71fd30']",21,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:21.616,Pass,
,,,,,,,,,,,,,,,,,,1.643592,,,,,,,,,,,,,a571108e-5a97-4847-a746-e9379e71fd30,299,,"[45.2, 35.2]",3754216,6,,,,,0.057906207,,Head,,,"[65.9, 36.4]",,High Pass,,20.734753,,Incomplete,,Joshua King,3346.0,,,,,Interception,1,From Goal Kick,Steve Cook,3341.0,Left Center Back,22,Liverpool,24,"['50f1e421-cd29-4218-a159-2f2b722e481f', 'b31cb873-1778-4bd9-8888-a2ba1742af44', 'b3e87c36-7e19-4ce9-92b7-c26a8760acd3']",24,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:24.334,Pass,
,,,,,,,,,,,,,,,,,,2.667243,,,,,,,,,,,,,50f1e421-cd29-4218-a159-2f2b722e481f,301,,"[54.2, 43.7]",3754216,6,,,,,-0.62532127,,Left Foot,,,"[76.5, 27.6]",,High Pass,,27.504545,,Incomplete,,Jordon Ibe,3635.0,,,,,Recovery,1,From Goal Kick,Lucas Pezzini Leiva,7780.0,Left Center Back,22,Liverpool,24,"['2f56f384-f74a-4920-9ab0-5c47ae658914', '95c871da-21d7-4642-8a08-a88c9650fe67', 'a571108e-5a97-4847-a746-e9379e71fd30']",25,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:25.978,Pass,
,,,,,,,,,,,,,,,,,,0.916914,,,,,,,,,,,,,95c871da-21d7-4642-8a08-a88c9650fe67,303,,"[43.6, 52.5]",3754216,6,,,,,0.5307735,,Head,,,"[52.8, 57.9]",,Low Pass,,10.667708,,,,Matt Ritchie,3049.0,,,,,Recovery,1,Regular Play,Simon Francis,3608.0,Right Back,23,AFC Bournemouth,28,"['11a4583f-9bdf-4074-af3b-d50036f72877', '50f1e421-cd29-4218-a159-2f2b722e481f']",28,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:28.645,Pass,
,,,,,,,,,,,,,,,,,,0.092622,,,,,,,,,,,,,32735c24-0900-47d4-a5da-d56fae4407c0,307,,"[50.2, 70.1]",3754216,6,,,,,0.031239834,,Right Foot,,,"[56.6, 70.3]",,Ground Pass,,6.4031243,,Incomplete,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,23,AFC Bournemouth,28,"['2c5eb5d0-73e2-4398-89f1-a66006a00cce', 'bdcfae9b-e0f7-46ed-bb5f-4ace0174e702']",31,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:31.595,Pass,True
