50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[74.0, 64.6]",,,,,,,,,,,2.20222,,,,,,,,,,,,,c69736b4-dee5-4463-b890-c082abc9b2f9,2851,,"[70.0, 64.2]",3754275,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Left Wing,146,Liverpool,24,"['2620d26b-e1a1-4953-8107-95f4fd634f71', '7e957fa6-fe52-4aa0-9ff7-beac87c72e5f']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:25:37.479,Carry,
,,,,,"[47.9, 17.7]",,,,,,,,,,,0.816991,,,,,,,,,,,,,390262cb-39cf-4bcc-9221-f142f2f00093,2857,,"[32.9, 29.7]",3754275,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,147,Leicester City,22,"['5d6ef053-39c0-49d1-b55a-0112e629d003', 'b82c1918-aecf-4bf3-baa3-9fe197cc0a39']",44,,,,,,,,,,,,,,,,,Leicester City,22,00:25:44.151,Carry,
,,,,,"[48.9, 2.7]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,89d69ce7-65e7-4085-b72f-93f65bff5fc5,2860,,"[48.1, 2.3]",3754275,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Albrighton,3307.0,Left Midfield,147,Leicester City,22,"['8630f511-a728-42fb-88ad-9bba69235915', 'a895fa6c-f82f-4b74-8b1b-97f8667fd087']",46,,,,,,,,,,,,,,,,,Leicester City,22,00:25:46.934,Carry,
,,,,,"[95.7, 51.1]",,,,,,,,,,,1.734615,,,,,,,,,,,,,c8ec7241-67c1-4be8-a1fd-2fbf09476a72,2867,,"[90.5, 57.0]",3754275,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,147,Leicester City,22,"['64bc4548-43ea-4952-8839-f0aa6080193b', '87b6e94f-367b-4442-871c-4b07ba7dfb07']",55,,,,,,,,,,,,,,,,,Leicester City,22,00:25:55.377,Carry,
,,,,,"[32.7, 19.6]",,,,,,,,,,,1.887593,,,,,,,,,,,,,5184289b-ba59-4d1e-b8a9-ee37a07a60b3,2880,,"[32.7, 19.6]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mamadou Sakho,3483.0,Left Center Back,148,Liverpool,24,"['d2ce4748-67e2-4e5b-8de4-ea11cfb4ae1c', 'f931ff6c-30b5-49e0-ad32-e8a294abfb01']",19,,,,,,,,,,,,,,,,,Liverpool,24,00:27:19.185,Carry,
,,,,,"[48.7, 5.4]",,,,,,,,,,,1.040902,,,,,,,,,,,,,262f8a9b-f4c3-4f54-8be7-ae7b3d4de88e,2883,,"[49.7, 3.6]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alberto Moreno Pérez,3515.0,Left Back,148,Liverpool,24,"['601ce605-225e-481d-9e91-166b814106f3', '751fb029-e191-47e2-adb7-d1d358469d48', 'cfe69e57-bacb-4979-8874-3dcd866bf685']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:27:22.761,Carry,True
,,,,,"[33.7, 18.2]",,,,,,,,,,,0.691705,,,,,,,,,,,,,b43af2be-6592-4291-8fd5-9086287d0eb1,2887,,"[33.7, 15.8]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mamadou Sakho,3483.0,Left Center Back,148,Liverpool,24,"['0d841a1b-1959-4a9f-914a-8a98a76a04a3', 'ccb0e436-322a-43da-b8d4-f60b191505a3']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:27:26.324,Carry,
,,,,,"[34.3, 56.3]",,,,,,,,,,,1.037045,,,,,,,,,,,,,4a520e25-269a-432f-acf3-c9461eb6994d,2890,,"[31.6, 51.3]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dejan Lovren,3471.0,Right Center Back,148,Liverpool,24,"['1460cb67-6ef2-4131-b680-c54bdd63b49a', '854ef435-4d40-40d5-8e5d-b00e5175af6d']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:27:29.153,Carry,
,,,,,"[59.2, 72.6]",,,,,,,,,,,4.527763,,,,,,,,,,,,,e872fb6d-0749-4fea-b628-9bfca4f23c6b,2893,,"[59.2, 72.6]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nathaniel Edwin Clyne,4590.0,Right Back,148,Liverpool,24,"['6d3e2cb3-be39-4cd1-82e5-37b87276a577', '6fac4ea0-0b40-40d1-bd25-f82e177a4a6e']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:27:31.941,Carry,
,,,,,"[45.6, 46.6]",,,,,,,,,,,1.051137,,,,,,,,,,,,,2e9e9c72-2aab-4fa6-a121-a8788bab49f1,2896,,"[45.6, 46.6]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,148,Liverpool,24,"['25beda1f-1651-4295-ab7d-affd3718dd4a', 'aafa200f-21f2-4d54-8ab4-9abebb9c203e']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:27:37.867,Carry,
,,,,,"[56.4, 4.0]",,,,,,,,,,,2.456105,,,,,,,,,,,,,6b73ffa8-a63c-4c6b-9357-078715d7b4d5,2899,,"[62.9, 5.4]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alberto Moreno Pérez,3515.0,Left Back,148,Liverpool,24,"['ef2ff043-9a5d-4440-b244-6897f75d1a24', 'f7b19769-3026-498e-ac60-4dd76b74d68d']",41,,,,,,,,,,,,,,,,,Liverpool,24,00:27:41.036,Carry,
,,,,,"[41.6, 16.6]",,,,,,,,,,,1.265836,,,,,,,,,,,,,d379075a-c403-4d61-a509-1964507c5c70,2902,,"[41.8, 16.2]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mamadou Sakho,3483.0,Left Center Back,148,Liverpool,24,"['f12c6638-d254-4a13-8c92-e0825bbd3f30', 'f6059a05-b7ae-4c67-96cd-3837a00c762b']",45,,,,,,,,,,,,,,,,,Liverpool,24,00:27:45.401,Carry,
,,,,,"[54.6, 3.8]",,,,,,,,,,,4.244628,,,,,,,,,,,,,ef5c4234-079b-47e4-8fd1-67e655c1cd70,2905,,"[50.7, 15.8]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James Philip Milner,3473.0,Left Wing,148,Liverpool,24,"['b5c070f7-6f68-4bb0-a67d-04337c963923', 'e99b49ab-2e5d-412c-9b61-b6ebbbe5f8e4']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:27:47.755,Carry,
,,,,,"[41.0, 15.8]",,,,,,,,,,,0.998514,,,,,,,,,,,,,881c7e3e-16ce-479d-9c9c-6b4430e8236c,2908,,"[40.0, 13.9]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mamadou Sakho,3483.0,Left Center Back,148,Liverpool,24,"['48f9ef32-f072-420b-bdf5-480ecab0d0ea', 'af09f559-9089-4a04-a479-a3d72ec64d3e']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:27:53.535,Carry,
,,,,,"[48.1, 53.3]",,,,,,,,,,,0.956935,,,,,,,,,,,,,24b1dc14-6dad-4d1c-b274-340a5702b7b9,2911,,"[48.1, 53.3]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dejan Lovren,3471.0,Right Center Back,148,Liverpool,24,"['9f8d3468-1277-458c-a1e7-c252ab2ecc47', 'aa75e47d-cf83-4dc1-ac64-26cdd1ecd860']",56,,,,,,,,,,,,,,,,,Liverpool,24,00:27:56.698,Carry,
,,,,,"[71.4, 64.2]",,,,,,,,,,,0.322433,,,,,,,,,,,,,c179834c-2507-471e-a2e1-bac2631e9f45,2914,,"[71.4, 64.2]",3754275,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nathaniel Edwin Clyne,4590.0,Right Back,148,Liverpool,24,"['11eb498c-9fe9-4631-8b12-0f67e3266942', '8585f845-497b-491f-9e65-87e6c146a068']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:27:59.478,Carry,
,,,,,"[76.7, 26.1]",,,,,,,,,,,3.534851,,,,,,,,,,,,,bda30f1d-6e3d-4c80-845f-75f345bf8169,2917,,"[68.4, 49.0]",3754275,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Emre Can,3493.0,Left Center Midfield,148,Liverpool,24,"['13fc711e-5a2e-40f6-ba34-4a601ced670a', '9b6331e7-0bc2-4586-98e2-74f7a6871f07', 'b38905df-1320-4e55-9a93-dd44718d9a57']",1,,,,,,,,,,,,,,,,,Liverpool,24,00:28:01.097,Carry,True
,,,,,"[87.2, 14.7]",,,,,,,,,,,0.193054,,,,,,,,,,,,,f8d5abba-a31c-4cfb-827c-080ecb9869e3,2934,,"[85.6, 11.3]",3754275,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adam David Lallana,4090.0,Right Center Midfield,150,Liverpool,24,"['364a152f-a485-406d-9aa5-9bacd92a7ee2', '61a03409-8f0c-44dd-8385-35a9b2c34fce', 'a7f387df-1f3e-4391-aeee-a028edf073fd', 'f4b61ddb-038b-4685-86c4-80ea8ef130bf']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:28:36.643,Carry,True
,,,,,"[92.2, 29.6]",,,,,,,,,,,2.388924,,,,,,,,,,,,,f5005633-251b-49b8-908b-88eb01e3a138,2937,,"[87.2, 14.7]",3754275,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adam David Lallana,4090.0,Right Center Midfield,150,Liverpool,24,"['61a03409-8f0c-44dd-8385-35a9b2c34fce', '6969e4f4-2e26-4e13-9092-87a88883c6e3', 'a7f387df-1f3e-4391-aeee-a028edf073fd']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:28:36.836,Carry,True
,,,,,"[89.5, 74.5]",,,,,,,,,,,1.62487,,,,,,,,,,,,,9b685c67-4cfb-45b4-8222-45e3603b87ca,2955,,"[88.5, 77.7]",3754275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,153,Leicester City,22,"['bf52a4bd-aef9-4b67-ab43-e57eddd15206', 'c9022591-c5df-4412-bab6-7d9761e17af9']",17,,,,,,,,,,,,,,,,,Leicester City,22,00:30:17.484,Carry,
,,,,,"[77.3, 64.6]",,,,,,,,,,,3.343405,,,,,,,,,,,,,68e25ec4-ca47-42fd-b7ed-331b816a9f11,2959,,"[75.3, 68.8]",3754275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,153,Leicester City,22,"['b667b299-f98f-4ca7-8ffd-fd563ddd1ac4', 'b9f3a15a-06d0-4d44-b6a9-27172b5ff52d', 'f86581e6-34e7-4786-8a79-7e9e29ad626d']",22,,,,,,,,,,,,,,,,,Leicester City,22,00:30:22.368,Carry,True
,,,,,"[56.0, 31.4]",,,,,,,,,,,0.308654,,,,,,,,,,,,,59f098e5-c083-45a5-9a83-5dce289cca72,2968,,"[54.4, 33.8]",3754275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Center Midfield,154,Liverpool,24,"['5d9ba4a6-d12e-48fe-b7db-2d7c5a372b0e', 'b4ca20e5-66a3-4341-b32c-4386604d8498', 'c5efa054-fedb-46a4-b09e-eb279609f256', 'eeafb4a8-48c1-47d3-8c45-fd444c5a38f0']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:30:31.669,Carry,True
,,,,,"[62.3, 28.3]",,,,,,,,,,,2.049875,,,,,,,,,,,,,532fbad1-ede4-4321-82cd-a43aa39451a2,2971,,"[56.0, 31.4]",3754275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Center Midfield,154,Liverpool,24,"['0196a466-7985-44e7-9799-ac660d852726', '14b6d648-e087-4406-bb00-afd606788702', '5d9ba4a6-d12e-48fe-b7db-2d7c5a372b0e', 'b4ca20e5-66a3-4341-b32c-4386604d8498']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:30:31.978,Carry,True
,,,,,"[92.5, 57.9]",,,,,,,,,,,3.29652,,,,,,,,,,,,,0af10624-66ee-4f62-9ab6-73fc5d7fee2e,2975,,"[82.0, 64.8]",3754275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Left Wing,154,Liverpool,24,"['3f44b113-e984-4da8-b7d5-fe40470297cd', '3fb9747c-586f-4d02-b430-509e4c550db4']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:30:36.433,Carry,
,,,,,"[108.7, 60.0]",,,,,,,,,,,1.343352,,,,,,,,,,,,,d037d2ac-11cd-444d-b503-1dc87ad40701,2978,,"[107.7, 60.0]",3754275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,154,Liverpool,24,"['19b1d966-8c82-41cb-9bfb-213bcbbc5f64', '964fbc8c-aa05-4644-8bed-5cd35f84d359']",41,,,,,,,,,,,,,,,,,Liverpool,24,00:30:41.174,Carry,
,,,,,"[90.1, 6.2]",,,,,,,,,,,3.282224,,,,,,,,,,,,,b6ee4206-5be5-4c5f-aee1-e4b76a2f35d5,2983,,"[88.4, 6.8]",3754275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,154,Liverpool,24,"['41184e3a-f0d1-4012-81f8-ffe7e234c5f1', 'c490b67d-e135-4719-9d44-1bc5af11f43d']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:30:47.207,Carry,
,,,,,"[116.6, 17.8]",,,,,,,,,,,2.021711,,,,,,,,,,,,,38efea96-d598-4055-8b5f-ff9cf668a950,2986,,"[112.2, 17.2]",3754275,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Center Midfield,154,Liverpool,24,"['a592128c-16c9-494e-8773-f736d08b0e95', 'f46adab5-9fca-4ee9-bf8b-af51685e6964']",52,,,,,,,,,,,,,,,,,Liverpool,24,00:30:52.299,Carry,
,,,,,"[43.4, 52.0]",,,,,,,,,,,1.79765,,,,,,,,,,,,,263596e8-161c-4bc8-bbf9-e242963aeeeb,2995,,"[28.9, 49.2]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Shinji Okazaki,3810.0,Right Center Forward,155,Liverpool,24,"['3ec1663e-a498-4d4a-8f67-9b68eba6f33a', '7f280e54-df9c-4254-8f09-f03224866db7', 'f76eb13d-4236-48dd-be1f-856efc7ddb1f']",29,,,,,,,,,,,,,,,,,Leicester City,22,00:31:29.187,Carry,True
,,,,,"[75.7, 23.7]",,,,,,,,,,,0.827902,,,,,,,,,,,,,d24218a3-0aaa-4161-b117-6c63d3bbc3d7,3000,,"[76.7, 21.4]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,James Philip Milner,3473.0,Left Wing,155,Liverpool,24,"['0ccb8971-5a76-445d-9ecd-b6774c031c4f', '452d14ef-214a-445f-bcdf-7b69f2dc1c65', '8ac6782e-7a78-4c1c-bd1f-2e71514d959e']",32,,,,,,,,,,,,,,,,,Liverpool,24,00:31:32.675,Carry,True
,,,,,"[73.8, 36.6]",,,,,,,,,,,1.838798,,,,,,,,,,,,,91daeaeb-6c40-4228-b7e6-a5503f9bbb8a,3004,,"[71.6, 33.2]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joe Allen,10931.0,Right Center Midfield,155,Liverpool,24,"['79564384-95da-47c0-8d66-6e0731742f1a', '83e8f13e-f3ea-4fdd-b8b9-e858b72be60e']",34,,,,,,,,,,,,,,,,,Liverpool,24,00:31:34.180,Carry,
,,,,,"[91.7, 50.0]",,,,,,,,,,,1.450848,,,,,,,,,,,,,76d80115-1d7e-4f14-9c29-750b5d0afef2,3007,,"[84.0, 50.0]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,155,Liverpool,24,"['4c4e56cf-c1b2-49f1-96ec-e9c8145ab0e3', '68e970b9-0a1f-4fb1-81ca-e5fc7362fc12']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:31:37.388,Carry,
,,,,,"[82.6, 75.4]",,,,,,,,,,,1.982058,,,,,,,,,,,,,c4039afa-93fc-41e4-bcd3-b16840285dc1,3012,,"[91.9, 73.4]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Benteke Liolo,3380.0,Center Forward,155,Liverpool,24,"['4b05895a-a214-41ef-b99c-16744fcf8eb3', '4da39994-6ea2-443e-a8f9-1e1d00515927', 'fb7b99b1-a1c8-4c92-9fa8-4833741b18a8']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:31:43.133,Carry,True
,,,,,"[58.4, 53.7]",,,,,,,,,,,0.45198,,,,,,,,,,,,,3717cc83-4487-40bf-beb6-2d726b6fbf57,3016,,"[58.4, 53.9]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dejan Lovren,3471.0,Right Center Back,155,Liverpool,24,"['776f49bb-3fbd-4af6-bee3-a79ae2d7bf00', '80533788-d591-42ac-a4ed-4a20d832d9f3']",46,,,,,,,,,,,,,,,,,Liverpool,24,00:31:46.925,Carry,
,,,,,"[62.5, 44.4]",,,,,,,,,,,0.025027,,,,,,,,,,,,,165dc950-640b-4cdd-9176-65bc2f2af1ed,3019,,"[61.7, 44.4]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,155,Liverpool,24,"['4bc713ed-730c-4e56-979c-6ac5a5b62ea7', 'c2d0ac9c-cf25-4f42-9e30-0d836b16ed47']",48,,,,,,,,,,,,,,,,,Liverpool,24,00:31:48.801,Carry,
,,,,,"[72.2, 12.7]",,,,,,,,,,,2.561999,,,,,,,,,,,,,5bc8b6f6-c9ce-4e43-acc1-57623f67dbd6,3022,,"[67.1, 19.0]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mamadou Sakho,3483.0,Left Center Back,155,Liverpool,24,"['6e3a11ce-8735-4f3c-9618-b0d078d0df47', '9cd5b4b4-320f-4fd7-8bc3-461790dac541']",50,,,,,,,,,,,,,,,,,Liverpool,24,00:31:50.990,Carry,
,,,,,"[98.6, 1.1]",,,,,,,,,,,1.9205,,,,,,,,,,,,,53e9a87f-01ed-4311-89ac-b65d8da329db,3025,,"[97.6, 0.5]",3754275,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alberto Moreno Pérez,3515.0,Left Back,155,Liverpool,24,"['56ccaa92-22d0-4b4c-9216-713e0a3fed1a', 'f19baa5d-c3d1-4c5f-9819-db1d79df1277']",55,,,,,,,,,,,,,,,,,Liverpool,24,00:31:55.362,Carry,
,,,,,"[87.2, 32.0]",,,,,,,,,,,0.573915,,,,,,,,,,,,,74dbb407-f16b-49dd-a3f0-a0637cb1dd85,3031,,"[85.6, 32.0]",3754275,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,155,Liverpool,24,"['558c4b14-a58f-4ba2-943b-0a9a9558ec12', '74b67a1a-ca36-4628-8aa2-3ba98ba70381', '947e6937-63ee-4125-9767-56076359df77']",0,,,,,,,,,,,,,,,,,Liverpool,24,00:32:00.981,Carry,True
,,,,,"[87.2, 34.0]",,,,,,,,,,,0.57073,,,,,,,,,,,,,797e5fce-e459-45d1-9871-0d39f910f110,3035,,"[87.2, 32.0]",3754275,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,155,Liverpool,24,"['558c4b14-a58f-4ba2-943b-0a9a9558ec12', '6db80fd6-2198-4228-88a9-462235d938e9', '947e6937-63ee-4125-9767-56076359df77', 'fb27bfcb-573b-47bc-827a-394fbe753d55']",1,,,,,,,,,,,,,,,,,Liverpool,24,00:32:01.555,Carry,True
,,,,,"[75.5, 47.0]",,,,,,,,,,,0.8,,,,,,,,,,,,,f77a523f-6709-4b3e-b072-a132f3d568aa,3039,,"[75.5, 43.7]",3754275,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,155,Liverpool,24,"['115ac91c-1ad6-4b15-b8eb-f18d0bf87ece', '40a8d90a-cd09-4a7d-98db-571409f56261']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:32:03.049,Carry,
,,,,,"[89.1, 62.4]",,,,,,,,,,,1.254468,,,,,,,,,,,,,e0693976-2497-455f-a39e-ba6ab3f6f58f,3042,,"[87.0, 62.4]",3754275,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nathaniel Edwin Clyne,4590.0,Right Back,155,Liverpool,24,"['d0f5ec59-e90c-4006-a1c3-440e90825959', 'ea440a79-4f63-4d22-977f-5957e5e4edad']",5,,,,,,,,,,,,,,,,,Liverpool,24,00:32:05.259,Carry,
,,,,,"[48.9, 78.1]",,,,,,,,,,,1.909084,,,,,,,,,,,,,5c86116e-3174-48cc-a715-a44317e297c6,3057,,"[47.7, 76.3]",3754275,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danny Drinkwater,3662.0,Right Defensive Midfield,156,Leicester City,22,"['58414d9d-ea05-4816-8565-5b4453785698', '5fc285d6-35f2-45c9-82ce-1cf94e32c137']",2,,,,,,,,,,,,,,,,,Leicester City,22,00:33:02.616,Carry,
,,,,,"[71.8, 75.5]",,,,,,,,,,,0.476333,,,,,,,,,,,,,69ce9a1a-0eb1-4813-8237-5160b0c659f3,3064,,"[70.8, 75.7]",3754275,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,157,Leicester City,22,"['1548ff6b-dc5a-4fce-aef6-423de1b890d3', '41a1b9d2-3788-4f76-bf73-f663904b960c', '9072f537-ca45-4041-b9d6-fe0ae395533a']",55,,,,,,,,,,,,,,,,,Leicester City,22,00:33:55.121,Carry,True
,,,,,"[85.6, 8.6]",,,,,,,,,,,2.439997,,,,,,,,,,,,,4aec5c45-a478-4e75-b0e3-0a99bd8def9f,3069,,"[80.8, 9.6]",3754275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Fuchs,3812.0,Left Back,158,Leicester City,22,"['9dc698c4-ca2c-4df9-a069-cf094b240c19', 'f4d2fc51-b95d-4833-8837-7498662e6a79']",22,,,,,,,,,,,,,,,,,Leicester City,22,00:34:22.279,Carry,
,,,,,"[80.7, 17.3]",,,,,,,,,,,2.50515,,,,,,,,,,,,,95f175f9-87ec-4dfa-96c1-2b8a665f8e95,3078,,"[88.1, 24.6]",3754275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Left Defensive Midfield,159,Leicester City,22,"['0430efee-1598-4319-a144-823146f68f31', '540a0634-3a41-4968-947e-1f4941de5623', 'b5615872-ee49-40db-8391-3d69444095d0']",43,,,,,,,,,,,,,,,,,Leicester City,22,00:34:43.851,Carry,True
,,,,,"[44.4, 75.6]",,,,,,,,,,,2.9314,,,,,,,,,,,,,7606d855-965d-4d83-bf6d-eff119742063,3088,,"[45.4, 74.4]",3754275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Right Center Midfield,160,Liverpool,24,"['b694aaa8-8a36-41cc-94c2-9885d9063873', 'c6ed4d1f-e3db-47dc-9848-0e06ec0ca834', 'f68e7a0a-2b75-4a8b-aca2-b4d59216a9d6']",54,,,,,,,,,,,,,,,,,Liverpool,24,00:34:54.041,Carry,True
,,,,,"[31.4, 75.2]",,,,,,,,,,,0.021812001,,,,,,,,,,,,,af778b74-decd-4d9b-ae4a-da3509fd0ac6,3093,,"[31.8, 74.6]",3754275,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,160,Liverpool,24,"['6dfad62b-288c-4257-a598-93dd0b9c52fe', 'b8f2671a-fad8-4c98-9753-970696e0db18', 'eed14644-3b85-4fe8-ae47-0ac58cda52cf']",57,,,,,,,,,,,,,,,,,Liverpool,24,00:34:57.742,Carry,True
,,,,,"[70.8, 35.7]",,,,,,,,,,,1.094095,,,,,,,,,,,,,bd0b7cb6-da4c-4d75-bbc8-eb5cf48a42c2,3105,,"[67.4, 39.6]",3754275,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Riyad Mahrez,3814.0,Right Midfield,161,Leicester City,22,"['21523dc4-c1d8-4e37-9adb-798946f97a62', '9fb74271-76de-4446-98aa-2f2fa7b09258', 'bc01f5cb-1bad-4508-bbd0-0eacc507643c']",5,,,,,,,,,,,,,,,,,Leicester City,22,00:35:05.222,Carry,True
,,,,,"[3.6, 50.9]",,,,,,,,,,,0.633718,,,,,,,,,,,,,9103e7ac-31f6-4537-b667-76fe2885403d,3112,,"[4.0, 51.1]",3754275,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Mignolet,3539.0,Goalkeeper,162,Liverpool,24,"['371a2014-f7b1-4e3b-b54f-a467750d0bb5', '48128553-840b-465f-abba-e722b27831c4', '7b7f8c77-2180-41ae-a445-dd0d6ffd9867']",19,,,,,,,,,,,,,,,,,Liverpool,24,00:35:19.871,Carry,True
,,,,,"[5.3, 75.8]",,,,,,,,,,,1.739122,,,,,,,,,,,,,f778933b-b8ba-4cd7-b464-159abf61023a,3116,,"[4.3, 74.6]",3754275,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,162,Liverpool,24,"['d6cd0a03-7511-4774-bd32-138b67bb1b13', 'f2d46487-dd91-4ec9-b6f7-b0343d8672e2', 'fac28cc7-0fc2-4c80-a006-83a5e5e06c03']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:35:22.037,Carry,True
