bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.038075,,,,,,,,,,,,,15bcc818-bb13-41c3-9078-9ca4f828a8e7,89,,"[8.1, 69.2]",3754047,1,,,,,0.06477412,,Left Foot,,,,"[63.6, 72.8]",High Pass,,55.616634,,Incomplete,,Wayne Routledge,3449.0,,,,,,Recovery,1,From Throw In,Kyle Naughton,3340.0,Right Back,3,Swansea City,26,"['2a2cb9ef-51b5-4875-850c-99af583f238a', '5c920b0e-9ce4-40bb-b6b0-eaa4d84a59c1', '6676a436-872d-48af-8272-0bb646d5bedb']",25,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:25.750,Pass,
,,,,,,,,,,,,,,,,,3.279643,,,,,,,,,,,,,5c920b0e-9ce4-40bb-b6b0-eaa4d84a59c1,91,,"[56.5, 7.3]",3754047,1,,,,,-0.19552173,,Head,,,,"[87.3, 1.2]",High Pass,,31.398249,,Out,,Alberto Moreno Pérez,3515.0,,,,,,Recovery,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,3,Swansea City,26,"['15bcc818-bb13-41c3-9078-9ca4f828a8e7', 'e7e5bfef-e15b-48ab-b662-bec51c127681']",28,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:28.788,Pass,
,,,,,,,,,,,,,,,,,0.792471,,,,,,,,,,,,,76138210-9c7b-488e-ba7f-83a082b1aa85,93,,"[27.6, 80.0]",3754047,1,,,,,-1.0734537,,,,,,"[40.9, 55.5]",Low Pass,,27.877232,,,,Leon Britton,4631.0,,,,,,Throw-in,1,From Throw In,Kyle Naughton,3340.0,Right Back,4,Swansea City,26,['2cc1aedc-16cd-4cf3-889c-aa4e4036b4dd'],40,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:40.208,Pass,
,,,,,,,,,,,,,,,,,1.114741,,,,,,,,,,,,,ec5cf01f-9505-4ec9-aaa9-45b66d5e3142,96,,"[40.9, 55.5]",3754047,1,,,,,1.7975951,,Right Foot,,,,"[37.3, 71.1]",Ground Pass,,16.009996,,,,Kyle Naughton,3340.0,,,,,,,1,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,4,Swansea City,26,['4cbe3e27-f887-4b5f-ba8e-a07da8111b63'],41,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:41.023,Pass,
,,,,,,,,,,,,,,,,,0.60752,,,,,,,,,,,,,32a3dedf-ddac-447e-8bc5-48bb41b95a6e,99,,"[35.4, 74.1]",3754047,1,,,,,-1.5298357,,Right Foot,,,,"[35.9, 61.9]",Ground Pass,,12.210241,,,,Leon Britton,4631.0,,,,,,,1,From Throw In,Kyle Naughton,3340.0,Right Back,4,Swansea City,26,['b5c56f11-8afe-4709-81d3-9e7b77193001'],42,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:42.244,Pass,
,,,,,,,,,,,,,,,,,1.715892,,,,,,,,,,,,,4b202793-c015-480d-8834-167347714fb5,104,,"[72.3, 0.1]",3754047,1,,,,,2.5271132,,,,,,"[50.9, 15.2]",Low Pass,,26.191029,,,,Dejan Lovren,3471.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,5,Liverpool,24,['4cbcfc3a-bf52-4258-ab62-66cbb8949494'],50,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:50.757,Pass,
,,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,f0a4d92c-cd76-4fd5-9405-2b1e3313b7ce,107,,"[48.1, 18.1]",3754047,1,,,,,1.7681919,,Left Foot,,,,"[43.6, 40.6]",Ground Pass,,22.945587,,,,Martin Škrtel,18872.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,5,Liverpool,24,['f4343f0c-f568-476b-9c3f-931096aabe65'],53,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:53.194,Pass,
,,,,,,,,,,,,,,,,,1.036993,,,,,,,,,,,,,ccdd7665-54d9-45d6-9705-49087a884752,110,,"[42.9, 44.1]",3754047,1,,,,,-1.1120992,,Right Foot,,,,"[50.9, 27.9]",Ground Pass,,18.06765,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,5,Liverpool,24,['6cbfce9a-e93f-49b4-9905-1096651d707c'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:57.015,Pass,
,,,,,,,,,,,,,,,,,1.466806,,,,,,,,,,,,,5847679a-c3ac-401d-8713-909309e100af,113,,"[71.4, 59.9]",3754047,2,,,,,2.3880985,,Left Foot,,,,"[61.7, 69.0]",Ground Pass,,13.300376,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Throw In,Emre Can,3493.0,Center Defensive Midfield,5,Liverpool,24,['4c05ee77-9b04-4a20-a1e4-6e3400983bc8'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:04.561,Pass,
,,,,,,,,,,,,,,,,,0.991911,,,,,,,,,,,,,ca56a917-8171-431d-8e5a-27d144a5680a,116,,"[63.6, 70.1]",3754047,2,,,,,0.5812345,,Right Foot,,,,"[77.3, 79.1]",Ground Pass,,16.391766,,,,Jordon Ibe,3635.0,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,5,Liverpool,24,['f8db54a2-d799-46c9-9f0f-bc27ffc840da'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:06.854,Pass,
,,,,,,,,,,,,,,,,,1.152361,,,,,,,,,,,,,f0512c56-7b06-4d71-a5c9-119dba9a8243,119,,"[69.5, 76.2]",3754047,2,,,,,0.09124916,,Right Foot,,,,"[84.8, 77.6]",Ground Pass,,15.363918,,,,James Philip Milner,3473.0,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Right Wing,5,Liverpool,24,['0db56709-a337-4252-bdcd-1fd0be1fc714'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:10.310,Pass,
,,,,,,,,,,,,,,,,,1.695973,,,,,,,,,,,,,b17481cf-9708-45da-ab92-133d81e0dce0,125,,"[84.0, 80.0]",3754047,2,,,,,-2.907177,,,,,,"[63.9, 75.2]",Low Pass,,20.665188,,,,Martin Škrtel,18872.0,,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,6,Liverpool,24,['f1254857-666f-4b8d-9977-ab1bdfc2ba7e'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:35.011,Pass,
,,,,,,,,,,,,,,,,,2.20418,,,,,,,,,,,,,408e2499-1eb2-4c72-b662-1455908ddcd2,128,,"[55.4, 74.6]",3754047,2,,,,,-1.5189695,,Left Foot,,,,"[57.2, 39.9]",Ground Pass,,34.746655,,,,Dejan Lovren,3471.0,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,6,Liverpool,24,['ef60140a-2d5e-4d44-bd5f-ea7e170ee978'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:38.261,Pass,
,,,,,,,,,,,,,,,,,0.957845,,,,,,,,,,,,,ea960071-dafc-459b-bdec-1df4a86297cd,131,,"[57.2, 29.1]",3754047,2,,,,,-0.95825875,,Right Foot,,,,"[67.6, 14.3]",Ground Pass,,18.08867,,,,Adam David Lallana,4090.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,6,Liverpool,24,['c3b61707-9c2b-4284-8557-203ac03e0d6e'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:43.223,Pass,
,,,,,,,,,,,,,,,,,0.331278,,,,,,,,,,,,,a1f5404d-a8ec-45d6-bcda-4ea8419181fc,134,,"[69.8, 9.0]",3754047,2,,,,,-0.4636476,,Left Foot,,,,"[70.4, 8.7]",Low Pass,,0.6708204,,Incomplete,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Left Center Midfield,6,Liverpool,24,['10978861-1d0a-4e24-9822-55295b319969'],48,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:48.205,Pass,
,,,,,,,,,,,,,,,,,1.87266,,,,,,,,,,,,,bc5f3df4-f901-4e1e-bc3d-6fc81457c8ef,136,,"[71.4, 0.1]",3754047,3,,True,,,2.1918144,,,,,,"[62.6, 12.4]",Low Pass,,15.123822,,,,Emre Can,3493.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,7,Liverpool,24,['44558d55-7c43-4026-aead-16044b94cf99'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:02.938,Pass,
,,,,,,,,,,,,,,,,,1.509489,,,,,,,,,,,,,1713e379-5926-4491-a09c-6c6388b2cfe1,138,,"[55.3, 24.6]",3754047,3,,,,,1.5707964,,Right Foot,,,,"[55.3, 45.6]",Ground Pass,,21.0,,,,Martin Škrtel,18872.0,,,,,,,1,From Throw In,Emre Can,3493.0,Center Defensive Midfield,7,Liverpool,24,['f44ca5cd-75f9-417e-adca-277a501d3e5d'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:08.090,Pass,
,,,,,,,,,,,,,,,,,2.731247,,,,,,,,,,,,,9f0b77b7-6e48-43c0-89ff-08d0cdc84164,141,,"[55.3, 44.9]",3754047,3,,,,,-0.6221055,,Right Foot,,,,"[106.2, 8.4]",High Pass,,62.634335,,Incomplete,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,7,Liverpool,24,"['0f3511ad-34b2-4fd7-aebd-cc5a6dabe208', 'ce9944d4-f257-4e66-b0c8-0fdca3435079']",11,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:11.383,Pass,
,,,,,,,,,,,,,,,,,1.583148,,,,,,,,,,,,,24890dd4-0d8b-484a-acf4-3eae096c7fcd,144,,"[105.0, 0.1]",3754047,3,,,,,2.5554385,,,,,,"[92.5, 8.4]",Low Pass,,15.004666,,,,Emre Can,3493.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,8,Liverpool,24,['4a49ce37-f5be-4e01-9521-a272b1342c27'],20,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:20.170,Pass,
,,,,,,,,,,,,,,,,,3.358182,,,,,,,,,,,,,f9899a8b-c57a-41ce-80e8-6be8fd8544f0,147,,"[92.0, 12.6]",3754047,3,,,,,1.1552399,,Right Foot,True,,,"[108.9, 50.9]",High Pass,,41.862873,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,1,From Throw In,Emre Can,3493.0,Center Defensive Midfield,8,Liverpool,24,"['3a8bd13d-31c4-42d5-899f-0449eee25729', '44760fa9-f3d7-444e-ae81-5e995e66e720']",23,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:23.323,Pass,
,,,,,,,,,,,,,,,,,1.413696,,,,,,,,,,,,,0227333d-8748-475e-a26a-a996ccece992,151,,"[3.6, 39.1]",3754047,3,,,,,0.9740658,,Keeper Arm,,,,"[16.1, 57.5]",Ground Pass,,22.244326,,,,Kyle Bartley,4726.0,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,9,Swansea City,26,['3fba9d48-073f-442c-b7c9-78dd89ae7df8'],38,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:38.404,Pass,
,,,,,,,,,,,,,,,,,1.00304,,,,,,,,,,,,,6b3ce435-03ad-4e4d-ab6e-8164f522205d,154,,"[14.0, 56.6]",3754047,3,,,,,-0.3444004,,Right Foot,,,,"[23.2, 53.3]",Ground Pass,,9.773945,,,,Leon Britton,4631.0,,,,,,,1,Regular Play,Kyle Bartley,4726.0,Right Center Back,9,Swansea City,26,['1c3756bb-6076-4ece-970a-8b80ad94ca3f'],41,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:41.248,Pass,
,,,,,,,,,,,,,,,,,1.243906,,,,,,,,,,,,,4b116246-6933-469b-8a11-fa1d17d6be21,157,,"[20.9, 52.5]",3754047,3,,,,,0.96253425,,Right Foot,,,,"[34.2, 71.6]",Ground Pass,,23.27445,,,,Kyle Naughton,3340.0,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,9,Swansea City,26,['7200bf11-9520-45ec-b283-886600360246'],43,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:43.140,Pass,
,,,,,,,,,,,,,,,,,0.857759,,,,,,,,,,,,,af447cc9-da13-414a-8ff0-f8a2983aa176,160,,"[34.3, 71.4]",3754047,3,,,,,-2.271129,,Right Foot,,,,"[22.5, 57.4]",Ground Pass,,18.30956,,,,Leon Britton,4631.0,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,9,Swansea City,26,['3b85cd39-df3f-484c-ab97-1d740cb1f64e'],44,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:44.424,Pass,
,,,,,,,,,,,,,,,,,1.261099,,,,,,,,,,,,,45611130-22b0-40ff-a671-1d0b41ded399,163,,"[22.5, 57.4]",3754047,3,,,,,-1.9655875,,Left Foot,,,,"[20.0, 51.4]",Ground Pass,,6.5,,,,Kyle Bartley,4726.0,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,9,Swansea City,26,['2c5a0d7e-961b-49a5-a17f-25e0f828db50'],45,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:45.986,Pass,
,,,,,,,,,,,,,,,,,2.372691,,,,,,,,,,,,,9270dfe1-48dd-4a71-89b7-d7660bcdc134,167,,"[23.6, 70.5]",3754047,3,,,,,-0.11665544,,Right Foot,,,,"[62.0, 66.0]",High Pass,,38.662773,,Pass Offside,,Éderzito António Macedo Lopes,15996.0,,,,,,,1,Regular Play,Kyle Bartley,4726.0,Right Center Back,9,Swansea City,26,"['0e58a33c-8c08-4090-b919-bc10663831ec', '8c36e365-63e7-4d8c-a7d3-a41ad72bd704']",48,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:48.489,Pass,True
,,,,,,,,,,,,,,,,,1.593174,,,,,,,,,,,,,e45760ea-7618-4d0d-a94b-933e97d211a0,169,,"[51.4, 16.5]",3754047,4,,,,,2.865374,,Left Foot,,,,"[38.7, 20.1]",Ground Pass,,13.200378,,,,Dejan Lovren,3471.0,,,,,,Free Kick,1,From Free Kick,Emre Can,3493.0,Center Defensive Midfield,10,Liverpool,24,['3005374f-0401-4f0e-8394-fe6086e19523'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:01.876,Pass,
,,,,,,,,,,,,,,,,,0.85792,,,,,,,,,,,,,2f0c4630-d028-4c14-b666-b50948dbbcb0,171,,"[42.6, 18.1]",3754047,4,,,,,-0.19566245,,Right Foot,,,,"[53.7, 15.9]",Ground Pass,,11.315918,,,,Emre Can,3493.0,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,10,Liverpool,24,['28474049-65d4-4bce-9ee8-07d33071328e'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:03.469,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,d7a1707c-a6b8-4fbe-9e13-b48ca63a59ea,174,,"[53.1, 15.9]",3754047,4,,,,,1.8707937,,Right Foot,,,,"[41.5, 53.4]",Ground Pass,,39.25315,,,,Martin Škrtel,18872.0,,,,,,,1,From Free Kick,Emre Can,3493.0,Center Defensive Midfield,10,Liverpool,24,['5a43b97e-7303-4b36-b92a-9af18f2f2fe9'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:05.847,Pass,
,,,,,,,,,,,,,,,,,1.79384,,,,,,,,,,,,,256eadb6-8c2d-4739-8e03-48a805d2c097,177,,"[47.6, 58.2]",3754047,4,,,,,-1.5357788,,Right Foot,,,,"[48.7, 26.8]",Ground Pass,,31.419262,,,,Emre Can,3493.0,,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,10,Liverpool,24,['5f0ffb5c-1795-4efa-9f81-884b6ed04e22'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:10.908,Pass,
,,,,,,,,,,,,,,,,,1.344367,,,,,,,,,,,,,4fa4d883-2283-4f96-84ca-630beb7e1a64,180,,"[51.4, 25.6]",3754047,4,,,,,-1.2553087,,Right Foot,,,,"[56.1, 11.2]",Ground Pass,,15.147607,,,,Dejan Lovren,3471.0,,,,,,,1,From Free Kick,Emre Can,3493.0,Center Defensive Midfield,10,Liverpool,24,['1844728c-f876-49ae-80f2-9a1d57864ced'],15,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:15.577,Pass,
,,,,,,,,,,,,,,,,,1.00425,,,,,,,,,,,,,f15c5254-bc82-4a15-b485-28f2cbbf0514,183,,"[64.4, 11.6]",3754047,4,,,,,0.5519298,,Left Foot,,,,"[84.7, 24.1]",Low Pass,,23.839882,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,10,Liverpool,24,"['586e4060-09bc-48f2-85e2-5fed7cdb4390', '85142bdd-5330-418f-bb8b-19923f0de117']",18,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:18.845,Pass,
,,,,,,,,,,,,,,,,,2.198834,,,,,,,,,,,,,85142bdd-5330-418f-bb8b-19923f0de117,185,,"[35.4, 56.0]",3754047,4,,,,,2.5292704,,Right Foot,,,,"[27.0, 61.9]",Low Pass,,10.264989,,,,Wayne Routledge,3449.0,,,,,,Recovery,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,11,Swansea City,26,"['d2f606db-e6c0-47a5-b1ac-05748069bc88', 'f15c5254-bc82-4a15-b485-28f2cbbf0514']",19,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:19.849,Pass,
,,,,,,,,,,,,,,,,,0.750036,,,,,,,,,,,,,f8deaab0-97ac-4ba9-b8de-e96fb35fb223,188,,"[33.6, 71.7]",3754047,4,,,,,-2.362997,,Right Foot,,,,"[26.2, 64.4]",Ground Pass,,10.394711,,,,Kyle Naughton,3340.0,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Midfield,11,Swansea City,26,['c111ccc4-4418-4722-ab25-cd80a2799c42'],22,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:22.088,Pass,
,,,,,,,,,,,,,,,,,1.131079,,,,,,,,,,,,,d1c21cd2-804a-46c6-8b43-d234fd6ab62f,191,,"[30.1, 63.3]",3754047,4,,,,,0.83598787,,Left Foot,,,,"[37.6, 71.6]",Ground Pass,,11.186599,,,,Wayne Routledge,3449.0,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,11,Swansea City,26,['90f6f2cf-bc0a-44c2-88b9-348ef3b097b7'],24,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:24.214,Pass,
,,,,,,,,,,,,,,,,,1.008626,,,,,,,,,,,,,3ee2bcbb-d610-4599-bb87-7b8f2aeb2725,194,,"[26.8, 78.9]",3754047,4,,,,,-0.9472356,,Right Foot,,,,"[43.2, 56.1]",Ground Pass,,28.085583,,,,Gylfi Þór Sigurðsson,3944.0,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Midfield,11,Swansea City,26,['72616da7-741b-4a9e-8b86-c9fdc3c79ecb'],25,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:25.836,Pass,
,,,,,,,,,,,,,,,,,1.146693,,,,,,,,,,,,,ac854630-81bf-4f40-8bc2-fb1703042e29,198,,"[32.0, 61.0]",3754047,4,,,,,-1.4918907,,Left Foot,,,,"[33.7, 39.5]",Ground Pass,,21.567104,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Right Center Midfield,11,Swansea City,26,['130bc49f-c9ef-4354-b783-dba6ea7eb303'],27,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:27.821,Pass,
,,,,,,,,,,,,,,,,,1.26467,,,,,,,,,,,,,7ee6272c-e908-4af6-b025-8f52a2098839,201,,"[35.4, 37.2]",3754047,4,,,,,-2.3206363,,Right Foot,,,,"[23.2, 24.1]",Ground Pass,,17.901117,,,,Ashley Williams,3644.0,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,11,Swansea City,26,['c8136493-a574-4635-b800-bc19d4b01bb1'],30,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:30.189,Pass,
,,,,,,,,,,,,,,,,,1.804421,,,,,,,,,,,,,a7ec6c87-4bde-4bc7-b34c-fa05d563b157,204,,"[22.9, 17.5]",3754047,4,,,,,-0.4376312,,Right Foot,,,,"[55.6, 2.2]",Ground Pass,,36.102356,,,,Neil Taylor,9627.0,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,11,Swansea City,26,['df55c2d6-d904-47c3-8a46-e1638f57ae48'],32,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:32.383,Pass,
,,,,,,,,,,,,,,,,,1.264894,,,,,,,,,,,,,882e96d4-e82e-4caf-af81-16c57a19fab7,207,,"[55.6, 2.2]",3754047,4,,,,,0.24828991,,Left Foot,,,,"[69.8, 5.8]",Ground Pass,,14.649232,,,,André Ayew Pelé,3347.0,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,11,Swansea City,26,['9e0b3b9c-3c04-4895-bcbb-52987329e3aa'],35,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:35.993,Pass,
,,,,,,,,,,,,,,,,,1.035219,,,,,,,,,,,,,a577cb7c-f687-4d01-b203-d5e291d696bf,211,,"[68.2, 9.7]",3754047,4,,,,,2.4493818,,Left Foot,,,,"[56.5, 19.4]",Ground Pass,,15.198027,,,,Leon Britton,4631.0,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Left Midfield,11,Swansea City,26,['496d4cc3-ee78-4077-8baa-82d77f620b7d'],40,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:40.697,Pass,
,,,,,,,,,,,,,,,,,0.724107,,,,,,,,,,,,,78dee776-1751-4527-bbf9-dad9f7992192,214,,"[56.2, 19.5]",3754047,4,,,,,-1.610458,,Right Foot,,,,"[55.7, 6.9]",Ground Pass,,12.609917,,,,Sung-Yeung Ki,3605.0,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,11,Swansea City,26,['fb919d37-3518-4887-8fe6-cabbb0a66133'],41,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:41.772,Pass,
,,,,,,,,,,,,,,,,,2.428857,,,,,,,,,,,,,76af052f-2828-45c1-bfac-7f7c88627ea1,217,,"[55.1, 7.5]",3754047,4,,,,,1.4508189,,Right Foot,,,,"[62.9, 72.2]",Ground Pass,,65.16847,,,,Kyle Naughton,3340.0,,,True,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,11,Swansea City,26,['159278fe-30cd-4ed1-978f-a2c4bb51bc8d'],44,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:44.447,Pass,
,,,,,,,,,,,,,,,,,1.385688,,,,,,,,,,,,,b09c065d-08a6-45dc-a72e-e654781d7254,221,,"[66.7, 72.5]",3754047,4,,,,,-0.43113875,,Right Foot,,,,"[91.7, 61.0]",Ground Pass,,27.518175,,,,Éderzito António Macedo Lopes,15996.0,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,11,Swansea City,26,"['949aeb32-a102-449f-9e14-da28deaf4a52', '9fcfc935-b893-4a42-86d3-285eae86ef93']",48,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:48.286,Pass,True
,,,,,,,,,,,,,,,,,1.391553,,,,,,,,,,,,,01eb8686-0db6-49d1-ac3d-41bfc249f58d,225,,"[89.5, 58.8]",3754047,4,,,,,2.0899425,,Right Foot,,,,"[82.3, 71.4]",Ground Pass,,14.512064,,,,Kyle Naughton,3340.0,,,,,,,1,Regular Play,Éderzito António Macedo Lopes,15996.0,Center Forward,11,Swansea City,26,['cfb08fca-2cc3-4d3a-8e96-3ab0871891b8'],50,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:50.837,Pass,
,,,,,,,,,,,,,,,,,5.158699,,,,,,,,,,,,,bfa12346-9def-4f6d-b819-dc1657a9b66e,228,,"[82.9, 72.5]",3754047,4,,,,,-1.2846624,,Right Foot,,,,"[102.2, 6.9]",High Pass,,68.38019,,Incomplete,,Neil Taylor,9627.0,,,True,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,11,Swansea City,26,"['89911c6b-ffa9-4672-b0be-d5080ecac615', 'ab1a8bef-d307-4896-b77b-37cb3166a461']",53,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:53.496,Pass,
,,,,,,,,,,,,,,,,,1.613393,,,,,,,,,,,,,ab1a8bef-d307-4896-b77b-37cb3166a461,230,,"[17.9, 73.2]",3754047,4,,,,,2.5652175,,Left Foot,,,,"[15.9, 74.5]",Ground Pass,,2.3853722,,,,Martin Škrtel,18872.0,,,,,,Recovery,1,Regular Play,Jordon Ibe,3635.0,Right Wing,11,Swansea City,26,"['16a57e7b-6008-4c98-808d-021768d9fb03', 'bfa12346-9def-4f6d-b819-dc1657a9b66e']",58,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.655,Pass,
,,,,,,,,,,,,,,,,,7.488824,,,,,,,,,,,,,db8dd0b9-0f67-4848-b2cf-55c1acfda0bb,232,,"[2.3, 67.1]",3754047,5,,,,,-0.052835397,,Right Foot,,,,"[64.7, 63.8]",High Pass,,62.487198,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,11,Swansea City,26,"['0df7a24d-8f3e-40b2-a452-06435eabe4cd', '99078330-8a18-4b4e-b22d-90865fd8d9ad']",0,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:00.268,Pass,
,,,,,,,,,,,,,,,,,1.748453,,,,,,,,,,,,,99078330-8a18-4b4e-b22d-90865fd8d9ad,234,,"[55.4, 16.3]",3754047,5,,,,,-2.81275,,Right Foot,,,,"[34.3, 9.1]",Ground Pass,,22.294619,,,,Kyle Bartley,4726.0,,,,,,Recovery,1,Regular Play,Ashley Williams,3644.0,Left Center Back,11,Swansea City,26,"['4065f578-3e95-469f-ad01-da4c25053923', 'db8dd0b9-0f67-4848-b2cf-55c1acfda0bb']",7,,,,,,,,,,,,,,,,,,Swansea City,26,00:05:07.757,Pass,
