ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.921561,,,,,,,,,,,,,f5dc0e5a-b467-4278-9faa-b4337c95dc05,91,,,"[80.6, 21.7]",3754251,2,,,,1.9419153,,Right Foot,,,"[64.1, 64.1]",,Ground Pass,,45.497364,,,James Tomkins,3316.0,,,True,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,6,West Ham United,40,"['490e06e4-0ae9-4d27-8660-152b5736f2dc', 'ff817a3c-98eb-4799-bc49-496e23764dba']",1,,,,,,,,,,,,,,,,West Ham United,40,00:02:01.473,Pass,True
,,,,,,,,,,,,,,,,,,3.095944,,,,,,,,,,,,,302908c4-fe86-41fa-8a55-1e45c5f85ae9,95,,,"[63.5, 62.0]",3754251,2,,,,-2.8480477,,Right Foot,,,"[15.2, 47.4]",,Low Pass,,50.458397,,,Adrián San Miguel del Castillo,3623.0,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Back,6,West Ham United,40,"['041c8068-1320-47aa-a77f-dcffeca45bfe', 'f2b3db31-4ccd-40d3-be20-4b343daa3c51']",4,,,,,,,,,,,,,,,,West Ham United,40,00:02:04.475,Pass,True
,,,,,,,,,,,,,,,,,,5.77762,,,,,,,,,,,,,320eb133-899a-4151-9e41-3ed92de64763,98,,,"[14.0, 57.7]",3754251,2,,,,0.25890145,,Right Foot,,,"[98.2, 80.0]",,High Pass,,87.10298,Out,,Michail Antonio,3349.0,,,,,,,1,Regular Play,Adrián San Miguel del Castillo,3623.0,Goalkeeper,6,West Ham United,40,['9be3ed21-dde9-40fd-a6cb-efca30e4d077'],9,,,,,,,,,,,,,,,,West Ham United,40,00:02:09.571,Pass,
,,,,,,,,,,,,,,,,,,1.09068,,,,,,,,,,,,,6fae2d8c-0907-4325-aaa8-15c96867d7ad,100,,,"[23.5, 0.1]",3754251,2,,,,0.826697,,,,,"[29.3, 6.4]",,Low Pass,,8.563293,,,Emre Can,3493.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,7,Liverpool,24,['31be5375-5422-4001-92dd-74b4f32c74d7'],39,,,,,,,,,,,,,,,,Liverpool,24,00:02:39.620,Pass,
,,,,,,,,,,,,,,,,,,0.898827,,,,,,,,,,,,,9dab4f7e-776e-4db6-9be9-82c91dc12719,103,,,"[28.6, 6.4]",3754251,2,,,,-2.003204,,Right Foot,,,"[26.8, 2.5]",,Ground Pass,,4.2953463,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,7,Liverpool,24,"['11fd2875-c828-4cbc-b5b8-635595cf43c6', 'e913e090-404a-48d9-9edd-142d3efcc06b']",40,,,,,,,,,,,,,,,,Liverpool,24,00:02:40.710,Pass,True
,,,,,,,,,,,,,,,,,,0.741933,,,,,,,,,,,,,eb7a0536-3903-4dbc-b514-43b60c05b672,107,,,"[27.2, 1.5]",3754251,2,,,,1.7483925,,Left Foot,,,"[25.8, 9.3]",,Ground Pass,,7.924645,,,Emre Can,3493.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,7,Liverpool,24,['a34ac5a3-754b-4e3a-8eb3-36893b48e802'],42,,,,,,,,,,,,,,,,Liverpool,24,00:02:42.419,Pass,
,,,,,,,,,,,,,,,,,,0.897578,,,,,,,,,,,,,4b60a0ad-7d32-44f5-aa7e-3878104d5cc3,110,,,"[25.8, 9.3]",3754251,2,,,,-2.219792,,Right Foot,,,"[21.4, 3.5]",,Ground Pass,,7.28011,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,7,Liverpool,24,['65b3268a-40bb-42c7-b27b-ef0eff541e2c'],44,,,,,,,,,,,,,,,,Liverpool,24,00:02:44.033,Pass,
,,,,,,,,,,,,,,,,,,2.349706,,,,,,,,,,,,,756c70a0-06cb-4139-b3bd-bc961d125dc2,115,,,"[16.3, 2.5]",3754251,2,,,,-0.04458011,,Left Foot,,,"[43.2, 1.3]",,High Pass,,26.926752,,,Christian Benteke Liolo,3380.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,7,Liverpool,24,"['6d06d25a-9ade-4a7d-be14-c8b3f8e7cf31', 'e877c31b-5175-48ea-9e39-27dd2e1376c5']",47,,,,,,,,,,,,,,,,Liverpool,24,00:02:47.314,Pass,True
,,,,,,,,,,,,,,,,,,1.481995,,,,,,,,,,,,,bda1cbcf-1692-4e33-8965-3b7436122130,119,,,"[49.6, 9.3]",3754251,2,,,,0.1952814,,Right Foot,,,"[58.7, 11.1]",,Ground Pass,,9.276314,,,Philippe Coutinho Correia,3501.0,,,,,,Recovery,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,7,Liverpool,24,['1d2e455f-4850-47b5-bdbf-092b7d314934'],52,,,,,,,,,,,,,,,,Liverpool,24,00:02:52.334,Pass,
,,,,,,,,,,,,,,,,,,0.682533,,,,,,,,,,,,,17eff5b8-ee94-4166-ac00-c51ba7de818b,123,,,"[91.1, 15.8]",3754251,2,,,,1.4683524,,Right Foot,,,"[92.2, 26.5]",,Ground Pass,,10.756393,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,7,Liverpool,24,"['57f34e21-4d6f-4e55-8779-4394d218f12f', 'bc572f7f-34d8-49d4-8580-3bdc3ea43a16']",57,,,,,,,,,,,,,,,,Liverpool,24,00:02:57.958,Pass,True
,,,,,,,,,,,,,,,,,,0.348961,,,,,,,,,,,,,52bf4329-433c-423a-ba86-c27d3321b584,125,,,"[92.2, 26.5]",3754251,2,,,,-0.456072,,Right Foot,,,"[97.5, 23.9]",,Ground Pass,,5.903389,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,7,Liverpool,24,"['c59b9623-fd0f-4c0b-925e-35ab99bc2a13', 'efdb81ad-5ce7-4d6e-96df-0c62acd9007e']",58,,,,,,,,,,,,,,,,Liverpool,24,00:02:58.640,Pass,
,,,,,,,,,,,,,,,,,,1.125962,,,,,,,,,,,,,8ad78f79-2981-4a99-903b-516096513a8d,130,,,"[75.7, 27.4]",3754251,3,,,,1.4038855,,Left Foot,,,"[78.8, 45.8]",,Ground Pass,,18.659313,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,7,Liverpool,24,['2b7e226e-662a-49f3-9fd6-6623d7d9da20'],1,,,,,,,,,,,,,,,,Liverpool,24,00:03:01.977,Pass,
,,,,,,,,,,,,,,,,,,0.259488,,,,,,,,,,,,,74ad3b85-7ec8-49f1-aad8-6a14a63712e4,133,,,"[78.8, 47.7]",3754251,3,,,,0.0,,Right Foot,,,"[85.2, 47.7]",,Ground Pass,,6.4,Incomplete,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,7,Liverpool,24,"['9532e58b-221f-4a5b-b7d0-4b4ea839bc62', 'bb04dfbd-f5c0-4354-b586-e5b5f121d1bb']",4,,,,,,,,,,,,,,,,Liverpool,24,00:03:04.182,Pass,
,,,,,,,,,,,,,,,,,,0.893434,,,,,,,,,,,,,e8421b5a-6059-4819-9507-8070e88bd6a2,137,,,"[88.9, 76.3]",3754251,3,,,,-1.2435514,,Right Foot,,,"[92.6, 65.4]",,Ground Pass,,11.510864,,,Philippe Coutinho Correia,3501.0,,,,,,Recovery,1,From Throw In,Jordon Ibe,3635.0,Right Wing,7,Liverpool,24,"['125b5aab-065b-46a1-bf7d-50b7850bb8c4', 'a3b31625-9866-4610-ae84-1203a0bef7bc']",6,,,,,,,,,,,,,,,,Liverpool,24,00:03:06.716,Pass,True
,,,,,,,,,,,,,,,,,,1.108829,,,,,,,,,,,,,73477abc-2790-46e1-9d53-41a4ac5dcc94,139,,,"[93.2, 65.2]",3754251,3,,,,2.7492526,,Right Foot,,,"[87.4, 67.6]",,Ground Pass,,6.276942,,,Jordon Ibe,3635.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,7,Liverpool,24,['aca8491b-ffcc-41fd-a29b-ac03f98e59ff'],7,,,,,,,,,,,,,,,,Liverpool,24,00:03:07.609,Pass,
,,,,,,,,,,,,,,,,,,0.602441,,,,,,,,,,,,,b409865a-b2ee-440d-8b17-054bd5e04ccc,142,,,"[87.6, 66.0]",3754251,3,,,,-1.5395565,,Right Foot,,,"[88.0, 53.2]",,Ground Pass,,12.806249,,,Emre Can,3493.0,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Right Wing,7,Liverpool,24,"['ba2f6f24-376a-410e-a7e5-2d5cb26ce3d9', 'd2f676cf-c770-4c61-81ed-e60521371784']",8,,,,,,,,,,,,,,,,Liverpool,24,00:03:08.718,Pass,True
,,,,,,,,,,,,,,,,,,0.959845,,,,,,,,,,,,,26771eb4-50b2-4376-a05a-d5602e6b8c90,144,,,"[88.0, 53.2]",3754251,3,,,,1.0918827,594ac450-5065-423e-9e19-6d6efdbd46b4,Right Foot,,,"[90.7, 58.4]",,Ground Pass,,5.859181,,,Jordon Ibe,3635.0,True,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,7,Liverpool,24,['30b782be-13b5-4827-ad40-5f4dd84fa926'],9,,,,,,,,,,,,,,,,Liverpool,24,00:03:09.320,Pass,
,,,,,,,,,,,,,,,,,,2.754268,,,,,,,,,,,,,ce1d6188-d4b0-4996-bd30-b1f4597d5160,149,,,"[7.0, 36.1]",3754251,3,True,,,-0.6316542,,Right Foot,,,"[50.6, 4.2]",,High Pass,,54.023792,,,Aaron Cresswell,3062.0,,,,,,Goal Kick,1,From Goal Kick,Adrián San Miguel del Castillo,3623.0,Goalkeeper,8,West Ham United,40,['e13bdff5-0a50-403a-82df-fed1c838a58e'],45,,,,,,,,,,,,,,,,West Ham United,40,00:03:45.157,Pass,
,,,,,,,,,,,,,,,,,,2.502198,,,,,,,,,,,,,2b475bdf-2b40-45f9-b92e-313f01bea5a3,152,,,"[55.9, 5.1]",3754251,3,,,,0.35778302,,Left Foot,,,"[100.3, 21.7]",,High Pass,,47.401688,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,,,,1,From Goal Kick,Aaron Cresswell,3062.0,Left Back,8,West Ham United,40,"['348ae426-18cc-43c0-b82c-4e74682ec0f2', '4bc3b712-7e71-4218-b1d5-823ddf7a7fb7', 'c6820c03-4e19-49f0-9f99-82d4d1c86919']",50,,,,,,,,,,,,,,,,West Ham United,40,00:03:50.069,Pass,True
,,,,,,,,,,,,,,,,,,3.948284,,,,,,,,,,,,,47419483-d040-4857-bfb2-fa055f737a2f,161,,,"[22.5, 68.5]",3754251,3,,,,-0.19398957,,Right Foot,,,"[79.0, 57.4]",,High Pass,,57.580032,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,1,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,8,West Ham United,40,"['c3e68678-c19d-415b-8cf6-1cd5abc8fb21', 'c55dbde9-478d-412a-9d4b-312338d36db1']",57,,,,,,,,,,,,,,,,Liverpool,24,00:03:57.518,Pass,
,,,,,,,,,,,,,,,,,,2.839702,,,,,,,,,,,,,bef09860-5256-4149-ae2f-ca8a4acc9242,166,,,"[41.1, 17.6]",3754251,4,,,,-0.54899377,,Left Foot,,,"[68.4, 0.9]",,High Pass,,32.00281,Out,,,,,,,,,,1,From Goal Kick,James Collins,3482.0,Right Center Back,8,West Ham United,40,['6c4fccfb-b681-45aa-b0a8-3a1dbfffe1fa'],2,,,,,,,,,,,,,,,,West Ham United,40,00:04:02.240,Pass,True
,,,,,,,,,,,,,,,,,,2.00964,,,,,,,,,,,,,52a16832-dae7-4100-8159-005db48fd7ef,167,,,"[58.7, 80.0]",3754251,4,,,,-2.8836408,,,,,"[35.2, 73.8]",,Low Pass,,24.304115,,,Dejan Lovren,3471.0,,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,9,Liverpool,24,['794936c9-089e-421d-8923-5942a2cd7a34'],17,,,,,,,,,,,,,,,,Liverpool,24,00:04:17.432,Pass,
,,,,,,,,,,,,,,,,,,2.89788,,,,,,,,,,,,,28ef480f-a6f6-4d5f-a832-ad437be21519,170,,,"[34.2, 71.8]",3754251,4,,,,-1.6676708,,Right Foot,,,"[31.1, 39.9]",,Ground Pass,,32.050274,,,Mamadou Sakho,3483.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,9,Liverpool,24,['a78d7b80-69fe-4d91-a16f-077d020cec8e'],20,,,,,,,,,,,,,,,,Liverpool,24,00:04:20.622,Pass,
,,,,,,,,,,,,,,,,,,1.394706,,,,,,,,,,,,,1239c4a7-9729-4c41-8be9-bf82a080b1fe,173,,,"[31.7, 25.9]",3754251,4,,,,-1.0288384,,Left Foot,,,"[43.2, 6.8]",,Ground Pass,,22.294842,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,9,Liverpool,24,['8783c8d4-1ff7-440a-978e-6a5292b1955d'],24,,,,,,,,,,,,,,,,Liverpool,24,00:04:24.773,Pass,
,,,,,,,,,,,,,,,,,,1.662825,,,,,,,,,,,,,b31b663b-f8fc-4d1f-b43b-b51eb0aaa243,176,,,"[51.7, 4.1]",3754251,4,,,,2.9132152,,Left Foot,,,"[33.2, 8.4]",,Ground Pass,,18.993156,,,Mamadou Sakho,3483.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,9,Liverpool,24,['fb446412-69e1-4271-a215-ab8c0661dd08'],30,,,,,,,,,,,,,,,,Liverpool,24,00:04:30.619,Pass,
,,,,,,,,,,,,,,,,,,2.320974,,,,,,,,,,,,,db205bd9-f427-48fa-96c0-1cb00eeb0502,179,,,"[31.1, 13.8]",3754251,4,,,,1.5265774,,Left Foot,,,"[32.6, 47.7]",,Ground Pass,,33.93317,,,Dejan Lovren,3471.0,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,9,Liverpool,24,['bce8b826-d701-49ae-a988-8231879889a2'],34,,,,,,,,,,,,,,,,Liverpool,24,00:04:34.197,Pass,
,,,,,,,,,,,,,,,,,,1.100644,,,,,,,,,,,,,9a343161-636f-4cc9-8270-1fbb3d6d946a,182,,,"[33.6, 52.6]",3754251,4,,,,0.3980143,,Right Foot,,,"[51.2, 60.0]",,Ground Pass,,19.092407,,,Emre Can,3493.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,9,Liverpool,24,['b01d4f03-c729-46c4-979e-ba08f39a07f9'],37,,,,,,,,,,,,,,,,Liverpool,24,00:04:37.293,Pass,
,,,,,,,,,,,,,,,,,,1.130763,,,,,,,,,,,,,3ed1032b-0bb2-4ad0-ba77-eb10ebe4cf71,184,,,"[49.6, 60.0]",3754251,4,,,,-2.8382733,,Left Foot,,,"[36.5, 55.9]",,Ground Pass,,13.726617,,,Dejan Lovren,3471.0,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,9,Liverpool,24,['dd4ba1b1-33a9-40a8-8a80-ae8bae6d9412'],38,,,,,,,,,,,,,,,,Liverpool,24,00:04:38.393,Pass,
,,,,,,,,,,,,,,,,,,1.205252,,,,,,,,,,,,,c6e24e2c-574d-4c40-9dbe-5def2a7ba141,187,,,"[36.5, 55.9]",3754251,4,,,,0.5947593,,Left Foot,,,"[53.5, 67.4]",,Ground Pass,,20.524376,,,Emre Can,3493.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,9,Liverpool,24,['93ffd1b4-108d-418f-b74c-61de01ae8f07'],40,,,,,,,,,,,,,,,,Liverpool,24,00:04:40.933,Pass,
,,,,,,,,,,,,,,,,,,2.100451,,,,,,,,,,,,,e8040ecb-1b16-409d-a266-f9295c954ab6,190,,,"[64.0, 70.7]",3754251,4,,,,-0.85682386,,Right Foot,,,"[91.9, 38.5]",,High Pass,,42.60575,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,9,Liverpool,24,"['962fdaa5-a414-4b80-b0fa-c5a484fc2e06', 'e6628bda-ebb8-4cf0-8a91-c0600954f03b']",43,,,,,,,,,,,,,,,,Liverpool,24,00:04:43.858,Pass,
,,,,,,,,,,,,,,,,,,0.722692,,,,,,,,,,,,,7cf64212-521e-4ec8-a661-2832089974f2,193,,,"[62.8, 59.4]",3754251,4,,,,-0.9119903,,Other,,,"[65.2, 56.3]",,Low Pass,,3.9204593,Incomplete,,Lucas Pezzini Leiva,7780.0,,,,,,Recovery,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,9,Liverpool,24,"['416bb92c-3b40-4ca4-bc89-e7f63fff5a5d', 'b73dfb11-6e78-4f0a-b274-c2d6937f40c5']",48,,,,,,,,,,,,,,,,Liverpool,24,00:04:48.843,Pass,
,,,,,,,,,,,,,,,,,,0.777817,,,,,,,,,,,,,93cf5898-bd5a-44fb-aafa-0908aacb0941,199,,,"[56.6, 56.9]",3754251,4,,,,3.102243,,Right Foot,,,"[43.9, 57.4]",,Ground Pass,,12.709839,,,Dejan Lovren,3471.0,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,9,Liverpool,24,['8f3837c0-0c91-4a49-92cb-8a926aaf6199'],51,,,,,,,,,,,,,,,,Liverpool,24,00:04:51.417,Pass,
,,,,,,,,,,,,,,,,,,1.145343,,,,,,,,,,,,,b3794e18-6aab-4a32-b32d-08b19ad42b10,201,,,"[44.3, 57.4]",3754251,4,,,,0.8752841,,Right Foot,,,"[54.9, 70.1]",,Ground Pass,,16.54237,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,9,Liverpool,24,['ed098dba-3f39-4cde-8eeb-bf3ad339fc9c'],52,,,,,,,,,,,,,,,,Liverpool,24,00:04:52.195,Pass,
,,,,,,,,,,,,,,,,,,1.715886,,,,,,,,,,,,,ef312c19-9622-4d11-b97c-1cbc33d4c592,205,,,"[56.2, 75.5]",3754251,4,,,,-0.46936184,,Right Foot,,,"[91.1, 57.8]",,High Pass,,39.13183,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,9,Liverpool,24,"['2f3d56f1-7d49-49b4-83d0-e4b77d160731', '6e5bb5cc-ed88-4ebc-88b6-25a42c4b6f28', 'a83ff6bd-5ddc-4b43-a3c8-9ed3303a6e04']",54,,,,,,,,,,,,,,,,Liverpool,24,00:04:54.069,Pass,True
,,,,,,,,,,,,,,,,,,1.453487,,,,,,,,,,,,,a83ff6bd-5ddc-4b43-a3c8-9ed3303a6e04,207,,,"[29.0, 22.3]",3754251,4,,,,-0.7539125,,Head,,,"[42.1, 10.0]",,High Pass,,17.969418,,,Aaron Cresswell,3062.0,,,,,,Recovery,1,From Throw In,Angelo Obinze Ogbonna,3843.0,Left Center Back,9,Liverpool,24,"['1b787daa-3658-4f51-bf6d-b7a424d52442', 'ef312c19-9622-4d11-b97c-1cbc33d4c592']",55,,,,,,,,,,,,,,,,West Ham United,40,00:04:55.785,Pass,
,,,,,,,,,,,,,,,,,,1.137922,,,,,,,,,,,,,0eb50987-b785-4199-b3c2-2beecdcd45d3,209,,,"[41.1, 12.1]",3754251,4,,,,0.8891905,,Head,,,"[49.7, 22.7]",,High Pass,,13.649908,Incomplete,,,,,,,,,,1,From Throw In,Aaron Cresswell,3062.0,Left Back,9,Liverpool,24,['8711cd26-3e7e-4891-8c67-9be6955cba10'],57,,,,,,,,,,,,,,,,West Ham United,40,00:04:57.318,Pass,
,,,,,,,,,,,,,,,,,,0.907843,,,,,,,,,,,,,27dee426-261f-483e-9239-9c11d0900c87,213,,,"[86.4, 63.7]",3754251,5,,,,1.1178244,,Right Foot,,,"[91.9, 75.0]",,Ground Pass,,12.567418,,,Jordon Ibe,3635.0,,,,,,,1,From Throw In,Emre Can,3493.0,Right Defensive Midfield,9,Liverpool,24,"['4b215542-e56b-4de9-a743-18b263dac23c', '4dd74523-0eaa-4ef7-b1ba-a3da9ec46f5e']",2,,,,,,,,,,,,,,,,Liverpool,24,00:05:02.650,Pass,True
,,,,,,,,,,,,,,,,,,0.817099,,,,,,,,,,,,,f110e5c4-8ad6-4b22-8a1a-0bb733eca2c3,216,,,"[93.8, 75.9]",3754251,5,,,,-0.8426603,,Right Foot,,,"[101.2, 67.6]",,Ground Pass,,11.119802,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Right Wing,9,Liverpool,24,['f6e343ee-80c5-401f-8895-67b19ae9fc01'],5,,,,,,,,,,,,,,,,Liverpool,24,00:05:05.005,Pass,
,,,,,,,,,,,,,,,,,,1.447142,,,,,,,,,,,,,0853094b-76f3-45e5-a340-2f0fe1d1e153,219,,,"[103.3, 68.0]",3754251,5,,,,0.36787167,,Right Foot,,,"[112.9, 71.7]",,Ground Pass,,10.288342,,,Jordon Ibe,3635.0,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,9,Liverpool,24,['e81fc807-8869-44bf-b2bc-f259989467e3'],6,,,,,,,,,,,,,,,,Liverpool,24,00:05:06.259,Pass,
,,,,,,,,,,,,,,,,,,1.258657,,,,,,,,,,,,,b7f81453-59f1-4a2d-96f0-d8c5a1e234a1,221,,,"[113.7, 71.7]",3754251,5,,,,-1.6192014,,Right Foot,True,,"[112.3, 42.8]",,Low Pass,,28.93389,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Right Wing,9,Liverpool,24,"['1126682f-4a16-4559-b51d-16841290ad51', '4ea61754-c9b2-406e-943b-468faea4e4a2']",7,,,,,,,,,,,,,,,,Liverpool,24,00:05:07.706,Pass,
,,,,,,,,,,,,,,,,,,1.4978,,,,,,,,,,,,,0541c80d-2ed5-4cf1-a230-4d18aea18f9f,229,,,"[76.3, 80.0]",3754251,5,,,,-0.924558,,,,,"[89.5, 62.5]",,High Pass,,21.920082,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,"['a338dc8a-2ee5-4a61-831e-fcd8ec4dae58', 'b34ae820-ff78-413e-9c65-f7acba85a02b']",33,,,,,,,,,,,,,,,,Liverpool,24,00:05:33.413,Pass,
,,,,,,,,,,,,,,,,,,2.433159,,,,,,,,,,,,,a338dc8a-2ee5-4a61-831e-fcd8ec4dae58,231,,,"[30.6, 17.6]",3754251,5,,,,-0.667762,,Head,,,"[42.9, 7.9]",,High Pass,,15.66461,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,,,Recovery,1,From Throw In,Cheikhou Kouyaté,3684.0,Right Center Midfield,10,Liverpool,24,"['0541c80d-2ed5-4cf1-a230-4d18aea18f9f', '4419bc43-1e7a-44b2-9401-359eb0eeb233', '54d9654d-b484-46c9-af43-316f3839aaa2']",34,,,,,,,,,,,,,,,,West Ham United,40,00:05:34.911,Pass,
,,,,,,,,,,,,,,,,,,0.482431,,,,,,,,,,,,,57422a15-bae0-41db-a7c2-5b1bcf41b0de,239,,,"[68.7, 74.4]",3754251,5,,,,-0.8677801,,Right Foot,,,"[73.7, 68.5]",,Low Pass,,7.7336926,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,Recovery,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,10,Liverpool,24,['4135d57d-81b8-47a5-a55f-8064e6f22c49'],38,,,,,,,,,,,,,,,,Liverpool,24,00:05:38.970,Pass,
,,,,,,,,,,,,,,,,,,0.583788,,,,,,,,,,,,,ae8389c7-8753-4fca-8b35-fd1cac45a569,245,,,"[44.2, 6.7]",3754251,5,,,,0.40094963,,Right Foot,,,"[53.4, 10.6]",,Ground Pass,,9.992497,,,Mark Noble,3874.0,,,,,,Recovery,1,Regular Play,Manuel Lanzini,3595.0,Left Midfield,11,West Ham United,40,['9d445587-0afa-4118-b062-33e0718fd3ab'],40,,,,,,,,,,,,,,,,West Ham United,40,00:05:40.876,Pass,
,,,,,,,,,,,,,,,,,,0.67553,,,,,,,,,,,,,c1037d9d-66b5-42c3-b01e-2d001553249d,249,,,"[48.1, 10.6]",3754251,5,,,,-1.6642731,,Right Foot,,,"[47.5, 4.2]",,Ground Pass,,6.4280634,,,Manuel Lanzini,3595.0,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Center Midfield,11,West Ham United,40,"['43652614-ef0c-4dd0-b71a-ce51f1817d3a', '6a7966fd-c307-4664-ae5f-5d7da654b41d']",42,,,,,,,,,,,,,,,,West Ham United,40,00:05:42.195,Pass,True
,,,,,,,,,,,,,,,,,,2.0171,,,,,,,,,,,,,dcfffe4d-638a-4df7-998e-ce491d0c2db8,254,,,"[56.5, 0.1]",3754251,5,,,,0.19486392,,,,,"[86.9, 6.1]",,High Pass,,30.986448,,,Andy Carroll,4271.0,,,,,,Throw-in,1,From Throw In,Aaron Cresswell,3062.0,Left Back,12,West Ham United,40,['2bb1fa58-079d-44cc-a4fd-fa39024bb801'],58,,,,,,,,,,,,,,,,West Ham United,40,00:05:58.692,Pass,
,,,,,,,,,,,,,,,,,,2.808021,,,,,,,,,,,,,d91ecde8-b785-4b39-a9b9-fe545ffe320f,257,,,"[86.9, 6.1]",3754251,6,,,True,0.31118757,,,,,"[104.0, 11.6]",,High Pass,,17.96274,Incomplete,,Enner Remberto Valencia Lastra,28559.0,,,,,,,1,From Throw In,Andy Carroll,4271.0,Right Center Forward,12,West Ham United,40,"['15b5ac82-2912-4189-81a0-61975b8b696f', '20c78b11-1ea7-436b-8a1b-d6bd9603beae', 'c4bb8aaa-42b5-48a2-ae32-f068ca15e8c2']",0,,,,,,,,,,,,,,,,West Ham United,40,00:06:00.749,Pass,True
