ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770557a8-69a6-46a1-9f9f-ffed110fa2d2,724,,"[64.1, 55.6]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Chirivella Burgos,8485.0,Right Center Midfield,37,Liverpool,24,['2dd153fe-4b22-4191-9147-8f77262defd0'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:15:18.618,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f12b848-af5a-4e13-ad49-fb2a97554feb,728,,"[58.0, 55.4]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Linford Stewart,11992.0,Left Center Midfield,37,Liverpool,24,['2da5441b-cbbe-4691-87d4-b3d3793e0d98'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:15:21.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d1973c-4618-498f-ae87-9c0cfbbb0d41,730,,"[57.1, 24.3]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,38,Swansea City,26,['693927be-8645-45fd-a354-ba13bcc5b5c7'],21,,,,,,,,,,,,,,,,,Swansea City,26,00:15:21.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe9ab1f3-8cff-48ec-bdba-66be0d077885,733,,"[56.2, 16.6]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,38,Swansea City,26,['d31967e2-8cfe-4efe-a789-d86ab5eab9ca'],24,,,,,,,,,,,,,,,,,Swansea City,26,00:15:24.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b110ea0-6a23-46d3-8db2-d52215b1b993,738,,"[56.9, 25.6]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,38,Swansea City,26,"['0278be63-ee1b-4fc2-9847-16e62c6e7953', '07d1b0b9-b07c-406a-b631-2009ae952cea']",25,,,,,,,,,,,,,,,,,Swansea City,26,00:15:25.368,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07bcffc-f00c-4d93-9d05-9646a0f1db4e,741,,"[33.5, 63.5]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,38,Swansea City,26,['e52a6c70-973c-4684-b88b-2e3e09a77ad3'],28,,,,,,,,,,,,,,,,,Swansea City,26,00:15:28.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e2d38b8-ee9e-442f-b358-24dcaf5a6e2d,743,,"[10.9, 49.8]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,38,Swansea City,26,['edfb3815-4cbe-4b46-b119-4893cf384fe7'],31,,,,,,,,,,,,,,,,,Swansea City,26,00:15:31.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b39d0c4-725a-42e3-abcf-cc5cc0bedb49,746,,"[19.1, 57.2]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Amat Maas,6652.0,Right Center Back,38,Swansea City,26,['f74ca3f1-7194-4905-abe1-ac3741288347'],34,,,,,,,,,,,,,,,,,Swansea City,26,00:15:34.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee1c6a43-896e-4d14-b925-8ce6abf0004a,749,,"[30.7, 57.0]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,38,Swansea City,26,['9ac5700f-a9dd-4519-b4c1-4834dbaca962'],38,,,,,,,,,,,,,,,,,Swansea City,26,00:15:38.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e263dde7-88d5-4998-bd52-99de2166a41f,752,,"[41.4, 45.9]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,38,Swansea City,26,['f9f86700-cc30-486c-9958-7dbf1aaba518'],40,,,,,,,,,,,,,,,,,Swansea City,26,00:15:40.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a9930c1-b8c1-46c1-a5dc-a7a68b5d3fd1,756,,"[36.0, 51.7]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,38,Swansea City,26,"['25f37f98-d9a3-4bda-89b1-d29de85a5c19', '93c01dc0-a7f8-4a5a-acde-c7f4ea920c44']",41,,,,,,,,,,,,,,,,,Swansea City,26,00:15:41.701,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9a337fa-1be4-4fd4-bade-d99841f6e229,759,,"[48.2, 17.3]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neil Taylor,9627.0,Left Back,38,Swansea City,26,['323d1ba6-8f11-4b58-be71-461d2ff56ff1'],43,,,,,,,,,,,,,,,,,Swansea City,26,00:15:43.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4f3f290-94af-4804-9dec-0620feb06dc3,767,,"[58.8, 7.7]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Antonio Montero Vite,7063.0,Left Wing,38,Swansea City,26,['8a103116-19cd-4e98-b431-b145c178381c'],49,,,,,,,,,,,,,,,,,Swansea City,26,00:15:49.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a29628e-f1a5-43ac-b659-3e6c7808581c,770,,"[83.5, 25.1]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,38,Swansea City,26,['52a0272d-82f8-4c70-b695-8ae800e18531'],51,,,,,,,,,,,,,,,,,Swansea City,26,00:15:51.029,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89833eb1-d749-4b91-82a5-e64e2f8077ca,779,,"[65.6, 34.2]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,39,Liverpool,24,['6b379f97-1ff3-4bdb-8fc0-baee4377ae22'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:15:57.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8e88b3-3a03-47b8-9469-90c4c0f88304,788,,"[76.3, 51.3]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,40,Swansea City,26,['20053a77-fac6-4273-91f3-8b3a1b0235e4'],0,,,,,,,,,,,,,,,,,Swansea City,26,00:16:00.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57f2cfc-9286-4f6a-a2e5-64fc3ef428c1,791,,"[70.6, 58.7]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,40,Swansea City,26,['e9ae4fe3-37e3-4be5-a518-670b90a3c407'],1,,,,,,,,,,,,,,,,,Swansea City,26,00:16:01.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a3ec05-8ff5-44ee-a4e9-75b68a40aaca,794,,"[83.7, 77.5]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Wing,40,Swansea City,26,['0ca15912-542f-4c30-93fe-828677bea744'],5,,,,,,,,,,,,,,,,,Swansea City,26,00:16:05.357,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76aa984a-e2d0-4b23-9179-346b5f2e6631,798,,"[86.3, 68.8]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,40,Swansea City,26,"['ad791353-5855-489c-a7eb-ad163dc96029', 'c36002c9-a7b9-4860-a4c2-9b458f6a7b46']",6,,,,,,,,,,,,,,,,,Swansea City,26,00:16:06.280,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a262d3f1-f2f9-4c5e-a152-6c2583c3f206,801,,"[77.6, 72.9]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,41,Swansea City,26,['f304b030-d58e-479c-adc6-2febf74b2dde'],17,,,,,,,,,,,,,,,,,Swansea City,26,00:16:17.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd275bb-044b-4ac7-9aa5-0ed40b87f429,803,,"[75.2, 78.1]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Àngel Rangel Zaragoza,3973.0,Right Back,41,Swansea City,26,['8eb880d0-52c2-44b3-a3eb-df1ef9d5d1dd'],18,,,,,,,,,,,,,,,,,Swansea City,26,00:16:18.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43104420-5576-4bf7-9ed2-d038f87e249d,807,,"[63.4, 76.6]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,41,Swansea City,26,['8f8a26e6-226f-4bdc-9f94-b091b3005e52'],20,,,,,,,,,,,,,,,,,Swansea City,26,00:16:20.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e04592b-a810-4d61-a72f-3af267e3179f,811,,"[49.5, 35.4]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,41,Swansea City,26,['ad2baa80-9aa6-4758-871e-be94f02ef1be'],26,,,,,,,,,,,,,,,,,Swansea City,26,00:16:26.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94b0e3a-e8be-4e9f-ba89-14dac749acaa,815,,"[67.6, 7.2]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neil Taylor,9627.0,Left Back,41,Swansea City,26,"['88788cea-b608-4e4a-a81d-22543135385f', 'df617ea9-3ced-4920-abd3-1b0076a0279a']",28,,,,,,,,,,,,,,,,,Swansea City,26,00:16:28.834,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5e7602f-199a-4d0f-aa21-4daa6734ef91,817,,"[85.5, 18.1]",3754018,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Center Forward,41,Swansea City,26,['0fcd446d-bc7f-4421-bc97-a388afef1947'],28,,,,,,,,,,,,,,,,,Swansea City,26,00:16:28.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a009de8-6b77-4fe4-b937-64a39d96f049,832,,"[90.3, 34.7]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Williams,3644.0,Left Center Back,42,Swansea City,26,"['554e9a34-a284-4b65-9dd5-6844bb88ca19', 'a034ed8d-6713-42ac-b023-39d1d836e89f']",25,,,,,,,,,,,,,,,,,Swansea City,26,00:17:25.326,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97eb290a-775d-492d-a286-a0e51b723216,835,,"[95.3, 40.6]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leon Britton,4631.0,Left Defensive Midfield,42,Swansea City,26,"['320206d7-2c2e-4db8-bc05-17c011199bad', 'd2a23100-cc47-4bba-a166-987a1f90eb97']",25,,,,,,,,,,,,,,,,,Swansea City,26,00:17:25.941,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b81e61fd-1728-41fe-ba24-f23b8e853822,838,,"[104.0, 32.8]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,42,Swansea City,26,['1deba48c-220b-4e7b-90e3-abe8c49bec24'],27,,,,,,,,,,,,,,,,,Swansea City,26,00:17:27.156,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d99c8c12-30e3-46ca-a7db-0b5dbced38fe,843,,"[106.4, 27.3]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,42,Swansea City,26,['701d9528-e527-4554-b70d-732641e33e80'],28,,,,,,,,,,,,,,,,,Swansea City,26,00:17:28.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ece5d8-4129-4313-9ccb-1523e2542673,846,,"[82.0, 8.8]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Williams,3644.0,Left Center Back,43,Swansea City,26,['c7f9cac5-458e-4314-aec2-71622c1cfac2'],36,,,,,,,,,,,,,,,,,Swansea City,26,00:17:36.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,096994e4-c6a5-4795-89f3-4b7388088614,848,,"[87.6, 3.5]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neil Taylor,9627.0,Left Back,43,Swansea City,26,['b4066f51-b832-425f-8fa1-b87303daeb40'],37,,,,,,,,,,,,,,,,,Swansea City,26,00:17:37.755,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bce8bfe-963e-4e54-92ea-862834fae788,851,,"[97.5, 29.5]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,43,Swansea City,26,['3c27dbad-c414-44f9-9917-6584f474fdc3'],40,,,,,,,,,,,,,,,,,Swansea City,26,00:17:40.199,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc0be321-01d2-4bdd-bbd5-ad472002d005,853,,"[25.5, 66.8]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Chirivella Burgos,8485.0,Right Center Midfield,43,Swansea City,26,['dff05595-54ca-4ac6-bbe2-ed97959c64c6'],41,,,,,,,,,,,,,,,,,Liverpool,24,00:17:41.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95527c54-7e02-468e-a7a9-c5c31fd8c50a,859,,"[92.0, 4.2]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Antonio Montero Vite,7063.0,Left Wing,43,Swansea City,26,"['c963a2ef-f356-445b-93b4-39775da95778', 'd35b22df-740d-4d4c-89ee-6a51e0bff516', 'db4ada5e-5cca-4de1-8ac6-7b974c47d788']",43,,,,,,,,,,,,,,,,,Swansea City,26,00:17:43.940,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343903b-3f14-445d-b276-51476c09313f,864,,"[21.1, 69.8]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,44,Liverpool,24,['27a1139a-ab1e-4b1d-9492-a8973d9bd2d4'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:17:46.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990f4981-4825-4ffa-8c0e-5a3305e3890f,868,,"[61.3, 68.1]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,44,Liverpool,24,['52f88c6b-e933-44dc-836f-cdc06682689c'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:17:50.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab14b99f-fb9b-4d62-8696-72349e1bd597,874,,"[37.3, 40.6]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,45,Liverpool,24,['4b87020a-6599-4262-a055-1719b6c364b6'],12,,,,,,,,,,,,,,,,,Liverpool,24,00:18:12.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a124dc9-8fc9-43cf-a072-7ebbdf7f2b61,876,,"[49.5, 24.9]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Linford Stewart,11992.0,Left Center Midfield,45,Liverpool,24,['aac90988-6cdb-4453-8346-a051212349fe'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:18:14.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9053899-dc60-4a45-8ff2-62989aa795e9,880,,"[72.6, 31.6]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,45,Liverpool,24,"['bb42869b-ae23-4bac-8f92-9a49bf3e334d', 'edcf62dc-6fb3-4021-8aee-ccfc4df6feb1']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:18:17.510,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0445e17-13ef-4400-a169-ea2d90475105,886,,"[70.6, 2.8]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bradley Shaun Smith,13448.0,Left Back,46,Liverpool,24,['54183cf4-bb16-48ba-a6b7-d88d8621a714'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:18:30.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e76f913-8759-4f88-a6bd-f186f04f6a14,889,,"[52.3, 2.0]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,46,Liverpool,24,['bb9c3858-1c4a-4ef4-8c36-db389f962b9f'],32,,,,,,,,,,,,,,,,,Liverpool,24,00:18:32.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5e4a729-0804-4c6a-ad10-17b471bb7147,892,,"[62.8, 6.1]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordon Ibe,3635.0,Left Midfield,46,Liverpool,24,['a9981710-a257-4c86-9aa1-5eb8b1eaa3cf'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:18:37.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24869d80-1573-4254-a2ec-40b2bece1f3c,899,,"[51.0, 15.3]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Chirivella Burgos,8485.0,Right Center Midfield,46,Liverpool,24,['86f6ab2c-30bb-441f-8cb9-acd1d1b2e0e0'],42,,,,,,,,,,,,,,,,,Liverpool,24,00:18:42.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18e11c5b-24fe-4351-8912-b1ddd89ea99e,903,,"[37.0, 4.4]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,46,Liverpool,24,['0bffb23b-4e36-417f-a992-515bba6dd9a9'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:18:44.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1b99269-6dcd-435d-bdef-1e70d9c57c5a,906,,"[11.7, 34.5]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Ward,9914.0,Goalkeeper,46,Liverpool,24,['92bad931-72f1-438c-bfd4-6456d6d7dcd1'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:18:47.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2221da9-f253-442e-a438-f4396cc720ca,909,,"[23.3, 59.1]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,46,Liverpool,24,['81aab575-87f5-4da8-b460-2313c0c2690c'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:18:50.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d17281c-51b9-491a-8f19-b8376c5eec21,912,,"[42.3, 74.8]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,46,Liverpool,24,['d78b2d85-3ce9-4cce-b7ea-3f9ba3e885bb'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:18:56.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05f6a2d-b21c-4fc4-8ba4-25bb411d451a,915,,"[63.0, 74.8]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,46,Liverpool,24,['7b002d95-66c7-4377-ba67-0b3a9a0ee96d'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:18:58.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92f571b-4efb-4107-9510-7d8341bb39a1,919,,"[97.9, 58.9]",3754018,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,46,Liverpool,24,['99bc2a9c-004f-41fa-a4b7-d5f8f7e63325'],3,,,,,,,,,,,,,,,,,Liverpool,24,00:19:03.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da320b5-6886-4a2f-b232-a3293268216b,926,,"[25.5, 6.1]",3754018,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jefferson Antonio Montero Vite,7063.0,Left Wing,47,Swansea City,26,['f3680e5b-babf-43df-8253-cd9723a5eecd'],13,,,,,,,,,,,,,,,,,Swansea City,26,00:19:13.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8aa1012-94eb-4412-9f06-c532a191fb6b,929,,"[58.0, 28.4]",3754018,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,47,Swansea City,26,['71cf848e-076f-42f6-b090-953500a59bc0'],19,,,,,,,,,,,,,,,,,Swansea City,26,00:19:19.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80411269-3fa2-44cc-bf3d-940361471176,933,,"[91.4, 44.1]",3754018,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Wayne Routledge,3449.0,Right Wing,47,Swansea City,26,"['c2a9b73f-125d-420d-9dfc-15a5304d5c6e', 'f6529ca9-df7c-4a18-b2bd-38480d043cfe']",21,,,,,,,,,,,,,,,,,Swansea City,26,00:19:21.989,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0539415-3a34-4eb5-be58-af1ee2b57953,937,,"[103.1, 33.0]",3754018,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,André Ayew Pelé,3347.0,Center Forward,47,Swansea City,26,"['2f4d44b9-0445-4741-9319-9eab23a8cbbf', '896b0385-ef79-450c-83d3-247987f87a8e', 'fce12cb3-9a7f-43e5-9346-dab7fc0e7cef']",23,,,,,,,,,,,,,,,,,Swansea City,26,00:19:23.597,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498e02ff-045c-4fa5-94c8-3c369286b6fa,942,,"[113.8, 41.7]",3754018,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,André Ayew Pelé,3347.0,Center Forward,48,Swansea City,26,['c4a6148a-4e22-4d96-81f9-f247241f0bab'],56,,,,,,,,,,,,,,,,,Swansea City,26,00:19:56.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082c1206-92c3-4f70-a180-a113ee5331b9,947,,"[49.0, 39.3]",3754018,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin Linford Stewart,11992.0,Left Center Midfield,49,Liverpool,24,['bab41987-1b9a-4323-9622-accc71c96077'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:20:46.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68467a99-687c-4201-82ad-421a1b4c8e0e,949,,"[50.8, 49.3]",3754018,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pedro Chirivella Burgos,8485.0,Right Center Midfield,49,Liverpool,24,['c99a3b51-f599-42aa-90a8-78b5c76b602a'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:20:47.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc36ee5-e90f-46e2-ac7f-e0f86246a31c,952,,"[47.5, 72.2]",3754018,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nathaniel Edwin Clyne,4590.0,Right Back,49,Liverpool,24,['7785565d-ff1f-49fc-bc74-1272f3ded2a4'],49,,,,,,,,,,,,,,,,,Liverpool,24,00:20:49.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,083a7fb7-2480-4cd7-adba-f76c6aac3692,955,,"[31.6, 49.3]",3754018,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Martin Škrtel,18872.0,Right Center Back,49,Liverpool,24,['59226f31-4e47-4b7c-acab-2464587fa8a6'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:20:51.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943c2d51-32eb-46fb-a2be-36e96b31f576,958,,"[35.5, 17.5]",3754018,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dejan Lovren,3471.0,Left Center Back,49,Liverpool,24,['f59b759e-e277-451d-8fd0-70fd391bd34b'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:20:54.457,Ball Receipt*,
