ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.685627,,,,,,,,,,,,,1980f297-792e-452a-b478-fd6cb56a34ea,637,,"[81.5, 39.3]",3749253,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Parlour,24972.0,Right Midfield,35,Arsenal,1,"['81a17c5d-b7b1-4464-a95c-7bb90d55c602', '9b529dfc-9021-4281-a166-58fe0fda1b6a']",3,,Right Foot,"[113.3, 34.1, 0.2]",,"[{'location': [113.7, 39.9], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [81.0, 37.1], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [78.0, 46.2], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [83.0, 38.1], 'player': {'id': 40256, 'name': 'Salif Alassane Diao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [89.6, 17.9], 'player': {'id': 34392, 'name': 'Steve Finnan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [88.8, 27.1], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [87.1, 36.5], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.6, 43.0], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [81.1, 16.3], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [83.8, 27.7], 'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [88.8, 32.8], 'player': {'id': 40255, 'name': 'Jérémie Aliadière'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",3631a7a9-afb6-41fe-ab33-f323b9e52fca,,Saved Off Target,True,0.009589719,Normal,Open Play,,,,,,Arsenal,1,00:16:03.444,Shot,True
,,,,,,,,,,,,,,,,0.641186,,,,,,,,,,,,,f499cb01-1287-4255-afd8-ec50660b43dc,907,,"[107.7, 46.9]",3749253,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kewell,34391.0,Right Center Forward,50,Liverpool,24,['da0083da-e678-4c53-ab05-e24da80b6888'],8,,Left Foot,"[120.0, 40.6, 5.8]",True,"[{'location': [119.4, 41.7], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 30.9], 'player': {'id': 15665, 'name': 'Michael Owen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.1, 25.9], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.7, 40.3], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.7, 34.3], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 39.4], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 37.8], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 43.1], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 45.6], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Off T,,0.1322411,Half Volley,Open Play,,,,,,Liverpool,24,00:22:08.921,Shot,
,,,,,,,,,,,,,,,,0.837181,,,,,,,,,,,,,5bb34e9c-7989-43cd-8b24-17fc8ab45fd5,946,,"[93.9, 49.9]",3749253,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Center Forward,52,Arsenal,1,['f35a5189-bde9-4851-8c98-683a2245d76d'],18,,Left Foot,"[117.2, 43.5, 0.4]",,"[{'location': [102.1, 53.0], 'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.8, 43.0], 'player': {'id': 40255, 'name': 'Jérémie Aliadière'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.6, 50.0], 'player': {'id': 24972, 'name': 'Ray Parlour'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [117.7, 40.8], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.1, 50.9], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.1, 47.7], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 42.3], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 39.4], 'player': {'id': 34392, 'name': 'Steve Finnan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.7, 54.5], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.8, 51.2], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",447d5d26-93fe-452a-9045-9969152d326e,,Saved,,0.025694387,Normal,Open Play,,,,,,Arsenal,1,00:23:18.332,Shot,
,,,,,,,,,,,,,,,,0.750623,,,,,,,,,,,,,b3d7c013-e867-4836-84a8-5a669d431afa,953,,"[107.8, 45.0]",3749253,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kolo Habib Touré,38412.0,Right Center Back,53,Arsenal,1,['20b6a4d7-4225-4cf9-986f-4a75f35681f5'],41,,Right Foot,"[120.0, 39.4, 7.1]",True,"[{'location': [120.0, 42.8], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.9, 38.6], 'player': {'id': 34391, 'name': 'Harry Kewell'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [103.4, 46.8], 'player': {'id': 15665, 'name': 'Michael Owen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.3, 37.3], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 40.6], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.6, 49.2], 'player': {'id': 34392, 'name': 'Steve Finnan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.7, 36.3], 'player': {'id': 40257, 'name': 'El-Hadji Ousseynou Diouf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.2, 50.0], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 44.8], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 40.6], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.4, 35.8], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.6, 51.6], 'player': {'id': 40255, 'name': 'Jérémie Aliadière'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.2, 50.8], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.1, 37.2], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",fb8dd89e-3bdb-4495-bc7e-6b4546c9263f,,Off T,,0.0635168,Half Volley,Open Play,,,,,,Arsenal,1,00:24:41.130,Shot,
,,,,,,,,,,,,,,,,1.214997,,,,,,,,,,,,,6fc454e4-761e-4288-b2bc-1664d3578414,961,,"[98.2, 40.3]",3749253,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Owen,15665.0,Left Center Forward,54,Liverpool,24,['656e8e45-d74b-4133-9c01-422c0a4d3108'],12,,Right Foot,"[120.0, 43.8, 5.4]",,"[{'location': [88.8, 39.8], 'player': {'id': 34391, 'name': 'Harry Kewell'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.2, 40.3], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.2, 39.2], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.3, 38.6], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [86.5, 37.1], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.1, 44.2], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",c89d4bcf-214d-48dd-94f2-5d81600c3122,,Off T,,0.1025547,Half Volley,Open Play,,,,,,Liverpool,24,00:25:12.113,Shot,
,,,,,,,,,,,,,,,,0.537364,,,,,,,,,,,,,6ea5d2d0-18b2-4d81-9f45-a2c70418c43b,1023,,"[111.5, 36.5]",3749253,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Owen,15665.0,Left Center Forward,62,Liverpool,24,['15b82450-24df-4423-ab94-ff6768e01e27'],19,,Head,"[120.0, 38.2, 4.5]",,"[{'location': [100.7, 7.3], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.6, 41.7], 'player': {'id': 40257, 'name': 'El-Hadji Ousseynou Diouf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [109.3, 44.3], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.7, 40.0], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.5, 37.8], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.5, 31.1], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 34.9], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.5, 40.1], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 44.1], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 39.4], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 38.5], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.2, 19.9], 'player': {'id': 24972, 'name': 'Ray Parlour'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",abb311bc-d017-4f43-a08c-40aa50c28a68,,Off T,,0.14266436,Normal,Open Play,,,,,,Liverpool,24,00:28:19.134,Shot,
,,,,,,,,,,,,,,,,0.254226,,,,,,,,,,,,,24875a96-6f46-4457-839c-53e58b17820b,1096,,"[113.0, 38.6]",3749253,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Right Defensive Midfield,65,Arsenal,1,"['5eeea05d-b9e7-464d-bf72-8d9b0aeb8dd8', 'cd0becda-c282-4def-869c-8c94ccbd12f3']",41,,Head,"[113.6, 37.8]",,"[{'location': [113.5, 37.4], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 41.4], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 42.8], 'player': {'id': 34392, 'name': 'Steve Finnan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.9, 36.9], 'player': {'id': 40256, 'name': 'Salif Alassane Diao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 43.2], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.4, 42.1], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.9, 33.6], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.9, 46.6], 'player': {'id': 40255, 'name': 'Jérémie Aliadière'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.2, 36.2], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [119.5, 39.8], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 50.5], 'player': {'id': 15665, 'name': 'Michael Owen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [111.9, 48.1], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 44.5], 'player': {'id': 40257, 'name': 'El-Hadji Ousseynou Diouf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.4, 42.0], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",044f66f1-f9c7-4c9c-a215-d71813f572bf,,Blocked,,0.171571,Normal,Open Play,,,,,,Arsenal,1,00:30:41.197,Shot,
,,,,,,,,,,,,,,,,0.830238,,,,,,,,,,,,,eba5b752-72e6-466e-8c6f-0cddfa3d48a5,1382,,"[93.9, 49.2]",3749253,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Midfield,82,Arsenal,1,['4775d2a8-3410-492e-adb3-4ece8ae3073a'],20,,Right Foot,"[120.0, 46.2, 1.5]",True,"[{'location': [102.2, 51.2], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 32.3], 'player': {'id': 40255, 'name': 'Jérémie Aliadière'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.4, 41.0], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 47.2], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.2, 42.5], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 39.3], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.4, 36.6], 'player': {'id': 40256, 'name': 'Salif Alassane Diao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 31.1], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [82.3, 53.9], 'player': {'id': 40257, 'name': 'El-Hadji Ousseynou Diouf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}]",263a5069-cdea-4689-a176-04151f87ad8f,,Off T,,0.029468685,Normal,Open Play,,,,,,Arsenal,1,00:39:20.959,Shot,
,,,,,,,,,,,,,,,,0.710672,,,,,,,,,,,,,c7645c4f-c286-4ea1-8461-7a5a6c824678,1541,,"[112.4, 40.4]",3749253,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kolo Habib Touré,38412.0,Right Center Back,97,Arsenal,1,"['4b7ff125-42c1-4d62-ab3e-e8a978203ba6', 'c4359a26-7a0e-4c31-b0b6-aff8692ef780']",25,True,Head,"[120.0, 49.4, 1.3]",,"[{'location': [112.5, 34.6], 'player': {'id': 34392, 'name': 'Steve Finnan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 44.6], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.7, 37.3], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 47.7], 'player': {'id': 40256, 'name': 'Salif Alassane Diao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 45.3], 'player': {'id': 40257, 'name': 'El-Hadji Ousseynou Diouf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.1, 39.8], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.7, 38.6], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 39.1], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.5, 35.2], 'player': {'id': 40255, 'name': 'Jérémie Aliadière'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.0, 43.5], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.7, 49.5], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",074038a6-6331-4903-8667-bf6fe1c887bb,,Off T,,0.1453958,Normal,Open Play,,,,,,Arsenal,1,00:45:25.931,Shot,True
,,,,,,,,,,,,,,,,1.096534,,,,,,,,,,,,,42d82a1f-e5b9-4030-9670-e4467098244c,1642,,"[116.2, 44.3]",3749253,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,El-Hadji Ousseynou Diouf,40257.0,Right Midfield,104,Liverpool,24,['d773a5a3-6e7f-475b-a315-1c39d8ff4031'],53,,Head,"[117.5, 51.3]",,"[{'location': [115.5, 43.6], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.8, 45.0], 'player': {'id': 34391, 'name': 'Harry Kewell'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [119.1, 39.2], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.7, 41.2], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.9, 34.9], 'player': {'id': 7814, 'name': 'Anthony Le Tallec'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [116.0, 29.6], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.2, 34.4], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",bf003e64-290a-49d8-a89d-0e5ac69dd75b,True,Wayward,,0.41305348,Normal,Open Play,,,,,,Liverpool,24,00:00:53.399,Shot,
,,,,,,,,,,,,,,,,1.152965,,,,,,,,,,,,,73bd0f09-f9b1-42b6-9756-fd1105e05b8c,1716,,"[110.7, 42.7]",3749253,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Owen,15665.0,Left Center Forward,108,Liverpool,24,"['0fee6b86-c80b-45fd-9b9a-57ee16047ae8', '470cd387-5243-4906-8bcf-f92f5f91a6e6']",50,True,Head,"[120.0, 40.5, 3.8]",,"[{'location': [111.6, 42.6], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 47.4], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 44.8], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 62.4], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.3, 40.3], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 54.6], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 56.0], 'player': {'id': 40256, 'name': 'Salif Alassane Diao'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.0, 63.1], 'player': {'id': 24972, 'name': 'Ray Parlour'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.7, 66.7], 'player': {'id': 34392, 'name': 'Steve Finnan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.2, 36.6], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",abca1923-f135-4243-9be9-6922a5555d00,,Off T,,0.068156846,Normal,Open Play,,,,,,Liverpool,24,00:02:50.768,Shot,True
