ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[63.1, 30.6]",,,,,,,,,,,,0.383181,,,,,,,,,,,,05af3a3a-a335-46d1-a511-1b3b01696e79,3239,,"[65.6, 33.2]",3754040,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,165,Liverpool,24,"['02312f8a-46c0-4d68-8a3c-9e278005a52f', '7cf06bfd-94e9-4196-b894-3ce97711b64f', 'add986bd-9b23-41d1-a9ea-152f5fdb9c5c', 'f24b7d62-33b8-445b-87fb-bbcf89cf7a28']",44,,,,,,,,,,,,,,,,,Liverpool,24,00:34:44.836,Carry,True
,,,,"[63.0, 25.7]",,,,,,,,,,,,0.715462,,,,,,,,,,,,704a2b37-94aa-4c43-abd8-a489b8363b84,3242,,"[63.1, 30.6]",3754040,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,165,Liverpool,24,"['02312f8a-46c0-4d68-8a3c-9e278005a52f', '55472cd5-bf1e-4086-b768-0f8312b1bc20', 'add986bd-9b23-41d1-a9ea-152f5fdb9c5c']",45,,,,,,,,,,,,,,,,,Liverpool,24,00:34:45.219,Carry,True
,,,,"[100.1, 30.7]",,,,,,,,,,,,3.85216,,,,,,,,,,,,b555cb93-e408-4056-8531-3f64f65b2bf9,3245,,"[78.8, 15.1]",3754040,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,165,Liverpool,24,"['4d34fb99-9154-4359-b026-60d3639c2593', 'e7f8b66b-11bf-42a9-8e32-7316abc95eb4']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:34:47.569,Carry,
,,,,"[12.6, 37.8]",,,,,,,,,,,,2.502134,,,,,,,,,,,,467a9c05-c045-4cfb-b0ee-0831025fbf78,3251,,"[9.8, 38.5]",3754040,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,John Ruddy,23635.0,Goalkeeper,167,Norwich City,56,"['967fb8a3-2913-4090-b88f-20381213b697', 'f7e1017b-b04c-4858-869d-cf9b93411ace']",17,,,,,,,,,,,,,,,,,Norwich City,56,00:35:17.131,Carry,
,,,,"[14.3, 56.3]",,,,,,,,,,,,3.81472,,,,,,,,,,,,4b9581b2-4380-42db-84df-1587fac49ad6,3256,,"[10.3, 57.8]",3754040,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Mignolet,3539.0,Goalkeeper,168,Liverpool,24,"['ced48757-d8c0-4cb8-ac69-abb1efd0706f', 'e75bcc13-b453-4d5e-b3fa-3769a89190ff']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:35:31.538,Carry,
,,,,"[28.4, 52.4]",,,,,,,,,,,,0.69445,,,,,,,,,,,,b03b7d50-3f58-4701-8a82-8523811b8a05,3259,,"[33.8, 52.4]",3754040,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Škrtel,18872.0,Right Center Back,168,Liverpool,24,"['171f8ce9-9436-4401-99fa-8d7f2e6830b9', '1a1cf63e-2509-4cd6-bc1a-e4e4b0aae667']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:35:37.022,Carry,
,,,,"[49.8, 28.9]",,,,,,,,,,,,8.120401,,,,,,,,,,,,6303ec4e-c2e8-4ed6-8c1c-0999de0ed6d1,3262,,"[23.3, 26.4]",3754040,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,168,Liverpool,24,"['1d1a54ec-a0d8-401e-a885-7f92162c22e5', 'b5a6c5c0-6f14-4276-a150-ce0a281d46fa']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:35:39.516,Carry,
,,,,"[77.5, 20.6]",,,,,,,,,,,,1.011527,,,,,,,,,,,,06937942-fe9d-4eb8-89d0-e6990c7ece9e,3268,,"[80.3, 22.1]",3754040,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel William John Ings,3654.0,Center Forward,168,Liverpool,24,"['7eb0c24d-4e2c-47df-9219-991f22aed71c', 'ecf7f39d-dadc-4b73-aa09-18fd43aff9f9', 'fe66c61b-abc2-416e-92ac-4f0e38c1974b']",51,,,,,,,,,,,,,,,,,Liverpool,24,00:35:51.528,Carry,True
,,,,"[90.3, 11.6]",,,,,,,,,,,,2.592685,,,,,,,,,,,,501874c7-bbbf-4497-b6ca-b63b112bf808,3272,,"[84.0, 3.9]",3754040,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,168,Liverpool,24,"['722ab351-cc8d-4a4a-a281-8853fbcc982a', 'c96881d7-7754-484f-9ec8-c06617b68c3a']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:35:53.908,Carry,
,,,,"[10.6, 60.2]",,,,,,,,,,,,0.931435,,,,,,,,,,,,122976bf-12ac-4a70-abed-a227ce40506f,3276,,"[12.9, 56.2]",3754040,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Russell Martin,21212.0,Right Center Back,169,Norwich City,56,"['41481b16-f942-4088-be11-51e052cc554b', '66504075-4c0f-48e3-a079-7585b97647e8']",57,,,,,,,,,,,,,,,,,Norwich City,56,00:35:57.973,Carry,
,,,,"[29.8, 77.7]",,,,,,,,,,,,3.077015,,,,,,,,,,,,c2cfc623-62b4-4138-b32e-ec9826071341,3283,,"[43.0, 77.5]",3754040,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Grabban,9593.0,Center Forward,169,Norwich City,56,"['4eaffc47-58f2-4154-b579-1db51dd908e5', '6595ef20-e9c0-43e8-bdeb-306e73c1a71c', 'b1f22735-fc1e-45d9-8591-afde165a9438']",6,,,,,,,,,,,,,,,,,Norwich City,56,00:36:06.233,Carry,True
,,,,"[93.7, 19.2]",,,,,,,,,,,,2.482761,,,,,,,,,,,,0e29edac-cf72-4fe4-b777-6f46e9636483,3290,,"[90.2, 4.6]",3754040,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,170,Liverpool,24,"['98d3df03-52c3-4505-9ae6-fba3a6bd9d5c', 'c21aadfc-3ee1-4ba7-8606-cffd680b6ed0']",15,,,,,,,,,,,,,,,,,Liverpool,24,00:36:15.343,Carry,
,,,,"[104.0, 28.1]",,,,,,,,,,,,1.742896,,,,,,,,,,,,bd1a5566-c81c-4fb4-ad5a-8b100fde0d55,3293,,"[95.2, 24.9]",3754040,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Left Wing,170,Liverpool,24,"['453afa9e-c886-42be-939d-19f282bcc6a0', '4888e1e6-7f2d-4cf4-9be6-20895251a02b', 'f6d6bca8-9f8d-49fa-b5f8-7e44f2286ccc']",18,,,,,,,,,,,,,,,,,Liverpool,24,00:36:18.398,Carry,True
,,,,"[115.8, 32.6]",,,,,,,,,,,,0.445146,,,,,,,,,,,,74bb2d51-df6b-4d5e-b631-80fb2ba04a9b,3302,,"[112.7, 34.4]",3754040,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel William John Ings,3654.0,Center Forward,170,Liverpool,24,"['71eb82b3-65e5-4198-8ad3-26ef35dd24fe', 'e9cd9cc3-5dee-481c-a319-5455421ee2e7', 'fe18e673-1f93-40e3-8fa9-cf43c135e597']",23,,,,,,,,,,,,,,,,,Liverpool,24,00:36:23.135,Carry,True
,,,,"[48.5, 28.2]",,,,,,,,,,,,0.046633,,,,,,,,,,,,488d0afb-28fa-430f-bbcc-0f73c90d1686,3310,,"[48.5, 28.2]",3754040,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emre Can,3493.0,Left Defensive Midfield,171,Norwich City,56,"['29a4ef1f-b3bb-49d6-9679-7e24fef33222', '4a90be03-7b9d-499b-86a0-e07959946a1c']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:36:59.679,Carry,
,,,,"[49.1, 28.2]",,,,,,,,,,,,0.295724,,,,,,,,,,,,20f49fa5-5cd9-4d4f-942d-3cb8a32e9bd8,3318,,"[49.1, 28.2]",3754040,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emre Can,3493.0,Left Defensive Midfield,171,Norwich City,56,"['68e25e5d-503c-4789-b44d-19b29cbd0ebc', 'b0abd09c-d274-41e4-afa6-e21aa0df19e9']",5,,,,,,,,,,,,,,,,,Liverpool,24,00:37:05.283,Carry,
,,,,"[110.7, 63.2]",,,,,,,,,,,,2.453749,,,,,,,,,,,,c0c61d5e-5605-4a89-825f-436a84213b0c,3322,,"[94.0, 67.2]",3754040,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nathan Redmond,3286.0,Right Midfield,171,Norwich City,56,"['1131f9f5-c5b2-4f55-92b8-065cb9d85536', '17c5cd98-0e9d-4fed-85d1-0b027a3327ec']",8,,,,,,,,,,,,,,,,,Norwich City,56,00:37:08.345,Carry,
,,,,"[9.4, 74.3]",,,,,,,,,,,,0.075950004,,,,,,,,,,,,5d034420-294c-4f0f-ad03-12a64d58fe63,3326,,"[8.8, 74.1]",3754040,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,172,Liverpool,24,"['11a0d434-10fc-405a-b1f2-67b327c408fa', '3eb7ae12-ea1d-4feb-8e42-d961b3ed6764']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:37:33.297,Carry,
,,,,"[3.1, 74.4]",,,,,,,,,,,,0.09581,,,,,,,,,,,,7db6866d-25ad-48aa-8adb-eeccc810309a,3329,,"[3.1, 74.4]",3754040,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,172,Liverpool,24,"['0163e443-930a-4a61-9228-8eff2fd9e5db', '9c6bdce3-8ccb-46ee-9d57-1d9233798b07']",34,,,,,,,,,,,,,,,,,Liverpool,24,00:37:34.847,Carry,
,,,,"[102.2, 5.3]",,,,,,,,,,,,1.104754,,,,,,,,,,,,d9485cec-a040-47cc-8b1f-fc92aa272507,3333,,"[102.2, 5.3]",3754040,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Jarvis,22594.0,Left Midfield,173,Norwich City,56,"['41004efc-3ff9-48da-99a9-96085d8d1a68', '57c6c799-ace9-43f3-bb13-6bdc804ace74']",53,,,,,,,,,,,,,,,,,Norwich City,56,00:37:53.224,Carry,
,,,,"[37.1, 73.6]",,,,,,,,,,,,0.282863,,,,,,,,,,,,f2d89de5-894c-4ef4-9001-1155c41e7402,3339,,"[37.8, 74.9]",3754040,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,174,Liverpool,24,"['12facb98-1606-4cb3-b330-53825f6af386', '1e8f2c61-171c-42f8-9b24-ee9790d32726', '4cb21f7a-9847-4b07-9a07-02f2eb8b5951']",58,,,,,,,,,,,,,,,,,Liverpool,24,00:37:58.642,Carry,True
,,,,"[44.9, 58.1]",,,,,,,,,,,,1.071498,,,,,,,,,,,,c43252a1-6703-475a-84b0-ff9ec1536d1a,3342,,"[37.1, 73.6]",3754040,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,174,Liverpool,24,"['0672156f-8641-4c0a-a18a-cc44fac4e1ff', '1e8f2c61-171c-42f8-9b24-ee9790d32726', '2cd0d71b-5611-4de9-8f4e-cf59f89a393a', '4cb21f7a-9847-4b07-9a07-02f2eb8b5951']",58,,,,,,,,,,,,,,,,,Liverpool,24,00:37:58.925,Carry,True
,,,,"[52.5, 37.9]",,,,,,,,,,,,1.07598,,,,,,,,,,,,77402b46-ac7b-4691-bc25-750d82b37f74,3346,,"[47.6, 43.4]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,174,Liverpool,24,"['5e0f409d-3741-486a-8887-9bab3789c029', 'f153798b-8865-46e1-adb1-0f5fcaf84669']",1,,,,,,,,,,,,,,,,,Liverpool,24,00:38:01.499,Carry,
,,,,"[61.5, 25.6]",,,,,,,,,,,,0.584826,,,,,,,,,,,,0072eb21-a2f1-41b2-a9fa-070733428c79,3349,,"[57.5, 28.9]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Left Wing,174,Liverpool,24,"['74933f29-a229-4ab9-b454-aaac049d8247', 'bb4d5cb9-94c2-426f-82eb-b82ca62c9bab']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:38:03.120,Carry,
,,,,"[84.0, 64.5]",,,,,,,,,,,,4.919523,,,,,,,,,,,,f532fda0-50d7-466d-b4bf-8363776c1f27,3352,,"[69.5, 62.0]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Redmond,3286.0,Right Midfield,175,Norwich City,56,"['a8285400-c644-4200-923d-d8136574cf05', 'cfe88567-830f-4530-a873-2c6ca5fbe1af', 'ee7a0c89-fb73-4e9e-afcf-7410a81cc727']",6,,,,,,,,,,,,,,,,,Norwich City,56,00:38:06.215,Carry,True
,,,,"[75.8, 50.5]",,,,,,,,,,,,1.583613,,,,,,,,,,,,0c13f4d7-c8c5-4200-8332-cf8c8b225933,3356,,"[77.3, 53.4]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,175,Norwich City,56,"['62f6aa1d-485f-43ee-bb7e-945889a42d22', '6b839c29-6bca-48f1-8b52-557144670b47']",12,,,,,,,,,,,,,,,,,Norwich City,56,00:38:12.025,Carry,
,,,,"[62.8, 42.7]",,,,,,,,,,,,0.914412,,,,,,,,,,,,6a2147bb-eaba-4346-8be2-9654a1d9c007,3359,,"[62.8, 42.7]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,175,Norwich City,56,"['0ea85ed9-3a0d-41d7-802c-c5c3acead0fa', 'f4d081f3-3901-49c8-83e6-f4723d926648']",14,,,,,,,,,,,,,,,,,Norwich City,56,00:38:14.422,Carry,
,,,,"[44.0, 49.2]",,,,,,,,,,,,0.83704,,,,,,,,,,,,1f32f966-c902-4dd7-bcf2-b6b0bfce923f,3362,,"[47.1, 48.5]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Russell Martin,21212.0,Right Center Back,175,Norwich City,56,"['568e81c7-1691-4e64-b993-d9293512817c', '6d42a1be-66bf-4599-abd0-86b767ca3951']",16,,,,,,,,,,,,,,,,,Norwich City,56,00:38:16.173,Carry,
,,,,"[14.6, 49.2]",,,,,,,,,,,,1.565659,,,,,,,,,,,,52bd92bd-0499-4321-96bf-2db30f96116e,3365,,"[13.3, 49.2]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Ruddy,23635.0,Goalkeeper,175,Norwich City,56,"['5521b5ff-e178-4e71-ba95-356a62a90ffb', 'c7292906-3337-4283-92cb-e9d7ce8a06ad']",20,,,,,,,,,,,,,,,,,Norwich City,56,00:38:20.196,Carry,
,,,,"[42.8, 24.9]",,,,,,,,,,,,0.796617,,,,,,,,,,,,31443e49-b020-4a8f-8bf9-c610a1950f14,3368,,"[42.8, 24.9]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,176,Liverpool,24,"['5ee322e4-6dc2-498e-8f47-2f4b85b5eb9c', '5f685e89-ef57-49de-b448-8b2fbe299042']",24,,,,,,,,,,,,,,,,,Liverpool,24,00:38:24.966,Carry,
,,,,"[62.5, 25.6]",,,,,,,,,,,,2.156604,,,,,,,,,,,,8fe23a87-03bf-4d44-9edd-50a69d8bd49d,3371,,"[54.5, 27.6]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Wing,176,Liverpool,24,"['0a8802e1-e092-40ff-87ed-05289069be4d', 'cb305e74-256c-44c2-950e-65efef138a89', 'ed6bf605-4561-45e5-b95c-0cc05edfe311']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:38:26.868,Carry,True
,,,,"[77.0, 22.2]",,,,,,,,,,,,0.215113,,,,,,,,,,,,b9d31c5f-80c7-42a7-b3cc-64d4de4b67ca,3375,,"[77.0, 22.7]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,176,Liverpool,24,"['5c3c3c1a-d296-4ad4-a427-304c53ecf1cd', '80d409ae-fc9c-4d57-81af-b25ca3bf1012']",30,,,,,,,,,,,,,,,,,Liverpool,24,00:38:30.201,Carry,
,,,,"[98.5, 19.7]",,,,,,,,,,,,2.564696,,,,,,,,,,,,11c56f87-3d3d-49e0-9dde-bde0c0ae0422,3378,,"[78.1, 10.1]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Wing,176,Liverpool,24,"['71234ceb-7eac-4a96-b5c5-4738984de60d', '801d31d7-4be0-4571-8dbf-29984ff81dad']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:38:31.644,Carry,
,,,,"[110.0, 16.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,61daf7ad-e4ab-4ebc-8fcd-4701f6f8d69a,3381,,"[110.0, 16.6]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,176,Liverpool,24,"['197ed96d-4724-4b0b-9c92-3c6254e77505', 'c46210c0-8420-47ad-9a54-8e4284e946e0']",35,,,,,,,,,,,,,,,,,Liverpool,24,00:38:35.695,Carry,
,,,,"[90.8, 16.6]",,,,,,,,,,,,1.667359,,,,,,,,,,,,af22502f-5b7f-48d6-a76a-aaba3711038f,3387,,"[99.5, 6.9]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,177,Liverpool,24,"['217a8e7f-e438-4f6d-a5fe-7ec0dbd03f2a', '8b2cd350-6da9-4267-ba21-ce264ed61916']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:38:49.155,Carry,
,,,,"[81.3, 60.1]",,,,,,,,,,,,1.53535,,,,,,,,,,,,8156baca-f3d5-4d2e-be74-7b82e8c47e01,3390,,"[84.8, 56.9]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,177,Liverpool,24,"['1ffac509-927e-446b-882c-2703a28541c3', '265141ba-5e13-4023-84a0-2893467b23d0']",52,,,,,,,,,,,,,,,,,Liverpool,24,00:38:52.893,Carry,
,,,,"[77.6, 51.1]",,,,,,,,,,,,0.896567,,,,,,,,,,,,d438424a-3a4e-4b07-ad66-3c88503deac8,3393,,"[77.6, 51.1]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Left Defensive Midfield,177,Liverpool,24,"['28f14f7e-184b-46a2-905f-5877e21a76fa', '7cadb33b-3fac-4db7-881e-c41c53992fd1']",55,,,,,,,,,,,,,,,,,Liverpool,24,00:38:55.631,Carry,
,,,,"[78.1, 61.3]",,,,,,,,,,,,2.017507,,,,,,,,,,,,fbc21f21-66a6-4e45-938b-570b42e0abdd,3396,,"[78.1, 61.3]",3754040,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,177,Liverpool,24,"['13ae9413-7600-4baf-83fc-0d9c81534a62', '64ced249-653e-4cd2-9db4-48433d7d4a0b']",57,,,,,,,,,,,,,,,,,Liverpool,24,00:38:57.672,Carry,
,,,,"[58.1, 39.4]",,,,,,,,,,,,0.136155,,,,,,,,,,,,436b141e-d7ed-4403-8304-cc36cee5d474,3399,,"[58.1, 39.6]",3754040,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Škrtel,18872.0,Right Center Back,177,Liverpool,24,"['03cd2b9f-7bfe-44ba-aabe-acb940a9cebd', '66973a74-d765-4392-9555-ac6fac946f45']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:39:02.420,Carry,
,,,,"[66.0, 22.7]",,,,,,,,,,,,1.913733,,,,,,,,,,,,6b7bedf6-4d7a-4aac-9bda-adf048627e1b,3402,,"[62.1, 21.4]",3754040,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,177,Liverpool,24,"['32b03c39-690a-45ba-9d18-c77a39ebb26c', '7027ad37-df4f-4830-a0ac-b3582f2c2fc9']",4,,,,,,,,,,,,,,,,,Liverpool,24,00:39:04.087,Carry,
,,,,"[83.7, 75.2]",,,,,,,,,,,,1.414772,,,,,,,,,,,,17c7a6ec-8dad-47d9-9781-205bc92e9c18,3405,,"[91.2, 74.9]",3754040,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,177,Liverpool,24,"['84754f94-2f8a-4882-ac2d-707d09968883', 'a2df2a24-1169-44a4-9ae1-1b9ddd4b615e']",8,,,,,,,,,,,,,,,,,Liverpool,24,00:39:08.845,Carry,
,,,,"[115.5, 70.3]",,,,,,,,,,,,1.134973,,,,,,,,,,,,2df88b8a-7acd-43df-a4b8-7eb7483c3ab6,3413,,"[113.6, 70.1]",3754040,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,178,Liverpool,24,"['07a6cbf6-6bf0-4bf6-9b7d-d211da232382', '4f8edcf2-9c95-4c19-826e-098346bf3ff9', 'fd0bfd0d-0b51-414b-b36d-cf8b1d02e935']",5,,,,,,,,,,,,,,,,,Liverpool,24,00:40:05.070,Carry,True
,,,,"[109.7, 74.4]",,,,,,,,,,,,0.398092,,,,,,,,,,,,5b0aff43-842b-43e9-91d1-7868a84f587c,3417,,"[110.3, 73.6]",3754040,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,178,Liverpool,24,"['01637f6e-27fa-435a-933f-96cb89d5d56e', '6a426f17-dce3-4a19-b062-03339e2807ae', 'cec2aacf-efc2-4fdb-9d6d-cff83e7c73bf']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:40:07.328,Carry,True
,,,,"[16.1, 40.7]",,,,,,,,,,,,15.586786,,,,,,,,,,,,e79ca43e-d90f-45a1-ba54-de8c146dd350,3420,,"[8.3, 43.7]",3754040,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,John Ruddy,23635.0,Goalkeeper,179,Norwich City,56,"['0c1c59b0-b6eb-4763-a0fd-44ef71f04e17', '8cd2511a-d752-4c8c-b98f-c81b3f625c03']",9,,,,,,,,,,,,,,,,,Norwich City,56,00:40:09.820,Carry,
,,,,"[70.1, 58.3]",,,,,,,,,,,,1.034955,,,,,,,,,,,,f48e8a95-bc60-4461-8145-71e2d20f928b,3433,,"[70.1, 58.3]",3754040,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,180,Liverpool,24,"['a3e3f2fb-7051-45a3-b3ce-1a236ee69ae5', 'e1c7575e-eb54-4b3b-a7ae-77d31ae72768']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:40:36.299,Carry,
,,,,"[105.3, 35.2]",,,,,,,,,,,,0.251475,,,,,,,,,,,,dcf8e8ea-eb1e-407a-813f-9098858b2576,3437,,"[104.2, 37.1]",3754040,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel William John Ings,3654.0,Center Forward,180,Liverpool,24,"['0b64ce71-48f3-4635-b79e-0359d1b713e4', '2d636232-3c1a-4e1a-9acb-bfe1be650a41', '6287106a-e666-4696-97ca-c24b8329afbb']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:40:40.018,Carry,True
,,,,"[48.6, 54.9]",,,,,,,,,,,,1.42099,,,,,,,,,,,,bf7680c6-0231-404e-8026-e76be0b3e422,3446,,"[42.0, 68.4]",3754040,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Redmond,3286.0,Right Midfield,181,Norwich City,56,"['112fa150-ac06-41f5-b091-d4fb7f17db17', '85a66a95-12c2-4c2a-a28e-e767de3200d4']",14,,,,,,,,,,,,,,,,,Norwich City,56,00:41:14.195,Carry,
,,,,"[98.3, 20.3]",,,,,,,,,,,,6.113171,,,,,,,,,,,,160b0f15-af05-43a8-80a1-7c76fd8fe65d,3449,,"[44.3, 25.8]",3754040,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,181,Norwich City,56,"['5e90ffd9-993c-41d4-90b4-75f67c9e8a78', '62dc3e09-eae4-42c1-b369-5987eae75410', 'ec0af9b7-6e24-415e-8d59-d8c640820985']",18,,,,,,,,,,,,,,,,,Norwich City,56,00:41:18.249,Carry,True
,,,,"[36.4, 69.4]",,,,,,,,,,,,1.962907,,,,,,,,,,,,6327261e-0b86-48d5-a710-35796db8eda8,3457,,"[26.3, 56.9]",3754040,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,181,Norwich City,56,"['05e1b72f-d912-4f2b-b731-1039cba90000', '4e48b802-55f9-4991-a15c-e4ad1936d2f4', 'e55fbed1-a66f-4513-aa16-0e9e7bb62629']",28,,,,,,,,,,,,,,,,,Liverpool,24,00:41:28.353,Carry,True
,,,,"[90.0, 6.5]",,,,,,,,,,,,0.066251,,,,,,,,,,,,45135082-de33-4928-b352-e96f5a639b2c,3466,,"[90.0, 6.5]",3754040,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Howson,9578.0,Left Center Midfield,183,Norwich City,56,"['4f2a8655-356e-4f15-9fc3-04e6553e8677', 'ef84f264-bb6f-4ce7-822f-c73686c8b45c']",32,,,,,,,,,,,,,,,,,Norwich City,56,00:42:32.052,Carry,
