ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.829223,,,,,,,,,,,,,,c1ddbb65-1069-4d2c-80e2-159cd3e6721f,2762,,"[12.9, 58.7]",3754342,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Craig Cathcart,3263.0,Right Back,146,Liverpool,24,['9ed9be88-7811-408b-a2ee-cb699dc7b5d6'],39,,,,,,,,,,,,,,,,,,,,Watford,23,00:33:39.996,Pressure,
,,,,,,,,,,,,,,,0.475184,,,,,,,,,,,,,,a071c60e-d5e1-431b-b942-463ec64cefa3,2768,,"[14.4, 60.6]",3754342,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,147,Liverpool,24,"['05a2662c-76a8-4ab1-938b-4afd7a565b59', '46be0892-fad3-43e8-8351-74f0ee1c2372']",1,,,,,,,,,,,,,,,,,,,,Watford,23,00:34:01.043,Pressure,
,,,,,,,,,,,,,,,1.139773,,,,,,,,,,,,,,421f7f0f-0855-4a27-9774-8fa6d7f35043,2770,,"[9.0, 58.1]",3754342,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Prödl,3309.0,Right Center Back,147,Liverpool,24,"['20631d12-9bf1-4913-bc92-3998bb3ab3a2', '548264aa-7c54-44b0-a6cd-914e9b7e14cb']",2,,,,,,,,,,,,,,,,,,,,Watford,23,00:34:02.969,Pressure,
,,,,,,,,,,,,,,,3.331145,,,,,,,,,,,,,,20adcdd7-f8ac-4fd6-9293-989f7f0856d0,2787,,"[28.2, 68.3]",3754342,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cameron Brannagan,4243.0,Right Wing,148,Watford,23,"['52de0d11-1fe2-4527-b940-48e9cbf3bab2', '75de52f0-2828-4428-aae3-028014a03500']",49,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:34:49.679,Pressure,
,,,,,,,,,,,,,,,0.329165,,,,,,,,,,,,,,85467414-9e68-4599-8b92-69fa903c244c,2790,,"[105.4, 7.3]",3754342,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nordin Amrabat,3302.0,Left Midfield,148,Watford,23,,54,,,,,,,,,,,,,,,,,,,,Watford,23,00:34:54.104,Pressure,
,,,,,,,,,,,,,,,0.600608,,,,,,,,,,,,,,d92aba62-2cdb-488b-b105-3807eb5519d9,2793,,"[7.8, 50.0]",3754342,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Škrtel,18872.0,Right Center Back,149,Watford,23,"['085e42e9-52ba-406e-baa5-f0aff8e36f08', '8757c279-2780-4773-a520-6e55524a9c8c']",3,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:03.507,Pressure,
,,,,,,,,,,,,,,,0.340337,,,,,,,,,,,,,,1dab3c15-1857-4f2a-958c-c2cab77a3077,2810,,"[33.6, 64.1]",3754342,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sebastian Prödl,3309.0,Right Center Back,150,Liverpool,24,"['91f4b417-bdd3-4cd9-970e-f4f20fc25d6f', 'd135ad89-32c8-4e9a-ba3e-6b7162c16cd0']",28,,,,,,,,,,,,,,,,,,,,Watford,23,00:35:28.872,Pressure,
,,,,,,,,,,,,,,,0.752156,,,,,,,,,,,,,,807d104f-1b61-4313-9f9a-1b32de293eb0,2821,,"[65.0, 68.1]",3754342,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Brannagan,4243.0,Right Wing,151,Watford,23,['bab5aa63-aac2-451a-bdb6-2c4433255966'],39,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:39.483,Pressure,
,,,,,,,,,,,,,,,1.290413,,,,,,,,,,,,,,ba9730d0-1da2-4382-bcfe-277479275eb1,2827,,"[70.0, 69.2]",3754342,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,152,Watford,23,"['264a8958-ffda-44a8-9408-55c4ac792840', 'd190623c-cb93-4d0a-bddc-3093c83ac37c']",45,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:45.868,Pressure,
,,,,,,,,,,,,,,,0.699849,,,,,,,,,,,,,,c880da3b-4905-45f0-a0c0-d095e29a7ebd,2829,,"[58.7, 61.4]",3754342,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Linford Stewart,11992.0,Right Defensive Midfield,152,Watford,23,"['98c224a7-1b69-42c2-bc09-e07dd1ceb718', 'efd5a6cb-b2ee-4396-a48f-2510908cffae']",47,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:47.870,Pressure,
,,,,,,,,,,,,,,,0.194432,,,,,,,,,,,,,,de9287a6-32f5-4cb1-abe2-6d770a2f222f,2849,,"[96.2, 75.7]",3754342,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Midfield,154,Liverpool,24,['ae8e8f0a-acd2-4736-abf1-fc6048722796'],31,,,,,,,,,,,,,,,,,,,,Watford,23,00:36:31.034,Pressure,
,,,,,,,,,,,,,,,0.545358,,,,,,,,,,,,,,615c7e01-be9e-4fb6-9efd-9dca308b31d8,2851,,"[32.3, 13.8]",3754342,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,154,Liverpool,24,"['325a2bf8-e9da-433e-99ca-cfcb7e641442', 'a4a86fcd-d8ba-4418-8a28-1e73ea0d9e68']",32,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:32.681,Pressure,
,,,,,,,,,True,,,,,,0.498481,,,,,,,,,,,,,,acd83d6c-7489-4510-b6a9-942f678377a0,2858,,"[24.8, 12.4]",3754342,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,154,Liverpool,24,['431c715d-ad02-42bf-ba35-c6562e6c9cf0'],34,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:34.216,Pressure,
,,,,,,,,,True,,,,,,2.139919,,,,,,,,,,,,,,23d27668-1f0c-4d59-b816-45e38dc216af,2859,,"[17.9, 19.9]",3754342,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Center Back,154,Liverpool,24,,35,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:35.283,Pressure,
,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,64f88713-8ebc-40ad-8221-bb78e8fba8b5,2876,,"[30.9, 62.7]",3754342,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Prödl,3309.0,Right Center Back,154,Liverpool,24,['fee1ebc4-0766-47f7-af1b-ae2141bec8f3'],50,,,,,,,,,,,,,,,,,,,,Watford,23,00:36:50.986,Pressure,
,,,,,,,,,True,,,,,,0.598153,,,,,,,,,,,,,,400300f1-c19c-4b00-bf0f-635aa557c8e0,2880,,"[87.8, 28.6]",3754342,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Brannagan,4243.0,Right Wing,154,Liverpool,24,"['3c2aeb10-cc9d-490c-b53c-982b514bef1d', 'd6fdfa47-eb93-4ddb-995e-c4a899daaedf']",53,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:53.581,Pressure,
,,,,,,,,,,,,,,,1.361804,,,,,,,,,,,,,,75f7c4e3-3e22-4996-9885-04668e8c8d40,2887,,"[19.8, 40.9]",3754342,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,154,Liverpool,24,"['19599e1f-7bf1-4fe3-a532-d7d1fd012bcc', '6412f8f4-76b0-49e3-b066-e5c08433349e']",56,,,,,,,,,,,,,,,,,,,,Watford,23,00:36:56.893,Pressure,
,,,,,,,,,,,,,,,0.384987,,,,,,,,,,,,,,dae46406-4b77-4c0e-9f34-d3d583b64274,2902,,"[52.0, 25.2]",3754342,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,156,Watford,23,,49,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:49.252,Pressure,
,,,,,,,,,,,,,,,0.343718,,,,,,,,,,,,,,f40e7d9a-ddc6-45c8-917b-82db5f489ce6,2906,,"[47.8, 28.0]",3754342,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,156,Watford,23,['1e2ba49e-1ba6-4db3-91ba-796295950497'],50,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:50.081,Pressure,
,,,,,,,,,,,,,,,0.527805,,,,,,,,,,,,,,2e1f4c89-15cd-4e8c-8571-1d9699442aac,2924,,"[78.6, 30.6]",3754342,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,158,Liverpool,24,"['b806656c-1f5e-4ebc-8dad-302cc542f227', 'f419f9eb-4acd-4548-aeba-c65480008bb5']",35,,,,,,,,,,,,,,,,,,,,Watford,23,00:38:35.020,Pressure,
,,,,,,,,,,,,,,,1.176955,,,,,,,,,,,,,,d59ca877-ec95-40ab-a66a-b8ae85b994f3,2930,,"[71.1, 49.6]",3754342,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Watson,3626.0,Left Defensive Midfield,159,Liverpool,24,"['6de3b574-1976-4519-b0e9-ea5400252d9c', '72520571-fa3e-4a21-a9ef-6f0690db0c09']",52,,,,,,,,,,,,,,,,,,,,Watford,23,00:38:52.743,Pressure,
,,,,,,,,,,,,,,,1.692561,,,,,,,,,,,,,,9e5cc8cd-3d34-4789-947e-cc6fed48ad42,2941,,"[57.2, 10.5]",3754342,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,160,Watford,23,"['2a3b07cc-b281-47ba-baa1-e286cb18cd9f', '407d3489-dad5-4c7a-8410-b392008e8f7e', '5f9b6450-b6dd-4f32-b1d2-4683389b1e89', '84322c57-bd2c-4ad3-80c1-dff30a5689b2', 'f459db83-ff3f-4bda-80ee-b1084bcfc25d']",7,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:07.266,Pressure,
,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,bc2260f0-6bfd-4228-ba74-d9ebb859b384,2969,,"[77.3, 28.8]",3754342,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,161,Liverpool,24,"['99db3f1e-5334-41fa-965f-a7134bb765f0', 'd3cac9b0-2bca-4d37-a8c0-5a9cca562e48']",27,,,,,,,,,,,,,,,,,,,,Watford,23,00:39:27.470,Pressure,
,,,,,,,,,True,,,,,,0.467465,,,,,,,,,,,,,,4786bba2-e8ab-4056-8cc5-b0ca22a7fd42,3011,,"[90.3, 18.9]",3754342,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,162,Watford,23,['379fd4ac-064c-45de-b285-675a1225aa23'],56,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:56.651,Pressure,
,,,,,,,,,True,,,,,,0.622188,,,,,,,,,,,,,,5adf1ab5-9e35-41bf-b458-b10c69303d9e,3015,,"[75.4, 3.0]",3754342,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,162,Watford,23,['3d875654-a2bc-4de1-84d3-3bf8541401bc'],59,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:59.771,Pressure,
,,,,,,,,,,,,,,,0.531338,,,,,,,,,,,,,,dde691c7-0f41-40ae-a340-df58a2304bfe,3024,,"[76.5, 3.3]",3754342,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,163,Watford,23,['46f933f6-4a30-4a2c-9977-2ccd2991cc28'],14,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:40:14.905,Pressure,
,,,,,,,,,,,,,,,1.199909,,,,,,,,,,,,,,5fdf05a0-aa9a-46b4-940b-b3f57fc49f0c,3040,,"[20.9, 74.7]",3754342,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jon Flanagan,10007.0,Right Back,163,Watford,23,['67340b15-c4be-403d-9dea-8798354f84f7'],38,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:40:38.074,Pressure,
,,,,,,,,,,,,,,,0.476312,,,,,,,,,,,,,,b6568d73-2850-47b7-b820-84991676a8f2,3041,,"[30.4, 71.4]",3754342,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Linford Stewart,11992.0,Right Defensive Midfield,163,Watford,23,,40,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:40:40.004,Pressure,
,,,,,,,,,,,,,,,0.835992,,,,,,,,,,,,,,bcc7e457-0f99-4930-940d-e6aefb388ffc,3091,,"[26.4, 41.0]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Prödl,3309.0,Right Center Back,167,Liverpool,24,"['6ca11250-275d-4747-90ea-0a5aa9363606', 'a2010599-9032-4bea-8b9e-1da805416e2b', 'f8cfe51d-dbcc-474b-84d2-f27e010fc928']",5,,,,,,,,,,,,,,,,,,,,Watford,23,00:43:05.242,Pressure,
,,,,,,,,,,,,,,,0.408968,,,,,,,,,,,,,,a3d3448b-fba5-49ef-af3f-9eee6d7d0a0c,3101,,"[23.2, 53.3]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Linford Stewart,11992.0,Right Defensive Midfield,168,Watford,23,,28,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:28.855,Pressure,
,,,,,,,,,,,,,,,0.516188,,,,,,,,,,,,,,bbf729c2-7796-4f2b-9ce2-aad3fc8f3508,3106,,"[100.8, 28.8]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,168,Watford,23,,29,,,,,,,,,,,,,,,,,,,,Watford,23,00:43:29.769,Pressure,
,,,,,,,,,True,,,,,,0.422245,,,,,,,,,,,,,,783efdb4-c534-4b87-bcf4-456905a4112c,3112,,"[90.3, 28.4]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Watson,3626.0,Left Defensive Midfield,168,Watford,23,"['9270819b-042b-46fb-bbd7-24978d10893c', '9396c79c-4bcb-4cf2-aa95-b2261199f7ae']",31,,,,,,,,,,,,,,,,,,,,Watford,23,00:43:31.721,Pressure,
,,,,,,,,,,,,,,,0.753475,,,,,,,,,,,,,,17a4bfe2-db4a-4001-bcbe-ad8ad38e5b9e,3118,,"[60.0, 11.9]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,169,Watford,23,"['3a139b55-c9a6-4f1f-b771-cc1ef19e7314', 'dff754f6-7aa0-4d42-ad72-e305f6c215f4']",40,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:40.797,Pressure,
,,,,,,,,,,,,,,,1.188091,,,,,,,,,,,,,,31573825-3630-44a4-a16d-6302968d6f18,3122,,"[60.9, 3.0]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,169,Watford,23,['4041dd4f-9fdf-4e1b-8407-b14d300b9303'],42,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:42.415,Pressure,
,,,,,,,,,,,,,,,0.696699,,,,,,,,,,,,,,246fd0ee-e18c-4d71-b54b-a9ca0f1322d5,3126,,"[52.6, 12.0]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Allen,10931.0,Left Defensive Midfield,169,Watford,23,"['241ccbf1-fb16-4467-be3b-0657b32d0f36', '7c5fc00c-c2b9-48ae-be58-912e44bb3438']",46,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:46.729,Pressure,
,,,,,,,,,,,,,,,0.746551,,,,,,,,,,,,,,c72b3f2e-f1d9-471d-9b65-08b268aaafbb,3134,,"[30.4, 62.0]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adlène Guédioura,4828.0,Right Defensive Midfield,170,Liverpool,24,['d6a19c64-904a-4b68-87ec-1221a8bc9f2c'],52,,,,,,,,,,,,,,,,,,,,Watford,23,00:43:52.634,Pressure,
,,,,,,,,,,,,,,,0.449702,,,,,,,,,,,,,,b2026593-5db7-445f-8474-d1c3ff3bb31b,3138,,"[28.3, 31.8]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,170,Liverpool,24,['da874b87-9d01-465e-baf4-e26eeb55ff41'],58,,,,,,,,,,,,,,,,,,,,Watford,23,00:43:58.797,Pressure,
,,,,,,,,,True,,,,,,1.737429,,,,,,,,,,,,,,0ecbbd1b-7faf-4ce3-9203-b384bd87f01e,3142,,"[90.4, 48.0]",3754342,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,170,Liverpool,24,['9fe23214-1d05-4c8a-a3f2-a725d9f01caa'],59,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:59.805,Pressure,
,,,,,,,,,True,,,,,,0.983691,,,,,,,,,,,,,,8c574d64-4f43-4283-b017-fa2dc0e6c981,3143,,"[93.4, 46.9]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,170,Liverpool,24,,0,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:00.867,Pressure,
,,,,,,,,,,,,,,,0.651684,,,,,,,,,,,,,,670905cd-7b2a-4e80-84f8-fd16deb0446c,3146,,"[28.3, 29.7]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,170,Liverpool,24,['7161bae7-1185-4228-bfe9-8ecd392d193b'],2,,,,,,,,,,,,,,,,,,,,Watford,23,00:44:02.795,Pressure,
,,,,,,,,,,,,,,,0.332191,,,,,,,,,,,,,,22acd669-3afb-4b66-8230-30cb7272d892,3147,,"[29.0, 24.9]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,170,Liverpool,24,,2,,,,,,,,,,,,,,,,,,,,Watford,23,00:44:02.967,Pressure,
,,,,,,,,,,,,,,,0.480164,,,,,,,,,,,,,,ff0e79a5-e403-46a6-a7be-1a6e9c558bef,3153,,"[27.0, 27.6]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Defensive Midfield,170,Liverpool,24,"['16afba8c-5abc-4404-a424-447a88828596', '72bda41f-682b-4c3d-aef2-272b349bda62']",5,,,,,,,,,,,,,,,,,,,,Watford,23,00:44:05.578,Pressure,
,,,,,,,,,True,,,,,,0.896384,,,,,,,,,,,,,,9273967d-1ec0-4985-8f28-c4e544385b78,3158,,"[83.9, 48.0]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,170,Liverpool,24,"['1efe5ccb-4b97-4c42-9877-08e361692aa3', '46c84dcd-ed38-4ab6-afc9-0eee5657e59d', '6101d8d1-9b8b-45e0-bf53-36780211d0ac']",6,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:06.712,Pressure,
,,,,,,,,,,,,,,,1.35102,,,,,,,,,,,,,,0547aad9-82e5-4a1c-b69f-7c31a557fe20,3166,,"[99.7, 15.6]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,170,Liverpool,24,"['90d0c25f-6895-47d9-94cf-70e01edda8f7', 'ed75a6b9-184c-44a4-9eab-7f221712b571']",13,,,,,,,,,,,,,,,,,,,,Watford,23,00:44:13.256,Pressure,
,,,,,,,,,,,,,,,1.775606,,,,,,,,,,,,,,578d3965-beeb-4214-8e80-c63730b7f352,3172,,"[100.1, 31.3]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,170,Liverpool,24,['ed8d0732-8555-46c0-8201-2ef081cb0046'],18,,,,,,,,,,,,,,,,,,,,Watford,23,00:44:18.398,Pressure,
,,,,,,,,,,,,,,,0.780005,,,,,,,,,,,,,,30e8bac0-e756-42ab-baf3-9f06682717b4,3206,,"[72.3, 18.6]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,170,Liverpool,24,"['3c32f9d8-d78d-43a7-8473-fa9355bf4c71', 'e86ad679-722f-4d63-8177-b514e67e8b7b']",48,,,,,,,,,,,,,,,,,,,,Watford,23,00:44:48.559,Pressure,
,,,,,,,,,,,,,,,0.604878,,,,,,,,,,,,,,d4062e5f-3376-4a9b-9be1-784ff052f108,3210,,"[68.6, 10.2]",3754342,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Left Midfield,170,Liverpool,24,"['10d374f9-202f-44da-bb3b-a3b7cf09ebd3', '76308bc2-49b5-4f51-9cea-c28ecadfc5af']",51,,,,,,,,,,,,,,,,,,,,Watford,23,00:44:51.572,Pressure,
,,,,,,,,,,,,,,,0.192495,,,,,,,,,,,,,,c75c37d6-7427-4664-bc6d-50c0716ceaa4,3230,,"[45.1, 57.2]",3754342,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,172,Watford,23,,20,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:20.442,Pressure,
,,,,,,,,,,,,,,,0.390558,,,,,,,,,,,,,,4ef057ac-daa2-4d9f-a893-2ba6e7f89b03,3247,,"[75.7, 36.6]",3754342,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,172,Watford,23,"['0e6cb0ad-4641-472f-be34-b51135ccd1c3', 'ce08b071-47b2-4b9b-8f82-2f4e548884dc']",29,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:29.399,Pressure,
,,,,,,,,,,,,,,,0.656647,,,,,,,,,,,,,,5c1cafeb-52fb-4aee-b51d-1d0d16da03eb,3273,,"[89.7, 25.4]",3754342,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,173,Liverpool,24,['b5a84a77-809e-49de-b5b8-7dd656627b9c'],5,,,,,,,,,,,,,,,,,,,,Watford,23,00:46:05.878,Pressure,
,,,,,,,,,,,,,,,0.204443,,,,,,,,,,,,,,4489331d-2562-4b40-b1c3-5c0f28e39fe0,3313,,"[30.9, 13.8]",3754342,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nordin Amrabat,3302.0,Left Midfield,173,Liverpool,24,['7c8ddf1f-a875-4710-9fcf-a90afd1cd320'],41,,,,,,,,,,,,,,,,,,,,Watford,23,00:46:41.533,Pressure,
,,,,,,,,,,,,,,,1.551234,,,,,,,,,,,,,,79972ac7-e17c-4c21-a35e-da57ba03df54,3344,,"[60.6, 48.1]",3754342,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Watson,3626.0,Left Defensive Midfield,175,Liverpool,24,"['7f3e0b53-0e28-43c3-9c24-9cc37b40a754', 'c53c4c90-aaf3-4dfa-a121-16b2c7481710']",51,,,,,,,,,,,,,,,,,,,,Watford,23,00:47:51.256,Pressure,
,,,,,,,,,,,,,,,0.184239,,,,,,,,,,,,,,1b030332-26f6-4a06-bfc6-d87d4fac59b9,3345,,"[68.1, 39.8]",3754342,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Left Center Forward,175,Liverpool,24,,52,,,,,,,,,,,,,,,,,,,,Watford,23,00:47:52.580,Pressure,
,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,,Punch,9eb0dfc0-3abc-41fb-9424-b8d9912d4dc9,99,,"[5.9, 34.5]",3754342,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heurelho da Silva Gomes,3522.0,Goalkeeper,3,Liverpool,24,['feeab30f-eaf9-4ac7-a022-6215a4c63124'],47,,,,,,,,,,,,,,,,,,,,Watford,23,00:01:47.084,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[6.3, 40.4]",,Set,,,Shot Faced,d769436b-6d89-4acf-9856-b5debfd4083b,314,,"[6.3, 40.4]",3754342,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,12,Liverpool,24,['b4627d4e-1dcf-40d7-92d3-8e272ee17d16'],18,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:18.675,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.9, 40.0]",,Set,,,Shot Faced,846a2b8a-26ad-44e1-9ac4-d412623c97c6,399,,"[1.9, 40.0]",3754342,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,15,Watford,23,['689b444e-32b7-4eed-af9b-52ac64f2e0ac'],34,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:09:34.058,Goal Keeper,
