ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,True,,,,,0.803907,,,,,,,,,,,,,,,87c82be8-a783-434c-b508-4d44bda3ce2a,1905,,"[81.4, 55.0]",3753985,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,92,Stoke City,30,['db17e838-1f30-4a08-b9e7-8a6c88dc1222'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:03:36.681,Pressure,
,,,,,,,,True,,,,,3.501152,,,,,,,,,,,,,,,d0718975-b6cb-445a-911e-aeb1a390b6ef,1909,,"[79.7, 70.8]",3753985,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Wing,92,Stoke City,30,"['7eb65cf1-a1cf-4c91-9fc1-8907e5a9c035', 'f233d49e-9926-4126-b11b-72bbc79c59e7']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:03:40.342,Pressure,
,,,,,,,,,,,,,2.963461,,,,,,,,,,,,,,,575847a3-a849-461a-8677-d14e6be340d0,1917,,"[70.6, 63.2]",3753985,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,93,Stoke City,30,"['074fd097-2c5b-434b-b063-4b69d84e5b1c', '3d5d19ca-2cf5-4429-9f56-8d6b933155ae', '65612f5b-6826-441f-8a0e-52f731bd9473', 'a5e50906-7f54-430e-ac29-0a2bedf37748', 'd11d4b7f-6315-466c-8334-cf43f7e14c1b', 'fa8fcb8d-90ee-46e1-882f-e3844f16f03e']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:03:53.681,Pressure,
,,,,,,,,,,,,,1.548917,,,,,,,,,,,,,,,69e35698-fc29-49e3-8378-982c5c8b0ca2,1935,,"[57.7, 10.4]",3753985,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Back,94,Liverpool,24,"['2566be45-c6b7-4ff7-a4e9-a77fa830ab21', '3c30bb3b-4605-45ae-b81f-e6d9e1580921', 'e4778d4a-e8dc-4a96-8522-b71e61951c96']",6,,,,,,,,,,,,,,,,,Stoke City,30,00:04:06.146,Pressure,
,,,,,,,,,,,,,1.014658,,,,,,,,,,,,,,,8570e881-767b-4c53-ab2c-385d8b855df4,1947,,"[25.2, 60.7]",3753985,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,94,Liverpool,24,['2642b064-81f5-450b-8887-c061c0737c30'],18,,,,,,,,,,,,,,,,,Stoke City,30,00:04:18.807,Pressure,
,,,,,,,,,,,,,0.614261,,,,,,,,,,,,,,,4230d3df-882c-49ed-995a-7d8419c9f932,1955,,"[25.4, 59.5]",3753985,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,94,Liverpool,24,,23,,,,,,,,,,,,,,,,,Stoke City,30,00:04:23.336,Pressure,
,,,,,,,,True,,,,,1.820464,,,,,,,,,,,,,,,f753f67c-f0d4-4270-a810-731129abf336,1959,,"[93.5, 11.7]",3753985,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Defensive Midfield,95,Stoke City,30,"['38b445b1-07e1-40a2-bef1-13d4f27d1030', 'e42d82f3-f603-43d3-b82b-41cbbcceec90']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:04:25.124,Pressure,
,,,,,,,,True,,,,,0.697381,,,,,,,,,,,,,,,ec2fa6c5-b486-4ca5-ae80-25e674953076,1972,,"[74.5, 54.3]",3753985,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Adam,3636.0,Center Attacking Midfield,96,Stoke City,30,"['98b746ae-9932-48ae-8930-3b6326cb352c', 'f6dbc098-cf40-4972-a38b-793ee1faf50b']",13,,,,,,,,,,,,,,,,,Stoke City,30,00:06:13.843,Pressure,
,,,,,,,,,,,,,0.535828,,,,,,,,,,,,,,,91e1b6c7-1abf-4a14-aee1-3b5aab1240a5,1981,,"[64.3, 38.8]",3753985,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James Philip Milner,3473.0,Right Defensive Midfield,96,Stoke City,30,"['03d20a44-ab52-4891-be7a-66c0ba962df9', 'bce03c2c-8ae0-43d9-96cb-0db1c5e4f75c']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:06:25.683,Pressure,
,,,,,,,,,,,,,0.412903,,,,,,,,,,,,,,,2560bad3-033f-444d-9103-b424f4bed3af,2017,,"[37.5, 17.7]",3753985,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,97,Liverpool,24,"['786f934d-835a-4431-8fe5-b3cab706e322', 'e9bfecfe-b5f0-44ac-9a5c-90a0c121adef']",3,,,,,,,,,,,,,,,,,Stoke City,30,00:07:03.612,Pressure,
,,,,,,,,,,,,,0.722614,,,,,,,,,,,,,,,1afdb6bf-5cd0-410c-b343-b47fdf21b3ba,2029,,"[110.1, 49.4]",3753985,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,98,Liverpool,24,,51,,,,,,,,,,,,,,,,,Liverpool,24,00:07:51.587,Pressure,
,,,,,,,,,,,,,1.149217,,,,,,,,,,,,,,,e66e7488-1a22-46b6-a58b-7408ae0babe7,2055,,"[90.2, 49.5]",3753985,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mame Biram Diouf,3603.0,Center Forward,100,Liverpool,24,"['618fac7a-7494-4023-b190-83a66c7a6807', '7552248e-3f6b-402b-813b-adc6b950dbbc']",53,,,,,,,,,,,,,,,,,Stoke City,30,00:08:53.362,Pressure,
,,,,,,,,,,,,,2.965814,,,,,,,,,,,,,,,d8f41f95-4bd9-4db9-9a3f-cd94fe72055a,2087,,"[39.4, 20.6]",3753985,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Muniesa Martínez,6560.0,Left Center Back,100,Liverpool,24,['556b2c49-9c4e-486d-ade3-95c91a9eced5'],28,,,,,,,,,,,,,,,,,Stoke City,30,00:09:28.118,Pressure,
,,,,,,,,,,,,,0.530772,,,,,,,,,,,,,,,f261eb4e-faf6-4323-847d-f204dcd78829,2098,,"[77.6, 35.2]",3753985,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Defensive Midfield,101,Stoke City,30,"['16eddd93-d5a5-4d6d-b983-5627189a15fb', '4d7f7451-298c-4697-b244-a79f70773ea2']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:09:49.991,Pressure,
,,,,,,,,,,,,,0.524764,,,,,,,,,,,,,,,26ea64e0-d3ce-4e06-86ad-4a02e2644a35,2101,,"[70.1, 5.8]",3753985,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Gomez,3495.0,Left Back,101,Stoke City,30,"['77977343-4e88-4e86-b98c-4b61c7442939', 'a174efe9-5f62-4af4-856e-77eee95fc043']",51,,,,,,,,,,,,,,,,,Liverpool,24,00:09:51.478,Pressure,
,,,,,,,,,,,,,0.380436,,,,,,,,,,,,,,,4da1512a-e8a2-4e6f-adb3-53c258560191,2104,,"[38.6, 3.4]",3753985,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,101,Stoke City,30,"['064f3243-6643-4c4e-a6ee-70e343ff37a8', '55f6bf99-e668-4d2d-ae6f-bbc398baf706']",55,,,,,,,,,,,,,,,,,Liverpool,24,00:09:55.708,Pressure,
,,,,,,,,,,,,,2.454945,,,,,,,,,,,,,,,ecdfaf40-d84d-4404-bed5-608a2f860acd,2110,,"[4.5, 8.8]",3753985,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Left Defensive Midfield,102,Stoke City,30,"['9da680a4-e535-49ff-8415-2e785ca219d9', 'cf137fdf-b419-48ee-96be-f4e4feba266e', 'f629454c-293e-4a52-9deb-ff877cd00f0f']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:10:22.823,Pressure,
,,,,,,,,,,,,,0.84595,,,,,,,,,,,,,,,e59f107d-c74e-472e-9318-9d3ccd9ac97f,2116,,"[13.8, 7.0]",3753985,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joe Gomez,3495.0,Left Back,102,Stoke City,30,['f3a1c57c-d51b-4758-9604-6754b2eb165b'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:10:26.927,Pressure,
,,,,,,,,,,,,,0.893546,,,,,,,,,,,,,,,bfcf6d19-2e20-4e44-8ceb-61815b390c4f,2136,,"[85.4, 72.5]",3753985,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Adam,3636.0,Center Attacking Midfield,104,Liverpool,24,"['8df83ad0-ec80-46a0-b699-c0f36b4e8cb5', 'b02ce247-9c8d-47e9-887c-d4efdf39bf0c']",54,,,,,,,,,,,,,,,,,Stoke City,30,00:10:54.432,Pressure,
,,,,,,,,True,,,,,0.550158,,,,,,,,,,,,,,,5a47bfb3-b7f7-452a-a637-e27766be18d2,2140,,"[44.6, 9.5]",3753985,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Wing,105,Stoke City,30,,58,,,,,,,,,,,,,,,,,Liverpool,24,00:10:58.284,Pressure,
,,,,,,,,True,,,,,2.27258,,,,,,,,,,,,,,,657ea899-8ffc-4018-aa3c-6a4a9b879ad9,2146,,"[78.5, 44.8]",3753985,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,106,Liverpool,24,"['9d2804e2-e668-41dd-ad12-7d4477a71c94', 'a5804779-67c0-4ab3-aab9-1efcf2b66c22']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:11:37.313,Pressure,
,,,,,,,,,,,,,0.877526,,,,,,,,,,,,,,,c705a8a6-1947-497e-9f00-b428b9d52be4,2153,,"[76.5, 35.8]",3753985,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco van Ginkel,8251.0,Right Defensive Midfield,106,Liverpool,24,"['6d6c1523-b7a9-456a-85e8-9134d88b7e61', '7f9fde4c-8d65-43f7-b65b-a8a010f8b392', '8e30a9fb-8f02-43da-97e1-62b88b2c2d24']",42,,,,,,,,,,,,,,,,,Stoke City,30,00:11:42.138,Pressure,
,,,,,,,,,,,,,0.97826,,,,,,,,,,,,,,,473787fc-5c89-4c51-aaf6-c3c186b60d1a,2160,,"[83.9, 23.0]",3753985,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Adam,3636.0,Center Attacking Midfield,106,Liverpool,24,"['0ebf4e65-7af5-4012-a4ca-28089e308ad2', '51ea26fe-2824-40ba-8cbe-8951a969ce24', 'c1fb8915-36a2-4e25-9305-0db69fbb08b9']",47,,,,,,,,,,,,,,,,,Stoke City,30,00:11:47.342,Pressure,
,,,,,,,,,,,,,0.507098,,,,,,,,,,,,,,,4e119a53-63ae-408f-ad0d-e31b9af087a7,2172,,"[63.4, 30.7]",3753985,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,107,Stoke City,30,"['330a7aa9-661f-43c9-8c42-bb68e4ffc0c8', 'aff7c8ef-b677-4344-92c6-13a839b66b76']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:12:02.040,Pressure,
,,,,,,,,,,,,,0.618245,,,,,,,,,,,,,,,d3509785-d47a-4948-a7b0-6fe135bf7ee0,2174,,"[40.3, 39.0]",3753985,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,107,Stoke City,30,"['ac9e340d-e03a-475f-81d9-99fb198ba68f', 'cb0b699e-a3b0-4012-81e9-54dab5a0e3eb']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:12:03.698,Pressure,
,,,,,,,,,,,,,0.674321,,,,,,,,,,,,,,,b35e3429-799e-4a20-ad91-8ab7c5bc5f4f,2177,,"[44.6, 29.0]",3753985,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,107,Stoke City,30,['cb0b699e-a3b0-4012-81e9-54dab5a0e3eb'],4,,,,,,,,,,,,,,,,,Liverpool,24,00:12:04.303,Pressure,
,,,,,,,,True,,,,,1.040154,,,,,,,,,,,,,,,65e8545e-d1fb-4b51-a779-9841cf6e8052,2193,,"[91.9, 77.1]",3753985,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Walters,3670.0,Right Wing,108,Stoke City,30,"['40e61dcf-32ee-430f-bb71-1e5aece194c3', '8103e856-6775-4e5d-a3a1-9ee4537c891b']",26,,,,,,,,,,,,,,,,,Stoke City,30,00:12:26.189,Pressure,
,,,,,,,,,,,,,1.308195,,,,,,,,,,,,,,,4bb2624a-bbbf-4652-aea7-135e845a5f5b,2206,,"[49.5, 59.6]",3753985,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco van Ginkel,8251.0,Right Defensive Midfield,109,Liverpool,24,"['32c18e1e-c4c2-4745-ae92-9470248df6c8', 'b0cdcf91-40fd-46da-8a2c-6e6ac965dbbe', 'be89624f-8442-4881-bb62-ea9c7d0884c7']",21,,,,,,,,,,,,,,,,,Stoke City,30,00:13:21.478,Pressure,
,,,,,,,,True,,,,,0.793956,,,,,,,,,,,,,,,9e5c0b8d-dd6c-40cf-9354-c1dd6015b3ce,2212,,"[62.2, 30.7]",3753985,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Brian Henderson,3532.0,Left Defensive Midfield,109,Liverpool,24,['122b8762-bb45-4fec-b7fb-b4a091b731f7'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:13:23.237,Pressure,
,,,,,,,,True,,,,,0.224111,,,,,,,,,,,,,,,09d5fda3-3b81-494c-b95a-a824fc8e5bf7,2225,,"[67.5, 53.0]",3753985,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Defensive Midfield,112,Stoke City,30,"['0d2306c4-9a54-4e3c-8968-81103f362978', '26b033f0-05ac-4cc1-a8bd-56cef2c1de43']",44,,,,,,,,,,,,,,,,,Liverpool,24,00:14:44.877,Pressure,
,,,,,,,,,,,,,0.443865,,,,,,,,,,,,,,,42f5d4eb-3f35-4e0f-bdf2-11877472f77a,2236,,"[80.2, 60.2]",3753985,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,112,Stoke City,30,,56,,,,,,,,,,,,,,,,,Liverpool,24,00:14:56.917,Pressure,
,,,,,,,,,,,,,1.75085,,,,,,,,,,,,,,,a64a91a9-5d13-42e4-b6d0-61f191d7cec9,2241,,"[41.7, 60.9]",3753985,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,112,Stoke City,30,"['0e044727-556c-4762-b469-60ad537496aa', 'a5fa9317-ee83-4153-9a25-538166a4ca3a']",0,,,,,,,,,,,,,,,,,Liverpool,24,00:15:00.945,Pressure,
,,,,,,,,,,,,,1.130032,,,,,,,,,,,,,,,e18e96c9-979f-4731-9765-49df97c5d0cc,2244,,"[43.9, 49.4]",3753985,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Defensive Midfield,112,Stoke City,30,"['0e044727-556c-4762-b469-60ad537496aa', '57be4270-b157-4efe-bae2-3504be9ce7a0']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:15:02.696,Pressure,
,,,,,,,,,,,,,1.398071,,,,,,,,,,,,,,,67250e10-084f-454e-a1f9-fee783cb2c16,2248,,"[34.5, 20.6]",3753985,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Wing,112,Stoke City,30,['dc78012f-e9af-40cd-8c98-64db078c7363'],6,,,,,,,,,,,,,,,,,Liverpool,24,00:15:06.116,Pressure,
,,,,,,,,,,,,,2.467548,,,,,,,,,,,,,,,ebe4bd1a-266b-4d58-b5dc-45adb47f1419,2256,,"[41.6, 8.8]",3753985,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Muniesa Martínez,6560.0,Left Center Back,113,Liverpool,24,"['53d209ae-14d4-48b4-9804-ef5ba12b5d3c', 'b7e60e09-91f8-4446-b80d-9c0a27c0cdee', 'f15e904c-c8a5-43e2-890a-b42dad2db234']",48,,,,,,,,,,,,,,,,,Stoke City,30,00:15:48.718,Pressure,
,,,,,,,,,,,,,0.831466,,,,,,,,,,,,,,,84b81e2f-064d-4c36-9558-a8e21cebd9fc,2273,,"[90.7, 12.7]",3753985,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,115,Liverpool,24,"['02a6f14f-334e-4327-ad9d-214e70f37a4d', 'aec0b3e5-74da-4ce9-9afb-ce2cf50b5313']",26,,,,,,,,,,,,,,,,,Stoke City,30,00:16:26.340,Pressure,
,,,,,,,,,,,,,1.534644,,,,,,,,,,,,,,,8dcd07fe-373d-485b-8a35-d055c43805e8,2286,,"[14.8, 57.9]",3753985,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Geoff Cameron,3480.0,Right Center Back,116,Liverpool,24,"['91016cd7-1378-4bb4-8353-e518ccf023fc', 'fc4aa053-913b-4620-963a-63dc521116fe']",27,,,,,,,,,,,,,,,,,Stoke City,30,00:17:27.780,Pressure,
,,,,,,,,,,,,,1.057489,,,,,,,,,,,,,,,d776130a-655f-47fa-bf6a-298eecde53bd,2298,,"[19.9, 22.9]",3753985,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordon Ibe,3635.0,Right Wing,120,Stoke City,30,"['2b2b4799-f979-4362-808e-8b37fad0b443', '2dedead8-f1d7-4181-b534-4da014cb0926']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:19:02.487,Pressure,
,,,,,,,,,,,,,1.297751,,,,,,,,,,,,,,,1b403410-4b0d-469f-b3eb-b638acd3b9a5,2301,,"[108.2, 76.6]",3753985,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Glenn Whelan,9625.0,Left Defensive Midfield,120,Stoke City,30,,8,,,,,,,,,,,,,,,,,Stoke City,30,00:19:08.089,Pressure,
,,,,,,,,True,,,,,1.376375,,,,,,,,,,,,,,,d8463219-da96-48dc-b87e-d65258f4a78f,2312,,"[86.1, 30.7]",3753985,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,122,Liverpool,24,"['4d0751f7-e281-4713-9191-39aedffdb8b3', '9188bf68-0743-49a3-98cd-e964f024233b']",42,,,,,,,,,,,,,,,,,Stoke City,30,00:19:42.315,Pressure,
,,,,,,,,,,,,,2.823687,,,,,,,,,,,,,,,1aac205b-3acb-4d1b-8cd5-1092509deacf,2324,,"[63.2, 57.9]",3753985,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glen Johnson,4724.0,Right Back,123,Liverpool,24,['9c70d7d3-20d5-46eb-9386-2427ec1fa935'],1,,,,,,,,,,,,,,,,,Stoke City,30,00:20:01.500,Pressure,
,,,,,,,,,,,,,1.279014,,,,,,,,,,,,,,,13fcc633-af30-494f-a5da-019d1e8f7813,2325,,"[46.9, 53.1]",3753985,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glenn Whelan,9625.0,Left Defensive Midfield,123,Liverpool,24,,4,,,,,,,,,,,,,,,,,Stoke City,30,00:20:04.641,Pressure,
,,,,,,,,,,,,,0.891415,,,,,,,,,,,,,,,ff900b27-7d90-45de-9257-404091af635a,2330,,"[20.9, 24.2]",3753985,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Muniesa Martínez,6560.0,Left Back,123,Liverpool,24,"['03af9567-50bd-4025-9cf4-96b464e5df20', 'b1c3fad3-929b-4fb3-b610-8fbb7e30b1b6', 'c07e67ad-1c8e-4506-b5b0-74eedf6d74f6']",10,,,,,,,,,,,,,,,,,Stoke City,30,00:20:10.659,Pressure,
,,,,,,,,,,,,,1.355364,,,,,,,,,,,,,,,d6232fa1-7542-4dff-b3f8-6de9194a689d,2348,,"[86.6, 34.0]",3753985,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mame Biram Diouf,3603.0,Center Forward,125,Liverpool,24,"['442caf86-73cc-44d2-9e8e-63184eb68859', '4ea6514f-337f-4604-8637-92dd589e3d4b', 'd41061d9-be83-4446-847f-4b6cb67c52ad']",17,,,,,,,,,,,,,,,,,Stoke City,30,00:21:17.587,Pressure,
,,,,,,,,,,,,,2.653574,,,,,,,,,,,,,,,feb3ed25-89d9-41f5-825f-31d3a37ebf98,2358,,"[37.2, 6.4]",3753985,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Back,125,Liverpool,24,"['26c7c28d-2df9-40d4-9973-f5bb69c0cdbc', '9f15768d-a311-4705-bd9d-6d5f51360e2b']",27,,,,,,,,,,,,,,,,,Stoke City,30,00:21:27.845,Pressure,
,,,,,,,,,,,,,0.986238,,,,,,,,,,,,,,,bcd99f4c-4e3c-465d-83e6-2411d6a99602,2363,,"[62.0, 44.9]",3753985,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mame Biram Diouf,3603.0,Center Forward,125,Liverpool,24,"['4c0bcd06-f886-427b-8515-1424698efd64', '7d732e9b-3cd6-412f-aa48-007e26b77781', 'cc63c75a-56a6-4caf-8fd4-d77d77849906']",34,,,,,,,,,,,,,,,,,Stoke City,30,00:21:34.445,Pressure,
,,,,,,,,,,,,,0.456498,,,,,,,,,,,,,,,f8ffa8df-7380-467d-86af-37e9c4a221da,2367,,"[43.0, 53.5]",3753985,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,125,Liverpool,24,"['007510af-6290-4bfb-adca-a221cb641938', '382e9335-0dd5-4a58-a74e-8bab0c224672', '4e3b5e49-4801-4a36-adea-f8cbb56f49ef', '7bb3acf6-1cbd-4826-9ab9-ef929fa95e39']",35,,,,,,,,,,,,,,,,,Stoke City,30,00:21:35.889,Pressure,
,,,,,,,,,,,,,1.031557,,,,,,,,,,,,,,,3c0ef228-3335-4ed4-9306-530bc2405f95,2375,,"[103.6, 40.7]",3753985,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,125,Liverpool,24,"['43e2ef3f-eed5-4045-9f95-4421ff07a251', '61da848d-7bab-48d2-809e-22346a8845a3', 'fcd3f982-08ac-4431-b8d5-6e7f34994e8b']",41,,,,,,,,,,,,,,,,,Liverpool,24,00:21:41.473,Pressure,
,,,,,,,,,,,,,0.789857,,,,,,,,,,,,,,,8be9ede7-18ec-42af-a827-b0d07f4d8cbb,2396,,"[60.8, 44.9]",3753985,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mame Biram Diouf,3603.0,Center Forward,125,Liverpool,24,"['68291f91-5963-4b36-a2ed-ae7f3316b795', '8fbc0f06-6499-43b9-b639-cc8e2c82ef31', 'c1e46551-fb3d-456a-95e4-80ee9088ea8c']",52,,,,,,,,,,,,,,,,,Stoke City,30,00:21:52.854,Pressure,
,,,,,,,,,,,,,0.973739,,,,,,,,,,,,,,,4f466dde-5418-4f50-b3a0-ab89f2bcad0d,2400,,"[51.2, 67.8]",3753985,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Adam,3636.0,Center Attacking Midfield,125,Liverpool,24,"['68291f91-5963-4b36-a2ed-ae7f3316b795', 'a766343c-6fa7-46fc-92aa-8936a5f6fc2a']",56,,,,,,,,,,,,,,,,,Stoke City,30,00:21:56.682,Pressure,
,,,,,,,,True,,,,,0.659732,,,,,,,,,,,,,,,54187021-d4f5-4537-8814-b8f74c682a6f,2448,,"[42.4, 44.8]",3753985,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,129,Stoke City,30,"['029b72b5-bb67-4a1c-af4e-a12cf75c4a78', '47dc2bdf-eda7-4a32-a28d-4ba678797f76']",20,,,,,,,,,,,,,,,,,Liverpool,24,00:23:20.996,Pressure,
,,,,,,,,True,,,,,0.676514,,,,,,,,,,,,,,,16b9b4ea-3f44-4163-9e27-802326182fa0,2454,,"[37.4, 40.7]",3753985,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Center Defensive Midfield,129,Stoke City,30,['58d15cc3-f6ec-4f3c-bfda-5f94047de751'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:23:23.479,Pressure,
,,,,,,,,,,,,,1.278988,,,,,,,,,,,,,,,c2e9542e-197e-4673-9de8-59d0f49634bd,2462,,"[7.8, 72.0]",3753985,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nathaniel Edwin Clyne,4590.0,Right Back,130,Stoke City,30,"['0f82763a-220b-46e4-87fe-e1f9f30b4118', '29105701-6085-48fe-9550-4b1c38495d1c', '98c43fc9-a4ce-4c81-9269-5e7ab9d51617']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:23:39.786,Pressure,
,,,,,,,,,,,,,0.952351,,,,,,,,,,,,,,,863952e3-b508-4485-b03c-df7bc9a2ff01,2467,,"[16.2, 74.9]",3753985,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordon Ibe,3635.0,Right Wing,130,Stoke City,30,"['54826f30-e1c6-4fb0-8702-d036c4880bb7', 'b6993570-bd75-41df-aebe-e91a582ac7d2']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:23:43.497,Pressure,
