50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[84.3, 21.6]",,,,,,,,,,1.18398,,,,,,,,,,,,,,a44ff579-de3f-4869-8f80-d97e8f17a157,2003,,"[85.4, 21.8]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Forward,97,Manchester United,39,"['476026c1-93de-4532-bac0-907148020721', '8bb9d430-11e6-4c5d-86f2-ee1c4bf0e032']",9,,,,,,,,,,,,,,,,Manchester United,39,00:45:09.324,Carry,
,,,,,"[68.9, 14.4]",,,,,,,,,,0.080871,,,,,,,,,,,,,,23788318-3196-4d95-a5dc-4e487424450d,2006,,"[68.9, 14.4]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,97,Manchester United,39,"['33adee3a-d4e5-4531-a85f-ec706b50bdc5', 'd5d9ee7f-21ee-480a-863a-55949a2406a1']",12,,,,,,,,,,,,,,,,Manchester United,39,00:45:12.471,Carry,
,,,,,"[81.7, 4.3]",,,,,,,,,,4.091356,,,,,,,,,,,,,,bba9e86f-5b3f-441c-9d0b-6e5288c20ba3,2009,,"[82.1, 4.3]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,97,Manchester United,39,"['9cc4f8f5-46eb-45d0-b13f-3a12aed0e8f7', 'f8feac41-2bc3-454c-ae9e-1b10e4a78c4e']",15,,,,,,,,,,,,,,,,Manchester United,39,00:45:15.154,Carry,
,,,,,"[89.5, 21.2]",,,,,,,,,,0.476574,,,,,,,,,,,,,,d47b0e28-5e18-441b-8615-8999bed7aa08,2013,,"[88.9, 20.6]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,97,Manchester United,39,"['157c6659-60f3-4337-9839-c7e746f6ca48', '25cf93dd-9c9f-4261-b846-31b67056c7a1', 'c4d746e8-25d7-44ed-9e65-2a8139a83a79']",20,,,,,,,,,,,,,,,,Manchester United,39,00:45:20.490,Carry,True
,,,,,"[70.4, 28.6]",,,,,,,,,,1.864473,,,,,,,,,,,,,,3ee89080-f840-4aa0-9231-42a1ac8b4bdc,2017,,"[66.1, 25.5]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,97,Manchester United,39,"['c1da45aa-35ee-433b-9a5e-f1a2a07dccf3', 'fd2208ec-4e50-4f7a-98aa-f222070ba798']",23,,,,,,,,,,,,,,,,Manchester United,39,00:45:23.458,Carry,
,,,,,"[90.7, 38.2]",,,,,,,,,,1.056037,,,,,,,,,,,,,,feb4404d-a0c0-4153-a2bf-18ebd6c2178d,2020,,"[90.7, 38.2]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Forward,97,Manchester United,39,"['5c61dd52-3876-4afb-82ec-9a8010985b72', 'd63ac937-b597-48e8-a716-4f446d64a8a6']",26,,,,,,,,,,,,,,,,Manchester United,39,00:45:26.419,Carry,
,,,,,"[92.8, 48.7]",,,,,,,,,,0.717385,,,,,,,,,,,,,,c47d4b2b-47c8-4f7c-b137-188e00ad9ac6,2023,,"[91.7, 49.3]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,97,Manchester United,39,"['3336dbdc-aad2-4714-8a81-f8e4ea74f761', 'ce333e11-7325-4236-aab1-7b34d01da24e']",28,,,,,,,,,,,,,,,,Manchester United,39,00:45:28.365,Carry,
,,,,,"[38.0, 36.1]",,,,,,,,,,0.967303,,,,,,,,,,,,,,fa0357ff-24e4-4402-91d9-c385cc0c0cd2,2028,,"[38.0, 41.0]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel William John Ings,3654.0,Left Wing,98,Liverpool,24,"['b1307ba1-91f6-4655-9d51-857dd2c89d49', 'ea58b961-a17c-42b5-9953-0682c124ab54']",30,,,,,,,,,,,,,,,,Liverpool,24,00:45:30.922,Carry,
,,,,,"[85.7, 5.7]",,,,,,,,,,5.6836,,,,,,,,,,,,,,b4566ae9-8de4-494d-86a2-022e470b8ff7,2031,,"[48.1, 20.5]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,98,Liverpool,24,"['42f55e9d-cfc3-4a2f-a2d3-605e85591506', '93a6b055-e8bf-4370-8b5c-bda3779e7d77']",33,,,,,,,,,,,,,,,,Liverpool,24,00:45:33.467,Carry,
,,,,,"[70.5, 10.6]",,,,,,,,,,1.219313,,,,,,,,,,,,,,f8171710-bf66-4c47-ba54-e2feddec040c,2034,,"[70.5, 9.4]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,98,Liverpool,24,"['a335eb83-a9e4-41ed-9665-b0223368572f', 'ead65f63-7280-4bbf-8853-5f777a68982b']",40,,,,,,,,,,,,,,,,Liverpool,24,00:45:40.425,Carry,
,,,,,"[78.3, 30.1]",,,,,,,,,,0.35475,,,,,,,,,,,,,,d4631fd4-61f3-4848-93fe-e6df86646819,2037,,"[75.8, 30.6]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel William John Ings,3654.0,Left Wing,98,Liverpool,24,"['714caa21-9a31-438e-831d-4d57a5e38fdf', 'ec022c5e-bf0d-4b16-8d52-c6c3ff2468f7']",43,,,,,,,,,,,,,,,,Liverpool,24,00:45:43.357,Carry,
,,,,,"[80.1, 15.5]",,,,,,,,,,1.08026,,,,,,,,,,,,,,c1f30209-6774-41af-817d-0ccf51b7b5fb,2040,,"[80.1, 15.5]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,98,Liverpool,24,"['5005a961-0ad6-4091-8756-c95558ada16f', 'f7b2a5d4-4afd-43b8-b2c6-29520359c81a']",44,,,,,,,,,,,,,,,,Liverpool,24,00:45:44.655,Carry,
,,,,,"[85.3, 6.1]",,,,,,,,,,1.139267,,,,,,,,,,,,,,ac8d8ce9-29d1-4882-8adb-d24a855b27d0,2043,,"[87.8, 6.3]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,98,Liverpool,24,"['6e5058eb-99fa-4f80-a548-6851c67e0636', '77744880-c19e-45d9-9fe7-e8581599fdea']",46,,,,,,,,,,,,,,,,Liverpool,24,00:45:46.917,Carry,
,,,,,"[64.5, 7.5]",,,,,,,,,,1.555894,,,,,,,,,,,,,,ecc9bf2a-7feb-4374-be09-294365bd1129,2046,,"[63.9, 5.1]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Gomez,3495.0,Left Back,98,Liverpool,24,"['ea71d399-b046-4a30-bf8f-a4afde4bc708', 'fdbf0b5d-679f-415e-aa6c-069855cf2d2a']",49,,,,,,,,,,,,,,,,Liverpool,24,00:45:49.402,Carry,
,,,,,"[49.3, 24.4]",,,,,,,,,,0.658067,,,,,,,,,,,,,,be76e1fe-10e3-4671-9f9f-05958af43db0,2049,,"[49.3, 24.2]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,98,Liverpool,24,"['3d9cd84e-4e1b-485e-aaf5-5c0d3a499d2b', '5140f836-a22b-48bf-847e-22fa82b48924']",52,,,,,,,,,,,,,,,,Liverpool,24,00:45:52.617,Carry,
,,,,,"[54.5, 54.8]",,,,,,,,,,0.613771,,,,,,,,,,,,,,607035ee-faf6-4580-b8b7-17d4737a4354,2052,,"[53.4, 54.8]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,98,Liverpool,24,"['0bb9c9d3-a4b1-40f6-9663-cb445a8c7a51', 'ce39ade3-13a5-4632-ba16-5ef46265fe06']",54,,,,,,,,,,,,,,,,Liverpool,24,00:45:54.838,Carry,
,,,,,"[51.1, 40.8]",,,,,,,,,,1.578376,,,,,,,,,,,,,,f52699ae-e37f-400d-a003-ee7a52d21a2f,2066,,"[48.2, 36.2]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,99,Manchester United,39,"['79a2be9b-f10f-4766-8d31-398f64630e08', 'e9c55875-4df5-47cf-9ac2-0ffb9859f671']",1,,,,,,,,,,,,,,,,Manchester United,39,00:00:01.438,Carry,
,,,,,"[56.2, 57.8]",,,,,,,,,,1.898498,,,,,,,,,,,,,,9915d497-fef4-4dca-aa19-425780b46cab,2071,,"[54.8, 59.6]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chris Smalling,10958.0,Right Center Back,99,Manchester United,39,"['28632a2e-e6a3-4f43-85b3-ef124b0743be', 'a785be24-e639-4b56-9e36-e8b4ffaedeac']",8,,,,,,,,,,,,,,,,Manchester United,39,00:00:08.941,Carry,
,,,,,"[42.4, 25.9]",,,,,,,,,,1.016297,,,,,,,,,,,,,,a8fac024-dbed-4301-a904-17c033e6f804,2074,,"[41.1, 35.7]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daley Blind,3311.0,Left Center Back,99,Manchester United,39,"['2022e6c0-cc26-4fd6-af92-f5acf836b70a', '868c364b-2c99-4a04-9a40-7b17bad0dc37']",12,,,,,,,,,,,,,,,,Manchester United,39,00:00:12.823,Carry,
,,,,,"[49.4, 5.0]",,,,,,,,,,1.128919,,,,,,,,,,,,,,65be8367-90ba-4029-9627-1f5c62a4c47d,2077,,"[49.9, 6.9]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luke Shaw,3382.0,Left Back,99,Manchester United,39,"['d64b7cbd-6034-4a13-ba7a-a8879c593a2d', 'de4b7b4d-5ecd-42a5-9753-6a2c42812100']",15,,,,,,,,,,,,,,,,Manchester United,39,00:00:15.130,Carry,
,,,,,"[95.7, 4.7]",,,,,,,,,,1.338504,,,,,,,,,,,,,,1ee435ab-66af-4c92-9b3d-11c68fceabed,2080,,"[90.6, 6.9]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ashley Young,3612.0,Left Wing,99,Manchester United,39,"['410d0243-2d5f-4896-b5a2-ac24edb88003', '69e2ac41-9420-41a6-b589-ef2561de2c8f', '7cbf20e2-2522-4abb-b67e-7028a1556171']",18,,,,,,,,,,,,,,,,Manchester United,39,00:00:18.843,Carry,True
,,,,,"[107.8, 21.5]",,,,,,,,,,0.643873,,,,,,,,,,,,,,7ef0a067-a4c8-44d8-8d62-7af1184c458b,2087,,"[107.6, 22.4]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Center Forward,100,Manchester United,39,"['3cceafc3-222d-4f2d-9224-7b4316e80fa0', '6bed68d3-51ee-4017-b510-55939c51a8fc', '78f0ff1e-d6f4-4b95-b699-ee1084b5ba20']",32,,,,,,,,,,,,,,,,Manchester United,39,00:00:32.179,Carry,True
,,,,,"[98.5, 31.6]",,,,,,,,,,0.019991,,,,,,,,,,,,,,4f420b92-5ef3-47c1-97df-cd18892ddcd0,2090,,"[99.0, 27.8]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Young,3612.0,Left Wing,100,Manchester United,39,"['3b538926-bf9a-4541-b5af-759786e885ea', '88d7a8e3-1141-4c36-97bb-04dd9fa91faa']",34,,,,,,,,,,,,,,,,Manchester United,39,00:00:34.360,Carry,
,,,,,"[84.1, 73.2]",,,,,,,,,,0.950057,,,,,,,,,,,,,,f0e630d0-81d3-4a19-933e-75fe8b4a5e7e,2096,,"[86.9, 69.5]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Manuel Mata García,3294.0,Right Wing,100,Manchester United,39,"['3b195385-f4b3-4f42-b7de-d4edb52ed7b3', 'a55dceb6-2e4b-4c15-b5af-49f6fd3b7802']",39,,,,,,,,,,,,,,,,Manchester United,39,00:00:39.005,Carry,
,,,,,"[64.1, 69.0]",,,,,,,,,,0.274331,,,,,,,,,,,,,,1222cab5-1060-48b9-9750-a85e8fe18091,2099,,"[63.9, 68.7]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Darmian,4587.0,Right Back,100,Manchester United,39,"['6bf13617-bafa-4c55-a2bd-ba2d3b9dc93d', '72425b37-ecbc-46f7-9370-a2157e93c699']",41,,,,,,,,,,,,,,,,Manchester United,39,00:00:41.858,Carry,
,,,,,"[55.4, 45.3]",,,,,,,,,,1.458484,,,,,,,,,,,,,,bb983779-11c9-44e8-bd79-f3852cd52f59,2102,,"[58.7, 54.1]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Carrick,4751.0,Right Defensive Midfield,100,Manchester United,39,"['a95cf773-ac3c-40b3-bfe2-3e529acf3df3', 'b78e59d4-6880-4a2b-a8d5-89d3335ad421', 'be2c4ade-40f9-4370-8ca8-f4f85550da31']",43,,,,,,,,,,,,,,,,Manchester United,39,00:00:43.418,Carry,True
,,,,,"[50.6, 17.1]",,,,,,,,,,2.27765,,,,,,,,,,,,,,8d975545-679f-476e-8ff2-2a02c207a1e9,2106,,"[47.5, 20.3]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,100,Manchester United,39,"['3ba20401-169f-48a0-983a-dfde21367aba', 'ab3124d7-190d-46cf-9c61-314466cb87a0']",46,,,,,,,,,,,,,,,,Manchester United,39,00:00:46.875,Carry,
,,,,,"[55.7, 45.7]",,,,,,,,,,1.546156,,,,,,,,,,,,,,10c06ee1-8700-40f4-890a-229f57da90d6,2109,,"[55.4, 44.8]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Carrick,4751.0,Right Defensive Midfield,100,Manchester United,39,"['3b7280fa-a068-44b6-a996-ad831232ed2e', '45ee7bbf-6e66-4b07-b206-3fcabe386bf1']",50,,,,,,,,,,,,,,,,Manchester United,39,00:00:50.839,Carry,
,,,,,"[67.3, 78.7]",,,,,,,,,,1.832548,,,,,,,,,,,,,,aa8cab79-f6e0-440f-8ab4-eaa08d9ee3b0,2112,,"[67.3, 78.7]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Darmian,4587.0,Right Back,100,Manchester United,39,"['834672a8-2a55-43f8-8577-1e443f66e79c', 'd3ac26c5-748e-4df9-ad5e-7db19ff4683f']",54,,,,,,,,,,,,,,,,Manchester United,39,00:00:54.100,Carry,
,,,,,"[62.9, 69.4]",,,,,,,,,,0.854987,,,,,,,,,,,,,,dc9b7fd0-23d4-4ed0-8949-8bc3fc2456a1,2115,,"[62.9, 69.4]",3754003,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,100,Manchester United,39,"['20bf3af3-0e65-4c2f-a334-c7e5b5b954d9', '26582a0a-8556-4b81-b23b-1bbc3ff15835']",56,,,,,,,,,,,,,,,,Manchester United,39,00:00:56.828,Carry,
,,,,,"[55.3, 6.0]",,,,,,,,,,1.866749,,,,,,,,,,,,,,cee0aeaa-0fd0-4b1a-a7aa-5d1221432f35,2121,,"[61.1, 7.4]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,101,Liverpool,24,"['32f48124-89dc-44a4-8806-a29f80fe5caf', '4a27fd03-fa4e-4d49-ab90-d82f632899f1', '9d458aaa-e965-4574-8daf-8c5cf2b0a2a8', 'eaf25179-8d0e-4737-a402-7e17180db0d1']",16,,,,,,,,,,,,,,,,Liverpool,24,00:01:16.193,Carry,True
,,,,,"[62.9, 66.6]",,,,,,,,,,0.082742,,,,,,,,,,,,,,2761c91e-3817-4e07-8c02-08bbdc0ffc7e,2127,,"[62.9, 66.6]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,102,Manchester United,39,"['686dbc9c-f3af-4b82-ac57-3714c70bca2e', 'f216e0ed-a723-4da4-b443-4b3af29f1abb']",19,,,,,,,,,,,,,,,,Manchester United,39,00:01:19.519,Carry,
,,,,,"[55.2, 59.6]",,,,,,,,,,1.192548,,,,,,,,,,,,,,969c0c07-5e6e-401d-9fc9-25f00c1f397d,2131,,"[58.5, 68.3]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,102,Manchester United,39,"['131eca5b-c405-43d2-a7c8-266881cc2f4a', '16ace213-f4eb-4404-991c-93d1a057444c', 'e56bcd94-7f59-46cd-8252-8bfa54ffe330']",20,,,,,,,,,,,,,,,,Manchester United,39,00:01:20.292,Carry,True
,,,,,"[46.6, 19.2]",,,,,,,,,,1.100155,,,,,,,,,,,,,,1e93914c-b7a8-48e8-a7df-15d27a27ecc6,2134,,"[43.3, 26.9]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luke Shaw,3382.0,Left Back,102,Manchester United,39,"['67796d27-766a-4ff8-a267-f1195c29590c', 'fd1b1935-bd97-4f35-a3fb-041e3a9cee3e']",25,,,,,,,,,,,,,,,,Manchester United,39,00:01:25.932,Carry,
,,,,,"[56.6, 6.9]",,,,,,,,,,1.98132,,,,,,,,,,,,,,5ac11133-2b9c-4d8c-a953-5ffdd4a10e8a,2137,,"[60.6, 6.6]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Young,3612.0,Left Wing,102,Manchester United,39,"['02171c1f-ee67-43f1-bd66-9447f9fc4d62', '580ab89b-b53e-4cdf-9b67-15b289061a17', 'f407f8c2-eb5d-4ac5-9510-b6bc805242fa']",28,,,,,,,,,,,,,,,,Manchester United,39,00:01:28.277,Carry,True
,,,,,"[40.3, 18.3]",,,,,,,,,,2.444941,,,,,,,,,,,,,,4ef63a51-8254-4a50-8145-94deaf101206,2141,,"[34.0, 15.4]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,102,Manchester United,39,"['5fd4580c-5d09-46cd-bb1a-e3330a403c88', 'd8f841b7-5f46-442c-8a6f-e1e057f9c6dc']",31,,,,,,,,,,,,,,,,Manchester United,39,00:01:31.891,Carry,
,,,,,"[44.5, 47.1]",,,,,,,,,,1.459662,,,,,,,,,,,,,,30816a6b-ed45-48bd-b1d2-d1ce54de63f7,2144,,"[42.4, 41.1]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Smalling,10958.0,Right Center Back,102,Manchester United,39,"['73222ce1-4f2c-4afc-85ed-bf0f1d11e954', '7ada410b-bc0d-468c-836e-e0ee66078a76']",35,,,,,,,,,,,,,,,,Manchester United,39,00:01:35.742,Carry,
,,,,,"[50.8, 74.1]",,,,,,,,,,1.223386,,,,,,,,,,,,,,3396f229-f38f-4659-83ce-8b83c0f5e139,2147,,"[50.8, 75.3]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matteo Darmian,4587.0,Right Back,102,Manchester United,39,"['3e8a0df4-0048-4f95-af9e-be38ba18836b', 'a8cc7469-479c-4de7-834a-6fff69cf3362']",38,,,,,,,,,,,,,,,,Manchester United,39,00:01:38.859,Carry,
,,,,,"[52.0, 51.1]",,,,,,,,,,4.416333,,,,,,,,,,,,,,a308eaaf-a069-493e-a818-9876de5e965e,2150,,"[41.5, 60.3]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Smalling,10958.0,Right Center Back,102,Manchester United,39,"['1a62c12b-e0af-4f42-abcd-c3dad2a11686', 'c8e27c14-12a8-49c9-987b-8ae270e69180']",41,,,,,,,,,,,,,,,,Manchester United,39,00:01:41.357,Carry,
,,,,,"[95.3, 9.9]",,,,,,,,,,3.42795,,,,,,,,,,,,,,d1dce238-081f-4790-a0a0-3a01e08ab58b,2158,,"[79.0, 4.7]",3754003,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luke Shaw,3382.0,Left Back,103,Manchester United,39,"['3b2c9199-d29d-4e3a-b229-6013aa967ac3', 'b5eac243-bcaf-4760-a2c4-e51753b60c24']",59,,,,,,,,,,,,,,,,Manchester United,39,00:01:59.252,Carry,
,,,,,"[96.4, 21.5]",,,,,,,,,,0.082333,,,,,,,,,,,,,,90263890-19e9-485e-895c-6d600c37f519,2161,,"[96.4, 21.1]",3754003,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Center Forward,103,Manchester United,39,"['34c8e890-0e54-4105-bc0c-1636f16f9e07', '9fdab4b7-c684-4443-b9b9-c05b6e6ae6f4']",3,,,,,,,,,,,,,,,,Manchester United,39,00:02:03.420,Carry,
,,,,,"[76.6, 14.5]",,,,,,,,,,3.978327,,,,,,,,,,,,,,86ff1f94-fdb7-4027-bf4c-c94480090642,2164,,"[79.9, 8.0]",3754003,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,103,Manchester United,39,"['23b96655-a6f7-41f3-8dcc-2902220b1237', '94d4724b-e576-488c-bbcd-dab16ee458ff', 'b289e736-0a9e-46d2-9e43-27f79880b909']",4,,,,,,,,,,,,,,,,Manchester United,39,00:02:04.822,Carry,True
,,,,,"[63.9, 47.8]",,,,,,,,,,0.116432,,,,,,,,,,,,,,bf6a4fdd-4269-498f-a7cf-2b72b961110e,2169,,"[64.8, 46.2]",3754003,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Carrick,4751.0,Right Defensive Midfield,103,Manchester United,39,"['0ce9655a-07ac-4c62-ab7d-99bb1375a547', '6b19fab7-f275-4f4b-88f9-ca151760ac3a', '9c08f411-d987-4f06-b5ca-874212d1cab5']",11,,,,,,,,,,,,,,,,Manchester United,39,00:02:11.614,Carry,True
,,,,,"[63.9, 72.0]",,,,,,,,,,0.055446,,,,,,,,,,,,,,c8cdeda6-c78a-4760-8dd9-e0cd740a816c,2172,,"[63.9, 72.0]",3754003,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Darmian,4587.0,Right Back,103,Manchester United,39,"['2967e923-84c7-4dc6-8b9a-f133df1298c9', 'e414f31c-57f8-4a42-960b-f26848267c57']",13,,,,,,,,,,,,,,,,Manchester United,39,00:02:13.449,Carry,
,,,,,"[69.7, 55.9]",,,,,,,,,,0.037621,,,,,,,,,,,,,,2baf51de-7c73-4c9f-91b8-30c04024ded1,2175,,"[70.3, 57.1]",3754003,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,103,Manchester United,39,"['81f155dd-436a-48c5-92d8-58965b77019a', 'e86d7449-1d5d-48b5-9da3-6c97fe993dc7']",14,,,,,,,,,,,,,,,,Manchester United,39,00:02:14.690,Carry,
,,,,,"[77.5, 50.4]",,,,,,,,,,0.430099,,,,,,,,,,,,,,702934e8-2411-446d-9ee3-0ff050861f57,2178,,"[77.5, 51.7]",3754003,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,103,Manchester United,39,"['0bf749d9-bf12-4c27-81ae-b9ac3a4a9698', 'd9e56137-ed3d-404b-abc9-b92b5f0ed6ca']",15,,,,,,,,,,,,,,,,Manchester United,39,00:02:15.906,Carry,
,,,,,"[77.3, 21.1]",,,,,,,,,,1.387647,,,,,,,,,,,,,,27097f79-5499-43b3-8586-8503d34945e1,2181,,"[83.6, 37.1]",3754003,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Center Forward,103,Manchester United,39,"['31c6c43c-284f-4e12-a587-9d69414de632', '7f7ee02d-736a-40dc-b02c-d6e1bd3e220e']",17,,,,,,,,,,,,,,,,Manchester United,39,00:02:17.137,Carry,
,,,,,"[110.2, 14.1]",,,,,,,,,,4.442318,,,,,,,,,,,,,,8f9a34aa-c9ca-49cd-8428-1b693a9e4145,2184,,"[91.5, 5.9]",3754003,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Young,3612.0,Left Wing,103,Manchester United,39,"['247b4192-254b-427c-81e8-b7ef8d2afff3', 'cbc47d38-cd8f-46de-b75f-a6b7460240ba', 'e9f51ea7-62a3-4bf3-a3a9-31c1cf590e93']",20,,,,,,,,,,,,,,,,Manchester United,39,00:02:20.121,Carry,True
,,,,,"[73.1, 23.2]",,,,,,,,,,0.676766,,,,,,,,,,,,,,4a62d3a6-ba44-42f3-8b8e-f6335e1e0b56,2200,,"[71.5, 21.7]",3754003,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Forward,106,Manchester United,39,"['2334dce7-2bcc-4423-af5c-603ab9e41fc3', '77806d37-0564-4700-b941-1b2cfad75c46']",19,,,,,,,,,,,,,,,,Manchester United,39,00:04:19.518,Carry,
,,,,,"[115.2, 14.7]",,,,,,,,,,4.601616,,,,,,,,,,,,,,deb038f2-16de-43e7-b0cd-6f3b015a5234,2203,,"[86.6, 15.0]",3754003,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,106,Manchester United,39,"['486aca76-b043-433e-8dbf-56263582ce7f', '631f629c-7a36-43a7-8850-a62ee920a5b9']",21,,,,,,,,,,,,,,,,Manchester United,39,00:04:21.522,Carry,
