50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.459845,,,,,,,,,,,,,,,f2e25fc6-32d2-448b-8cff-98c127982888,2586,,"[108.7, 2.6]",3754348,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,136,Norwich City,56,['c0b7eb4d-2888-43bd-92e7-a6f6e8e73c1d'],41,,,,,,,,,,,,,,,,Norwich City,56,00:23:41.060,Pressure,True
,,,,,,,,,,,,,,,,,,0.338749,,,,,,,,,,,,,,,35ab6992-6a4f-4f80-a35b-7f86e1c2c6e8,2592,,"[78.7, 41.4]",3754348,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James Philip Milner,3473.0,Left Wing,137,Liverpool,24,,56,,,,,,,,,,,,,,,,Liverpool,24,00:24:56.019,Pressure,
,,,,,,,,,,,,True,,,,,,0.455036,,,,,,,,,,,,,,,d82387f4-543d-4aac-8d52-b465f3d3313f,2600,,"[67.3, 40.3]",3754348,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,138,Norwich City,56,"['2d88dcab-a7c6-4097-8ac1-37f52454f589', 'd74846be-1a47-4766-b887-22e40dfa524e']",1,,,,,,,,,,,,,,,,Liverpool,24,00:25:01.504,Pressure,
,,,,,,,,,,,,True,,,,,,0.593685,,,,,,,,,,,,,,,f72ee7e8-7c32-4242-b38c-94fa1faafc1a,2602,,"[63.2, 22.3]",3754348,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Left Wing,138,Norwich City,56,"['22d073bb-70bd-49c3-beef-424f9e3a9ae1', '76d14d8e-3888-4d13-bba0-d469ead66eba']",3,,,,,,,,,,,,,,,,Liverpool,24,00:25:03.419,Pressure,
,,,,,,,,,,,,,,,,,,0.334836,,,,,,,,,,,,,,,e6b6bc58-d536-413c-bae1-76335bc59f80,2606,,"[64.7, 12.8]",3754348,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Left Wing,138,Norwich City,56,"['18dcff50-60c5-4316-89e1-d3f36da51e05', '9dfa4dd9-7200-43b9-93bf-79d161c4b958']",5,,,,,,,,,,,,,,,,Liverpool,24,00:25:05.929,Pressure,
,,,,,,,,,,,,,,,,,,0.801607,,,,,,,,,,,,,,,7ae4359e-3f2e-45ea-ab45-4472b9d49ecf,2625,,"[10.0, 53.2]",3754348,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,139,Liverpool,24,"['043b4070-76aa-486f-ade9-83740cb85c3d', 'a1881191-ec88-4268-8da3-0881f1502932', 'e5595521-26ea-4365-8dfb-08a2e1c67056']",23,,,,,,,,,,,,,,,,Norwich City,56,00:25:23.790,Pressure,
,,,,,,,,,,,,,,,,,,0.842865,,,,,,,,,,,,,,,44b387f7-e175-4d71-a355-609b391d07af,2643,,"[5.7, 55.2]",3754348,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,141,Liverpool,24,"['819ba549-88f5-48bc-9214-c629d7c517cc', 'bb7e65c8-d8d9-4100-a64a-f31598df7cd2', 'd125cc18-b187-4dd4-9f69-9a3dcb8294e5']",15,,,,,,,,,,,,,,,,Norwich City,56,00:26:15.586,Pressure,
,,,,,,,,,,,,,,,,,,0.602859,,,,,,,,,,,,,,,64cc75dd-f1be-434c-8792-93d534b27e00,2660,,"[97.8, 66.3]",3754348,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,141,Liverpool,24,['4c3b3913-b274-4181-aacb-9d1d37d9f623'],35,,,,,,,,,,,,,,,,Liverpool,24,00:26:35.045,Pressure,
,,,,,,,,,,,,True,,,,,,0.466415,,,,,,,,,,,,,,,5254b9e8-a8f5-45ad-86bc-ce9f50afc745,2666,,"[93.8, 61.7]",3754348,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,142,Norwich City,56,['fa2cfd45-276d-43d4-a0ec-5e774411c516'],38,,,,,,,,,,,,,,,,Liverpool,24,00:26:38.361,Pressure,
,,,,,,,,,,,,,,,,,,0.594714,,,,,,,,,,,,,,,8b4ad98d-48d7-4779-9d71-49f60d69ed30,2673,,"[88.9, 76.6]",3754348,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Wing,142,Norwich City,56,['5de085db-4ad0-4f63-877f-7e9ccd818a02'],43,,,,,,,,,,,,,,,,Liverpool,24,00:26:43.899,Pressure,
,,,,,,,,,,,,,,,,,,0.579781,,,,,,,,,,,,,,,26871379-0347-495c-8d0d-4792c1a0511b,2686,,"[79.5, 6.6]",3754348,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Left Wing,143,Norwich City,56,['b3b076c2-06cc-4565-8e18-51dfd6b9a8bc'],13,,,,,,,,,,,,,,,,Liverpool,24,00:27:13.906,Pressure,
,,,,,,,,,,,,,,,,,,0.337757,,,,,,,,,,,,,,,22c4dd1b-247a-4ee8-9052-384f64c48bb4,2693,,"[76.9, 18.3]",3754348,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Right Defensive Midfield,143,Norwich City,56,['d0d204e7-3a57-41e0-815c-c243a3390e62'],20,,,,,,,,,,,,,,,,Liverpool,24,00:27:20.550,Pressure,
,,,,,,,,,,,,True,,,,,,0.336256,,,,,,,,,,,,,,,10fe2b15-6a55-4c28-9e6a-8324460d3fa3,2724,,"[55.5, 25.7]",3754348,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emre Can,3493.0,Right Defensive Midfield,147,Norwich City,56,"['5deae9b0-69d3-4727-9848-a247020d8593', 'dae7f7a7-a83a-43ea-8bdb-fe018d2f0975']",7,,,,,,,,,,,,,,,,Liverpool,24,00:28:07.221,Pressure,
,,,,,,,,,,,,,,,,,,1.031648,,,,,,,,,,,,,,,9ac5948e-daef-43fc-b60f-4472c0e649fc,2731,,"[51.7, 78.3]",3754348,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jordan Brian Henderson,3532.0,Right Wing,147,Norwich City,56,['c7ab377e-c459-413c-a480-a4e72e7c4560'],14,,,,,,,,,,,,,,,,Liverpool,24,00:28:14.704,Pressure,
,,,,,,,,,,,,,,,,,,1.039362,,,,,,,,,,,,,,,3068ccd7-64cd-4536-863c-0d6c84ec704a,2738,,"[79.8, 36.0]",3754348,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,147,Norwich City,56,['e0fd706f-a91c-4d10-8fdf-a2e78a0d682e'],23,,,,,,,,,,,,,,,,Liverpool,24,00:28:23.527,Pressure,
,,,,,,,,,,,,,,,,,,1.386287,,,,,,,,,,,,,,,02c078ba-b06a-418d-8662-405b887f1d0b,2756,,"[87.2, 9.4]",3754348,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonathan Howson,9578.0,Left Defensive Midfield,147,Norwich City,56,"['68a5bead-78af-4539-8825-ce99257778e7', 'd53d1424-c54e-45af-b5af-812bf8618e16']",49,,,,,,,,,,,,,,,,Norwich City,56,00:28:49.431,Pressure,
,,,,,,,,,,,,True,,,,,,1.01547,,,,,,,,,,,,,,,1b916e6f-5276-4e74-acaa-9d7ba384aef8,2760,,"[91.0, 7.4]",3754348,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Martin Olsson,3576.0,Left Midfield,147,Norwich City,56,"['2836f702-615d-43f2-905c-b073154338df', 'a1c75239-46e8-436f-b471-de2ae8b229e7']",51,,,,,,,,,,,,,,,,Norwich City,56,00:28:51.791,Pressure,
,,,,,,,,,,,,,,,,,,1.105039,,,,,,,,,,,,,,,e2921653-8660-475e-b1fb-a40b6d3f4fac,2767,,"[31.7, 49.8]",3754348,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emre Can,3493.0,Right Defensive Midfield,147,Norwich City,56,['3492ec79-a3ea-462d-bf55-a7536cce59d2'],54,,,,,,,,,,,,,,,,Liverpool,24,00:28:54.548,Pressure,
,,,,,,,,,,,,,,,,,,0.332483,,,,,,,,,,,,,,,6145b82e-d6a0-4374-b072-b8de762cc633,2799,,"[55.5, 69.2]",3754348,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Benteke Liolo,3380.0,Right Wing,148,Norwich City,56,['bd9a496c-0c13-4b3c-980c-dbc731d8eca4'],35,,,,,,,,,,,,,,,,Liverpool,24,00:30:35.436,Pressure,
,,,,,,,,,,,,,,,,,,0.326747,,,,,,,,,,,,,,,66a61295-f79a-4591-bec1-90e8b6754383,2807,,"[63.2, 25.4]",3754348,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,148,Norwich City,56,"['3e39112e-9c28-4267-b295-188539cd22b7', 'deefa9c7-83a8-4b76-bb79-8c0f5a326845']",44,,,,,,,,,,,,,,,,Liverpool,24,00:30:44.420,Pressure,
,,,,,,,,,,,,,,,,,,0.33657,,,,,,,,,,,,,,,c448cffc-2413-4b82-bf5e-9217b3fb9ecd,2820,,"[68.3, 26.0]",3754348,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,148,Norwich City,56,"['661e2aad-c2aa-4088-b86b-bed34299653c', '9b866b73-de6e-4271-aebe-813055ea46f1']",8,,,,,,,,,,,,,,,,Liverpool,24,00:31:08.211,Pressure,
,,,,,,,,,,,,,,,,,,0.342972,,,,,,,,,,,,,,,c5b40117-a2a6-4aec-b6a9-ebf33a207b27,2822,,"[64.7, 15.4]",3754348,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alberto Moreno Pérez,3515.0,Left Back,148,Norwich City,56,['ca5bb69c-386e-415c-bca4-ccbd6d10dfd3'],9,,,,,,,,,,,,,,,,Liverpool,24,00:31:09.166,Pressure,
,,,,,,,,,,,,,,,,,,0.463754,,,,,,,,,,,,,,,e58f46c0-1acb-4c44-9d0d-86b13a1923bf,2852,,"[29.7, 48.6]",3754348,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,149,Norwich City,56,['fc4a020c-d681-4e1a-9d4b-21a7ccd76144'],27,,,,,,,,,,,,,,,,Liverpool,24,00:32:27.382,Pressure,
,,,,,,,,,,,,,,,,,,0.614053,,,,,,,,,,,,,,,e94544b5-1fa3-4626-a9c0-8e0cd8c59b17,2855,,"[83.8, 22.7]",3754348,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Howson,9578.0,Left Defensive Midfield,149,Norwich City,56,['14cf2f4a-87bb-4d6e-9dd6-42a1f9306220'],29,,,,,,,,,,,,,,,,Norwich City,56,00:32:29.142,Pressure,
,,,,,,,,,,,,,,,,,,0.447298,,,,,,,,,,,,,,,26fa2128-32de-45dc-b005-c7741c35da38,2870,,"[70.9, 66.3]",3754348,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Right Wing,150,Norwich City,56,['c9dba71a-8596-485c-adef-01da6130459d'],46,,,,,,,,,,,,,,,,Liverpool,24,00:32:46.164,Pressure,
,,,,,,,,,,,,True,,,,,,0.64947,,,,,,,,,,,,,,,37672521-aa49-4111-a091-38c5a03f430c,2882,,"[78.9, 21.2]",3754348,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Center Attacking Midfield,151,Liverpool,24,"['1b2bcec5-a974-4b57-9ace-ab20cc5497cc', '3fcde292-d123-4a5d-afb5-7a86877e995d', 'd9139c70-133a-40bd-90f9-0ff0d9a862ba']",53,,,,,,,,,,,,,,,,Norwich City,56,00:32:53.133,Pressure,
,,,,,,,,,,,,True,,,,,,1.011346,,,,,,,,,,,,,,,ded6259c-6bb1-4282-80e5-8ef766eb7fe6,2888,,"[58.9, 34.9]",3754348,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graham Dorrans,16334.0,Right Defensive Midfield,151,Liverpool,24,"['60d2c6d7-ad6a-4204-88fa-191865efd3fa', 'f137c6fb-281d-42c4-9429-c8da9bf08664']",55,,,,,,,,,,,,,,,,Norwich City,56,00:32:55.683,Pressure,
,,,,,,,,,,,,,,,,,,0.577465,,,,,,,,,,,,,,,9d9cffd7-7fef-4700-9d34-ebf7b612c33f,2895,,"[64.6, 32.9]",3754348,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Center Attacking Midfield,151,Liverpool,24,"['6ea21433-ee2f-4a05-86c5-5103101a5542', 'c807375f-4009-456b-b968-9543721bc453']",56,,,,,,,,,,,,,,,,Norwich City,56,00:32:56.880,Pressure,
,,,,,,,,,,,,,,,,,,0.807025,,,,,,,,,,,,,,,76187d42-624f-493c-b067-1d927e0a18fb,2936,,"[50.9, 3.8]",3754348,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Midfield,151,Liverpool,24,"['2743e353-0107-46b3-af08-c9f66992ca75', 'e04d9a9e-b734-4353-84d5-8d0aec6160c3']",29,,,,,,,,,,,,,,,,Norwich City,56,00:33:29.458,Pressure,
,,,,,,,,,,,,,,,,,,0.700398,,,,,,,,,,,,,,,9e5de9f9-be24-4f31-b9bf-49132f0caa78,2960,,"[80.3, 47.8]",3754348,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Center Attacking Midfield,153,Liverpool,24,"['7f7e4e76-8866-4042-bdaa-4df33242304c', 'eccd62db-5629-4665-b2b0-383273cbfc4c']",55,,,,,,,,,,,,,,,,Norwich City,56,00:33:55.711,Pressure,
,,,,,,,,,,,,,,,,,,0.340348,,,,,,,,,,,,,,,cdaf6a47-59cb-4a27-8863-81f94be24441,2988,,"[104.7, 10.0]",3754348,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Left Wing,154,Liverpool,24,,36,,,,,,,,,,,,,,,,Liverpool,24,00:34:36.960,Pressure,
,,,,,,,,,,,,,,,,,,0.458877,,,,,,,,,,,,,,,fb153512-995a-4c03-ae7a-67cca63315ce,3006,,"[41.8, 13.7]",3754348,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,156,Norwich City,56,['faed9a18-a26f-4984-9206-36d3347a34e6'],13,,,,,,,,,,,,,,,,Liverpool,24,00:35:13.376,Pressure,
,,,,,,,,,,,,,,,,,,0.462498,,,,,,,,,,,,,,,a95f2528-9bb7-418f-84e3-a9932a29decb,3007,,"[44.1, 6.9]",3754348,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Right Defensive Midfield,156,Norwich City,56,['6763fd69-fa77-4db8-b2b1-cb5568519318'],13,,,,,,,,,,,,,,,,Liverpool,24,00:35:13.717,Pressure,
,,,,,,,,,,,,True,,,,,,1.242632,,,,,,,,,,,,,,,34f9b0db-79f3-44f0-8b37-6e5ad908c494,3013,,"[88.7, 69.2]",3754348,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Naismith,9528.0,Center Attacking Midfield,156,Norwich City,56,"['70384568-d459-4448-9de0-07d91cbd69a2', '8760f789-c18c-4279-a180-4d6a563fcc1e', 'b97fe7b9-87ab-4669-aca0-84a85ff67e4e']",19,,,,,,,,,,,,,,,,Norwich City,56,00:35:19.633,Pressure,
,,,,,,,,,,,,,,,,,,0.333472,,,,,,,,,,,,,,,5eb32009-dcb7-482f-8b73-8e5c7a553eee,3034,,"[45.2, 77.7]",3754348,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Right Wing,158,Norwich City,56,"['15ebc4c7-4e46-4b1b-9942-6048f90e27da', 'bce3f19f-a10c-4f30-95c9-039d80eca7bd']",51,,,,,,,,,,,,,,,,Liverpool,24,00:35:51.254,Pressure,
,,,,,,,,,,,,True,,,,,,0.206142,,,,,,,,,,,,,,,4245ed91-7a47-4133-b073-6563768959ce,3045,,"[46.1, 68.6]",3754348,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,159,Liverpool,24,['9b839cb7-ecae-4bdd-8d17-03556f574c97'],40,,,,,,,,,,,,,,,,Liverpool,24,00:36:40.197,Pressure,
,,,,,,,,,,,,True,,,,,,0.720758,,,,,,,,,,,,,,,a5f56fee-4d1c-4b70-88e3-c9ccb3e479bd,3054,,"[42.6, 52.6]",3754348,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,160,Norwich City,56,['d9bc91e5-c3cc-4b7a-be2b-09cc363b1676'],46,,,,,,,,,,,,,,,,Liverpool,24,00:36:46.531,Pressure,
,,,,,,,,,,,,True,,,,,,0.577248,,,,,,,,,,,,,,,35ca2c37-bd23-4e0b-a054-90dd03372117,3081,,"[60.7, 36.8]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,162,Norwich City,56,"['696f439c-4629-43be-9db7-05b7ba74b1a2', 'bddab177-e0ad-4daa-905b-78037ae51b39']",10,,,,,,,,,,,,,,,,Liverpool,24,00:37:10.540,Pressure,
,,,,,,,,,,,,,,,,,,0.726775,,,,,,,,,,,,,,,e9e0fde9-5494-4710-a082-bd50b302ed51,3085,,"[56.9, 73.0]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,162,Norwich City,56,['e1189eb2-576b-45dc-bc96-1d8ca8063441'],14,,,,,,,,,,,,,,,,Liverpool,24,00:37:14.151,Pressure,
,,,,,,,,,,,,,,,,,,0.328461,,,,,,,,,,,,,,,34e74c1c-ad67-4d41-8f83-52ff66be38b6,3087,,"[40.4, 78.3]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,162,Norwich City,56,"['393a4d66-c36a-4296-97d7-051118fc4f55', '6d137ec3-14de-498c-ab55-cb47e3cc575a', 'c3e3a39e-ae0f-4a73-85ad-ca37a15ea46e']",15,,,,,,,,,,,,,,,,Liverpool,24,00:37:15.911,Pressure,
,,,,,,,,,,,,,,,,,,0.4874,,,,,,,,,,,,,,,357512e5-83ec-447e-9c4b-0a32314de496,3093,,"[42.4, 50.1]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,162,Norwich City,56,"['cc679a72-cb16-45d3-a9cb-cd7edaa00d2e', 'f8ddc8e2-ce1e-4386-b86e-61cb11da1d3d']",20,,,,,,,,,,,,,,,,Liverpool,24,00:37:20.899,Pressure,
,,,,,,,,,,,,,,,,,,0.33805,,,,,,,,,,,,,,,cb0d9258-0fe7-4a72-934a-99a7a868c736,3105,,"[15.7, 26.0]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,163,Norwich City,56,"['a1277605-3b56-41e9-a4b1-9c83f20dd21e', 'd441a7ea-a9f7-404a-a1c9-4c53475fbb9e']",40,,,,,,,,,,,,,,,,Liverpool,24,00:37:40.233,Pressure,
,,,,,,,,,,,,,,,,,,0.335644,,,,,,,,,,,,,,,11765b85-a032-4df5-bff6-e665c8189a8a,3110,,"[39.5, 18.3]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,163,Norwich City,56,['972d4c66-451b-4713-8ce1-24c08eb67497'],42,,,,,,,,,,,,,,,,Liverpool,24,00:37:42.646,Pressure,
,,,,,,,,,,,,,,,,,,0.632639,,,,,,,,,,,,,,,bea9f539-80a0-434c-90d7-85090a0726ad,3115,,"[105.5, 29.5]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dieumerci Mbokani Bezua,23663.0,Center Forward,163,Norwich City,56,,45,,,,,,,,,,,,,,,,Norwich City,56,00:37:45.796,Pressure,
,,,,,,,,,,,,,,,,,,0.331868,,,,,,,,,,,,,,,34f43386-63f8-4f1d-98f7-b502cebf84be,3117,,"[19.2, 46.3]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,163,Norwich City,56,"['115b277f-ff8b-498c-84fe-f31eb8a45d24', 'e8655fef-b50b-4007-bf57-b9f0b07de392']",49,,,,,,,,,,,,,,,,Liverpool,24,00:37:49.601,Pressure,
,,,,,,,,,,,,,,,,,,0.331757,,,,,,,,,,,,,,,4225137e-cad0-471c-a663-406513906296,3123,,"[19.5, 45.5]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Right Wing,163,Norwich City,56,['c44d3e3c-e12b-4299-8287-ae958d428871'],51,,,,,,,,,,,,,,,,Liverpool,24,00:37:51.201,Pressure,
,,,,,,,,,,,,True,,,,,,0.734182,,,,,,,,,,,,,,,16c446d4-5082-435b-96d5-34191eb950e4,3129,,"[81.5, 35.5]",3754348,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,164,Liverpool,24,"['0dc029f6-0577-4c75-abe9-deba0acd8a71', '582f5d0d-3508-4668-aa05-90c94b3e84d9', 'e9aaa67a-8976-48c9-925a-1d93babfbd94']",56,,,,,,,,,,,,,,,,Norwich City,56,00:37:56.139,Pressure,
,,,,,,,,,,,,,,,,,,0.601736,,,,,,,,,,,,,,,a5ee2e0d-040f-4f4e-9040-bb923c49c953,3150,,"[57.7, 49.2]",3754348,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Matt Jarvis,22594.0,Right Midfield,165,Liverpool,24,['d9f72079-c773-4a18-9a17-1eb853609ee2'],26,,,,,,,,,,,,,,,,Norwich City,56,00:38:26.090,Pressure,
,,,,,,,,,,,,,,,,,,0.581146,,,,,,,,,,,,,,,9c35b2c0-b65b-465a-98bc-c65ad03c7f85,3154,,"[52.4, 50.9]",3754348,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Matt Jarvis,22594.0,Right Midfield,165,Liverpool,24,['19172f9d-ec5d-4466-a19b-4d5d8db9340c'],27,,,,,,,,,,,,,,,,Norwich City,56,00:38:27.690,Pressure,
,,,,,,,,,,,,,,,,,,0.703057,,,,,,,,,,,,,,,7bf6af9a-7281-450b-8ef5-6cf51d097613,3161,,"[46.9, 36.4]",3754348,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonathan Howson,9578.0,Left Defensive Midfield,165,Liverpool,24,['f41837cd-d8e7-4f56-a3c7-6f9bd4838817'],31,,,,,,,,,,,,,,,,Norwich City,56,00:38:31.205,Pressure,
,,,,,,,,,,,,,,,,,,1.667161,,,,,,,,,,,,,,,c3d37d61-4f39-4a53-83e3-a09beed20fbd,3171,,"[34.8, 19.5]",3754348,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jonathan Howson,9578.0,Left Defensive Midfield,165,Liverpool,24,"['41d7106b-6abd-46c0-8008-c7bae5511531', 'dc632fc1-9bb6-40a3-85f6-b37daa242ddd']",37,,,,,,,,,,,,,,,,Norwich City,56,00:38:37.312,Pressure,
,,,,,,,,,,,,,,,,,,0.363159,,,,,,,,,,,,,,,f538665c-d9b2-45f0-ad3e-89ee49aa317b,3172,,"[24.9, 22.1]",3754348,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,165,Liverpool,24,['dc632fc1-9bb6-40a3-85f6-b37daa242ddd'],38,,,,,,,,,,,,,,,,Norwich City,56,00:38:38.665,Pressure,
,,,,,,,,,,,,True,,,,,,0.672381,,,,,,,,,,,,,,,8a0231c7-44d9-4469-9160-eb6019a8a288,3181,,"[44.9, 62.7]",3754348,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,167,Liverpool,24,"['32e6d719-18ad-4582-af56-63022695a0f5', 'fab1176d-8887-481b-babc-9ffa845889b6']",4,,,,,,,,,,,,,,,,Norwich City,56,00:39:04.433,Pressure,
,,,,,,,,,,,,,,,,,,0.356361,,,,,,,,,,,,,,,766fca15-4c78-49e8-a218-71a9c4843cd7,3269,,"[56.6, 54.9]",3754348,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Russell Martin,21212.0,Right Center Back,171,Liverpool,24,"['3b286ecb-9fb3-4aa8-a2fd-70e659374813', 'a503f842-8935-4c7d-a2ce-8dae9038c1e3']",46,,,,,,,,,,,,,,,,Norwich City,56,00:40:46.284,Pressure,
,,,,,,,,,,,,,,,,,,1.03835,,,,,,,,,,,,,,,52768560-0f98-439c-9032-028e97b2e711,3284,,"[96.0, 8.3]",3754348,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Olsson,3576.0,Left Back,172,Norwich City,56,['d9d673fe-e213-45c1-a525-ca3a8d255938'],56,,,,,,,,,,,,,,,,Norwich City,56,00:40:56.318,Pressure,
,,,,,,,,,,,,,,,,,,0.545902,,,,,,,,,,,,,,,5b933a75-ec80-4ea4-a16d-b64b0817443c,3287,,"[5.8, 61.2]",3754348,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,173,Norwich City,56,"['2a237a49-41a1-422a-a9a9-4022255b1ad1', 'e002766e-7aa1-496e-b313-685bda7c8da0']",9,,,,,,,,,,,,,,,,Liverpool,24,00:41:09.322,Pressure,
