bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,7a6a76eb-9050-44b5-8f7b-08591c420937,1929,,"[44.8, 54.9]",3749448,58,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Gerrard,19109.0,Left Defensive Midfield,131,Arsenal,1,['b08b86ff-dfb1-4f98-a546-935d81a0c581'],44,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:44.370,Clearance,True
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,c429c0a2-f201-4202-8bdf-2e1d909328a6,1962,,"[26.5, 41.2]",3749448,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sami Hyypiä,34389.0,Left Center Back,133,Arsenal,1,['a05b15bb-4faa-4c31-adde-d138f5f60555'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:29.167,Clearance,True
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,00c723dc-a30e-4d2d-9701-f0316b1ade64,1969,,"[4.2, 37.8]",3749448,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Arne Semundseth Riise,34386.0,Left Back,133,Arsenal,1,['bddc005f-5b49-4798-bbaf-c2a740546e4d'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:38.683,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,89df8289-ada4-4aa6-8ac9-7a0ea40cd7a9,2098,,"[41.4, 53.9]",3749448,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,142,Liverpool,24,"['209dea39-9f77-41c8-8bce-fec573fece4b', '5d081e40-c1fb-4a0c-98c9-d6ab3cdc0162']",58,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:58.626,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,90c4acce-4b27-48f7-b141-2c29dfe255e1,2118,,"[4.2, 37.5]",3749448,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Igor Bišćan,40254.0,Right Center Back,144,Liverpool,24,['65ce1e43-1787-4e80-ae59-2e1c5e1b443f'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:27.913,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,fa5033b7-ad62-414c-a0d7-e26a2007f3d0,2163,,"[40.3, 10.7]",3749448,65,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Arne Semundseth Riise,34386.0,Left Back,146,Arsenal,1,"['4bfd0b80-74c0-41f1-80d1-3a54f53f34e8', '659ff9c8-f23f-4275-afd8-0c612868e643']",12,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:12.365,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,de59b9de-f3d5-497f-ae19-e2bc76f0600b,2202,,"[8.7, 28.9]",3749448,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sami Hyypiä,34389.0,Left Center Back,150,Arsenal,1,['bf61ace2-a563-4cf6-86ea-cedbb3bfb5e6'],31,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:31.233,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,7983a22f-99d8-4257-8199-031b8e4908c7,2283,,"[48.0, 26.0]",3749448,68,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrick Vieira,15515.0,Left Defensive Midfield,154,Liverpool,24,['4026aba7-c281-4f5e-80f2-6fac243c8479'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:35.353,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,7ae9fed0-2cf3-4686-bf87-39f48e84e36c,2305,,"[24.6, 17.9]",3749448,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,155,Liverpool,24,['dc815925-8112-4a25-885c-31047c1c7b83'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:03.776,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,28c24bd2-cbec-4e06-88a6-9f84926785b9,2319,,"[47.4, 45.2]",3749448,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,157,Liverpool,24,"['8c0a8a87-fefc-4fb0-ad65-c953d7479bff', 'c170ba46-bf15-4655-8ce0-df0de294b56b']",47,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:47.246,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,bec182c8-3c7c-4083-8d55-e03c06c4b87c,2332,,"[13.7, 48.5]",3749448,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,158,Liverpool,24,['7bdcbca9-a4e1-4d27-afd9-c4b025bf49f1'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:07.521,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,36695b12-e741-4b39-a592-6b9c46ce2e82,2398,,"[24.6, 63.5]",3749448,72,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,162,Liverpool,24,['341c5fd9-94ae-49e8-a310-afce30d047f1'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:41.355,Clearance,True
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,3eaacbeb-b613-4e2d-916a-a3a46fd532c1,2495,,"[13.3, 27.2]",3749448,75,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eduardo César Daude Gaspar,26014.0,Left Midfield,167,Liverpool,24,,50,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:50.699,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,d9d58ce1-f500-4357-be63-adbc0fa3f17c,2499,,"[16.0, 24.0]",3749448,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,168,Liverpool,24,"['76a7b55c-e5d0-499c-be59-5ce09e7f1473', '7982a9c6-8fea-448f-b7c5-c372996f6729']",10,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:10.095,Clearance,True
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,63fe8689-54d1-4cfa-b6a4-4d819ad428c5,2505,,"[5.6, 16.6]",3749448,76,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,169,Arsenal,1,,14,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:14.577,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,0897968e-8596-450e-b7e9-84f486e3f6c8,2509,,"[9.2, 31.1]",3749448,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,170,Liverpool,24,"['45656f1d-9367-4fec-beb6-69faeed733f3', '9abffbae-6545-4241-aa23-f5ed47a8db38']",25,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:25.894,Clearance,True
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,ae0855c8-1c98-40b1-bd81-af00b70a5fd9,2581,,"[14.3, 33.3]",3749448,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,175,Arsenal,1,,5,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:05.330,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,fe071589-8ac8-4507-b922-c980f6fe77c4,2642,,"[7.3, 45.2]",3749448,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kolo Habib Touré,38412.0,Right Center Back,180,Liverpool,24,['af80bcc5-6929-46d4-82ab-e0518e44cb1a'],54,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:54.197,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,4f1972c8-b4e3-43ad-9d31-d9a36e1d3804,2699,,"[6.9, 34.0]",3749448,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Arne Semundseth Riise,34386.0,Left Back,184,Arsenal,1,"['6cfd4b03-ddc9-4e64-8af3-d743540aea3f', '9dd00fca-2ddd-4c37-8ae7-4884acdccb5b']",55,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:55.737,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,19350bd8-9ed9-4ab3-9001-d3514f65d0ba,2700,,"[14.0, 37.2]",3749448,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Gerrard,19109.0,Left Defensive Midfield,184,Arsenal,1,,57,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:57.696,Clearance,True
,,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,2f732f6b-e1c9-4d34-ae60-a4192fb07557,2739,,"[13.0, 44.6]",3749448,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,186,Liverpool,24,"['0c1d7844-2df0-46c7-8dcf-f267da274803', '2e52d3d7-0cf9-49d5-9b58-4356f0b0b338']",29,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:29.806,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,7b4fd2ef-47d9-4343-8b3a-c45f67a7de19,2746,,"[49.6, 68.4]",3749448,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jamie Carragher,34388.0,Right Back,187,Arsenal,1,['009fffe6-4b2d-4ed1-8583-5a8d3ee5fe15'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:57.581,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,558ed5ca-853b-41d0-81c7-cf6e8791f33e,2762,,"[28.8, 26.9]",3749448,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,189,Liverpool,24,['3151bfd8-d88c-4a38-af4d-1c0b7656a517'],37,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:37.390,Clearance,True
,,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,606145da-8883-4c52-852b-4eb774fef4fd,2790,,"[10.9, 54.5]",3749448,86,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,189,Liverpool,24,['b2763e83-c36f-4360-9bda-c87eceafe72f'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:06.067,Clearance,True
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,908e2900-2efb-4ebb-ba6f-d58851450159,3009,,"[10.1, 42.3]",3749448,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,198,Liverpool,24,['0a8e7913-5102-4f69-b2c1-db980f1c6191'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:46:58.414,Clearance,True
,,,,,,,,,,,,,,,1.448353,,,,,,,,,,,,9fd1d2fa-c895-402e-b3ce-ff37fdbb612a,38,,"[81.9, 29.0]",3749448,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,John Arne Semundseth Riise,34386.0,Left Back,3,Liverpool,24,"['2f785d37-2a14-4815-98a7-2c887272e4b3', 'f76c2ecf-c1e9-49af-a3b9-67aa9496887e']",53,,Left Foot,"[120.0, 29.7, 7.8]",,"[{'location': [87.7, 54.4], 'player': {'id': 40257, 'name': 'El-Hadji Ousseynou Diouf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.5, 53.5], 'player': {'id': 15659, 'name': 'Emile Heskey'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.6, 27.5], 'player': {'id': 38522, 'name': 'Dietmar Hamann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.1, 36.9], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.4, 42.1], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.7, 29.3], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.1, 49.8], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.3, 46.9], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 33.4], 'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.4, 43.0], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.8, 33.2], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.5, 39.9], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.5, 34.2], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 37.0], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [84.7, 29.9], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [118.2, 39.3], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Off T,,0.0050670803,Half Volley,Open Play,,,,,,Liverpool,24,00:00:53.665,Shot,True
,,,,,,,,,,,,,,,0.172284,,,,,,,,,,,,c84ed54b-ac68-4f0a-a94e-357a8f890526,151,,"[117.9, 40.8]",3749448,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sami Hyypiä,34389.0,Left Center Back,10,Liverpool,24,['180fa3f1-460c-4c89-aa1c-ae13b8706ed7'],52,,Head,"[120.0, 42.1, 1.3]",,"[{'location': [119.3, 35.8], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.6, 39.9], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.9, 42.5], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.7, 50.2], 'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [120.0, 40.8], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 39.9], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 39.8], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 30.4], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.2, 36.7], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.8, 45.5], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [112.3, 29.9], 'player': {'id': 15659, 'name': 'Emile Heskey'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.7, 40.0], 'player': {'id': 15665, 'name': 'Michael Owen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.3, 28.3], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",24d69186-5bec-4c82-894c-3ca680af298e,,Goal,,0.79107547,Diving Header,Open Play,,,,,,Liverpool,24,00:04:52.229,Shot,
,,,,,,,,,,,,,,,0.122494,,,,,,,,,,,,406fceae-b67f-4f13-9e23-d113dda3fefe,676,,"[97.6, 33.5]",3749448,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Harry Kewell,34391.0,Left Midfield,44,Liverpool,24,"['222e6810-1a74-44fa-9be6-043695138dcb', '8385ad17-5c7a-4cb0-b449-7de357e6b76a']",20,,Left Foot,"[101.9, 34.6]",True,"[{'location': [118.8, 38.8], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.5, 43.0], 'player': {'id': 15665, 'name': 'Michael Owen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.7, 45.3], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.6, 30.7], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.9, 60.9], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 47.8], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 39.3], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.4, 34.5], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",,,Blocked,,0.036738187,Half Volley,Open Play,,,,,,Liverpool,24,00:20:20.932,Shot,
,,,,,,,,,,,,,,,0.691639,,,,,,,,,,,,ea960544-74f1-4b39-9f11-5ebe6da8c20f,682,,"[112.2, 39.6]",3749448,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sami Hyypiä,34389.0,Left Center Back,45,Liverpool,24,"['783493d0-82ad-42b3-943e-0ccdbbd9e741', '9d987b95-a342-47db-900c-1fe54c256b44']",53,True,Head,"[120.0, 41.6, 6.2]",,"[{'location': [113.3, 28.5], 'player': {'id': 15659, 'name': 'Emile Heskey'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.1, 43.0], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [116.3, 44.4], 'player': {'id': 38522, 'name': 'Dietmar Hamann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [115.1, 37.7], 'player': {'id': 15665, 'name': 'Michael Owen'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.7, 34.7], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.8, 43.0], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 50.6], 'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.7, 46.4], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.5, 35.2], 'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.9, 37.7], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 43.6], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.9, 37.2], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.6, 40.4], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.3, 40.1], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",141f59f3-8cd3-4463-905a-3499fced5336,,Off T,,0.08547651,Normal,Open Play,,,,,,Liverpool,24,00:20:53.885,Shot,True
,,,,,,,,,,,,,,,0.4423,,,,,,,,,,,,1b27eed1-8f52-4f5b-878d-b7601272a4be,858,,"[110.4, 52.4]",3749448,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,55,Arsenal,1,"['e0590938-e58d-4cba-8e59-5a2fde894988', 'f213e84c-8b2d-45d2-b906-d4bf7bc4f13c']",54,,Right Foot,"[117.8, 44.2, 1.8]",,"[{'location': [107.3, 69.2], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.1, 44.2], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.9, 51.4], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 58.3], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.2, 51.4], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [93.2, 66.4], 'player': {'id': 34391, 'name': 'Harry Kewell'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [84.4, 67.8], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",2ebd0f9d-53e9-4d80-a910-6ffea6a982c5,True,Saved,,0.11660301,Normal,Open Play,,,,,,Arsenal,1,00:25:54.162,Shot,True
