ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,ae346676-6560-43c9-bf1f-03791db472dc,887,,"[70.5, 77.0]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,45,Liverpool,24,['08409ff3-3a65-4e8f-bd97-7bc0c1fa0364'],9,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:09.867,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,f6f3704a-b0de-434e-9614-4c5643c2ab28,901,,"[112.8, 43.2]",3754230,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adam David Lallana,4090.0,Right Attacking Midfield,45,Liverpool,24,['be4fad0a-9810-47c5-9985-7e4db802e7c0'],24,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:24.671,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,3a8b0249-57b0-4628-a85e-9d0be7996155,938,,"[92.5, 75.7]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,49,Southampton,25,['0889469d-d4e5-4a03-8578-fd1e7ea27b74'],28,,,,,,,,,,,,,,,,,,Southampton,25,00:20:28.645,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,fb5d78ce-7b1f-4d4c-a41c-6b919a2d3e38,943,,"[16.8, 10.3]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,49,Southampton,25,['e9ed4eca-51ec-4211-8f3f-4d67726a2e7c'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:30.558,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,c72faf46-b349-40d1-a9cd-1f4b10c1ae74,948,,"[14.8, 8.4]",3754230,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,49,Southampton,25,['a0ae7474-b8ab-4b92-99eb-54f48b08bdf2'],31,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:31.548,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,03331b08-76c4-4b46-945e-45ccac36fde4,958,,"[48.9, 66.7]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,51,Liverpool,24,['3fa28805-b237-484e-abff-520f5a9cbd0f'],22,,,,,,,,,,,,,,,,,,Southampton,25,00:21:22.388,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,cbdf93f3-c616-400c-b4a3-93cd14cadb0c,978,,"[29.0, 48.9]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Attacking Midfield,52,Southampton,25,['c60f3021-5a3d-49c7-860b-689aa5621a80'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:39.017,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,1b1ca485-10b0-46e8-b4cc-1508fddf7376,983,,"[35.7, 47.7]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,52,Southampton,25,['e9fda02e-70d3-4d27-9c78-08000c566b44'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:39.984,Duel,True
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,164ec617-8911-44a5-b126-763350a5e1a7,990,,"[63.4, 48.0]",3754230,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,52,Southampton,25,['9d230ab5-d16a-496d-a127-9117ec6abd89'],44,,,,,,,,,,,,,,,,,,Southampton,25,00:21:44.271,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,0264e3e5-ec2a-49a1-bb3e-d880cc04fa2a,1015,,"[33.5, 15.3]",3754230,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Attacking Midfield,54,Southampton,25,['1947fcd5-7063-43d1-8aea-a6fd7d2b44a6'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:34.934,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,4f207825-22db-439d-a56b-560776babace,1074,,"[76.1, 33.7]",3754230,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Divock Okoth Origi,4747.0,Center Forward,60,Liverpool,24,['c3d3165b-95a7-43c0-af45-adef36e02123'],20,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:20.620,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,ed28c4ba-e27e-4bd2-b0ea-d112036dc79e,1138,,"[40.7, 55.6]",3754230,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,64,Liverpool,24,['52b23fcf-9a6b-45cf-8f62-05fd594ba1d4'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:25:19.754,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,67919aca-1a44-43f7-994c-d263c2775584,1271,,"[62.1, 69.7]",3754230,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lucas Pezzini Leiva,7780.0,Right Center Midfield,69,Southampton,25,['c78e5167-9911-413a-bcba-8911e2f8ac17'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:27:33.349,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7e1e639a-b211-4293-a991-a3b76c3f03b4,1309,,"[91.9, 7.4]",3754230,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,71,Liverpool,24,['e4965a20-d403-43d3-a2ef-82e3cf9e891e'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:37.992,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,e1c6ad1c-329e-4954-b405-6c98be50763d,1316,,"[93.6, 55.0]",3754230,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,71,Liverpool,24,['948f1b4b-00b0-4b34-9ff9-cb1d21e4380e'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:45.276,Duel,True
,,,,,,,,,,True,,,,Success Out,Tackle,0.0,,,,,,,,,,,,a8001efe-1b72-4053-aa5c-cbedf464ae3f,1351,,"[56.7, 77.3]",3754230,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,75,Liverpool,24,['5c0fbf11-9477-4ff6-a6b2-1ae8241e0cb5'],45,,,,,,,,,,,,,,,,,,Southampton,25,00:29:45.259,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,1663048f-d7d4-400f-afd4-9871e80b03a0,1507,,"[22.2, 26.1]",3754230,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordy Clasie,16181.0,Right Center Midfield,82,Liverpool,24,['41079ac9-351b-4959-b844-c875337bb9f8'],40,,,,,,,,,,,,,,,,,,Southampton,25,00:33:40.039,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,90e62e5c-d33e-444b-8ef6-269982d45b51,1550,,"[8.8, 69.1]",3754230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,83,Southampton,25,['b80b242e-fcf3-4edb-b50e-91d5ce74f6e6'],27,,,,,,,,,,,,,,,,,,Southampton,25,00:34:27.787,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,f0925204-f3cb-4ea2-87a1-bdfb23ef4c24,1625,,"[86.1, 44.6]",3754230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Divock Okoth Origi,4747.0,Center Forward,87,Southampton,25,['4b6f48a9-82e8-462e-9057-9ac6e22156df'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:46.120,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,4904c4f7-419f-42bd-9f06-cb02d36701ef,1672,,"[9.4, 59.5]",3754230,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nathaniel Edwin Clyne,4590.0,Right Back,91,Southampton,25,['0a5b7dc2-4c6c-4e98-b92d-b7a74172139d'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:38:47.878,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,7f0723e1-c6dd-46a0-b441-bbab72031f6b,1686,,"[14.7, 65.5]",3754230,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Attacking Midfield,92,Liverpool,24,['f02fcce0-cfa4-4a7f-8671-770f7cf6bd56'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:38:57.590,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,01c53a0c-e336-4d5c-8d65-16d2d84d89a6,1722,,"[37.0, 58.8]",3754230,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Left Center Midfield,94,Liverpool,24,['7bfde452-47ac-4e40-b0ec-c4b7a2c920ca'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:40:00.041,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,341c5175-0c35-4da2-b004-dc64723a23c3,1745,,"[37.2, 46.4]",3754230,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sadio Mané,3629.0,Center Attacking Midfield,94,Liverpool,24,['a429c728-1b5e-444f-a745-e4d02c9f38a9'],19,,,,,,,,,,,,,,,,,,Southampton,25,00:40:19.861,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,958232f4-1bb2-4344-a0eb-2799a881bd83,1786,,"[85.6, 52.9]",3754230,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,96,Liverpool,24,['1be72515-64e6-44c5-a37d-a89aa4ee6561'],23,,,,,,,,,,,,,,,,,,Southampton,25,00:41:23.647,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,18ca6f3d-2d41-490b-af18-30fb38eca4e1,1854,,"[27.8, 48.2]",3754230,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Attacking Midfield,99,Liverpool,24,['84956522-bb7a-4c3b-a1ea-1ad66372d9c8'],44,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:44.001,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,5f17ff5d-34f3-45d1-87bf-aa68c1da981b,1925,,"[64.2, 12.1]",3754230,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,101,Liverpool,24,['2e900b55-ebe8-4b9b-8ae1-459557a12b8e'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:56.460,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a6299148-471d-46a6-8add-e8fd93de2a68,1932,,"[76.3, 64.4]",3754230,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Graziano Pellè,11062.0,Center Forward,101,Liverpool,24,['4769f003-c618-4d44-997d-a07cfae8d76d'],1,,,,,,,,,,,,,,,,,,Southampton,25,00:44:01.360,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,5de90c4c-d38b-44ba-b362-6e122c6714b9,1953,,"[2.2, 77.0]",3754230,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Victor Wanyama,3098.0,Left Center Midfield,101,Liverpool,24,['46850eda-2d49-4aad-9cc8-c733c76b4d85'],24,,,,,,,,,,,,,,,,,,Southampton,25,00:44:24.358,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,10ba6b92-5e40-408c-87be-2e7e17839f75,1977,,"[34.5, 70.4]",3754230,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,103,Southampton,25,['aefa700f-b74a-47f1-b30d-bc7f3916749c'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:33.579,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,ab137d6f-1de0-4d87-b7b3-1fa85367fe2b,1989,,"[8.6, 78.3]",3754230,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,104,Southampton,25,['638f419b-4069-4653-810e-ba23310f1a09'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:45:55.466,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,098f0658-2a4f-4189-a8cc-ec3022966e50,2012,,"[12.6, 74.4]",3754230,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Miguel da Rocha Fonte,3960.0,Right Center Back,106,Liverpool,24,['c5929bb7-e1c4-47bd-997c-d575d98cd79a'],13,,,,,,,,,,,,,,,,,,Southampton,25,00:00:13.063,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,93e19e8e-7fb1-4077-8c23-38d944f394a9,2017,,"[2.2, 75.1]",3754230,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Miguel da Rocha Fonte,3960.0,Right Center Back,106,Liverpool,24,['86553d8b-79bd-4fbf-b925-84edf879c208'],18,,,,,,,,,,,,,,,,,,Southampton,25,00:00:18.225,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,3732cadd-8302-49b9-9398-8ddd62e7a751,2200,,"[12.0, 72.3]",3754230,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Right Wing,114,Liverpool,24,['bacd1aad-d810-4f8c-a2ff-ca0dace45b2d'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:05:05.231,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,d12f89bb-318e-4b43-a4d1-219f3ace3aeb,2217,,"[49.2, 70.5]",3754230,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,116,Liverpool,24,['b7a28bdf-d9e0-415b-8afc-3059cf201dc7'],57,,,,,,,,,,,,,,,,,,Southampton,25,00:05:57.199,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,ea4a47fc-314f-4baf-a868-b6a88db59202,2225,,"[74.1, 62.3]",3754230,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,116,Liverpool,24,['a31c6f02-377f-4337-9f1b-69bc4e0eae47'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:06:05.569,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,7cee649a-71a3-404e-b9dd-638a13a4b79b,2373,,"[59.4, 64.5]",3754230,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordy Clasie,16181.0,Right Center Midfield,127,Southampton,25,['cf67fb74-734c-4f76-b248-fce1307c58d8'],56,,,,,,,,,,,,,,,,,,Southampton,25,00:09:56.635,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,aa884316-8431-4eda-b1e8-dc09f6445054,2410,,"[16.9, 16.0]",3754230,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Wing,128,Liverpool,24,['187abdd7-a749-442a-9e38-63967c28c750'],25,,,,,,,,,,,,,,,,,,Southampton,25,00:10:25.066,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,04e26df8-b4c2-4331-aff2-3911dc4eeb62,2461,,"[42.6, 75.5]",3754230,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Center Defensive Midfield,129,Southampton,25,['027d7090-fe09-4e8c-b80c-9677d24260d9'],41,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:41.215,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,5ca7dfd1-c7ef-4b70-b972-ef7085ef007d,2502,,"[82.5, 27.3]",3754230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Graziano Pellè,11062.0,Center Forward,132,Southampton,25,['61931e96-b53a-4175-b32e-8707d30d2e7c'],20,,,,,,,,,,,,,,,,,,Southampton,25,00:13:20.167,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,27aeb76d-6327-47f8-a617-6a2ad2d390e3,2511,,"[33.7, 67.5]",3754230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,133,Liverpool,24,['180b4195-cc5f-4190-9107-a55ffec427c6'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:25.946,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,979e83be-4c5e-4b50-bdc5-0eb224528563,2545,,"[29.9, 61.3]",3754230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Cédric Ricardo Alves Soares,3329.0,Right Back,135,Southampton,25,['e325960b-d129-4f01-82a0-325057445310'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:14:00.208,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,069a52b4-9cd9-4be0-8d7e-373485e181db,2552,,"[14.6, 21.2]",3754230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,135,Southampton,25,['d37350a9-db51-4a7b-8a75-19fb5226d792'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:08.099,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,8217c792-0ff8-45c9-a38b-541276f54bfd,2616,,"[84.5, 6.1]",3754230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Davis,3828.0,Right Wing,138,Southampton,25,['3dec3446-e575-4332-a3dd-7f7079ca543c'],18,,,,,,,,,,,,,,,,,,Southampton,25,00:16:18.610,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,9b80f3eb-02fe-4393-bfb4-96f14b948819,2644,,"[19.5, 35.2]",3754230,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mamadou Sakho,3483.0,Left Center Back,142,Southampton,25,['5e5b81cf-e252-4d5a-b939-7325c36571f0'],41,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:41.252,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,cd21ffa4-8666-45d3-b072-80d3238e5591,2656,,"[55.8, 12.1]",3754230,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,143,Liverpool,24,['ea83e34e-809d-4889-8039-b918aceb66e2'],17,,,,,,,,,,,,,,,,,,Southampton,25,00:18:17.916,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,396eb5e3-9e85-4adf-9954-453bd94997ef,2686,,"[18.9, 56.7]",3754230,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Philippe Coutinho Correia,3501.0,Left Attacking Midfield,146,Southampton,25,['57e37427-9441-4a47-a4b0-3bc410e33f61'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:25.775,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,22de35d1-5de0-4ad6-9937-4694e246d6eb,2716,,"[90.4, 52.1]",3754230,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,147,Liverpool,24,['07c67f45-7a13-4aff-b0f0-5bc3dd6c2603'],2,,,,,,,,,,,,,,,,,,Southampton,25,00:21:02.521,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,3d9760af-7227-40d7-bf98-03ba4ae1bae4,2816,,"[36.2, 48.1]",3754230,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mamadou Sakho,3483.0,Left Center Back,155,Southampton,25,['8cb7192e-ecc2-4952-b9af-b970b0e6a1f5'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:46.644,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,1690d3dd-67a8-42fc-9c16-a86fd1c5b27c,2842,,"[48.6, 51.4]",3754230,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,157,Southampton,25,['a9c075ad-ea02-4579-b6c5-c09af3d97ffb'],32,,,,,,,,,,,,,,,,,,Liverpool,24,00:25:32.344,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,98fa6102-b3c1-48b4-8f54-ed8559e9bee0,2882,,"[40.3, 46.8]",3754230,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordy Clasie,16181.0,Right Center Midfield,158,Liverpool,24,['d9501f76-4636-4d49-9a60-662e1ef812e8'],9,,,,,,,,,,,,,,,,,,Southampton,25,00:26:09.089,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,adf070a8-5ccd-4bec-8b3f-48ea3a3c432c,2937,,"[45.1, 49.4]",3754230,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,160,Southampton,25,['7749b4e5-a63c-4080-89d5-7691f06a5bcd'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:27:11.948,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,c7a7e30a-e683-4388-aef0-8132734f403b,2960,,"[51.1, 61.1]",3754230,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,162,Southampton,25,['72ebf948-33f8-4c11-9803-ae623a2509a3'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:01.365,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a15ba671-9150-4d7d-8c30-3eacde660b7a,2980,,"[100.9, 37.1]",3754230,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,162,Southampton,25,['87d2c616-2154-4590-b7a4-54220559cf59'],21,,,,,,,,,,,,,,,,,,Southampton,25,00:28:21.735,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,4f897532-c621-425e-829d-c30ad04c9f25,3122,,"[11.7, 42.7]",3754230,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,166,Liverpool,24,['27b4cb9e-c30f-401b-99e0-a56103c9a030'],32,,,,,,,,,,,,,,,,,,Southampton,25,00:31:32.111,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.08,,,,,,,,,,,,6d57e8be-7a34-43fb-bfe3-d2a4a5c385d1,3189,,"[115.4, 37.1]",3754230,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Graziano Pellè,11062.0,Center Forward,167,Southampton,25,['8fe03adb-c4b4-4846-b67b-d93f0076b40c'],37,,,,,,,,,,,,,,,,,,Southampton,25,00:33:37.431,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,9cf9e41c-62e2-4cbf-95e2-602fb0877e73,3213,,"[30.3, 32.7]",3754230,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,169,Southampton,25,['53339628-891d-49c4-8ae5-0f3cc34d8856'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:03.954,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,0d79398a-c0ec-441d-8c56-afdc4683a8da,3298,,"[4.8, 57.4]",3754230,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,173,Liverpool,24,['8e96e755-0397-43c1-9785-dec1762f4ac5'],56,,,,,,,,,,,,,,,,,,Southampton,25,00:37:56.024,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,8db394bd-0845-47f4-8688-ee5f78ac554a,3305,,"[84.5, 45.5]",3754230,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Pezzini Leiva,7780.0,Right Center Midfield,174,Liverpool,24,['dc68c112-d84f-48ae-939c-f52af88fbf03'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:38:27.091,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,031c60b4-104f-4015-92fb-889b754b710c,3314,,"[82.9, 49.6]",3754230,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Graziano Pellè,11062.0,Center Forward,175,Southampton,25,['a070de48-0e98-46e8-be46-4c496bb18add'],54,,,,,,,,,,,,,,,,,,Southampton,25,00:38:54.811,Duel,True
