50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,b94666f6-0a32-4c3b-8328-883b4aba0413,2520,,"[78.8, 6.6]",3753986,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,141,Stoke City,30,['b54d496f-75a7-4f56-b56a-81cf6a77fed7'],27,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:27.250,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,a2072317-15bc-4aa3-b7ab-fe01e5a0d532,2605,,"[67.2, 61.3]",3753986,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,148,Stoke City,30,['c34ec189-72b7-4c13-8494-7b052ef472e2'],28,,,,,,,,,,,,,,,,,,Stoke City,30,00:26:28.341,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,289dd7c1-2e10-43e1-bebc-6adbe31dabee,2759,,"[68.5, 20.3]",3753986,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Linford Stewart,11992.0,Left Defensive Midfield,154,Liverpool,24,['9b48a985-889b-4b4b-bf39-c4145839043b'],51,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:51.665,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,9f394806-0ad4-4358-ae76-fcb7dafd75ca,2835,,"[58.2, 65.2]",3753986,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,158,Stoke City,30,['470d26b6-0778-4580-a260-8761f193e9bb'],8,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:08.385,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,db6050b8-b303-4ed7-9fc9-920369147019,2939,,"[65.5, 76.7]",3753986,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Defensive Midfield,163,Liverpool,24,"['6f15c637-bb74-4fad-a986-f683027a0d80', 'ae46499c-b5d1-4d40-8755-ccaef97e6827']",32,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:32.032,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,c1897450-63f6-4365-9451-8b7ec9ae8a56,3174,,"[67.0, 62.6]",3753986,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Andre Sturridge,3529.0,Center Forward,168,Liverpool,24,"['52fe22e6-3f39-4e17-98dd-366d1a05f5fa', 'c2464ea3-dfa5-46e0-b16a-bb1b6ea7cac4']",6,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:06.389,Dribble,True
,,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,7f77eaa6-9f42-40a7-9fd6-a9e6cb5eb849,3295,,"[102.5, 32.9]",3753986,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Sanmartín Mato,3265.0,Center Attacking Midfield,171,Stoke City,30,['97b133fb-d34c-440e-9694-c9dd38e271e0'],52,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:52.995,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,9d033eaa-75fd-4fd7-a964-e809d0ba800d,3476,,"[48.0, 37.6]",3753986,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,182,Liverpool,24,['13727758-bb79-4bf1-8fd0-1f14ebb21fda'],23,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:23.412,Dribble,True
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,1d6359f4-2e14-4220-b357-994ab5aef878,3483,,"[100.6, 29.7]",3753986,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,182,Liverpool,24,['dca1a586-d82d-4a12-a838-e353b09606e8'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:33.446,Dribble,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,d0df00c0-ceaf-4c6e-a277-09e9c8d4f3ac,104,,"[32.8, 63.6]",3753986,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xherdan Shaqiri,3533.0,Right Wing,7,Liverpool,24,['0dbe40fa-9729-4644-8f78-28594741eda3'],0,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:00.892,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,590d8b44-b11b-4934-b12f-47702872b8e0,125,,"[38.9, 4.2]",3753986,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,9,Stoke City,30,['0b7126d7-bdc1-494a-ba0e-55777d1e9f82'],23,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:23.492,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,b5baaf95-bc1d-4782-b5e3-4fcda89c3f7b,290,,"[36.2, 56.4]",3753986,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Bardsley,3643.0,Right Back,19,Stoke City,30,['b58c65b1-dcce-4348-9620-86a56b55b249'],10,,,,,,,,,,,,,,,,,,Stoke City,30,00:06:10.409,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,d5825431-6b62-4a40-a1b7-859d0b354a2b,544,,"[19.8, 6.3]",3753986,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,37,Stoke City,30,['558b4b3c-6e3d-466b-b276-251e902c7bd0'],53,,,,,,,,,,,,,,,,,,Stoke City,30,00:12:53.636,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,51855be8-c028-4c10-89d4-85a17aa1c73c,609,,"[54.8, 13.8]",3753986,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,40,Stoke City,30,['231176e9-6880-4410-a537-c6f39fb63323'],25,,,,,,,,,,,,,,,,,,Stoke City,30,00:14:25.771,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,92fe3ff9-66dd-4fc9-8dfa-c2aef171a819,625,,"[28.4, 48.2]",3753986,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Left Midfield,41,Liverpool,24,['8c372032-d5c5-46bb-987b-0f6dc7524e8e'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:38.394,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,aa30a36a-80c5-4617-b7d6-361b7c01cb37,783,,"[42.2, 38.5]",3753986,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Left Defensive Midfield,46,Stoke City,30,['b3e61637-b70f-42ff-90b9-6c12a028f3ae'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:52.439,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,ebef17a4-c7b2-4f39-a6fc-a6d9e3c56989,946,,"[11.8, 65.2]",3753986,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,56,Stoke City,30,['3724f357-e824-47eb-9b70-49813ad4ca0e'],58,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:58.657,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,b85efddc-b6a2-49f1-a662-af21ae2b54d9,1024,,"[45.6, 60.6]",3753986,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Left Defensive Midfield,65,Stoke City,30,['64fc6bec-e7c5-450b-a2c5-c663b43bcc00'],50,,,,,,,,,,,,,,,,,,Liverpool,24,00:26:50.512,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,5502d23b-7221-4b05-8c8c-a269e7e1a6d4,1143,,"[54.8, 9.6]",3753986,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,68,Stoke City,30,['8d699bcb-acb1-4917-814a-1fbad80e5b94'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:39.859,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,eac46218-5912-41b2-bf9c-0cd09be92556,1277,,"[41.1, 53.1]",3753986,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,73,Liverpool,24,['6f5ebfdb-0c6b-48d2-99b8-9b635cfee9a7'],23,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:23.809,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,ac9d3ed7-88e6-4fba-84ab-9b1a496ee574,1309,,"[32.2, 17.4]",3753986,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Left Center Back,74,Liverpool,24,['66958bbe-23f1-42d1-9e1b-8cc82b35fd93'],14,,,,,,,,,,,,,,,,,,Stoke City,30,00:34:14.801,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,345a518f-29c2-4855-8538-2ddb4c141402,1330,,"[57.3, 41.2]",3753986,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Defensive Midfield,76,Liverpool,24,['30c5c26c-478a-4a3d-bd4b-2a59cc7febfd'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:11.115,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,9bf5a65f-65b7-4628-9216-bcc8a6d3fb8c,1377,,"[51.5, 11.0]",3753986,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Left Midfield,79,Liverpool,24,['7d0efa8f-faf0-4f0c-851d-a9b34c9ac827'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:16.078,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,24e1bbe5-3d24-43fd-b540-28f9da04f4b6,1406,,"[19.8, 33.3]",3753986,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Shawcross,4035.0,Right Center Back,81,Stoke City,30,['0107f7c1-0bf8-4a3a-9385-a3c6842da9e8'],53,,,,,,,,,,,,,,,,,,Stoke City,30,00:36:53.284,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,1d654f65-e489-49f3-b360-90c886ba2a2b,1414,,"[101.5, 47.0]",3753986,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Allen,10931.0,Left Midfield,81,Stoke City,30,['15627421-c4ed-424f-81b5-ac035e7eeda0'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:55.402,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,5ce0f6ab-9fc0-423c-b0c9-84e80859c5a0,1422,,"[25.0, 32.4]",3753986,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,81,Stoke City,30,['454ba383-4f03-432f-bac3-6388ff1df629'],58,,,,,,,,,,,,,,,,,,Stoke City,30,00:36:58.309,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,10a763ff-ac29-4212-818e-7410b752d806,1453,,"[7.3, 46.7]",3753986,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Allen,10931.0,Left Midfield,84,Stoke City,30,['6377c69f-0a28-40d2-bc66-e7c786444b2f'],24,,,,,,,,,,,,,,,,,,Liverpool,24,00:38:24.248,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,7e4312ed-1ed0-492d-9371-f0dd9733f501,1528,,"[21.2, 0.6]",3753986,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,93,Stoke City,30,['79ccc0a9-3651-490d-b6f0-d0691033f556'],16,,,,,,,,,,,,,,,,,,Stoke City,30,00:41:16.937,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,80f1e213-0248-4961-ad5b-42faed42ef3e,1531,,"[101.9, 77.6]",3753986,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,93,Stoke City,30,['dcbbb5b8-b898-4436-902d-68571c57d750'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:17.946,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,cbee7859-7741-4557-b043-472b007f4ddc,1573,,"[77.9, 59.3]",3753986,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,94,Liverpool,24,['726b2b87-b971-4d98-81ce-119fc3837cc3'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:37.165,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,3becdfb8-01c5-4088-be71-b53a529e74bb,1820,,"[112.4, 39.1]",3753986,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Škrtel,18872.0,Right Center Back,105,Liverpool,24,['0ca7d661-56cf-4c7c-b845-f239bc161265'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:27.321,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,586ec61f-6aa7-4850-90ad-ac512954bfc3,1837,,"[90.8, 53.6]",3753986,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Midfield,106,Stoke City,30,['0a6f1ca7-27c0-4d3d-a8f7-2d9bef541359'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:40.284,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,aed28b3c-ea71-47ef-9ad4-280a150466f7,1867,,"[40.5, 23.2]",3753986,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,106,Stoke City,30,['67c294a3-1d17-4bf4-b463-7b417fda41b4'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:37.709,Duel,True
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,4469fae6-a924-4411-9aed-f868d8821eb9,1877,,"[50.9, 34.8]",3753986,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,107,Liverpool,24,['b1f8a610-eb2b-497c-8571-3bebc438605a'],43,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:43.453,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d5536052-7e18-467c-ac9c-f9b4584b6cf5,1928,,"[42.4, 7.8]",3753986,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Linford Stewart,11992.0,Left Defensive Midfield,111,Stoke City,30,['e9a8ccc1-de62-4b9e-9fd4-65f35050a4b3'],20,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:20.212,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,fea1450b-1177-41e7-9db3-c4c3ad1e3ff5,2028,,"[109.6, 79.3]",3753986,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,117,Stoke City,30,['3fd55b8e-b23a-4388-8018-33d937f2bd77'],20,,,,,,,,,,,,,,,,,,Stoke City,30,00:09:20.524,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,7718edd5-4322-49ca-a762-ea23428828e6,2067,,"[58.5, 33.3]",3753986,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,119,Stoke City,30,['824ba754-1e2a-42d7-b9ff-a115466f2d9d'],15,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:15.410,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e08065f6-be42-457e-a717-3e2b0e4c8111,2346,,"[40.5, 15.8]",3753986,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kolo Habib Touré,38412.0,Left Center Back,132,Stoke City,30,['476c0ecd-ac66-48b1-8ff9-ef01d870e44e'],7,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:07.639,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,6830d23e-f28b-4bba-a2ed-7dd789a32751,2416,,"[22.3, 11.7]",3753986,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ibrahim Afellay,4891.0,Left Wing,134,Stoke City,30,['b808a7a5-81fc-4ac8-b7e9-83179948f5b7'],5,,,,,,,,,,,,,,,,,,Stoke City,30,00:20:05.285,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,487a1bcc-adb6-4efa-bc36-01615cdd8c5f,2441,,"[44.3, 14.7]",3753986,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kolo Habib Touré,38412.0,Left Center Back,136,Stoke City,30,['403dc018-cb32-4569-8a65-6b2430c39ed2'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:56.825,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,42c8f270-a2d7-4b5f-9baa-b9c87afd65eb,2508,,"[31.9, 24.3]",3753986,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Defensive Midfield,140,Stoke City,30,['89429e70-2456-4f69-a66d-9f082796a37d'],47,,,,,,,,,,,,,,,,,,Stoke City,30,00:22:47.108,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,0c937c68-7179-48bd-8b9a-5141b041090b,2515,,"[55.5, 76.1]",3753986,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Right Midfield,140,Stoke City,30,['1a989573-125f-4e89-be7f-c47b8a169e96'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:56.936,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,feb89d22-5699-4a8d-8672-6477b910b2a1,2523,,"[39.0, 68.8]",3753986,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Linford Stewart,11992.0,Left Defensive Midfield,141,Stoke City,30,['f8fd949f-7fda-43bc-896b-9dbd069b4f9c'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:27.999,Duel,True
,,,,,,,,,,,,True,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,32cc308e-4dca-4275-a6b0-8a832cca7264,2534,,"[19.7, 1.5]",3753986,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoff Cameron,3480.0,Right Defensive Midfield,141,Stoke City,30,['ad7e8981-09e6-4c0b-a52f-7307a8858bb7'],34,,,,,,,,,,,,,,,,,,Stoke City,30,00:23:34.830,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6e9f6ec3-abcb-4a8d-8751-55851e1da193,2577,,"[83.5, 23.5]",3753986,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Peter Crouch,4040.0,Center Forward,147,Stoke City,30,['d8060e63-ac56-4d95-a0d5-b5fc37bc386a'],18,,,,,,,,,,,,,,,,,,Stoke City,30,00:25:18.880,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.2,,,,,,,,,,,,,cd45cbb7-b219-4de9-899e-5f40fad46f24,2644,,"[73.4, 72.9]",3753986,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Peter Crouch,4040.0,Center Forward,150,Stoke City,30,['6f8222b1-6a14-4368-9a3e-d0ad713bb030'],35,,,,,,,,,,,,,,,,,,Stoke City,30,00:27:35.109,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,6e1a8e4c-60eb-4d6c-9cb1-c5e348261a49,2678,,"[49.9, 42.7]",3753986,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Midfield,151,Liverpool,24,['e29a1d04-46a3-4429-83e7-2277384187e0'],1,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:01.996,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,59804164-d21b-4f93-9c07-9e8cb08827de,2709,,"[56.3, 16.4]",3753986,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Sanmartín Mato,3265.0,Center Attacking Midfield,152,Liverpool,24,['65a8c092-d167-4186-bfa1-1fd06cfa5a0a'],40,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:40.789,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,f3e3ce03-bbbb-4450-9aec-21db7e494172,2712,,"[63.4, 63.7]",3753986,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam David Lallana,4090.0,Center Attacking Midfield,152,Liverpool,24,['44bd607d-c8c4-4013-8fe7-350497cbb30f'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:42.144,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,f9cd651b-6314-46a7-87b6-2693c4368a4f,2717,,"[59.7, 7.7]",3753986,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Sanmartín Mato,3265.0,Center Attacking Midfield,152,Liverpool,24,['8a832701-e6a6-42b2-a230-26482a4c92bd'],43,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:43.933,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,4e0c4d9b-152f-4104-b273-2964dbf10bd7,2875,,"[62.7, 72.7]",3753986,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Bardsley,3643.0,Right Back,161,Stoke City,30,['a5d8dc3c-f665-4b89-96df-163f67e6b3c4'],41,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:41.140,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,97a24944-388a-4656-81ab-e993308a1c17,2923,,"[70.6, 62.2]",3753986,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,163,Liverpool,24,['3d62b5d1-11cb-49df-9a87-e8eaea1c86dd'],21,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:21.878,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,5a33fe10-f921-40e5-82ab-226f82cd6589,2972,,"[8.0, 72.0]",3753986,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Phil Bardsley,3643.0,Right Back,164,Liverpool,24,['5d3878b5-e850-4186-80e8-6107c20b9da5'],15,,,,,,,,,,,,,,,,,,Stoke City,30,00:34:15.445,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,04645823-13e3-46ad-a229-3f3696b02f90,3041,,"[22.3, 22.4]",3753986,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,165,Stoke City,30,['df4c6743-f1c9-45a1-9d22-13de54ced6b8'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:35:25.976,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,a9722088-4d0c-4818-856e-dde18e170eaa,3077,,"[4.1, 79.5]",3753986,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Shawcross,4035.0,Right Center Back,166,Liverpool,24,['a16e84fb-ca85-4750-977e-304f936d4d67'],54,,,,,,,,,,,,,,,,,,Stoke City,30,00:35:54.470,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,73b72a98-afca-4b32-8ecc-9a9b30294e0e,3095,,"[3.3, 59.6]",3753986,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mame Biram Diouf,3603.0,Right Wing,167,Liverpool,24,['10114562-5828-4a1b-9969-a4c2de06b23d'],24,,,,,,,,,,,,,,,,,,Stoke City,30,00:37:24.487,Duel,True
,,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,e2a98832-f2da-4533-9dc7-0294925bcce3,3198,,"[18.5, 74.4]",3753986,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Left Defensive Midfield,169,Stoke City,30,['be743c93-f0c2-4c5a-b04b-0f867a71bea1'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:42.201,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,e9c91cef-f306-4f23-a983-a3318aebd416,3229,,"[62.3, 1.0]",3753986,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Left Center Back,171,Stoke City,30,['6db7ec94-c342-492a-894c-5c9ed604f853'],49,,,,,,,,,,,,,,,,,,Liverpool,24,00:40:49.344,Duel,True
