50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,d522fd22-167c-4ab8-9279-b34ecd3502c3,32,,"[8.3, 38.8]",3754143,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Chancel Mbemba Mangulu,3044.0,Right Center Back,4,Liverpool,24,['ce4d94a4-97e1-4620-95d7-dc83778a010d'],5,,,,,,,,,,,,,,,,Newcastle United,37,00:01:05.440,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,f777d10c-585b-48ea-ae75-5ba540afeae9,41,,"[10.5, 29.9]",3754143,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daryl Janmaat,3650.0,Right Back,5,Liverpool,24,['6b8c86d0-774d-4797-9232-af95eb9c8206'],18,,,,,,,,,,,,,,,,Newcastle United,37,00:01:18.075,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,d9e8a8c3-19b3-408d-b29c-8893183a03a7,171,,"[9.0, 17.2]",3754143,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,13,Newcastle United,37,['84d3416e-2011-4997-8874-a47e8c9bf9dd'],36,,,,,,,,,,,,,,,,Liverpool,24,00:04:36.926,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,a22f37de-ca74-4d74-ba6e-dabec16d49d0,327,,"[48.1, 30.6]",3754143,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,17,Newcastle United,37,"['13d88077-dc83-47ed-b28b-2d9f2085c2dd', '48ba1e26-8407-4fb1-b015-4b47e73e3955']",8,,,,,,,,,,,,,,,,Newcastle United,37,00:07:08.177,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,e81fdda4-af22-421f-8fb1-d9981d82719c,431,,"[25.8, 17.7]",3754143,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,23,Liverpool,24,['b8f881a1-5fe4-4701-b56c-13832d5b970d'],58,,,,,,,,,,,,,,,,Liverpool,24,00:09:58.246,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,aba00f36-da53-43fb-ad23-8e224df0e2bf,490,,"[20.2, 18.2]",3754143,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,26,Newcastle United,37,['33740337-7dc7-4c19-9804-f632fc14b470'],49,,,,,,,,,,,,,,,,Liverpool,24,00:11:49.600,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,610f2547-3f67-4299-83ec-d489a080c7cf,535,,"[74.4, 3.6]",3754143,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Georginio Wijnaldum,3567.0,Left Midfield,30,Liverpool,24,"['4f7a535d-f2fd-4305-9680-f11f5c8634f3', 'bb791f4d-be43-4e72-b5f4-0131192da065']",14,,,,,,,,,,,,,,,,Newcastle United,37,00:13:14.570,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,46371dd2-c1ab-4cbb-b6e7-74582ffc943b,586,,"[7.3, 14.0]",3754143,14,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,32,Newcastle United,37,['7371cb04-ef92-4c1e-b1ad-c76700607242'],9,,,,,,,,,,,,,,,,Liverpool,24,00:14:09.820,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,39b4b3b5-8fab-4ac1-8dd8-eff204296e3e,665,,"[65.2, 73.6]",3754143,15,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,38,Liverpool,24,['2356dcb3-3799-4a62-982a-0bb2a07a601b'],28,,,,,,,,,,,,,,,,Newcastle United,37,00:15:28.707,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,942b500b-8bf7-43b8-91f0-13744c07ffe2,669,,"[51.1, 72.6]",3754143,15,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,39,Liverpool,24,"['03eb8bca-6267-42a8-bd22-23c3afdf8c61', '2abe1e3d-f540-4bb7-a11b-ced69da1fc3a']",58,,,,,,,,,,,,,,,,Newcastle United,37,00:15:58.999,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,f719f187-0495-4807-a52a-e8230569782b,716,,"[7.1, 73.1]",3754143,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,42,Liverpool,24,['3173f253-94fc-45cc-acbe-059b40c26492'],56,,,,,,,,,,,,,,,,Newcastle United,37,00:16:56.942,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,75242a3d-c71d-479a-8900-81f300afaf97,763,,"[22.4, 29.9]",3754143,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,44,Liverpool,24,,55,,,,,,,,,,,,,,,,Newcastle United,37,00:17:55.979,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,af151560-d284-4777-9ae5-5ecc4fd2f945,908,,"[38.2, 31.8]",3754143,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,55,Newcastle United,37,"['5fecfaaf-3706-4a7c-9a67-6d869087b7e5', 'b4fc2a86-4fa2-4ea7-bd82-fc2dd4470bb7']",11,,,,,,,,,,,,,,,,Liverpool,24,00:23:11.102,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,520e86d3-e14c-4655-9612-ba17948dc26c,918,,"[31.4, 42.7]",3754143,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,56,Liverpool,24,,36,,,,,,,,,,,,,,,,Newcastle United,37,00:23:36.895,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,6bab4e08-590e-4549-8878-98fe332f4e52,1026,,"[17.3, 36.4]",3754143,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,59,Liverpool,24,['eaccdc63-f162-44c9-bdfb-d6924c5bf36e'],43,,,,,,,,,,,,,,,,Newcastle United,37,00:25:43.431,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,1bc45c94-f4b7-48ac-b911-9f118227fe62,1133,,"[11.2, 31.0]",3754143,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,67,Newcastle United,37,['e9d20e23-0e75-411c-ab73-acad4f18db84'],31,,,,,,,,,,,,,,,,Liverpool,24,00:28:31.089,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,35520b17-d40b-44f8-993d-fc3bffdd7b14,1145,,"[37.2, 47.8]",3754143,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,68,Liverpool,24,"['309a7087-9dc5-4164-bca2-a5d2ea620b50', 'b21de9d0-1c6b-4614-bde5-a2f875dd7b52']",10,,,,,,,,,,,,,,,,Newcastle United,37,00:29:10.912,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,00b90fc1-d9f2-4657-a0d8-7efe915207b9,1184,,"[34.8, 61.5]",3754143,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Colback,9649.0,Left Defensive Midfield,69,Liverpool,24,,55,,,,,,,,,,,,,,,,Newcastle United,37,00:29:55.656,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,1a5315f0-8b40-4782-9ab9-1258c6ee8daf,1247,,"[29.4, 25.7]",3754143,30,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,72,Newcastle United,37,['f5a9ee41-0415-44ba-a601-ac12b1a1f743'],51,,,,,,,,,,,,,,,,Liverpool,24,00:30:51.836,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,d9ea8b89-7eed-4457-9ac4-960c3c0698a5,1418,,"[12.9, 33.5]",3754143,36,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Colback,9649.0,Left Defensive Midfield,83,Liverpool,24,,39,,,,,,,,,,,,,,,,Newcastle United,37,00:36:39.758,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,720123d0-71c6-4037-98a5-7b1ee596674d,1454,,"[15.6, 28.6]",3754143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,86,Newcastle United,37,"['e72d2a3d-f62c-4755-8ee0-467b55a2401b', 'f503dfec-f532-476d-8a10-19c68e90c25c']",4,,,,,,,,,,,,,,,,Liverpool,24,00:38:04.787,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,a9fdbc01-f0b3-40c7-8871-94b3fc5bfe2f,1467,,"[15.8, 24.5]",3754143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,88,Newcastle United,37,,15,,,,,,,,,,,,,,,,Liverpool,24,00:38:15.505,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,63b5d41f-3e2b-42f6-95a6-f88c91d09813,1469,,"[20.9, 38.3]",3754143,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,88,Newcastle United,37,['ca1b1a8d-a054-439e-b94a-5587e46f6e63'],18,,,,,,,,,,,,,,,,Liverpool,24,00:38:18.776,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,a9182cbb-b995-4c71-a314-70317235ec85,1554,,"[13.4, 40.0]",3754143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,90,Newcastle United,37,,41,,,,,,,,,,,,,,,,Liverpool,24,00:39:41.071,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,2ebd5f77-1d78-483a-9642-6ca87d3c70dd,1557,,"[10.2, 38.1]",3754143,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,90,Newcastle United,37,['cbb0fdd9-5f49-4faf-919e-148ef9465ca8'],41,,,,,,,,,,,,,,,,Liverpool,24,00:39:41.812,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,af73af4c-f6a3-4dde-a861-a88cfe04dc46,1640,,"[10.2, 32.0]",3754143,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,95,Liverpool,24,['0d2fb18a-0555-4bcc-972f-02282d8c4f39'],40,,,,,,,,,,,,,,,,Newcastle United,37,00:41:40.275,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,4d5bb645-5d62-4459-90fd-b57066a6e49a,1660,,"[42.1, 31.8]",3754143,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,96,Newcastle United,37,,27,,,,,,,,,,,,,,,,Liverpool,24,00:42:27.849,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,728e84e5-ab06-4452-acab-512740d7788e,1910,,"[63.1, 12.0]",3754143,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,113,Liverpool,24,['c0085b66-78ef-4bbc-9064-9f313885a817'],49,,,,,,,,,,,,,,,,Newcastle United,37,00:04:49.838,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,690b1c17-7b20-479f-a19a-cf38ec0f2006,2026,,"[38.9, 41.9]",3754143,52,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,122,Newcastle United,37,['daaf94d6-c56d-4aed-9bf7-c8f1d3644330'],34,,,,,,,,,,,,,,,,Liverpool,24,00:07:34.212,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,ff7c9b18-efb2-4c11-b789-1c70fecc3e53,2028,,"[31.1, 65.4]",3754143,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,122,Newcastle United,37,['1f483682-8b3f-4ad5-a7b6-975ac87f35d2'],37,,,,,,,,,,,,,,,,Newcastle United,37,00:07:37.835,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,54b5fa39-0bad-467a-8090-ee5e365ad5c7,2107,,"[9.0, 42.7]",3754143,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,126,Newcastle United,37,['874a5c4d-0587-45f1-ae97-1a7c84b04838'],34,,,,,,,,,,,,,,,,Liverpool,24,00:09:34.879,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,df51f8bd-95a0-4df5-94dd-c4e2bbfd2337,2156,,"[34.0, 28.5]",3754143,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,129,Liverpool,24,['9d1e5a86-9459-470a-9be1-8e3d26a4e88e'],45,,,,,,,,,,,,,,,,Newcastle United,37,00:10:45.203,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,7d548966-8212-4543-9b01-7fd8f8ef0023,2174,,"[20.8, 70.2]",3754143,55,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,129,Liverpool,24,['9abb6501-3053-4a42-965c-f1cf54ffef0d'],57,,,,,,,,,,,,,,,,Newcastle United,37,00:10:57.993,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,4d19af4b-fa32-4bac-9cd0-cf539e46f31e,2210,,"[57.5, 61.6]",3754143,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,131,Liverpool,24,"['121329f5-9d81-436d-b234-5110a3910611', 'ff6556eb-d31b-427f-ae3c-a8c8dfc2a57a']",48,,,,,,,,,,,,,,,,Newcastle United,37,00:11:48.827,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,2e3264e3-1632-416f-b95b-e1fbb3df50b2,2229,,"[29.8, 19.8]",3754143,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James Philip Milner,3473.0,Left Wing,133,Newcastle United,37,['2f22928d-70ac-4c76-b947-b15b80414588'],47,,,,,,,,,,,,,,,,Liverpool,24,00:12:47.102,Clearance,True
,,,,,True,Head,True,,,,,,,,,,1.298863,,,,,,,,,,,,fc317d58-f5c3-4f38-9c8e-4d456f44cff7,2234,,"[19.5, 21.7]",3754143,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Left Center Back,133,Newcastle United,37,"['6a96aac2-e25f-4264-a972-a17fe6b374fe', '8e63d867-1563-42a4-8ecf-14fb40286031']",50,,,,,,,,,,,,,,,,Liverpool,24,00:12:50.887,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,53041e02-65f6-4676-a255-74f47f950e58,2258,,"[74.4, 75.1]",3754143,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,135,Newcastle United,37,,22,,,,,,,,,,,,,,,,Newcastle United,37,00:13:22.272,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,a14b1b3f-faa1-4a44-9e8b-57607fd4de83,2278,,"[13.6, 32.2]",3754143,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,136,Newcastle United,37,['e4301c3b-c05b-4587-bdf6-cf77943ea6e3'],49,,,,,,,,,,,,,,,,Liverpool,24,00:13:49.362,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,fe32d557-829e-4111-861d-043d18aef03f,2280,,"[11.7, 51.9]",3754143,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,136,Newcastle United,37,['0d49f64f-b41c-4260-bcd4-b6f3ed9f40fd'],51,,,,,,,,,,,,,,,,Liverpool,24,00:13:51.361,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,04e4475c-d4dd-490c-8d2c-7926a112bdf6,2302,,"[8.2, 60.5]",3754143,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,137,Liverpool,24,['38e67efd-e8bf-4583-abe3-d4f90f2fadff'],13,,,,,,,,,,,,,,,,Newcastle United,37,00:14:13.305,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,863918f9-257b-46e4-bbbe-b7a0d0c5dd4a,2402,,"[48.3, 30.9]",3754143,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,143,Liverpool,24,"['64ce9b96-fcfc-400e-8d4d-4064a52abd2d', '6fc45c80-c410-41dd-8569-e95a47d1cb29']",9,,,,,,,,,,,,,,,,Newcastle United,37,00:18:09.458,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,f4ecec4a-5c16-4b6f-a717-791f079b6431,2426,,"[32.4, 18.8]",3754143,63,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,143,Liverpool,24,['a9d493b9-1ada-48cc-a5d3-3e55d3d8a0a8'],23,,,,,,,,,,,,,,,,Newcastle United,37,00:18:23.302,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,013298fe-afbf-4236-90e8-4ba336477249,2437,,"[20.6, 14.7]",3754143,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,144,Liverpool,24,"['04388e44-481e-48ec-b3f7-f8f1b9ce8578', '07136f30-63de-4ea1-bc13-0aaca5595c8d']",39,,,,,,,,,,,,,,,,Newcastle United,37,00:18:39.259,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,28f62420-8f94-4830-90f3-ff527c761683,2475,,"[9.0, 34.7]",3754143,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,146,Liverpool,24,['b6641d9a-b5c3-497d-9b0c-f279a678fc5e'],9,,,,,,,,,,,,,,,,Liverpool,24,00:19:09.057,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,2ee17f59-29ee-436e-a9e5-e54415a82bc0,2522,,"[14.1, 54.1]",3754143,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,148,Liverpool,24,['4fdeb2c3-9c17-44e8-82ab-6d3f13743613'],6,,,,,,,,,,,,,,,,Newcastle United,37,00:20:06.053,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,0e62b1b1-3662-4dd1-bded-7757b852b0f7,2631,,"[19.5, 16.9]",3754143,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paul Dummett,3065.0,Left Back,151,Liverpool,24,,40,,,,,,,,,,,,,,,,Newcastle United,37,00:21:40.069,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,766b7bb2-d647-41df-93d5-c7bb044e660b,2636,,"[51.3, 20.7]",3754143,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dejan Lovren,3471.0,Left Center Back,152,Newcastle United,37,"['652182f6-07a4-48f3-80b2-bb2e1a90e9b0', 'fdd8c4dc-759b-4550-95b8-8122e50f265e']",39,,,,,,,,,,,,,,,,Liverpool,24,00:22:39.549,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,fd6b1c6b-bccf-48a3-97f0-b03b739660c5,2647,,"[22.8, 19.3]",3754143,67,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,152,Newcastle United,37,['b6caddf9-92d7-4e72-b619-6b348e7c5251'],59,,,,,,,,,,,,,,,,Liverpool,24,00:22:59.994,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,,0.0,,,,,,,,,,,,cca400f4-db6c-4338-816d-0347253d8c3f,2740,,"[19.5, 59.2]",3754143,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,156,Newcastle United,37,['48f8e89e-bfad-45fb-81ac-b80c9d97fcd2'],32,,,,,,,,,,,,,,,,Newcastle United,37,00:25:32.223,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,4a5aac29-920f-46d3-9968-d3a1b11ac719,2784,,"[30.0, 14.2]",3754143,71,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,159,Liverpool,24,"['17990357-89e8-40ff-8474-c02f3af09bf3', '939a7146-05ca-4092-8645-15fb9d29aa41']",41,,,,,,,,,,,,,,,,Newcastle United,37,00:26:41.081,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,534a9481-072c-4e66-afe8-cc54bbb698f2,2927,,"[52.4, 21.2]",3754143,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,168,Newcastle United,37,"['041ff153-48ac-480e-8585-d328fa4769f5', '7ef706b6-5c6a-42c4-9361-77175b0c586a']",45,,,,,,,,,,,,,,,,Liverpool,24,00:31:45.775,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,edaac604-1134-4385-881a-30a3bb338bde,2979,,"[21.1, 9.9]",3754143,77,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Back,171,Liverpool,24,,28,,,,,,,,,,,,,,,,Newcastle United,37,00:32:28.617,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,e87a82a5-e70d-45c5-993a-4c96d7793de6,3074,,"[20.3, 26.6]",3754143,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,177,Liverpool,24,"['9fd1ac9d-5717-4fba-925a-727eb2a6d1b8', 'fd014b21-bb2b-47b4-84ea-0620c8501484']",59,,,,,,,,,,,,,,,,Newcastle United,37,00:34:59.652,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,67206ef1-3edc-4fc8-891e-492da7de0b2d,3095,,"[10.6, 37.4]",3754143,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,177,Liverpool,24,"['c23f0c6e-0d9d-45cd-b39f-92c20dc61458', 'e7421c49-1983-4578-9028-41c661a84548']",21,,,,,,,,,,,,,,,,Newcastle United,37,00:35:21.475,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,0b3e0ef2-263c-4923-a487-f62c9eac9b7a,3128,,"[13.9, 30.4]",3754143,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dejan Lovren,3471.0,Left Center Back,178,Newcastle United,37,['f6159f16-30b7-48d8-9dfe-8ce932e42d75'],46,,,,,,,,,,,,,,,,Liverpool,24,00:36:46.994,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,be405e0a-6b0f-4e02-9f52-3fc1cdbd9879,3217,,"[48.6, 7.7]",3754143,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,184,Newcastle United,37,"['950b03d5-1cdd-4b3c-bd19-754eff3041b2', 'be5719d4-6dc6-45aa-9def-8fb91016dded']",26,,,,,,,,,,,,,,,,Liverpool,24,00:39:26.056,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,5e7bf816-9ba7-4ef5-a44b-6cdb25064e8a,3262,,"[38.9, 52.4]",3754143,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,188,Newcastle United,37,['c384c665-7797-416e-b95e-039443f98e36'],0,,,,,,,,,,,,,,,,Newcastle United,37,00:41:00.964,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,e3c93601-4eb4-4306-8694-03bb9ba595ea,3331,,"[50.8, 16.9]",3754143,87,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,189,Liverpool,24,"['6ac61d6e-a59d-4e03-a2df-10b153155e09', '7bdfe379-56f1-42ec-97e3-6e6d6f1f66ed']",23,,,,,,,,,,,,,,,,Liverpool,24,00:42:23.286,Clearance,True
