50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[64.9, 56.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,22af5908-1e5e-4c6a-abd6-2b08634d5e55,2100,,,"[64.9, 56.7]",18245,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,96,Real Madrid,220,"['0fdb9b89-9c13-4628-b8f4-8e8075b0009d', 'e06f7d41-2abd-4a46-b621-1e51aa43da8c']",4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:04.611,Carry,
,,,,"[68.1, 43.2]",,,,,,,,,,,,1.182531,,,,,,,,,,,,,bec82b77-f13c-4408-9db2-a50a297ce238,2103,,,"[67.2, 37.4]",18245,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,96,Real Madrid,220,"['46302084-9d6a-442e-a47a-24fde231e2ea', 'bf34e442-80a0-4e3f-ba2b-12d60e4daba9']",6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:06.244,Carry,
,,,,"[14.6, 35.1]",,,,,,,,,,,,0.922692,,,,,,,,,,,,,c65d85be-ddf5-4551-b20e-26ef42e1ce7d,2107,,,"[14.8, 33.9]",18245,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,96,Real Madrid,220,"['e3b4e262-f931-46d7-9524-397081f96ab3', 'ec4b9535-f627-49b0-a0c5-cc82b51c582e']",10,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:10.088,Carry,
,,,,"[56.6, 1.3]",,,,,,,,,,,,2.314792,,,,,,,,,,,,,814587c4-b079-4cb4-a1d0-6b2b43f04f6f,2123,,,"[49.9, 1.6]",18245,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,98,Real Madrid,220,"['41b6af5e-1848-4d59-ada2-b0108be86fb2', '44ae10cf-1ef8-4a33-8248-3db124729349', '854e9421-9a56-4bee-9a1f-6e5c652d97f4']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:07:35.307,Carry,True
,,,,"[85.8, 72.7]",,,,,,,,,,,,4.25116,,,,,,,,,,,,,4a57b2a6-7cb0-4d30-b4f5-cf6ded849949,2129,,,"[84.6, 62.1]",18245,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Wing,99,Liverpool,24,"['57f7b13f-f9c5-4c61-afbb-bcfa8ebdf2d3', '5f82bedc-a238-48e9-84ba-3a5a23e7ed01', '92dc47e4-2988-439d-9e05-768abafe0c4b']",4,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:04.640,Carry,True
,,,,"[29.7, 2.2]",,,,,,,,,,,,0.940993,,,,,,,,,,,,,af143223-967e-4dc8-9c7b-61af0357ead8,2132,,,"[28.5, 5.1]",18245,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,100,Real Madrid,220,"['86a18867-ac05-46dd-a496-b713b2179759', 'a4dbc790-f277-4017-9e98-4e606ecaea6d']",9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:09.937,Carry,
,,,,"[49.7, 15.1]",,,,,,,,,,,,0.544759,,,,,,,,,,,,,ba20c262-0323-4a06-851a-e3e1200898ba,2138,,,"[49.7, 16.0]",18245,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Right Center Forward,100,Real Madrid,220,"['0296a79e-128a-4454-a5ef-01f41fb97e09', '193726ea-18c0-46f0-aaed-5bfa26cce341']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:08:12.923,Carry,
,,,,"[28.0, 72.4]",,,,,,,,,,,,1.492232,,,,,,,,,,,,,cf442c9d-8bbe-4a3f-8e3b-89e5789a3c85,2147,,,"[28.2, 69.4]",18245,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Right Center Back,101,Liverpool,24,"['12da02bd-85a5-4bab-9e43-71c14829b698', '85843147-2ee4-4755-b629-ac003c7e0c7c']",31,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:31.850,Carry,
,,,,"[63.5, 48.9]",,,,,,,,,,,,1.823304,,,,,,,,,,,,,f1c9c299-c8ac-4fa3-83e0-34416a2d5343,2152,,,"[58.2, 59.8]",18245,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Right Center Midfield,101,Liverpool,24,"['5be18cc0-a491-49ab-ad56-58c0bb68ba96', '74c88277-a809-49ee-9ed4-e7da20ee6b91']",36,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:36.279,Carry,
,,,,"[93.7, 15.2]",,,,,,,,,,,,2.535205,,,,,,,,,,,,,ff0d1045-0bd3-4aa3-8891-415925820a79,2155,,,"[72.0, 14.1]",18245,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Robertson,3655.0,Left Back,101,Liverpool,24,"['22839ba2-a86d-44c9-9d1c-38b510590e1f', '3f9c267b-99ba-4ad3-a1ae-df89ccc9a4dc', '79161b3d-0b5c-4812-9a4a-96cfb8c3a8d1']",41,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:41.063,Carry,True
,,,,"[93.4, 28.9]",,,,,,,,,,,,3.878139,,,,,,,,,,,,,b9977b72-2e86-444e-881a-51ddb0bfaae0,2162,,,"[106.8, 34.6]",18245,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Right Wing,101,Liverpool,24,"['0fca129a-81b4-4bfb-83f9-56aa936342ba', '1be15ed5-4e9e-40ba-bb76-a707c6e0524f', '1f2242c8-a225-4239-8263-621e34a95236', '9499ac0e-86c6-404b-b54f-ed1f0f6f472a']",48,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:48.182,Carry,True
,,,,"[105.1, 10.2]",,,,,,,,,,,,0.039998002,,,,,,,,,,,,,a494c12f-ac65-4811-8583-f03cf3bf2414,2166,,,"[105.1, 10.2]",18245,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Left Center Midfield,101,Liverpool,24,"['3d92284a-9a4f-492a-a2e4-9f632e021121', '566ce462-9812-4ce9-8549-23d2c613561d']",53,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:53.825,Carry,
,,,,"[65.2, 22.7]",,,,,,,,,,,,1.429442,,,,,,,,,,,,,5cccd083-170f-44de-9c8b-23c280c29074,2188,,,"[56.6, 31.8]",18245,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,103,Real Madrid,220,"['6e98f666-cb41-4066-b54c-b89d89176e90', '83da9089-d9ff-4761-8fff-ee5c7c5b16dd']",48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:48.066,Carry,
,,,,"[89.4, 17.8]",,,,,,,,,,,,1.916956,,,,,,,,,,,,,f6602b15-cd8c-4416-af35-6e92f9ab3e9b,2191,,,"[82.5, 13.0]",18245,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,103,Real Madrid,220,"['368e8f19-5631-4969-982b-cb967616207b', 'cfade790-6d6d-4ef2-bfaf-39969bb2b460']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:50.624,Carry,
,,,,"[91.2, 27.7]",,,,,,,,,,,,0.752433,,,,,,,,,,,,,a8fbb99c-7275-455a-8e86-32c337a404bc,2194,,,"[88.9, 27.1]",18245,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Toni Kroos,5574.0,Left Center Midfield,103,Real Madrid,220,"['70c56398-2b4a-47ec-8ff2-3ab05702d7b1', 'e5d7dc2a-d36e-4ee9-b658-563d96fd4c82']",53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:53.551,Carry,
,,,,"[15.3, 53.8]",,,,,,,,,,,,0.832199,,,,,,,,,,,,,5bb47418-dffb-4d1e-b26e-02fddcd3b63c,2198,,,"[21.0, 51.9]",18245,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordan Brian Henderson,3532.0,Center Defensive Midfield,103,Real Madrid,220,"['3052323b-fbd2-42fd-a9ab-5a6d45b7dcac', 'df785b9c-5815-40ac-b364-faef418cb517']",54,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:54.897,Carry,
,,,,"[70.7, 10.9]",,,,,,,,,,,,2.00915,,,,,,,,,,,,,67800293-ce89-467b-927c-90213af23003,2202,,,"[71.4, 6.5]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,104,Real Madrid,220,"['5993f1d3-920e-4f6c-bc7e-44aadccc5b97', 'f8ec78ed-53fe-4723-824a-ba151b47af66']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:05.569,Carry,
,,,,"[71.4, 40.3]",,,,,,,,,,,,3.558838,,,,,,,,,,,,,d5e9714b-c0f2-4c2d-9d6c-96131bcf6584,2205,,,"[71.0, 30.0]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,104,Real Madrid,220,"['2e4fb8b0-d4d6-43fb-85e4-263dd6e8e302', 'ff5573af-476c-49ed-bc2d-e86a6b7be470']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:08.313,Carry,
,,,,"[77.4, 73.1]",,,,,,,,,,,,3.25175,,,,,,,,,,,,,1f870d27-a1d7-42fc-a086-9decd587e547,2208,,,"[77.8, 71.1]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,104,Real Madrid,220,"['65088a86-8bdb-447c-bce4-f5938dcb2802', 'b5c6e3de-365f-45f3-b097-0f4fa28d767f']",13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:13.411,Carry,
,,,,"[40.0, 63.4]",,,,,,,,,,,,1.243049,,,,,,,,,,,,,0f784eb1-56e5-4c22-af18-9f83724f7359,2211,,,"[44.6, 65.5]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,104,Real Madrid,220,"['77dc8b46-9869-4736-9b7d-5ec2007bbc20', '7b40c545-bca0-46bc-a940-e61c5fcf474a']",18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:18.611,Carry,
,,,,"[49.7, 25.6]",,,,,,,,,,,,2.208841,,,,,,,,,,,,,7d4be61b-7b51-42da-a5fc-532368951538,2214,,,"[42.8, 25.6]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,104,Real Madrid,220,"['abce7f93-17d0-45b6-bf4f-8c20969d3c48', 'ee07b0b6-b09e-48a9-9208-e25462645d4b']",21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:21.835,Carry,
,,,,"[56.4, 33.5]",,,,,,,,,,,,1.528306,,,,,,,,,,,,,239a305a-cf9d-43d4-add7-00d32faf6bd7,2217,,,"[56.9, 32.7]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Center Midfield,104,Real Madrid,220,"['97818318-567d-4c44-9ce3-057d74a891ca', 'bed99bd6-3327-4b44-b5c5-55916f92f4d7']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:24.752,Carry,
,,,,"[81.0, 6.3]",,,,,,,,,,,,1.964494,,,,,,,,,,,,,6106a615-70ac-4d33-b0b9-10d8ecbafe03,2220,,,"[71.0, 3.1]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,104,Real Madrid,220,"['15575778-d2ab-4302-a5a5-fdfb57b2bddd', '227f538c-e352-477a-8c41-b303849e8501']",28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:28.159,Carry,
,,,,"[116.8, 18.9]",,,,,,,,,,,,3.847769,,,,,,,,,,,,,d858cfbf-61b8-471d-b58c-1bc35467a44a,2223,,,"[96.3, 18.9]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,104,Real Madrid,220,"['216b4458-3c4b-43bf-b23b-eea0ac2af3e2', 'de8bea43-8ce2-472c-ac79-39ca36707235', 'e51c44c1-57ea-4c26-84f6-b28914b5bd9e']",30,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:30.903,Carry,True
,,,,"[90.1, 69.6]",,,,,,,,,,,,3.495949,,,,,,,,,,,,,0de9b146-7b99-482a-900d-9a6898a9db2b,2235,,,"[93.0, 71.3]",18245,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,105,Real Madrid,220,"['22a8eed6-eac2-4258-b6f5-8c51b1db1fda', '5ce56e2a-f644-43e7-bf0f-d50caa36449b']",59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:11:59.391,Carry,
,,,,"[87.1, 70.5]",,,,,,,,,,,,0.823898,,,,,,,,,,,,,c353d498-86fe-4c02-964b-47cc89d90fc4,2240,,,"[87.1, 70.5]",18245,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,105,Real Madrid,220,"['3d52a604-0b53-4024-9b2f-f2e08089211c', 'ac19cfff-0dcf-4baa-9fa8-22fb39a75ff1']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:05.013,Carry,
,,,,"[89.8, 74.5]",,,,,,,,,,,,2.410516,,,,,,,,,,,,,49adbdcb-1449-4b70-9981-be03847378af,2243,,,"[98.3, 75.7]",18245,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,105,Real Madrid,220,"['90be574f-25dc-4b9b-9630-15c17165f800', 'b1855225-2012-4ba4-9f1a-7edeaf8bb1d9']",6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:06.912,Carry,
,,,,"[63.4, 55.8]",,,,,,,,,,,,2.285006,,,,,,,,,,,,,951d7a7e-d919-4963-8751-e3689db4df5e,2246,,,"[63.7, 67.8]",18245,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,105,Real Madrid,220,"['5e3342c1-e36c-4dc6-9d9e-1b8f396771fc', '6e9b289f-c48a-49c5-ae86-bb9a8f33c997']",11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:11.118,Carry,
,,,,"[53.7, 30.7]",,,,,,,,,,,,0.615042,,,,,,,,,,,,,d1192e96-d431-423c-bcea-e7ac1f36a42a,2249,,,"[52.3, 30.7]",18245,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,105,Real Madrid,220,"['b51588d8-2a63-4c2b-b94c-b5cf768ae205', 'cab16d19-8096-4f70-ad6f-513757a1b771']",15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:15.465,Carry,
,,,,"[77.2, 1.6]",,,,,,,,,,,,2.260886,,,,,,,,,,,,,77666840-a44a-4690-8ebf-0863fd036f2b,2252,,,"[72.1, 1.0]",18245,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,105,Real Madrid,220,"['1768fbb2-0924-49ee-adc5-da2ad5e3308c', 'bb0ec032-f6bd-4ded-bba3-eab01e32e1f3']",18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:18.306,Carry,
,,,,"[89.4, 2.5]",,,,,,,,,,,,1.714938,,,,,,,,,,,,,9b1f6a10-0110-40c2-8911-905426b5aecf,2255,,,"[85.0, 1.3]",18245,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Benzema,19677.0,Right Center Forward,105,Real Madrid,220,"['65076c53-24b5-43dd-b626-24ddb78174e2', 'd4cbf65e-75b5-4bed-a486-7d5ad8e49f81']",21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:21.286,Carry,
,,,,"[71.9, 10.9]",,,,,,,,,,,,1.001858,,,,,,,,,,,,,9aafd042-5c94-4594-9f59-350635eb77c2,2263,,,"[70.5, 10.2]",18245,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Center Midfield,105,Real Madrid,220,"['7144208c-d3c9-4970-ad03-4ddb29023e6a', '96ce4b25-818b-4aa5-8edf-5b1c6a0b42e4', 'cca20ce0-e703-42ca-8ef2-f72fe05e9b67']",26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:26.143,Carry,True
,,,,"[71.6, 3.3]",,,,,,,,,,,,1.064818,,,,,,,,,,,,,8eee9c6d-7fcb-408b-950d-1f54593f9604,2268,,,"[65.7, 9.8]",18245,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,105,Real Madrid,220,"['ae42652d-bfa6-4f06-b9c3-7615c9ce42c0', 'e3aae207-76d3-4cc2-8829-89dd270ce5e1']",28,,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:28.733,Carry,
,,,,"[42.3, 21.8]",,,,,,,,,,,,1.266644,,,,,,,,,,,,,6bf6654b-ecf8-46f8-9012-2646835a97ea,2277,,,"[42.8, 18.0]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,106,Real Madrid,220,"['08bf5f40-7b0b-4065-9c6e-4b477acdc7b2', '234bbf9a-ad73-41a4-8ce1-215336f609fb', '9b191066-0284-474f-83a4-83eefbd1df79']",2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:02.134,Carry,True
,,,,"[43.7, 66.9]",,,,,,,,,,,,1.004069,,,,,,,,,,,,,61fcd730-641f-46c8-a470-cfc40dc049a1,2281,,,"[48.1, 68.7]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,106,Real Madrid,220,"['0960de2e-f349-400f-9da0-0645d1a6ffce', 'a9fe3471-a46f-4c13-a17c-d4320416ebed', 'eaae64d5-4668-4704-95d1-31601fd6149e']",6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:06.249,Carry,True
,,,,"[42.6, 66.7]",,,,,,,,,,,,0.824258,,,,,,,,,,,,,156bc364-7cbe-4687-8cda-de1e9f4985d7,2286,,,"[43.7, 66.9]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,106,Real Madrid,220,"['21ccfcb9-673b-487a-b7ce-9f2224d8427c', '724df4db-b218-469c-8f74-e77e03bafcf5', 'a9fe3471-a46f-4c13-a17c-d4320416ebed']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:07.253,Carry,True
,,,,"[49.0, 71.3]",,,,,,,,,,,,0.973894,,,,,,,,,,,,,84b7afe6-5388-4e10-b4b7-92379c44709a,2292,,,"[51.1, 72.2]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,106,Real Madrid,220,"['380f6dbe-1602-49ba-b1eb-3becc938c81d', '5b9c3379-3e5c-43b0-8817-9bcdd2ac525b', '93987f4e-5aa9-4ad5-98c2-65c993ea244a']",9,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:09.760,Carry,True
,,,,"[15.0, 46.4]",,,,,,,,,,,,3.995399,,,,,,,,,,,,,3b7a0390-ceb2-4c00-b408-1c4fab7e9aa1,2297,,,"[13.0, 42.9]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keylor Navas Gamboa,5597.0,Goalkeeper,106,Real Madrid,220,"['0821f590-9a2f-47fa-84f0-e8f76b12b249', '0a900998-85b7-46d4-97c7-4d209469fe4e', '7aa8197d-ea8f-435c-8004-71cda7818837']",14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:14.764,Carry,True
,,,,"[70.7, 74.3]",,,,,,,,,,,,1.059857,,,,,,,,,,,,,50088460-f3c4-4bdf-bc13-f0accadd37eb,2302,,,"[70.7, 74.9]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,106,Real Madrid,220,"['0277d711-b0e5-4ff3-acdd-d0ac5dd520ac', '6040f1d0-f48e-442d-8990-35cf3ae9ddde', 'ac14b913-93b9-4442-bbd7-ee7c96f18449', 'cf18d790-7c76-4f6b-8d39-e35a13d4f0d3']",22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:22.094,Carry,True
,,,,"[69.3, 70.2]",,,,,,,,,,,,1.17764,,,,,,,,,,,,,34a31747-d624-4fa5-b7a4-1dd0a8ead776,2306,,,"[63.7, 72.5]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,106,Real Madrid,220,"['4d7b444e-14a3-4aed-a7b6-28e9bde69f7a', 'dc376e17-958c-4fce-9b3c-daba6d886a5f', 'e4748628-d650-4845-bf53-490cf7025ae0']",23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:23.907,Carry,True
,,,,"[56.4, 73.4]",,,,,,,,,,,,1.313074,,,,,,,,,,,,,5286ad71-d119-4bde-be81-d4d22d291772,2313,,,"[56.4, 73.4]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,106,Real Madrid,220,"['78dd0d3a-8638-44ff-b7ab-c6d820771da3', 'caf2d4d2-0327-4349-8bef-2b1c79b77cfb']",26,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:26.856,Carry,
,,,,"[56.6, 62.8]",,,,,,,,,,,,0.907784,,,,,,,,,,,,,327751ba-c1d8-49f3-852e-e6a23cc6ed6f,2316,,,"[56.4, 60.5]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,106,Real Madrid,220,"['0186c52d-5cf5-4cac-9d83-19d5aba00ecd', '6bf755e4-008b-4f52-996e-16ca36cccd85', 'fde3c846-64c7-4d50-9a99-08d04b6b10bc']",29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:29.057,Carry,True
,,,,"[54.8, 72.5]",,,,,,,,,,,,0.891023,,,,,,,,,,,,,f135335a-68b3-4f04-ae27-70e71bbe41e5,2322,,,"[55.5, 72.2]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ignacio Fernández Iglesias,5202.0,Right Back,106,Real Madrid,220,"['3eeef658-12c7-4d94-94b4-00ab37805ee6', '8a01d90e-40b3-455b-8fc0-c9c07c9fa2f5']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:32.809,Carry,
,,,,"[39.1, 57.9]",,,,,,,,,,,,1.180587,,,,,,,,,,,,,2e3a2721-6bf0-43cc-af19-e6694a4a3fbb,2325,,,"[40.5, 64.3]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,106,Real Madrid,220,"['7b75a2af-b14a-4cb7-9e85-9edbfe6c4dd6', 'ccd4f37e-827c-4d3e-b30f-f8e75fc148f8']",35,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:35.599,Carry,
,,,,"[47.2, 40.3]",,,,,,,,,,,,1.321782,,,,,,,,,,,,,7b3c9fb2-af71-463d-b785-7b0f4095713f,2328,,,"[47.2, 44.7]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Center Midfield,106,Real Madrid,220,"['8c14ac9d-f63b-4f11-a377-27dfeee1a568', 'bb9a07ba-7d31-4ab5-86c4-37f69aab886e']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:37.908,Carry,
,,,,"[66.3, 3.7]",,,,,,,,,,,,1.336389,,,,,,,,,,,,,d8301c47-61ba-490d-b668-941d8b322da7,2331,,,"[63.4, 3.7]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,106,Real Madrid,220,"['4fec86a3-02a5-47c5-96e5-74cb96f9427b', 'f0470a17-53ac-40cd-92fc-0d258865888f']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:41.416,Carry,
,,,,"[76.5, 8.1]",,,,,,,,,,,,1.012581,,,,,,,,,,,,,0bd518ef-b1eb-428b-bb47-08acdc2cadef,2334,,,"[76.5, 9.8]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,106,Real Madrid,220,"['67521d42-b0c7-48b0-ae29-4ab9ba72c871', 'e46c450e-58b9-49b1-bcc0-7ed9f9507c59']",43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:43.536,Carry,
,,,,"[76.5, 1.3]",,,,,,,,,,,,0.418099,,,,,,,,,,,,,5afb0472-1e82-4a66-8eab-84a10c01f047,2337,,,"[78.1, 1.0]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Benzema,19677.0,Right Center Forward,106,Real Madrid,220,"['59395a32-e5e7-4904-be34-32f6be6c7010', '88e572c2-6934-4a3a-93fc-ef2152d3ae0e', 'f2ee2173-ddd5-4e70-998d-8803759d58fa']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:45.555,Carry,True
,,,,"[91.9, 1.6]",,,,,,,,,,,,1.777389,,,,,,,,,,,,,5ee9284a-e900-41cf-ab31-e1f5e69444cb,2341,,,"[84.3, 1.9]",18245,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,106,Real Madrid,220,"['236e9e5b-0f27-4f9a-be15-bad896d10955', '33bf84d5-8aef-4a9c-a3c3-5006497b2d37', 'f2ee2173-ddd5-4e70-998d-8803759d58fa']",47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:13:47.046,Carry,True
