bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.103259,,,,,,,,,,,,2ec509fb-7138-47e0-997a-f7746181e994,133,,"[33.3, 53.0]",3754060,2,,,,,-0.35382512,,Right Foot,,,"[44.4, 48.9]",,Ground Pass,,11.833005,,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,Phil Jagielka,20046.0,Right Center Back,9,Everton,29,['d080a646-9ffe-43f3-8670-45f8659a032f'],50,,,,,,,,,,,,,,,,,Everton,29,00:02:50.475,Pass,
,,,,,,,,,,,,,,,,,,1.032483,,,,,,,,,,,,5e7be0f9-2d74-484d-a4f4-afe41589fa3b,136,,"[48.5, 53.3]",3754060,2,,,,,2.0818126,,Left Foot,,,"[38.8, 70.6]",,Ground Pass,,19.833809,,,,Guangtai Jiang,42946.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Center Midfield,9,Everton,29,['6e34357e-9b97-4543-87b3-5148dbcb8741'],53,,,,,,,,,,,,,,,,,Everton,29,00:02:53.205,Pass,
,,,,,,,,,,,,,,,,,,1.944345,,,,,,,,,,,,dfec8614-6060-40d9-94ea-eba3bf51925b,139,,"[38.8, 70.6]",3754060,2,,,,,-1.7439498,,Right Foot,,,"[34.2, 44.3]",,Ground Pass,,26.699251,,,,Phil Jagielka,20046.0,,,,,,,1,Regular Play,Guangtai Jiang,42946.0,Right Back,9,Everton,29,['6b14e6b2-9776-4168-bdfe-1220e74532b6'],55,,,,,,,,,,,,,,,,,Everton,29,00:02:55.179,Pass,
,,,,,,,,,,,,,,,,,,1.923471,,,,,,,,,,,,711ac70f-4677-4140-a5fa-6d95314ac4a4,142,,"[35.6, 44.3]",3754060,2,,,,,-1.7522973,,Right Foot,,,"[30.7, 17.6]",,Ground Pass,,27.145903,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,Regular Play,Phil Jagielka,20046.0,Right Center Back,9,Everton,29,['a2e2e378-5b1f-44a7-94f8-f31b77d8d405'],58,,,,,,,,,,,,,,,,,Everton,29,00:02:58.413,Pass,
,,,,,,,,,,,,,,,,,,2.113496,,,,,,,,,,,,6e2f1aff-c377-4aca-8997-35770ffd2107,145,,"[30.0, 14.8]",3754060,3,,,,,-0.07162614,,Left Foot,,,"[74.6, 11.6]",,High Pass,,44.71465,,Incomplete,,,,,,,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,9,Everton,29,['40ab4497-4198-45be-9783-078fcf661ca9'],2,,,,,,,,,,,,,,,,,Everton,29,00:03:02.409,Pass,
,,,,,,,,,,,,,,,,,,1.591645,,,,,,,,,,,,40ab4497-4198-45be-9783-078fcf661ca9,147,,"[45.5, 68.5]",3754060,3,,,,True,0.56310606,,,,,"[63.4, 79.8]",,High Pass,,21.168373,,Out,,,,,,,,,Recovery,1,Regular Play,Emre Can,3493.0,Right Center Back,9,Everton,29,"['6e2f1aff-c377-4aca-8997-35770ffd2107', 'f2ca72d8-df6b-4191-97c8-9a330c0579ff']",4,,,,,,,,,,,,,,,,,Liverpool,24,00:03:04.523,Pass,True
,,,,,,,,,,,,,,,,,,0.835572,,,,,,,,,,,,95f41c24-9346-4cfe-94b8-8cecdcd4396a,148,,"[56.4, 0.1]",3754060,3,,,,,1.5462111,,,,,"[56.7, 12.3]",,Low Pass,,12.203688,,,,Steven Naismith,9528.0,,,,,,Throw-in,1,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,10,Everton,29,['0a38c9b4-6744-4373-8b01-60d04909b1ab'],12,,,,,,,,,,,,,,,,,Everton,29,00:03:12.465,Pass,
,,,,,,,,,,,,,,,,,,0.640761,,,,,,,,,,,,5892ca3a-32fa-4e02-8cfd-effc64cbf07e,151,,"[56.7, 12.3]",3754060,3,,,,,-1.530278,,Right Foot,,,"[57.0, 4.9]",,Ground Pass,,7.406079,,,,Brendan Joel Zibusiso Galloway,30702.0,,,,,,,1,From Throw In,Steven Naismith,9528.0,Left Wing,10,Everton,29,['67984a5e-de0f-47ae-9938-e7f48b49b146'],13,,,,,,,,,,,,,,,,,Everton,29,00:03:13.380,Pass,
,,,,,,,,,,,,,,,,,,0.478803,,,,,,,,,,,,cb090e35-00de-4c28-9243-8767d971f8a7,154,,"[57.0, 4.9]",3754060,3,,,,,2.4605756,,Left Foot,,,"[51.2, 9.6]",,Ground Pass,,7.465253,,,,Steven Naismith,9528.0,,,,,,,1,From Throw In,Brendan Joel Zibusiso Galloway,30702.0,Left Back,10,Everton,29,['4929953c-5ec4-4638-b66f-04b634c23d25'],14,,,,,,,,,,,,,,,,,Everton,29,00:03:14.700,Pass,
,,,,,,,,,,,,,,,,,,0.734602,,,,,,,,,,,,9bd056db-21ff-4733-8bdb-d76ab9f84447,157,,"[51.2, 9.6]",3754060,3,,,,,1.8892466,,Right Foot,,,"[48.2, 18.7]",,Ground Pass,,9.581754,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Steven Naismith,9528.0,Left Wing,10,Everton,29,['07bb5b70-6985-4160-8bdd-0c5412635da0'],16,,,,,,,,,,,,,,,,,Everton,29,00:03:16.140,Pass,
,,,,,,,,,,,,,,,,,,1.782506,,,,,,,,,,,,f9d1effe-8571-4930-b27a-f93a28b0ef60,160,,"[48.2, 18.7]",3754060,3,,,,,0.6879038,,Left Foot,,,"[75.7, 41.3]",,Low Pass,,35.595085,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Center Midfield,10,Everton,29,['94741834-fe42-4a73-bf2f-d4448bf7ec25'],16,,,,,,,,,,,,,,,,,Everton,29,00:03:16.954,Pass,
,,,,,,,,,,,,,,,,,,0.640131,,,,,,,,,,,,9aaace11-0b8f-45ca-a550-e1f2ea061019,164,,"[74.3, 37.8]",3754060,3,,,,,-2.4308853,,Left Foot,,,"[66.4, 31.0]",,Ground Pass,,10.423532,,,,Steven Naismith,9528.0,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,10,Everton,29,['43ae7fab-4a58-40e6-b9d5-b88c03c9a922'],20,,,,,,,,,,,,,,,,,Everton,29,00:03:20.404,Pass,
,,,,,,,,,,,,,,,,,,1.627032,,,,,,,,,,,,22f8becc-273b-47ce-99ca-25ba8b671d13,167,,"[66.4, 43.4]",3754060,3,,,,,1.5561632,,Right Foot,,,"[66.7, 63.9]",,Ground Pass,,20.502195,,,,Guangtai Jiang,42946.0,,,,,,,1,From Throw In,Steven Naismith,9528.0,Left Wing,10,Everton,29,['8bf9b6fd-132d-4eab-80d0-9448aa5e5fd8'],22,,,,,,,,,,,,,,,,,Everton,29,00:03:22.552,Pass,
,,,,,,,,,,,,,,,,,,0.947514,,,,,,,,,,,,124a00b8-3d08-44f6-9dc7-c91d6c951df0,171,,"[80.7, 63.0]",3754060,3,,,,,0.7815959,,Right Foot,,,"[93.9, 76.1]",,Ground Pass,,18.597042,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,From Throw In,Guangtai Jiang,42946.0,Right Back,10,Everton,29,"['47549f57-c38e-4776-80f8-2d7ecd848017', 'a4c939fd-021b-4f8d-b45e-455ef31ffd69']",26,,,,,,,,,,,,,,,,,Everton,29,00:03:26.356,Pass,True
,,,,,,,,,,,,,,,,,,0.082478,,,,,,,,,,,,a52afa9a-25f5-4cd8-af19-9dc1e53ff1cd,174,,"[90.4, 76.8]",3754060,3,,,,,-0.5404195,,Right Foot,,,"[93.9, 74.7]",,Ground Pass,,4.0816665,,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,10,Everton,29,"['52a0b295-823d-4ab9-be5f-0b4f7d98293a', '9042ca1d-b0f2-4e8e-b86f-0ee6571a8ade']",29,,,,,,,,,,,,,,,,,Everton,29,00:03:29.476,Pass,
,,,,,,,,,,,,,,,,,,0.395761,,,,,,,,,,,,c885106c-c3f4-4ced-8d4e-f03a7b066ce6,177,,"[26.7, 6.0]",3754060,3,,,,,0.31249157,,Left Foot,,,"[33.2, 8.1]",,Ground Pass,,6.8308125,,,,Lucas Pezzini Leiva,7780.0,,,,,,Recovery,1,From Counter,Alberto Moreno Pérez,3515.0,Left Wing Back,11,Liverpool,24,['dc206653-baa9-4067-bb7e-779014c7f1b2'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:03:30.268,Pass,
,,,,,,,,,,,,,,,,,,2.154174,,,,,,,,,,,,52159bed-2e4c-4511-9558-a4179376aa68,181,,"[46.4, 14.5]",3754060,3,,,,,-0.2477449,,Right Foot,,,"[63.4, 10.2]",,Ground Pass,,17.535393,,,,Daniel William John Ings,3654.0,,,,,,,1,From Counter,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,11,Liverpool,24,['98e7b8ca-b62c-4a47-ba62-194d8e089c67'],33,,,,,,,,,,,,,,,,,Liverpool,24,00:03:33.573,Pass,
,,,,,,,,,,,,,,,,,,0.838788,,,,,,,,,,,,8653d28d-7818-455e-84ad-9d9d8e1165fc,185,,"[69.5, 5.1]",3754060,3,,,,,1.4116596,,Right Foot,,,"[72.1, 21.3]",,Low Pass,,16.407316,,,,Daniel Andre Sturridge,3529.0,,,,,,,1,From Counter,Daniel William John Ings,3654.0,Left Center Forward,11,Liverpool,24,['4ceb695c-2cd6-412b-8fb5-2d6b9a48c251'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:03:39.284,Pass,
,,,,,,,,,,,,,,,,,,2.790912,,,,,,,,,,,,b469e948-65d1-4718-8ca9-713942eadd4d,188,,"[72.8, 26.5]",3754060,3,,,,,-0.07842958,,Left Foot,,,"[109.7, 23.6]",,Low Pass,,37.013783,,,,James Philip Milner,3473.0,,,,Through Ball,True,,1,From Counter,Daniel Andre Sturridge,3529.0,Right Center Forward,11,Liverpool,24,['62ddf275-0257-499a-8925-d8dd8450cc2c'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:03:43.516,Pass,
,,,,,,,,,,,,,,,,,,0.99807,,,,,,,,,,,,3352042a-9627-4984-930a-90f6da08c834,193,,"[4.9, 74.7]",3754060,3,,,,,0.08651817,,Right Foot,,,"[24.5, 76.4]",,Ground Pass,,19.673586,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,From Keeper,Tim Howard,13042.0,Goalkeeper,12,Everton,29,['755729aa-b466-4651-a617-12cbad8936da'],49,,,,,,,,,,,,,,,,,Everton,29,00:03:49.889,Pass,
,,,,,,,,,,,,,,,,,,1.143408,,,,,,,,,,,,ff1d244a-86e5-42b3-b550-a2e590c4e774,197,,"[25.9, 73.8]",3754060,3,,,,,-0.66221553,,Left Foot,,,"[43.6, 60.0]",,Ground Pass,,22.44393,,,,James McCarthy,3607.0,,,,,,,1,From Keeper,Gerard Deulofeu Lázaro,3726.0,Right Wing,12,Everton,29,"['123a9419-db47-44e5-a6bc-7462a8cd1345', '2d863b41-b4d2-4c05-8afd-ddf4e4165293']",51,,,,,,,,,,,,,,,,,Everton,29,00:03:51.509,Pass,True
,,,,,,,,,,,,,,,,,,1.869547,,,,,,,,,,,,3e6a5590-4f58-4c93-bfdc-3f11a22ac026,204,,"[45.9, 59.5]",3754060,3,,,,,-0.25877088,,Right Foot,,,"[56.1, 56.8]",,Ground Pass,,10.551303,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Keeper,James McCarthy,3607.0,Right Center Midfield,12,Everton,29,"['3efccb0d-568e-40c1-b21c-f1f491c2c298', '5ca2e709-9eba-47bd-979d-257dbe1e0aed']",52,,,,,,,,,,,,,,,,,Everton,29,00:03:52.984,Pass,True
,,,,,,,,,,,,,,,,,,1.27458,,,,,,,,,,,,0cb02dc2-e4a8-4124-ba98-553aa0781b85,208,,"[50.3, 56.3]",3754060,3,,,,,1.0400229,,Left Foot,,,"[61.1, 74.7]",,Low Pass,,21.335417,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,,1,From Keeper,Romelu Lukaku Menama,3289.0,Center Forward,12,Everton,29,"['893f6643-fcb7-4aeb-8cb8-e5d8bb7fc8c5', 'faceffe9-7084-4d97-af9e-187587ca3b6a']",55,,,,,,,,,,,,,,,,,Everton,29,00:03:55.972,Pass,True
,,,,,,,,,,,,,,,,,,1.137963,,,,,,,,,,,,3a8affd5-67ac-417b-a1f8-bde86469c8ad,211,,"[64.6, 74.7]",3754060,3,,,,,-1.0559115,,Right Foot,,,"[77.5, 51.9]",,Ground Pass,,26.196373,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Keeper,Gerard Deulofeu Lázaro,3726.0,Right Wing,12,Everton,29,['774343b0-6d34-4ef8-ac13-2b626a736a2b'],59,,,,,,,,,,,,,,,,,Everton,29,00:03:59.007,Pass,
,,,,,,,,,,,,,,,,,,1.750049,,,,,,,,,,,,c286bca6-dfe8-4e05-ace6-194b9a0bcd70,214,,"[84.0, 44.5]",3754060,4,,,,,0.48669317,,Left Foot,,,"[106.3, 56.3]",,Ground Pass,,25.229546,,Incomplete,,,,,,,,,,1,From Keeper,Romelu Lukaku Menama,3289.0,Center Forward,12,Everton,29,['b9340295-b659-46a7-a3fb-06f7f52e255a'],1,,,,,,,,,,,,,,,,,Everton,29,00:04:01.072,Pass,
,,,,,,,,,,,,,,,,,,1.786145,,,,,,,,,,,,08a7ed7c-19c0-4544-adf3-8ebe392c6bde,216,,"[70.4, 68.0]",3754060,4,,,,,-0.02389983,,Head,,,"[95.5, 67.4]",,High Pass,,25.10717,,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,Recovery,1,From Keeper,James McCarthy,3607.0,Right Center Midfield,12,Everton,29,"['b9af1838-bd45-40d4-a918-468efacbcaa5', 'ced48ee0-c0f0-4ba5-8054-faaee79711b1']",4,,,,,,,,,,,,,,,,,Everton,29,00:04:04.531,Pass,
,,,,,,,,,,,,,,,,,,0.738076,,,,,,,,,,,,b3e21622-365b-4b1d-9a49-7b0361ee519e,219,,"[84.6, 80.0]",3754060,4,,True,,,-0.67127174,,,,,"[98.7, 68.8]",,Low Pass,,18.006943,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Guangtai Jiang,42946.0,Right Back,13,Everton,29,['6a1433aa-20a8-45ef-8c4b-0badc9c5d22a'],26,,,,,,,,,,,,,,,,,Everton,29,00:04:26.892,Pass,
,,,,,,,,,,,,,,,,,,0.540466,,,,,,,,,,,,3bdf4605-afa8-439c-973a-35c3e2f4d5c4,221,,"[70.2, 80.0]",3754060,4,,True,,,-0.845156,,,,,"[75.7, 73.8]",,Low Pass,,8.287943,,,,Gareth Barry,3633.0,,,,,,Throw-in,1,From Throw In,Guangtai Jiang,42946.0,Right Back,14,Everton,29,['2ca3fdc1-1a62-4d52-b230-8e07dd22a58d'],36,,,,,,,,,,,,,,,,,Everton,29,00:04:36.577,Pass,
,,,,,,,,,,,,,,,,,,0.638301,,,,,,,,,,,,cd75bca4-fe77-462a-8788-44243c66c720,224,,"[79.6, 76.4]",3754060,4,,,,,-0.44856253,,Left Foot,,,"[98.3, 67.4]",,Ground Pass,,20.753073,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Center Midfield,14,Everton,29,['d5127a12-a2b6-4a67-861b-e83794f6d40f'],39,,,,,,,,,,,,,,,,,Everton,29,00:04:39.019,Pass,
,,,,,,,,,,,,,,,,,,0.81094,,,,,,,,,,,,b435c64b-7aa2-40ca-af0f-7aad9356ff22,227,,"[99.2, 67.1]",3754060,4,,,,,-3.0890095,73cac736-b7a3-45fe-bdfe-1a591a2bee15,Left Foot,,,"[91.6, 66.7]",,Ground Pass,,7.610519,,,,Gareth Barry,3633.0,True,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,14,Everton,29,['51343eee-2395-4b9d-8568-19a476233f60'],39,,,,,,,,,,,,,,,,,Everton,29,00:04:39.857,Pass,
,,,,,,,,,,,,,,,,,,3.575525,,,,,,,,,,,,cea75e86-c4c2-48b8-ba71-c9a014678958,233,,"[6.0, 44.0]",3754060,5,,,,,0.38700917,,Right Foot,,,"[77.4, 73.1]",,High Pass,,77.10233,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,15,Liverpool,24,['03c22c73-62b1-47a1-acdc-d114989a6b92'],12,,,,,,,,,,,,,,,,,Liverpool,24,00:05:12.742,Pass,
,,,,,,,,,,,,,,,,,,0.133557,,,,,,,,,,,,03c22c73-62b1-47a1-acdc-d114989a6b92,234,,"[42.7, 7.0]",3754060,5,,,,,0.47501075,,Head,,,"[46.2, 8.8]",,High Pass,,3.9357338,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Steven Naismith,9528.0,Left Wing,15,Liverpool,24,"['36f07dfb-d7ba-4191-9dfd-abeea5dd5dc3', 'cea75e86-c4c2-48b8-ba71-c9a014678958']",16,,,,,,,,,,,,,,,,,Everton,29,00:05:16.317,Pass,
,,,,,,,,,,,,,,,,,,1.716214,,,,,,,,,,,,c7db032b-52cb-4bf0-a22a-4ebde10bea21,239,,"[75.7, 74.9]",3754060,5,,,,,-0.9080123,,Right Foot,,,"[97.4, 47.1]",,High Pass,,35.266556,,Incomplete,,,,,,,,,,1,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Wing Back,15,Liverpool,24,['ca6e5a9f-f35e-486d-a003-817fa5317b10'],20,,,,,,,,,,,,,,,,,Liverpool,24,00:05:20.062,Pass,
,,,,,,,,,,,,,,,,,,0.646979,,,,,,,,,,,,ca6e5a9f-f35e-486d-a003-817fa5317b10,241,,"[22.7, 33.0]",3754060,5,,,,True,-1.3336761,,,,,"[25.6, 21.0]",,Low Pass,,12.345445,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Phil Jagielka,20046.0,Right Center Back,15,Liverpool,24,"['0aeba04b-3413-4c2e-87ef-801f936c3989', 'c7db032b-52cb-4bf0-a22a-4ebde10bea21', 'fe497faa-ef93-4eda-a981-b76207057eb2']",21,,,,,,,,,,,,,,,,,Everton,29,00:05:21.778,Pass,True
,,,,,,,,,,,,,,,,,,2.662506,,,,,,,,,,,,0aeba04b-3413-4c2e-87ef-801f936c3989,242,,"[94.5, 59.1]",3754060,5,,,,,0.7853982,41729b46-1fcd-4e09-9892-52c9e68cdcba,Right Foot,,,"[107.4, 72.0]",,Low Pass,,18.243355,,,,Daniel Andre Sturridge,3529.0,True,,,,,Recovery,1,From Goal Kick,Daniel William John Ings,3654.0,Left Center Forward,15,Liverpool,24,"['ca6e5a9f-f35e-486d-a003-817fa5317b10', 'd610f290-5c6d-4d85-819e-183307d10bde']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:05:22.425,Pass,
,,,,,,,,,,,,,,,,,,1.217875,,,,,,,,,,,,b56e6076-1a0e-45d1-9700-4e9320725312,247,,"[7.0, 36.1]",3754060,5,,True,,,-1.3937231,,Left Foot,,,"[12.1, 7.6]",,Ground Pass,,28.95272,,,,José Ramiro Funes Mori,4629.0,,,,,,Goal Kick,1,From Goal Kick,Tim Howard,13042.0,Goalkeeper,16,Everton,29,['f79c4967-3946-4a9c-8e1a-49f3a9850cad'],47,,,,,,,,,,,,,,,,,Everton,29,00:05:47.282,Pass,
,,,,,,,,,,,,,,,,,,0.989205,,,,,,,,,,,,834fb64b-b88f-4fd7-96c2-7784aa633c5c,250,,"[49.6, 7.2]",3754060,5,,,,,1.6216,,Right Foot,,,"[48.7, 24.9]",,Ground Pass,,17.722866,,,,Steven Naismith,9528.0,,,,,,,1,From Goal Kick,José Ramiro Funes Mori,4629.0,Left Center Back,16,Everton,29,['51b848c5-47f7-4214-acba-69c761196099'],56,,,,,,,,,,,,,,,,,Everton,29,00:05:56.007,Pass,
,,,,,,,,,,,,,,,,,,2.675779,,,,,,,,,,,,68722165-5c4c-4724-9c60-5993352bc22f,254,,"[46.4, 23.8]",3754060,5,,,,,2.983559,,Right Foot,,,"[21.3, 27.8]",,Ground Pass,,25.416727,,,,Gareth Barry,3633.0,,,,,,,1,From Goal Kick,Steven Naismith,9528.0,Left Wing,16,Everton,29,['35b74515-cc87-4939-bef9-31dcf2df2278'],57,,,,,,,,,,,,,,,,,Everton,29,00:05:57.628,Pass,
,,,,,,,,,,,,,,,,,,3.653106,,,,,,,,,,,,9cad961e-7af8-4bf4-bcaf-81e405188be2,257,,"[16.2, 28.4]",3754060,6,,,,,1.0031898,,Right Foot,,,"[49.1, 80.0]",,High Pass,,61.19616,,Out,,,,,,True,,,,1,From Goal Kick,Gareth Barry,3633.0,Left Center Midfield,16,Everton,29,,1,,,,,,,,,,,,,,,,,Everton,29,00:06:01.438,Pass,
,,,,,,,,,,,,,,,,,,2.981951,,,,,,,,,,,,ac7e1075-1376-4634-aa32-03f4f20b5ac5,258,,"[71.0, 0.1]",3754060,6,,True,,,2.7940652,,,,,"[38.7, 11.8]",,High Pass,,34.35375,,,,Martin Škrtel,18872.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Wing Back,17,Liverpool,24,['77fdbd32-c9a9-43cc-8a0b-ca9936821f6f'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:06:11.602,Pass,
,,,,,,,,,,,,,,,,,,0.897869,,,,,,,,,,,,a1b41ad7-4f4e-4264-82ad-e6ea4732736f,260,,"[41.9, 32.7]",3754060,6,,True,,,1.3531035,,Right Foot,,,"[46.7, 54.4]",,Ground Pass,,22.224537,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,17,Liverpool,24,['b052796c-3b0f-46b4-87f7-be411fb0ce79'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:06:15.578,Pass,
,,,,,,,,,,,,,,,,,,1.707331,,,,,,,,,,,,a50c58b4-2fec-4951-b9d4-c41bca2b8321,262,,"[58.7, 36.2]",3754060,6,,,,,-1.0649698,,Right Foot,,,"[77.2, 2.8]",,High Pass,,38.18128,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Emre Can,3493.0,Right Center Back,17,Liverpool,24,['ddb320bf-37e2-4566-a826-fa159f5b54ef'],20,,,,,,,,,,,,,,,,,Liverpool,24,00:06:20.444,Pass,
,,,,,,,,,,,,,,,,,,1.835822,,,,,,,,,,,,0d84f4b5-5357-4c50-b923-6187b3a4fdd4,268,,"[78.6, 17.4]",3754060,7,,,,,0.65597737,,Right Foot,,,"[112.9, 43.8]",,High Pass,,43.283367,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,James Philip Milner,3473.0,Right Center Midfield,18,Liverpool,24,['9f623b55-2c1e-46a5-b031-670598512b1b'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:07:18.302,Pass,
,,,,,,,,,,,,,,,,,,1.857562,,,,,,,,,,,,0ecf057c-2c30-416f-801d-61b95213e083,272,,"[87.1, 52.0]",3754060,7,,,,,0.15967761,,Right Foot,,,"[113.8, 56.3]",,Ground Pass,,27.044039,,,,Martin Škrtel,18872.0,,,,Through Ball,True,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,18,Liverpool,24,['f2cf320f-b11a-4dba-8783-802aa32446f1'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:07:24.020,Pass,
,,,,,,,,,,,,,,,,,,0.690737,,,,,,,,,,,,7884dcda-60e8-441a-bd7b-8e6f526feb5b,275,,"[115.6, 56.1]",3754060,7,,,,,-1.8444556,b58c82e9-aa3b-4cb3-b70b-141569a6a237,Right Foot,True,True,"[112.4, 44.7]",,Low Pass,,11.840608,,,,Daniel Andre Sturridge,3529.0,True,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Center Back,18,Liverpool,24,['4d97d2b9-48fd-4915-bccb-e74f8e733800'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:07:25.919,Pass,
,,,,,,,,,,,,,,,,,,1.284536,,,,,,,,,,,,cce9ba15-9ff5-45b8-89e9-1a6993ab6fac,281,,"[120.0, 80.0]",3754060,7,,True,,,-2.1130219,,Left Foot,,,"[105.3, 55.6]",,Ground Pass,,28.485962,,,,Philippe Coutinho Correia,3501.0,,,,,,Corner,1,From Corner,Alberto Moreno Pérez,3515.0,Left Wing Back,19,Liverpool,24,['b8030128-1c13-466a-9d88-0b0bc33b6ef1'],53,,,,,,,,,,,,,,,,,Liverpool,24,00:07:53.976,Pass,
,,,,,,,,,,,,,,,,,,1.763462,,,,,,,,,,,,714a02a0-2caf-49fd-b661-fc6585307161,283,,"[105.3, 55.6]",3754060,7,,,,,1.0345005,,Right Foot,,,"[113.8, 69.9]",,Ground Pass,,16.635504,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Left Center Midfield,19,Liverpool,24,['6bc09cea-fd20-4926-8443-29d54f89ac9e'],55,,,,,,,,,,,,,,,,,Liverpool,24,00:07:55.303,Pass,
,,,,,,,,,,,,,,,,,,0.223807,,,,,,,,,,,,b83b1136-0d3e-43e7-b7b6-4d58595b1927,286,,"[113.8, 69.9]",3754060,7,,,,,-2.254848,,Left Foot,,,"[108.5, 63.4]",,High Pass,,8.386894,,Incomplete,,,,,,,,,,1,From Corner,Alberto Moreno Pérez,3515.0,Left Wing Back,19,Liverpool,24,['1d95ef96-89d5-49b9-a716-bdfa4ea78ffa'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:07:57.844,Pass,
,,,,,,,,,,,,,,,,,,1.999791,,,,,,,,,,,,ca0bf1fb-93a4-4eae-9988-1bc5feac85d8,288,,"[120.0, 80.0]",3754060,8,,,,,-1.7293638,e25133f6-f116-40ce-8c5a-9541549dfa05,Left Foot,,,"[112.9, 35.6]",,High Pass,True,44.964096,,,,Martin Škrtel,18872.0,True,,True,Inswinging,,Corner,1,From Corner,Alberto Moreno Pérez,3515.0,Left Wing Back,20,Liverpool,24,['1c6b6531-672a-4310-bb19-08487edd0f90'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:08:18.550,Pass,
,,,,,,,,,,,,,,,,,,2.512733,,,,,,,,,,,,ec24773b-d5a9-4554-af0a-973ca02a03db,293,,"[7.0, 44.1]",3754060,8,,True,,,-0.51629424,,Right Foot,,,"[71.3, 7.6]",,High Pass,,73.93741,,,,Romelu Lukaku Menama,3289.0,,,,,,Goal Kick,1,From Goal Kick,Tim Howard,13042.0,Goalkeeper,21,Everton,29,['79ed923f-f499-4b85-92fe-09e34423ee38'],48,,,,,,,,,,,,,,,,,Everton,29,00:08:48.233,Pass,
