50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.454005,,,,,,,,,,,dd9c2cd2-f0a9-4623-877f-fb0a28cdf955,662,,"[85.8, 44.7]",3754208,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,24,Manchester City,36,"['9bf8257a-846b-4cce-801c-e54e9cbd77fc', 'c996b12a-a347-449d-8ff1-d69daa4363f5']",17,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:17.053,Pressure,
,,,,,,,,,,,,,,,,,,0.581873,,,,,,,,,,,e677cdbf-e707-4064-a0d7-0f3ed8ec3c70,681,,"[58.1, 52.9]",3754208,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,24,Manchester City,36,"['33c40e42-9350-4bf6-a245-fa528291d7e8', '901da5e3-e20c-4206-8171-3ee136bd92f7', '9bd759cf-729f-4d08-a91e-f47fd401437e']",34,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:34.195,Pressure,
,,,,,,,,,,,,True,,,,,,0.877594,,,,,,,,,,,86be6c71-1eb0-4613-a0d3-c4d768215628,698,,"[66.1, 10.4]",3754208,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,25,Liverpool,24,"['17c36844-3682-4176-862c-66fa1357a437', 'd6a45e62-e9ea-49a6-9dff-05a50dd303ef']",43,,,,,,,,,,,,,,,,,,Manchester City,36,00:13:43.943,Pressure,
,,,,,,,,,,,,True,,,,,,0.459084,,,,,,,,,,,cc62a72f-2b1c-441a-950e-3fccc3145a18,713,,"[33.1, 39.3]",3754208,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,27,Liverpool,24,['e75533a7-eba7-4ff6-8529-40909fbea512'],47,,,,,,,,,,,,,,,,,,Manchester City,36,00:14:47.432,Pressure,
,,,,,,,,,,,,,,,,,,0.332713,,,,,,,,,,,7ce82810-8462-4858-898f-d8f0957081cf,720,,"[25.3, 33.6]",3754208,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Gastón Demichelis,19288.0,Right Center Back,27,Liverpool,24,"['21c9c3bc-2226-4736-bedb-354afd7883a7', '3657b330-88d6-4aeb-9859-ed7a7ed97da9']",49,,,,,,,,,,,,,,,,,,Manchester City,36,00:14:49.919,Pressure,
,,,,,,,,,,,,,,,,,,0.58708,,,,,,,,,,,36d2bd0e-74a8-4877-9319-2643cc9e0fd7,740,,"[50.4, 3.9]",3754208,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Center Midfield,29,Manchester City,36,"['23c89eb4-f6f9-4f1c-ab30-e727be02ff04', 'edad6a6d-bd8a-4f76-9de8-1ae4c0404423']",41,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:41.665,Pressure,
,,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,9bba29d9-bd5d-4d65-8b4c-f2608582d4aa,756,,"[69.8, 53.5]",3754208,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,30,Manchester City,36,['e64f56cf-bc12-48fc-855a-ed1d88db3e57'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:10.332,Pressure,
,,,,,,,,,,,,,,,,,,0.466904,,,,,,,,,,,1a7e6719-51b7-4553-b53d-2d56cab8c738,780,,"[34.7, 5.9]",3754208,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,31,Liverpool,24,"['59d738b7-2f46-425c-a155-29d8e43d7137', 'ca39c5af-4c08-4db7-b228-8c2eed88f477']",30,,,,,,,,,,,,,,,,,,Manchester City,36,00:16:30.692,Pressure,
,,,,,,,,,,,,,,,,,,0.416601,,,,,,,,,,,2b5a5135-5b4a-491d-ac15-6906bfb53c35,794,,"[19.4, 21.5]",3754208,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Francisco Reges,16003.0,Left Defensive Midfield,31,Liverpool,24,['25124635-5873-4d03-be10-5750c806fff0'],38,,,,,,,,,,,,,,,,,,Manchester City,36,00:16:38.346,Pressure,
,,,,,,,,,,,,,,,,,,0.860074,,,,,,,,,,,803658b6-cf1d-473b-8977-cbaab78472d0,798,,"[26.5, 4.5]",3754208,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,31,Liverpool,24,['7c7d7097-3ee8-4d44-8b3b-facc724a90f1'],44,,,,,,,,,,,,,,,,,,Manchester City,36,00:16:44.126,Pressure,
,,,,,,,,,,,,True,,,,,,0.326333,,,,,,,,,,,efef24e2-be6e-4a8c-8f27-d1e789dbb1eb,813,,"[76.7, 74.5]",3754208,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,33,Liverpool,24,"['338352f7-04c1-4f29-8613-ca9f9a295ce5', 'cf077fcb-fdd0-4007-8175-b4455cd5ff27']",19,,,,,,,,,,,,,,,,,,Manchester City,36,00:17:19.964,Pressure,
,,,,,,,,,,,,True,,,,,,0.457333,,,,,,,,,,,3c1fb7b7-4a29-4a33-ac33-d75fbe2d3db6,817,,"[78.2, 58.1]",3754208,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,33,Liverpool,24,"['4b1ba2fb-4836-452d-97aa-4700ac87ee86', '5ed5646e-36a5-43b9-bcf2-444d274923a7']",21,,,,,,,,,,,,,,,,,,Manchester City,36,00:17:21.640,Pressure,
,,,,,,,,,,,,,,,,,,0.72972,,,,,,,,,,,8edfbf39-a6a7-44fd-9362-9dc27d5c0c92,830,,"[82.1, 4.8]",3754208,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Wing,33,Liverpool,24,"['10662202-c24d-4285-85be-f42bc7629b4e', '51dde2cf-1a97-4ede-84da-a54f81a1fe5d']",33,,,,,,,,,,,,,,,,,,Manchester City,36,00:17:33.636,Pressure,
,,,,,,,,,,,,,,,,,,0.735939,,,,,,,,,,,eb10163d-d144-4b10-b41f-0ec7d666f22b,837,,"[38.7, 20.2]",3754208,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,33,Liverpool,24,"['37f14c9c-fefe-4ec4-8fce-cbf8ea6a369e', '847806bf-7a29-4d46-96e6-9b55c6f3636d']",44,,,,,,,,,,,,,,,,,,Manchester City,36,00:17:44.040,Pressure,
,,,,,,,,,,,,,,,,,,0.599858,,,,,,,,,,,4da3c2a5-f252-4449-8b8c-8d89c72312f5,887,,"[25.6, 58.7]",3754208,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bacary Sagna,7110.0,Right Back,33,Liverpool,24,['fad6b56a-76b1-497d-9954-75f3d23b9e3f'],30,,,,,,,,,,,,,,,,,,Manchester City,36,00:18:30.069,Pressure,
,,,,,,,,,,,,,,,,,,0.929768,,,,,,,,,,,0cfddbfc-95e6-4d04-9183-960bf765706e,898,,"[72.6, 18.1]",3754208,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,34,Manchester City,36,"['cc55fe25-83ae-4884-89b6-1e3e9946d693', 'f41fdab1-a8c9-4ec5-9bf8-20c5b387039e']",8,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:08.020,Pressure,
,,,,,,,,,,,,,,,,,,1.828229,,,,,,,,,,,fdcbc04c-f201-4a9f-975b-447bca18ad3d,905,,"[48.3, 74.9]",3754208,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James Philip Milner,3473.0,Right Center Midfield,34,Manchester City,36,['d821da90-22c5-4e3b-907d-a0bc83067f70'],18,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:18.547,Pressure,
,,,,,,,,,,,,,,,,,,0.924533,,,,,,,,,,,b6baaf75-dac4-4a3a-9f84-20b10dc0934b,906,,"[50.9, 77.8]",3754208,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adam David Lallana,4090.0,Right Wing,34,Manchester City,36,,20,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:20.375,Pressure,
,,,,,,,,,,,,,,,,,,0.569461,,,,,,,,,,,d8499d05-d528-4558-a195-eceda01d7064,930,,"[30.1, 21.5]",3754208,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,35,Manchester City,36,"['015e279c-db08-4934-9209-05c60e75654d', '59ad78f1-343d-4f5e-b71d-20b08b9a6581']",6,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:06.149,Pressure,
,,,,,,,,,,,,,,,,,,0.575712,,,,,,,,,,,cad400eb-79b8-4787-8b44-91788aac8dc0,940,,"[41.8, 14.3]",3754208,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,35,Manchester City,36,['9f037c41-db62-45c9-a98b-7fa0262019d5'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:12.574,Pressure,
,,,,,,,,,,,,,,,,,,0.477594,,,,,,,,,,,4e7219ae-8979-45b4-8f11-2c485d0c106e,942,,"[42.8, 9.5]",3754208,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,35,Manchester City,36,"['2aa53f01-c493-4184-a430-3c4098e5e79a', '4a1b6dec-985e-4e11-97c4-73702af7c74d', 'dae99f19-dee0-4549-93bb-1ea5750bdbbe']",14,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:14.758,Pressure,
,,,,,,,,,,,,,,,,,,0.716869,,,,,,,,,,,215f1bc8-3cfc-4286-a578-371a103ad945,961,,"[32.2, 63.9]",3754208,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,35,Manchester City,36,"['2ff589a1-60f6-4a15-a3eb-1b969c5b7a6f', '9d715fe4-719a-4bdd-a824-fa217a8815cf', 'b08909c7-0f72-42de-908a-a336b4a2c8ab']",29,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:29.737,Pressure,
,,,,,,,,,,,,,,,,,,1.019398,,,,,,,,,,,ed1c0928-7677-4101-b0ab-fb0da503f74d,977,,"[30.9, 27.3]",3754208,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,35,Manchester City,36,"['19963bbb-f8ee-4831-8efb-8b1032215fa5', '58177d07-7945-48ac-b98a-8d87b4069205']",41,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:41.922,Pressure,
,,,,,,,,,,,,,,,,,,0.453579,,,,,,,,,,,8c423864-ab91-4707-af15-8fec339b7a68,983,,"[20.4, 9.0]",3754208,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,35,Manchester City,36,['790aff31-a4cd-4701-bda0-f55b06271534'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:46.060,Pressure,
,,,,,,,,,,,,,,,,,,0.460337,,,,,,,,,,,5ec0f710-986a-4b6c-b070-78c01dd85eb6,996,,"[37.4, 10.0]",3754208,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,35,Manchester City,36,"['35d4a75d-2247-4a03-9255-042e58c0a597', '9eba12b9-04fa-4545-ba98-796ab20b1a44', 'ffaf4889-ef49-49d6-b965-0566c2a98c8f']",58,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:58.694,Pressure,
,,,,,,,,,,,,,,,,,,0.454323,,,,,,,,,,,83e35224-9bf7-4446-b036-087fa8277cde,1002,,"[36.0, 3.5]",3754208,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,35,Manchester City,36,['370a32a2-5562-43a2-b50a-0b05c61d1ca1'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:00.260,Pressure,
,,,,,,,,,,,,,,,,,,1.502553,,,,,,,,,,,23a10d1a-82d2-4ce5-ac66-6701173d99be,1008,,"[13.9, 14.6]",3754208,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,36,Manchester City,36,['2dfd9024-8ae5-4454-933a-06f7b4abd94c'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:08.250,Pressure,
,,,,,,,,,,,,,,,,,,0.324074,,,,,,,,,,,dbb63672-332f-40df-82cd-3682748ffecb,1009,,"[7.3, 17.2]",3754208,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,36,Manchester City,36,,9,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:09.441,Pressure,
,,,,,,,,,,,,,,,,,,0.339436,,,,,,,,,,,4ec775e3-58cd-46ea-9434-aa61304abcbc,1018,,"[40.7, 75.0]",3754208,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Wing,36,Manchester City,36,['d647613a-d5bc-453e-819d-e254adb7af19'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:19.690,Pressure,
,,,,,,,,,,,,,,,,,,0.575051,,,,,,,,,,,71af6b03-cf13-44de-928c-59f11943ca29,1028,,"[28.4, 62.8]",3754208,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,36,Manchester City,36,['602d4332-f0d1-4aba-b6b3-a0dac69fbd5a'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:27.495,Pressure,
,,,,,,,,,,,,,,,,,,0.327073,,,,,,,,,,,032dd70c-5f51-4971-9fbb-b17257567b92,1032,,"[103.4, 18.8]",3754208,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,36,Manchester City,36,,30,,,,,,,,,,,,,,,,,,Manchester City,36,00:21:30.282,Pressure,
,,,,,,,,,,,,,,,,,,0.576023,,,,,,,,,,,286ad663-b704-455d-8e8b-df6e8c379b73,1044,,"[40.9, 5.3]",3754208,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,36,Manchester City,36,"['8c992383-7a16-4020-859d-286c008c0eee', 'a0bd0034-15a6-4820-b469-445e84715588']",41,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:41.614,Pressure,
,,,,,,,,,,,,,,,,,,0.579073,,,,,,,,,,,09c0e5fe-1c3d-4173-96fa-82fbf5956ed1,1048,,"[15.3, 3.9]",3754208,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,36,Manchester City,36,,44,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:44.090,Pressure,
,,,,,,,,,,,,,,,,,,0.852553,,,,,,,,,,,29561436-7b64-4a22-933d-5a57c2445b85,1068,,"[69.6, 24.2]",3754208,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,37,Liverpool,24,['0d01d496-b190-4f88-bfbf-554abc11e351'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:25.925,Pressure,
,,,,,,,,,,,,,,,,,,0.732657,,,,,,,,,,,e7010a41-13f8-4df3-8a81-7522a4a5201a,1083,,"[72.2, 7.3]",3754208,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Philippe Coutinho Correia,3501.0,Left Wing,38,Manchester City,36,,44,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:44.131,Pressure,
,,,,,,,,,,,,,,,,,,0.714605,,,,,,,,,,,b6fa2a30-d492-4059-af92-59a65dde2ec0,1118,,"[37.7, 75.3]",3754208,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Wing,40,Manchester City,36,"['6f112ebb-271b-4253-ae83-8d2fd62970c1', '85c9ab83-a1c5-48fa-95b5-4336c4d37d0e']",28,,,,,,,,,,,,,,,,,,Liverpool,24,00:24:28.094,Pressure,
,,,,,,,,,,,,,,,,,,1.637867,,,,,,,,,,,b2d31b78-7da0-4c0f-83ef-8f0b46a8e125,1130,,"[20.6, 72.2]",3754208,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Gastón Demichelis,19288.0,Right Center Back,41,Liverpool,24,"['28ac92be-8d16-4f09-b055-ff32f8e77f35', '2f631194-1903-4d34-b7a2-c2a09cb2dab9', '32cc565f-bd31-4e01-ab23-0e3d760a7fcb', '57601637-b606-4bd2-9d60-de27bb8b5393']",52,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:52.572,Pressure,
,,,,,,,,,,,,,,,,,,0.734063,,,,,,,,,,,94dd7608-7568-4aff-80ff-f1d3e70777b7,1146,,"[19.7, 38.1]",3754208,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,42,Liverpool,24,"['69adba1e-5d8b-4f3d-a3b9-be4ff281599a', 'e484b45c-610c-46e5-9f30-dc54edecd640']",35,,,,,,,,,,,,,,,,,,Manchester City,36,00:25:35.426,Pressure,
,,,,,,,,,,,,,,,,,,0.79071,,,,,,,,,,,00b78987-e453-46b7-8e8a-3fe78f48a47f,1164,,"[76.9, 61.6]",3754208,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Wing,43,Manchester City,36,"['171937da-c66a-413d-a896-996c57f8c14c', 'c741690b-585c-4dac-85e1-2377b21e9950']",52,,,,,,,,,,,,,,,,,,Liverpool,24,00:25:52.204,Pressure,
,,,,,,,,,,,,,,,,,,0.458171,,,,,,,,,,,6fc2f28f-e826-42bc-b56f-45ae0373f862,1169,,"[46.8, 74.0]",3754208,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,43,Manchester City,36,"['0748d369-3eb3-45a6-a6bd-32bea629bbd3', '8160eebf-c784-4642-81f2-8dbb194a019d']",4,,,,,,,,,,,,,,,,,,Liverpool,24,00:26:04.706,Pressure,
,,,,,,,,,,,,,,,,,,0.851735,,,,,,,,,,,237d1e8c-e5d8-4a05-986f-2f2211bc9982,1178,,"[66.4, 65.0]",3754208,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,43,Manchester City,36,['734f635d-7d52-4e92-ba04-39511f7e4acb'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:26:11.270,Pressure,
,,,,,,,,,,,,,,,,,,0.849708,,,,,,,,,,,cd5f271c-0445-41e8-9a1f-46fe993a9528,1189,,"[64.6, 28.0]",3754208,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,43,Manchester City,36,"['1a11441a-225d-46d7-a4cf-c5000e67b6f9', 'b8658e3e-d98b-4c79-bf45-2ee5cd44ef8e']",20,,,,,,,,,,,,,,,,,,Liverpool,24,00:26:20.387,Pressure,
,,,,,,,,,,,,True,,,,,,0.577102,,,,,,,,,,,ad96f1ef-47ec-4f33-b843-4cb90443f9cd,1199,,"[91.0, 70.8]",3754208,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Wing,43,Manchester City,36,"['1f53031b-9bef-497d-9cda-98d66af3ce53', '769fd0df-7942-4a5f-9d06-f3c2986ee2b4']",25,,,,,,,,,,,,,,,,,,Manchester City,36,00:26:25.651,Pressure,
,,,,,,,,,,,,,,,,,,0.454198,,,,,,,,,,,12dcf6aa-e83b-46a7-9e7d-538b45443f9c,1203,,"[34.5, 2.8]",3754208,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,43,Manchester City,36,['05cd9651-a98e-4db0-8efc-8e0c7cb2af3f'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:26:26.885,Pressure,
,,,,,,,,,,,,,,,,,,0.573416,,,,,,,,,,,56f2648e-8c47-4999-a5ec-d49066a4d177,1221,,"[64.3, 27.9]",3754208,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,44,Manchester City,36,['2ddb352f-ed1c-4047-a8bb-79900a6a152e'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:26:47.188,Pressure,
,,,,,,,,,,,,,,,,,,0.32997,,,,,,,,,,,52558a08-7a5c-4b5c-8fa8-1a19269c5c2e,1226,,"[83.5, 72.6]",3754208,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,44,Manchester City,36,['bc36e218-1e70-4fce-a1fa-abd12df10140'],51,,,,,,,,,,,,,,,,,,Manchester City,36,00:26:51.544,Pressure,
,,,,,,,,,,,,,,,,,,0.706272,,,,,,,,,,,10a23297-f689-4fba-b443-7d20f8148144,1231,,"[65.0, 22.3]",3754208,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,44,Manchester City,36,,55,,,,,,,,,,,,,,,,,,Liverpool,24,00:26:55.925,Pressure,
,,,,,,,,,,,,,,,,,,0.327058,,,,,,,,,,,81a643ea-7053-4acc-8abe-4595dd72ebfe,1261,,"[61.8, 27.7]",3754208,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Wing,44,Manchester City,36,"['3e411f4c-436b-4308-8c63-ae0b08494311', '447681a4-64c3-42d3-afdb-3bea30b952d6']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:27:49.858,Pressure,
,,,,,,,,,,,,,,,,,,0.453973,,,,,,,,,,,cf7b630e-59de-4bf6-80fc-ef4055ef106f,1264,,"[56.6, 17.7]",3754208,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,44,Manchester City,36,"['2e0410f2-d52c-48ec-8d86-bc676ef88b7a', '71b03024-0d8b-49b8-8e20-aba84e38e3ed', 'e37d7c9f-493f-4659-b8df-dddacd0b25ea']",50,,,,,,,,,,,,,,,,,,Liverpool,24,00:27:50.777,Pressure,
,,,,,,,,,,,,,,,,,,0.447123,,,,,,,,,,,97cd8f3d-a49d-4943-8445-561f61375967,1274,,"[27.1, 71.9]",3754208,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,44,Manchester City,36,"['38375dbf-1d0b-411e-8cca-e1e4bf38ab53', '8517921f-7561-408b-a079-8855ec496d0a', 'b972d534-58a4-46fc-91ef-c1fa62732d60']",57,,,,,,,,,,,,,,,,,,Liverpool,24,00:27:57.994,Pressure,
,,,,,,,,,,,,,,,,,,0.320718,,,,,,,,,,,98634c12-cf9f-48d0-aa96-b4e5c2114cc4,1284,,"[38.7, 54.2]",3754208,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,44,Manchester City,36,['5fd639a3-eeb9-4317-8922-2a9e05b85e13'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:05.357,Pressure,
,,,,,,,,,,,,,,,,,,0.299168,,,,,,,,,,,4677af00-1f76-460c-985c-745b3701b0bb,1306,,"[29.3, 64.7]",3754208,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,44,Manchester City,36,['fae77fbd-6142-43ac-972a-f1ed64242039'],24,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:24.841,Pressure,
,,,,,,,,,,,,,,,,,,0.65428,,,,,,,,,,,78a4060c-50de-4e9a-a286-b416a3e46fb9,1310,,"[13.9, 70.7]",3754208,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,44,Manchester City,36,"['26c208aa-2ab5-4492-97d7-0360ab1ec4e7', 'a3147861-9537-4c53-9dc0-c6c8cbc6a411', 'b41e2e9c-2d23-424c-97be-d5aeeaadac5f']",26,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:26.786,Pressure,
,,,,,,,,,,,,,,,,,,0.325492,,,,,,,,,,,b41e2e9c-2d23-424c-97be-d5aeeaadac5f,1311,,"[105.4, 5.8]",3754208,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Kolarov,5596.0,Left Back,44,Manchester City,36,['78a4060c-50de-4e9a-a286-b416a3e46fb9'],26,,,,,,,,,,,,,,,,,,Manchester City,36,00:28:26.922,Pressure,True
,,,,,,,,,,,,,,,,,,0.991945,,,,,,,,,,,930e5d3d-c56e-493f-9317-49117a7c939c,1320,,"[9.8, 64.6]",3754208,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,44,Manchester City,36,"['30fceaa5-98e0-49be-99dc-83ffafbe103d', 'cd5660d7-a737-4f7a-82b9-1dc2ec2997c3']",28,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:28.855,Pressure,
,,,,,,,,,,,,,,,,,,0.868924,,,,,,,,,,,6244e149-81a9-45d3-82a3-57f53b1bdd79,1341,,"[50.3, 77.0]",3754208,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,James Philip Milner,3473.0,Right Center Midfield,45,Manchester City,36,"['668a81e0-252f-4ea8-b1bb-bc5a7743e71a', '7f595bb2-9c3b-4a8b-804b-8208be01ef75']",18,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:18.297,Pressure,
