50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.486984,,,,,,,,,,,,3ba25d22-e349-4fd5-82ce-5d978f9e04bc,121,,,"[43.3, 22.3]",3754255,2,,,,,-0.6248862,,Head,,,,"[49.4, 17.9]",,High Pass,,7.521303,,,Incomplete,,James Philip Milner,3473.0,,,,,Recovery,1,From Throw In,Emre Can,3493.0,Center Defensive Midfield,8,Liverpool,24,"['36231250-ad2b-409c-98ca-1ffb4264a71b', '57e03a1b-b0bb-48bf-baff-6e0b694fcf8c', 'da25e307-e5cb-43c4-bc5b-f923580881b5']",44,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:44.296,Pass,
,,,,,,,,,,,,,,,1.5583,,,,,,,,,,,,57e03a1b-b0bb-48bf-baff-6e0b694fcf8c,123,,,"[70.7, 62.2]",3754255,2,,,,,0.27434084,,Right Foot,,,,"[87.4, 66.9]",,High Pass,,17.348776,,,Incomplete,,,,,,,,Recovery,1,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,8,Liverpool,24,"['3ba25d22-e349-4fd5-82ce-5d978f9e04bc', 'a053083c-cfa9-4aa1-bea3-13c9e4c9cdaf']",45,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:45.782,Pass,
,,,,,,,,,,,,,,,1.752698,,,,,,,,,,,,83353a46-25e1-423f-b685-e1062b201c03,126,,,"[32.0, 19.0]",3754255,2,,,,,-3.122727,,Left Foot,,,,"[21.4, 18.8]",,Ground Pass,,10.601887,,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,8,Liverpool,24,['c45e4770-5afe-43b1-8f3d-2ac453731b12'],49,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:49.634,Pass,
,,,,,,,,,,,,,,,1.797205,,,,,,,,,,,,31255909-0d3c-4e85-8533-7368244bf1a2,129,,,"[18.8, 19.3]",3754255,2,,,,,2.1438599,,Right Foot,,,,"[3.7, 42.7]",,Ground Pass,,27.849058,,,,,Simon Mignolet,3539.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Left Center Back,8,Liverpool,24,['e39c9424-e17d-4cf4-a003-ac678f761b1c'],52,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:52.170,Pass,
,,,,,,,,,,,,,,,2.697337,,,,,,,,,,,,55c9b0bf-0c66-46f3-924f-492b010ac949,133,,,"[7.0, 48.5]",3754255,2,,,,,0.70700926,,Right Foot,,,,"[42.7, 79.0]",,High Pass,,46.95466,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,1,From Throw In,Simon Mignolet,3539.0,Goalkeeper,8,Liverpool,24,"['94595868-c967-4c3e-a608-fa1c82fdb2fb', 'd8acd692-7275-45df-91bb-1255a1de8faa']",56,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:56.015,Pass,True
,,,,,,,,,,,,,,,0.947038,,,,,,,,,,,,3521f481-b78f-431b-8851-4bb7fcc14af3,137,,,"[43.8, 78.8]",3754255,3,,,,,-1.7294515,,Right Foot,,,,"[42.6, 71.3]",,Ground Pass,,7.595393,,,,,Jordan Brian Henderson,3532.0,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,8,Liverpool,24,"['1394f1e0-b789-4726-8d04-dcfbe4b6a9c7', '6237eef6-096e-458b-a9e5-f5383dee6385']",0,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:00.778,Pass,True
,,,,,,,,,,,,,,,2.35317,,,,,,,,,,,,a480852d-961b-47cc-a402-4f4d5d1e396c,140,,,"[39.4, 70.9]",3754255,3,,,,,-1.730641,,Right Foot,,,,"[32.0, 25.0]",,Ground Pass,,46.492687,,,,,Alberto Moreno Pérez,3515.0,,True,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,8,Liverpool,24,['64623f69-0e90-4bfe-990e-d260e26a960d'],3,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:03.268,Pass,
,,,,,,,,,,,,,,,1.598285,,,,,,,,,,,,6204bf3f-f75d-4a96-8939-1c13e4b6d38b,143,,,"[34.1, 28.5]",3754255,3,,,,,-0.42397714,,Left Foot,,,,"[71.1, 11.8]",,Ground Pass,,40.59421,,,,,Christian Benteke Liolo,3380.0,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,8,Liverpool,24,['09400a5c-5e32-43ff-8c54-18f015cfbf73'],6,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:06.868,Pass,
,,,,,,,,,,,,,,,0.690501,,,,,,,,,,,,df2f6ae1-9c32-4bca-928b-5b20a5541838,152,,,"[54.0, 65.7]",3754255,3,,,,,1.8536972,,Right Foot,,,,"[51.5, 74.3]",,Ground Pass,,8.956003,,,,,Craig Gardner,9485.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,9,West Bromwich Albion,27,"['a2dcbbd5-12d7-4f0b-adc7-cf62b1849538', 'a421ad2b-98fd-42bf-8870-aea673fc1775']",11,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:11.799,Pass,True
,,,,,,,,,,,,,,,0.844607,,,,,,,,,,,,3174a103-376e-4350-9cb8-f91028e4521a,156,,,"[51.5, 74.7]",3754255,3,,,,,-0.6267429,,Right Foot,,,,"[57.3, 70.5]",,Ground Pass,,7.1610055,,,,,Darren Fletcher,4022.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Right Midfield,9,West Bromwich Albion,27,"['31320d1f-4b6b-4e22-a2e5-14abb93bacce', '520cc579-6a2e-4e1f-8e5c-4741b6628fd5']",12,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:12.509,Pass,True
,,,,,,,,,,,,,,,1.156304,,,,,,,,,,,,e475c318-bd2b-4077-ad9b-e310c688e7bf,160,,,"[62.9, 66.6]",3754255,3,,,,,-0.8754763,,Right Foot,,,,"[77.0, 49.7]",,Ground Pass,,22.009542,,,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,9,West Bromwich Albion,27,"['70a186a2-ba8a-429c-bc67-c43613a553f6', 'a72be049-8772-4da6-87cf-384a036fffa6']",14,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:14.398,Pass,True
,,,,,,,,,,,,,,,1.417463,,,,,,,,,,,,b554abfb-4217-4003-bac3-6dcd064c15ae,173,,,"[76.0, 72.9]",3754255,3,,,,,-0.9947836,,Right Foot,,,,"[82.3, 63.2]",,Ground Pass,,11.566331,,,,,Craig Gardner,9485.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,9,West Bromwich Albion,27,"['01e7087b-08a3-4feb-b51f-167ee68e1b60', 'f741b201-5d24-4569-8645-e9e31cbe8856']",19,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:19.572,Pass,True
,,,,,,,,,,,,,,,2.856088,,,,,,,,,,,,5d585e5e-6532-4143-bb77-3ef76882ff28,176,,,"[83.7, 59.7]",3754255,3,,,,,0.193622,,Right Foot,,,,"[114.3, 65.7]",,Low Pass,,31.182688,,,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Right Midfield,9,West Bromwich Albion,27,['e8b665dc-6386-4fe2-a5bb-8af9169d7a77'],21,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:21.179,Pass,
,,,,,,,,,,,,,,,2.338352,,,,,,,,,,,,b4bdcfac-04a0-4c77-b2ec-f889faaefb59,180,,,"[118.2, 65.5]",3754255,3,,,,,3.0795605,,Left Foot,,,,"[86.0, 67.5]",,Ground Pass,,32.26205,True,,Incomplete,,Craig Dawson,3523.0,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,9,West Bromwich Albion,27,"['b2581324-2840-4bc4-b493-a46881873456', 'e85913bc-945e-4e50-b161-9806519fa774']",26,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:26.558,Pass,
,,,,,,,,,,,,,,,1.27368,,,,,,,,,,,,a275634f-2172-4051-ace8-84216938b0f0,189,,,"[32.0, 12.5]",3754255,3,,,,,1.5405025,,Right Foot,,,,"[32.5, 29.0]",,Ground Pass,,16.507574,,,,,Emre Can,3493.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,10,Liverpool,24,"['aecd353f-bae1-43c9-85ae-e7efcdf477fc', 'dec51258-2144-4419-bbda-3d2eb3fd21d1']",31,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:31.225,Pass,True
,,,,,,,,,,,,,,,3.52275,,,,,,,,,,,,d39019c8-68b4-4e44-bd18-8bae96a4eb37,192,,,"[33.9, 31.8]",3754255,3,,,,,0.8908875,,Right Foot,,,,"[68.1, 74.1]",,High Pass,,54.39605,,,,,Nathaniel Edwin Clyne,4590.0,,True,,,,1,Regular Play,Emre Can,3493.0,Center Defensive Midfield,10,Liverpool,24,['57fcfdb1-60a7-4e67-86af-a890ca2fb18b'],34,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:34.524,Pass,
,,,,,,,,,,,,,,,1.703209,,,,,,,,,,,,60fff704-7dc1-4b3a-afa9-be9ece136090,196,,,"[104.3, 78.5]",3754255,3,,,,,-2.6004117,,Right Foot,,,,"[85.0, 66.9]",,Ground Pass,,22.51777,,,,,Jordan Brian Henderson,3532.0,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,['6ea1da95-3c4c-443d-b9cf-7e0a92ca6713'],42,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:42.789,Pass,
,,,,,,,,,,,,,,,0.180672,,,,,,,,,,,,2e26f0bd-5833-474e-b22d-5039af53543c,199,,,"[85.0, 67.0]",3754255,3,,,,,-0.53862417,,Right Foot,,,,"[93.2, 62.1]",,Low Pass,,9.552486,,,Incomplete,,Adam David Lallana,4090.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,10,Liverpool,24,"['07c95d1d-b66c-4283-959d-6ab723ee57be', '2e27ff2b-bdee-4cf3-81d7-97afde6db04e']",44,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:44.562,Pass,
,,,,,,,,,,,,,,,1.08403,,,,,,,,,,,,07fb870d-7db2-4bf4-981a-e35ddc43b495,204,,,"[86.9, 70.7]",3754255,3,,,,,-1.1483239,,Left Foot,,,,"[91.8, 59.8]",,Ground Pass,,11.950732,,,,,Adam David Lallana,4090.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,10,Liverpool,24,['534df6e8-0a47-4faa-b0d9-9a5ccf947d15'],47,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:47.831,Pass,
,,,,,,,,,,,,,,,1.503108,,,,,,,,,,,,45d2f523-ab7a-490e-a46a-e555a8370d0f,207,,,"[91.7, 72.3]",3754255,3,,,,,-2.886968,,Right Foot,,,,"[84.4, 70.4]",,Ground Pass,,7.543209,,,,,Jordan Brian Henderson,3532.0,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Wing,10,Liverpool,24,['73769df7-6595-49d8-a8b7-7df3e5f61e68'],50,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:50.755,Pass,
,,,,,,,,,,,,,,,1.018719,,,,,,,,,,,,8bf71ab7-3377-4455-9576-21c6543aff2f,210,,,"[83.9, 70.4]",3754255,3,,,,,-0.81735075,,Right Foot,,,,"[94.5, 59.1]",,Ground Pass,,15.493547,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,10,Liverpool,24,['18851a31-fae0-49fa-9d72-27a98e55f1c5'],52,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:52.338,Pass,
,,,,,,,,,,,,,,,1.069353,,,,,,,,,,,,5b33a0cd-16f6-4f85-bbab-7c782d336bd7,213,,,"[94.5, 59.1]",3754255,3,,,,,1.3194685,,Right Foot,,,,"[96.4, 66.5]",,Ground Pass,,7.640026,,,Incomplete,,Adam David Lallana,4090.0,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,"['15138935-a09f-4867-8284-47efe6fed419', '3f1a1f41-7cff-43f4-bff6-20b056e90095']",53,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:53.437,Pass,
,,,,,,,,,,,,,,,0.860052,,,,,,,,,,,,7dd8bfc5-abef-421e-982d-e9eef171034f,217,,,"[23.7, 9.7]",3754255,3,,,,,0.4928364,,Right Foot,,,,"[39.9, 18.4]",,Ground Pass,,18.388311,,,,,James Morrison,3490.0,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,11,West Bromwich Albion,27,['2be5074d-6757-42e6-94c2-bb004f754aa9'],57,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:57.696,Pass,
,,,,,,,,,,,,,,,1.148245,,,,,,,,,,,,b3e474f1-b5d2-462d-8ecf-847d850fe608,221,,,"[38.1, 17.1]",3754255,4,,,,,2.0023694,,Right Foot,,,,"[34.6, 24.7]",,Ground Pass,,8.367198,,,,,Darren Fletcher,4022.0,,,,,,1,Regular Play,James Morrison,3490.0,Left Center Midfield,11,West Bromwich Albion,27,"['a7f8e0ce-cbca-44f2-b789-621dace2048e', 'cbf2ea15-6149-4049-874c-8dd72c8514b5']",0,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:00.103,Pass,True
,,,,,,,,,,,,,,,3.056223,,,,,,,,,,,,0a3f1505-4038-4352-89d1-3aed55843ba5,225,,,"[29.3, 23.8]",3754255,4,,,,,1.4040183,,Right Foot,,,,"[36.0, 63.6]",,Ground Pass,,40.360004,,,,,Craig Dawson,3523.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,11,West Bromwich Albion,27,"['31ea7fb4-f67b-4734-a3fe-344896cb81a1', 'b6701969-799e-4409-a0e2-c385ea98f784']",2,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:02.953,Pass,True
,,,,,,,,,,,,,,,4.716574,,,,,,,,,,,,a8aa0e41-b97a-409e-a227-2ff4e030ffc6,231,,,"[37.1, 57.8]",3754255,4,,,,,-2.3163295,,Right Foot,,,,"[3.4, 21.3]",,Ground Pass,,49.678364,,,,,Glyn Oliver Myhill,5108.0,,,,,Recovery,1,Regular Play,Craig Dawson,3523.0,Right Back,11,West Bromwich Albion,27,['af30f35d-9a71-4291-96c5-1679f0c8967a'],9,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:09.268,Pass,
,,,,,,,,,,,,,,,3.486257,,,,,,,,,,,,8222a117-eb91-49f3-af24-2b86aa3ab6cd,234,,,"[4.8, 21.9]",3754255,4,,,,,0.4908518,,Right Foot,,,,"[80.2, 62.2]",,High Pass,,85.49415,,,,,Darren Fletcher,4022.0,,True,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,11,West Bromwich Albion,27,['2dec7857-726a-40f4-9620-0e7f4fa5d885'],30,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:30.983,Pass,
,,,,,,,,,,,,,,,1.06975,,,,,,,,,,,,0a45c89f-a123-4e5e-93b4-06e2e9a9d296,236,,,"[80.2, 62.2]",3754255,4,,,,,-0.5710311,,Head,,,,"[96.7, 51.6]",,High Pass,,19.611477,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,11,West Bromwich Albion,27,"['4bc54769-cad1-4675-8834-c0abcd901cdf', 'e95d4917-3c59-4889-bf34-0cc4ef19bf89']",34,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:34.470,Pass,
,,,,,,,,,,,,,,,2.297035,,,,,,,,,,,,4bc54769-cad1-4675-8834-c0abcd901cdf,238,,,"[23.4, 28.5]",3754255,4,,,,,-0.62261033,,Right Foot,,,,"[51.4, 8.4]",,High Pass,,34.46752,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,Recovery,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,11,West Bromwich Albion,27,"['0a45c89f-a123-4e5e-93b4-06e2e9a9d296', '35915a65-1541-4227-8ecd-3ef6b57ecb27', 'd4d3aced-a17d-4c18-ba2f-a96c627a22f1']",35,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:35.539,Pass,
,,,,,,,,,,,,,,,1.332361,,,,,,,,,,,,35915a65-1541-4227-8ecd-3ef6b57ecb27,241,,,"[68.7, 71.7]",3754255,4,,,,True,-1.8647308,,,,,,"[63.1, 53.2]",,High Pass,,19.328993,,,,,Jonathan Grant Evans,11012.0,,,,,Recovery,1,Regular Play,Craig Gardner,9485.0,Right Midfield,11,West Bromwich Albion,27,"['1ef34abf-1ca5-474c-abe8-92e0b841335f', '4bc54769-cad1-4675-8834-c0abcd901cdf', 'fe079acd-efed-4317-bcd1-e447764ba9ad']",37,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:37.836,Pass,True
,,,,,,,,,,,,,,,0.152228,,,,,,,,,,,,035d2a36-a768-48c7-a360-b2f485a51372,244,,,"[62.1, 53.0]",3754255,4,,,,,0.5404195,,Right Foot,,,,"[63.1, 53.6]",,Low Pass,,1.1661904,,,Incomplete,,James Morrison,3490.0,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Center Defensive Midfield,11,West Bromwich Albion,27,"['1d2fd78e-c29e-4dfe-a9cb-1bbb27277562', '246390fa-30e5-4879-a3d7-0595d8f8d43b', '4d0beae6-de39-4171-a140-9991a57f32be']",39,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:39.169,Pass,True
,,,,,,,,,,,,,,,1.773771,,,,,,,,,,,,c1b4421a-ddb1-4128-8588-fb8ecb27ce52,251,,,"[61.0, 60.8]",3754255,4,,,,,0.3154876,,Right Foot,,,,"[75.4, 65.5]",,Ground Pass,,15.147607,,,Incomplete,,,,,,,,,1,Regular Play,Craig Gardner,9485.0,Right Midfield,11,West Bromwich Albion,27,"['16d3c815-a2f8-4976-9112-51b9559a0d30', 'c436e03b-a859-4653-911f-bf6e3ae17543']",42,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:42.681,Pass,True
,,,,,,,,,,,,,,,1.689171,,,,,,,,,,,,c436e03b-a859-4653-911f-bf6e3ae17543,252,,,"[44.7, 14.6]",3754255,4,,,,,1.0963964,,Left Foot,,,,"[56.1, 36.8]",,Ground Pass,,24.955961,,,,,Jordan Brian Henderson,3532.0,,,,,Recovery,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,12,Liverpool,24,"['be486489-a562-4c89-affc-7e0802ad016d', 'c1b4421a-ddb1-4128-8588-fb8ecb27ce52']",44,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:44.454,Pass,
,,,,,,,,,,,,,,,1.414865,,,,,,,,,,,,390d11ac-8150-4238-b15c-c0a477e30fa0,254,,,"[56.1, 37.1]",3754255,4,,,,,-0.4476632,,Right Foot,,,,"[78.8, 26.2]",,Low Pass,,25.181343,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,12,Liverpool,24,"['274e16e2-9699-4545-8b7f-f82ca73fd42d', 'fe4c34df-3bb3-485c-9ec3-4c58365ef445']",46,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:46.143,Pass,
,,,,,,,,,,,,,,,1.792624,,,,,,,,,,,,8d93f6c5-ece6-482e-83be-601c0debb5d7,257,,,"[43.3, 28.8]",3754255,4,,,,,-0.1323159,,Head,,,,"[71.1, 25.1]",,High Pass,,28.045143,,,,,Philippe Coutinho Correia,3501.0,,,,,Recovery,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,12,Liverpool,24,['0d3466c0-7348-44f0-a304-ab2aca04e9eb'],50,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:50.123,Pass,
,,,,,,,,,,,,,,,0.821884,,,,,,,,,,,,d637992d-037f-47d4-8f3f-1accdf58a49d,260,,,"[71.1, 25.0]",3754255,4,,,,,1.5707964,,Other,,,,"[71.1, 29.9]",,High Pass,,4.9,,,Incomplete,,Adam David Lallana,4090.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,12,Liverpool,24,"['3420d080-3b5d-4d50-a8d9-47196be10ea6', '34a334f6-bf5b-492b-bedc-d3dee46f12e3']",51,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:51.958,Pass,
,,,,,,,,,,,,,,,1.269261,,,,,,,,,,,,3420d080-3b5d-4d50-a8d9-47196be10ea6,263,,,"[49.0, 50.2]",3754255,4,,,,True,0.5726664,,,,,,"[56.6, 55.1]",,High Pass,,9.042677,,,,,Darren Fletcher,4022.0,,,,,Recovery,1,Regular Play,Jonathan Grant Evans,11012.0,Center Defensive Midfield,13,West Bromwich Albion,27,"['96a591ed-e7f8-44fe-9bb0-795e706a8171', 'a4400135-c050-4dd9-9102-5eff8f07c329', 'd637992d-037f-47d4-8f3f-1accdf58a49d']",52,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:52.780,Pass,True
,,,,,,,,,,,,,,,0.827251,,,,,,,,,,,,00aed1e7-ffef-4393-8c4d-20287355cee6,266,,,"[60.5, 54.6]",3754255,4,,,,,-0.73023945,,Right Foot,,,,"[69.1, 46.9]",,Ground Pass,,11.543396,,,,,James Morrison,3490.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,13,West Bromwich Albion,27,['bbc38acf-9f7f-4624-af3f-acf18ac3bfe7'],54,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:54.786,Pass,
,,,,,,,,,,,,,,,2.822069,,,,,,,,,,,,f9192a17-c8da-4ec0-b679-7b3d7abd9d4b,269,,,"[67.9, 46.9]",3754255,4,,,,,0.0,,Right Foot,,,,"[97.3, 46.9]",,Ground Pass,,29.4,,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,James Morrison,3490.0,Left Center Midfield,13,West Bromwich Albion,27,"['09a9ef76-cdd1-45b1-9055-23a581996634', '3b9a78ef-2dd4-45bc-a66a-31a409ace49c', '99b67674-4e54-4d63-a3bd-55da364131a5']",55,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:55.613,Pass,True
,,,,,,,,,,,,,,,1.261936,,,,,,,,,,,,99b67674-4e54-4d63-a3bd-55da364131a5,272,,,"[22.8, 33.2]",3754255,4,,,,,2.6245606,,Right Foot,,,,"[7.5, 41.9]",,Ground Pass,,17.600569,,,,,Simon Mignolet,3539.0,,,,,Recovery,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,13,West Bromwich Albion,27,"['445bbf78-5d36-4ec7-a0e1-b1ca70409621', 'b8d90272-445a-49fd-90b2-e7fbdca42aaf', 'f9192a17-c8da-4ec0-b679-7b3d7abd9d4b']",58,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.435,Pass,True
,,,,,,,,,,,,,,,6.743751,,,,,,,,,,,,ac451173-99de-4108-872d-430ce42cc0db,275,,,"[8.1, 43.8]",3754255,5,,,,,0.22367129,,Right Foot,,,,"[96.9, 64.0]",,High Pass,,91.06854,,,Incomplete,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,13,West Bromwich Albion,27,"['445bbf78-5d36-4ec7-a0e1-b1ca70409621', '7afb876f-fa60-4218-8683-c8b06b43276e']",1,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:01.249,Pass,True
,,,,,,,,,,,,,,,3.24438,,,,,,,,,,,,7afb876f-fa60-4218-8683-c8b06b43276e,276,,,"[23.2, 16.1]",3754255,5,,,,,2.3457236,,Right Foot,,,,"[4.3, 35.4]",,Ground Pass,,27.01296,,,,,Glyn Oliver Myhill,5108.0,,,,,Recovery,1,Regular Play,Chris Brunt,3541.0,Left Back,13,West Bromwich Albion,27,"['83f4a71f-91e5-451a-a9b7-be56baa4a098', 'ac451173-99de-4108-872d-430ce42cc0db']",7,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:07.993,Pass,
,,,,,,,,,,,,,,,3.741402,,,,,,,,,,,,efb479d7-160b-4340-b59a-eb658fd9f335,279,,,"[5.2, 38.1]",3754255,5,,,,,0.001594895,,Right Foot,,,,"[67.9, 38.2]",,High Pass,,62.70008,,,,,James Morrison,3490.0,,,,,,1,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,13,West Bromwich Albion,27,['6ca80066-378d-4b8c-925b-d8d33f70ac8a'],11,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:11.278,Pass,
,,,,,,,,,,,,,,,1.291714,,,,,,,,,,,,90eb05af-6f2b-4802-bc2b-23b9c0ec93d9,282,,,"[67.9, 38.2]",3754255,5,,,,True,-0.7491446,,,,,,"[77.9, 28.9]",,Low Pass,,13.656135,,,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,James Morrison,3490.0,Left Center Midfield,13,West Bromwich Albion,27,"['be47cfde-a0d7-4373-9acb-114ab6323c53', 'bfb9093c-7379-43bb-a3cd-f28be6c36a1f']",15,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:15.019,Pass,True
,,,,,,,,,,,,,,,1.25303,,,,,,,,,,,,c86cb34f-b990-4a3a-9af8-fef2233142b5,285,,,"[77.9, 28.9]",3754255,5,,,,True,2.6027732,,,,,,"[68.7, 34.4]",,High Pass,,10.718676,,,,,James Morrison,3490.0,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,13,West Bromwich Albion,27,"['0722e01d-8764-46db-a203-495fc141a006', '35a40c63-5040-42b1-9536-96d2b39af324']",16,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:16.311,Pass,True
,,,,,,,,,,,,,,,1.138223,,,,,,,,,,,,622dc095-d672-4953-9c90-6f4c35dfcd3d,291,,,"[67.7, 33.0]",3754255,5,,,,,2.923942,,Right Foot,,,,"[57.3, 35.3]",,Ground Pass,,10.651291,,,,,Jonathan Grant Evans,11012.0,,,,,,1,Regular Play,James Morrison,3490.0,Left Center Midfield,13,West Bromwich Albion,27,"['85d324e7-92e5-49f4-81db-da7477edddf8', 'de1d5679-e63b-423d-8af6-c19b63e771b3']",19,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:19.667,Pass,True
