ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,62f2de6e-4b31-4026-abaf-ccf258e7fd62,1692,,"[58.8, 77.0]",3754198,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Bamidele Alli,3094.0,Left Center Midfield,118,Tottenham Hotspur,38,,53,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:53.137,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f960d6db-56e7-413c-87d5-5fd49a6fef7e,1737,,"[28.8, 76.1]",3754198,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,123,Liverpool,24,['7f093769-c3ea-4ff3-a6f8-7a77efeb9907'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:45:38.547,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,170b3c56-b1a2-49a1-8098-6a7ad7f051d0,1762,,"[17.0, 47.9]",3754198,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,124,Liverpool,24,,4,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:04.377,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8bb34287-f26d-487c-9303-2fd356360a28,1811,,"[67.6, 0.2]",3754198,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,126,Liverpool,24,,39,,,,,,,,,,,,,,,,,Liverpool,24,00:46:39.637,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e1e298ba-069a-4bca-b052-ef9c1e221bce,1839,,"[71.4, 6.8]",3754198,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,128,Liverpool,24,,54,,,,,,,,,,,,,,,,,Liverpool,24,00:46:54.862,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,aa867d61-ecfd-442c-aabc-90f52a56af78,1857,,"[24.8, 51.0]",3754198,47,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,129,Tottenham Hotspur,38,['984b96ef-6ae1-4e8c-bd46-57b3890e713e'],5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:47:05.802,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,38c53c79-c481-4ba3-8a55-94d9966fc092,1885,,"[87.2, 52.2]",3754198,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,131,Liverpool,24,,48,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:48.630,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0fa02649-db31-473d-8f77-a7ae647f7917,1938,,"[60.6, 3.0]",3754198,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,133,Liverpool,24,['5097f566-5203-4188-8790-c6b038e12722'],36,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:36.969,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0756ed9d-73d7-4971-b441-ab63374aa9bc,1973,,"[2.3, 42.7]",3754198,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Mignolet,3539.0,Goalkeeper,137,Tottenham Hotspur,38,['655f177c-bcc0-46f5-8bfe-bf3f8658c089'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:03:18.523,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dc8d39f5-9cde-43f9-bb38-d253765e25d2,1977,,"[44.7, 7.6]",3754198,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Rose,3594.0,Left Back,137,Tottenham Hotspur,38,['03b97322-81f6-40a3-bad0-18e26bb2d104'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:38.718,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,82c0d477-7cea-41f8-acd2-ba28efa7c544,1981,,"[14.4, 51.0]",3754198,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,138,Liverpool,24,['50afcb56-211d-4e17-9f5d-56b427e53800'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:03:43.842,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dacd907c-ad6e-43db-964c-1da54eb86c3d,2020,,"[21.7, 72.8]",3754198,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,142,Liverpool,24,,58,,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.492,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c100bd50-4e46-48e8-b966-6bc9a3049619,2030,,"[79.7, 59.1]",3754198,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,142,Liverpool,24,"['a7ab48ba-8888-4743-871c-8d198cf74410', 'ff0f55d9-30c2-4317-97f6-f7ba677dcef1']",8,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:08.354,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,76d2c172-e130-447a-a2fe-b48ad96df4a2,2039,,"[20.6, 14.1]",3754198,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,142,Liverpool,24,,17,,,,,,,,,,,,,,,,,Liverpool,24,00:05:17.023,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,c30bd236-669f-4790-be26-bd89c192b621,2078,,"[12.8, 62.6]",3754198,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,145,Liverpool,24,['d0f2f371-7f47-4359-bdf9-6f6fb01d7f1b'],42,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:42.136,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7fba286e-8bfe-4948-ae38-c5a48d325a51,2100,,"[88.0, 40.1]",3754198,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Back,149,Liverpool,24,,23,,,,,,,,,,,,,,,,,Liverpool,24,00:08:23.435,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,82bdc586-7d3d-469e-8368-09a643e39b48,2106,,"[38.0, 44.2]",3754198,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,151,Liverpool,24,,33,,,,,,,,,,,,,,,,,Liverpool,24,00:08:33.199,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,54362a3c-3887-418f-a56c-c4f6cf1401bd,2115,,"[12.1, 28.1]",3754198,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,152,Tottenham Hotspur,38,['7ce1e233-23d8-48b1-89db-4094122b93cf'],43,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:43.903,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e8304fa8-db1a-486a-89ce-c2ca7933c7de,2176,,"[13.2, 72.0]",3754198,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nathaniel Edwin Clyne,4590.0,Right Back,157,Tottenham Hotspur,38,['37d02589-cf95-4c8c-b01f-5d68975a0521'],4,,,,,,,,,,,,,,,,,Liverpool,24,00:10:04.042,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ddc8997a-67b3-4b1f-b66c-da066c0909f6,2182,,"[55.3, 32.6]",3754198,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Toby Alderweireld,20005.0,Right Center Back,157,Tottenham Hotspur,38,['20d0fd42-4438-4ec3-9f54-f09e8cf5439c'],10,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:10.191,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,834451a9-bfd2-4111-975f-00a41f1700f3,2206,,"[85.3, 25.1]",3754198,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,157,Tottenham Hotspur,38,['7ea243d7-8c42-4cfa-b72e-9b21129f53c1'],34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:34.538,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f1153208-5d95-4f4c-a3f1-1846c1984ff8,2224,,"[72.6, 78.0]",3754198,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,161,Liverpool,24,['ea88ea14-b1c8-43d8-8204-6008aeab7ad4'],20,,,,,,,,,,,,,,,,,Liverpool,24,00:11:20.719,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a4926c67-f474-4af8-9fe7-707d4fe1306b,2263,,"[19.8, 4.0]",3754198,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,164,Tottenham Hotspur,38,['ee43f0dc-f69e-458a-bcc8-84a6fdc4c89e'],59,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:59.594,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,38643df1-3312-4153-86c2-113daa453495,2283,,"[63.4, 45.6]",3754198,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,166,Tottenham Hotspur,38,,46,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:46.052,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,21bd98b3-d772-426d-bb22-d8220f967cbf,2320,,"[22.0, 30.4]",3754198,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,167,Liverpool,24,,11,,,,,,,,,,,,,,,,,Liverpool,24,00:13:11.158,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e978889-10d8-47ba-986a-dd179a369a5e,2379,,"[75.7, 10.6]",3754198,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Philippe Coutinho Correia,3501.0,Left Wing,171,Liverpool,24,,31,,,,,,,,,,,,,,,,,Liverpool,24,00:14:31.159,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1a7362d0-bee3-4c49-b004-76f8fb60e619,2394,,"[21.0, 25.3]",3754198,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danny Rose,3594.0,Left Back,172,Liverpool,24,"['10029ee7-1ec7-4a96-ac0c-4f67604f30b1', 'b19337fb-5cfe-4687-b1de-14a5b55c8936']",18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:18.775,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a6e70ab1-6efd-46be-ac25-2d520a80f947,2417,,"[44.4, 64.5]",3754198,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,173,Liverpool,24,['eb978393-67a4-4287-87af-67207ce0a7a6'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:15:57.487,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,32528d9f-3ff5-43f3-97f3-436b0719d44b,2439,,"[28.8, 15.4]",3754198,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,173,Liverpool,24,['0755f413-790f-4bf4-97fb-4f4c1e8500b7'],17,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:17.948,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,eda11865-ee6f-41ab-86d3-4a18abda33cf,2446,,"[62.9, 75.8]",3754198,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,173,Liverpool,24,['8e562bf5-7d97-46f5-b922-8c3a14cd29ff'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:16:23.230,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,262db161-b13f-4582-8162-ad15026e671f,2468,,"[81.5, 13.7]",3754198,61,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,173,Liverpool,24,"['e5a0495e-c5d4-4464-a3d9-c24056a35d31', 'effa9ba5-2895-4a6f-adb1-114fc711d338']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:16:37.142,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4852a54b-7d85-4b07-b198-95042d8592a9,2498,,"[60.0, 15.1]",3754198,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,174,Tottenham Hotspur,38,['83ee81b5-f25c-4b39-9f0f-cc1f88b2381b'],4,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:04.580,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,aaa37d9e-ed6a-4db5-a9e9-7800e76424e6,2553,,"[82.0, 69.2]",3754198,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Center Forward,177,Tottenham Hotspur,38,,58,,,,,,,,,,,,,,,,,Liverpool,24,00:17:58.853,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,22629f0f-755a-437d-98ec-02e0aa2a7ec9,2605,,"[29.0, 23.6]",3754198,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,180,Liverpool,24,['68bb2561-ba40-4338-8b49-16e712a601cb'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:19:39.620,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,3de1e3da-3171-489d-8eca-9fa5a4b259fc,2631,,"[53.0, 34.7]",3754198,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Left Center Midfield,182,Tottenham Hotspur,38,['e119edb2-677b-47b1-bcfb-6ddee68894bf'],35,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:20:35.961,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cb9de93b-50b0-4320-9b52-e6101a60cbc3,2633,,"[45.6, 42.5]",3754198,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,182,Tottenham Hotspur,38,['6c310ffe-207c-4614-92e0-5fe69523c570'],37,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:20:37.606,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,352b2650-13b3-452c-a45e-608d9c39737d,2672,,"[13.4, 13.3]",3754198,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,184,Liverpool,24,['e0189b68-d96a-4d79-b52e-cb9597ca7744'],36,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:36.992,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c88f9536-7edc-4279-99a5-7496bf8226c0,2687,,"[6.6, 12.5]",3754198,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danny Rose,3594.0,Left Back,185,Liverpool,24,['d77c5a0c-8bd1-4cbb-b7de-fca040ef1da3'],21,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:22:21.851,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7be3e876-513b-4b00-8af7-b65d3d887327,2694,,"[26.3, 67.6]",3754198,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kyle Walker,3205.0,Right Back,185,Liverpool,24,,31,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:22:31.374,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,34bea62d-81b3-4ae2-a7c7-7b2672fcac37,2704,,"[79.7, 7.2]",3754198,67,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,186,Tottenham Hotspur,38,['b09ea29e-9c02-4c73-9024-bbddaa736eb6'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:22:52.016,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fde76d2b-b079-43bf-950d-f908da700294,2710,,"[41.8, 18.6]",3754198,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Right Center Midfield,187,Tottenham Hotspur,38,['8c454577-1262-4f9b-8e0e-6df4394d9a15'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:23:11.242,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5c4e7cb1-95d2-42d0-84c6-f87779e41067,2718,,"[42.6, 59.4]",3754198,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,187,Tottenham Hotspur,38,['9ca18e5f-fa1d-474e-80bb-dbd54d407315'],16,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:16.107,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c0de4724-7241-4451-92ef-aa6031e6e66e,2732,,"[30.7, 40.8]",3754198,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,188,Liverpool,24,['fd786f21-dd51-4c9f-a1bf-80c1391a6dfb'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:23:27.724,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,dbfad70a-b8fe-4975-9f19-78757a1da6ff,2746,,"[56.1, 44.9]",3754198,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,188,Liverpool,24,,33,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:33.695,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e17a041b-f29d-4d62-acdb-767a408657f4,2747,,"[66.4, 39.0]",3754198,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Center Forward,188,Liverpool,24,,35,,,,,,,,,,,,,,,,,Liverpool,24,00:23:35.147,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f1af5200-39b3-4b04-8a65-785c4f7b30f9,2768,,"[26.0, 40.0]",3754198,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Left Center Midfield,188,Liverpool,24,,52,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:52.011,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ab40da28-a601-4625-a499-04d3c90cf078,2795,,"[41.4, 20.1]",3754198,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clinton Mua N''Jie,3534.0,Left Wing,188,Liverpool,24,,18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:18.996,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2e70a90f-bfd9-4288-9092-6e14fd019a4d,2800,,"[85.4, 77.0]",3754198,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,188,Liverpool,24,['27d39e82-0903-4a07-bc4e-e460f2f80dab'],23,,,,,,,,,,,,,,,,,Liverpool,24,00:24:23.596,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0a3ec2a1-810d-46c7-889d-f8c1496e56ca,2829,,"[76.6, 31.9]",3754198,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,188,Liverpool,24,,43,,,,,,,,,,,,,,,,,Liverpool,24,00:24:43.152,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,02124dfb-dc6b-446a-aa35-f7baaa8ea566,2853,,"[96.3, 71.0]",3754198,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,189,Tottenham Hotspur,38,,4,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:25:04.064,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,819a23fd-f0b7-4fc6-9033-7fd0fedc5662,2858,,"[12.7, 29.7]",3754198,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Simon Mignolet,3539.0,Goalkeeper,190,Liverpool,24,,9,,,,,,,,,,,,,,,,,Liverpool,24,00:25:09.640,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6039f890-590c-42f1-9596-a82d7c6b6e7d,2894,,"[86.5, 76.8]",3754198,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Wing,192,Liverpool,24,,53,,,,,,,,,,,,,,,,,Liverpool,24,00:27:53.595,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,61516b6e-6417-4f74-8fe6-b48b751204e0,2909,,"[15.4, 21.0]",3754198,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,192,Liverpool,24,,0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:00.032,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,66cd4e61-323a-42a0-985e-e2dbc7271877,2927,,"[12.8, 31.2]",3754198,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Rose,3594.0,Left Back,192,Liverpool,24,['48af5309-04c3-46a1-a151-2bfbf74cce22'],19,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:19.420,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,94354e62-d974-49b3-b108-8baa9497f71e,2956,,"[13.4, 59.3]",3754198,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Mignolet,3539.0,Goalkeeper,192,Liverpool,24,,49,,,,,,,,,,,,,,,,,Liverpool,24,00:28:49.572,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6d97a017-2911-4e13-acc2-32d03706fd96,2968,,"[100.5, 73.5]",3754198,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,192,Liverpool,24,,19,,,,,,,,,,,,,,,,,Liverpool,24,00:29:19.930,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,10ed39a3-be7e-4482-b412-4fd3c77559db,2987,,"[19.1, 37.9]",3754198,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,193,Tottenham Hotspur,38,,40,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:40.556,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,05145ed9-d6a7-4283-88c7-b2ffe71a4b62,3010,,"[85.1, 39.7]",3754198,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kyle Walker,3205.0,Right Back,194,Tottenham Hotspur,38,,29,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:29.298,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,00be49ab-d943-4699-999d-113b44793cb7,3060,,"[37.6, 34.0]",3754198,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Divock Okoth Origi,4747.0,Center Forward,197,Tottenham Hotspur,38,,3,,,,,,,,,,,,,,,,,Liverpool,24,00:32:03.221,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,686f98be-3cfb-48b1-a11c-e8441769439f,3065,,"[81.4, 49.4]",3754198,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Left Center Midfield,197,Tottenham Hotspur,38,,5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:05.685,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6944d176-8f88-466f-8cf9-0cb982b622e6,3068,,"[34.0, 22.7]",3754198,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emre Can,3493.0,Left Center Midfield,197,Tottenham Hotspur,38,,8,,,,,,,,,,,,,,,,,Liverpool,24,00:32:08.625,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,eb84b3a4-3943-482f-b18c-11105974aaf1,3072,,"[36.9, 24.0]",3754198,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emre Can,3493.0,Left Center Midfield,197,Tottenham Hotspur,38,,10,,,,,,,,,,,,,,,,,Liverpool,24,00:32:10.223,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3cdc8e4b-a1c3-4901-9315-fd42e10fba61,3086,,"[83.5, 75.0]",3754198,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erik Lamela,3585.0,Right Wing,197,Tottenham Hotspur,38,,24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:24.002,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c203a556-8039-457d-9e93-713fb106a445,3104,,"[44.6, 70.7]",3754198,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,198,Liverpool,24,['834dfd63-1c16-4aae-84a3-b17667889a95'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:32:37.859,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,42e008f9-266d-444a-9605-e7d405e88242,3111,,"[64.1, 45.6]",3754198,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,198,Liverpool,24,['2ba33380-2dde-4317-8094-81e3c1fdc0b2'],45,,,,,,,,,,,,,,,,,Liverpool,24,00:32:45.087,Ball Recovery,True
