50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.359762,,,,,,,,,,,,,,,68b7da9f-216c-451f-9c77-202e5e97db31,2057,,"[62.9, 52.3]",2302764,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dietmar Hamann,18103.0,Right Back,122,Liverpool,24,,5,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:05.438,Pressure,
,,,,,,,,,,,,True,,,,,,0.438002,,,,,,,,,,,,,,,55c9baf2-795a-4ad9-9f7f-36cee540acd5,2063,,"[60.2, 44.9]",2302764,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Left Defensive Midfield,122,Liverpool,24,['e1c435c4-f103-46ca-8ed4-351a168820cc'],7,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:07.783,Pressure,
,,,,,,,,,,,,,,,,,,1.247924,,,,,,,,,,,,,,,553644b4-954c-428f-ac19-cd1424c47861,2067,,"[65.1, 29.0]",2302764,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clarence Seedorf,15046.0,Left Center Midfield,122,Liverpool,24,"['4ca453ff-053e-4648-b51b-c360de002aa7', 'e22b891e-7a53-4e2b-8357-55778cf1430e']",9,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:09.106,Pressure,
,,,,,,,,,,,,,,,,,,1.202201,,,,,,,,,,,,,,,965ec838-1c17-4aca-a354-4f7d35d5aaf2,2077,,"[18.2, 61.8]",2302764,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Evangelista de Moraes,34395.0,Right Back,122,Liverpool,24,['cd518778-8ee7-4bf4-803a-f1aa6825fe96'],18,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:18.935,Pressure,
,,,,,,,,,,,,,,,,,,0.180008,,,,,,,,,,,,,,,a61e79d2-fdab-49bf-80a2-5116f98c2867,2078,,"[9.9, 56.4]",2302764,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Nesta,15778.0,Left Center Back,122,Liverpool,24,['3322142e-517d-45a3-b2e9-35860a4af855'],20,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:20.138,Pressure,
,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,0067f00c-d511-422b-9bb7-5b3b001ec594,2081,,"[8.4, 63.9]",2302764,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Nesta,15778.0,Left Center Back,122,Liverpool,24,['b16997d6-ff4e-4d94-bc64-9ffc9aa9680f'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:22.199,Pressure,
,,,,,,,,,,,,,,,,,,0.408618,,,,,,,,,,,,,,,3ace5f7e-f1ec-45fa-bd4d-7c91cdac3c08,2085,,"[28.3, 42.1]",2302764,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,122,Liverpool,24,['ace7cb6f-a8f1-444d-9c48-b9fa641c3183'],24,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:24.164,Pressure,
,,,,,,,,,,,,,,,,,,0.608165,,,,,,,,,,,,,,,033515e5-aef0-48cc-9be1-c014551df533,2089,,"[23.6, 58.1]",2302764,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Pirlo,19849.0,Center Defensive Midfield,122,Liverpool,24,"['914beec7-bbf1-4414-9c95-fa2d767f4961', 'f0cf301f-9d6a-4231-aa0e-f2113f7b19e2']",27,,,,,,,,,,,,,,,,,,AC Milan,243,00:04:27.240,Pressure,
,,,,,,,,,,,,,,,,,,0.394235,,,,,,,,,,,,,,,b01b73b7-cb66-4f3b-a298-0c07cadfae83,2112,,"[48.4, 6.4]",2302764,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paolo Maldini,15116.0,Left Back,124,Liverpool,24,"['8f51d41d-46f5-4ada-ab5f-f054b2f6f410', 'ad738753-18c4-4683-88a1-9afc9a7fa59c']",13,,,,,,,,,,,,,,,,,,AC Milan,243,00:05:13.320,Pressure,
,,,,,,,,,,,,,,,,,,0.472027,,,,,,,,,,,,,,,0f1a8a18-36f5-4716-8c65-edca0ab724be,2117,,"[31.3, 11.7]",2302764,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaap Stam,19634.0,Right Center Back,124,Liverpool,24,"['35ff969c-5403-4aa6-a026-aabf0921a374', 'b1a58c95-a2c2-49a8-9462-cc2f07a3b3d2', 'cc80c185-239d-4e8d-9073-d8938a99b676']",15,,,,,,,,,,,,,,,,,,AC Milan,243,00:05:15.665,Pressure,
,,,,,,,,,,,,,,,,,,0.534235,,,,,,,,,,,,,,,e8fb5067-414c-4224-ad24-2f72bcc80bf5,2121,,"[33.4, 10.2]",2302764,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaap Stam,19634.0,Right Center Back,124,Liverpool,24,"['4d4743d8-d523-40cd-bdc1-7a6c3696ab07', '63c7b356-678f-40bc-b5ee-f1ef6db281c3']",16,,,,,,,,,,,,,,,,,,AC Milan,243,00:05:16.531,Pressure,
,,,,,,,,,,,,True,,,,,,0.609896,,,,,,,,,,,,,,,666ad967-97f1-4d6c-a620-9ebc7cac2607,2136,,"[24.9, 50.0]",2302764,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sami Hyypiä,34389.0,Left Center Back,126,AC Milan,243,['1ed4b56d-2a29-48cf-8896-08da9badc6b9'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:42.399,Pressure,
,,,,,,,,,,,,,,,,,,0.422347,,,,,,,,,,,,,,,95e8b35a-6f9e-4a12-8224-6eaf8b90aefb,2142,,"[22.1, 48.9]",2302764,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Baroš,19735.0,Center Forward,127,AC Milan,243,"['748ba5c8-6b4a-45e4-bf41-7cc859afa9fc', 'cf491a38-da90-44ad-841b-a009a3d70d48']",56,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:56.373,Pressure,
,,,,,,,,,,,,True,,,,,,0.730114,,,,,,,,,,,,,,,6159f8c7-41b6-4600-857c-ce1923e3b564,2159,,"[100.6, 43.8]",2302764,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Shevchenko,20295.0,Right Center Forward,129,Liverpool,24,"['20867a09-2ee2-4a11-8372-b74a3e94deb7', '2af87d31-3f23-4ebe-bca6-872157dc1eb7']",38,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:38.125,Pressure,
,,,,,,,,,,,,True,,,,,,6.368192,,,,,,,,,,,,,,,9cdde6e5-71f8-46ce-a243-16942406f0dd,2161,,"[71.3, 56.6]",2302764,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Gennaro Gattuso,20142.0,Right Center Midfield,129,Liverpool,24,"['7a30f72b-8873-4bf7-89da-eb2dfa49d068', '8a30bb83-407d-423d-acf2-e2a6dc0204d1', 'ad5390cd-d318-48e9-a707-a288fd421b36']",41,,,,,,,,,,,,,,,,,,AC Milan,243,00:07:41.006,Pressure,
,,,,,,,,,,,,True,,,,,,0.390915,,,,,,,,,,,,,,,e0c6596e-cd30-4443-8570-ab3b657d3f2d,2199,,"[80.5, 11.5]",2302764,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Arne Semundseth Riise,34386.0,Left Midfield,132,AC Milan,243,"['74197603-d088-4ec7-b2e6-20c09b623de4', '81ea4adb-0ecb-4731-a4e2-9a7f40148b49']",55,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:55.464,Pressure,
,,,,,,,,,,,,,,,,,,0.493155,,,,,,,,,,,,,,,64919735-f62b-4f17-bbb6-e754ad386332,2266,,"[22.5, 31.4]",2302764,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clarence Seedorf,15046.0,Left Center Midfield,136,Liverpool,24,"['1e00f030-41ba-4e02-8f4e-5f0c96bd0ccb', '73352ddc-5a25-49ff-bf05-ab3721734536']",2,,,,,,,,,,,,,,,,,,AC Milan,243,00:10:02.457,Pressure,
,,,,,,,,,,,,,,,,,,2.50534,,,,,,,,,,,,,,,9d3be31a-5ec4-43ed-8d73-52f4ab5feec1,2283,,"[62.3, 8.9]",2302764,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clarence Seedorf,15046.0,Left Center Midfield,138,Liverpool,24,"['a63a9c31-facb-485e-b97b-8665471b7dbb', 'd55e3777-fad0-477b-aadc-b1e06fe876fe']",6,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:06.241,Pressure,
,,,,,,,,,,,,,,,,,,0.790686,,,,,,,,,,,,,,,e143548b-17ec-4662-8521-22be7367d954,2287,,"[46.7, 38.9]",2302764,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Gennaro Gattuso,20142.0,Right Center Midfield,138,Liverpool,24,"['30f065de-a2d9-431d-84ac-86df68bd79d6', '69f422c1-d81e-4659-a490-13e57796b91f']",10,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:10.871,Pressure,
,,,,,,,,,,,,,,,,,,2.045844,,,,,,,,,,,,,,,a6f08bbb-4173-467a-8e90-4329df84f98a,2304,,"[18.4, 12.1]",2302764,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clarence Seedorf,15046.0,Left Center Midfield,138,Liverpool,24,"['07550262-f252-4565-b8a3-df72c3eaa0c7', 'dffd86e3-383d-4855-be48-166a27f409a9']",24,,,,,,,,,,,,,,,,,,AC Milan,243,00:11:24.800,Pressure,
,,,,,,,,,,,,,,,,,,0.454917,,,,,,,,,,,,,,,dfecd2c2-1c0d-4ddb-8344-8c3b506fa0d8,2323,,"[52.9, 27.7]",2302764,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dietmar Hamann,18103.0,Right Back,140,AC Milan,243,"['6c63b502-7c8a-4607-9e16-f688b773eb6d', '80722922-fea7-485e-aec9-b62b2b98fad4']",22,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:22.377,Pressure,
,,,,,,,,,,,,,,,,,,2.050595,,,,,,,,,,,,,,,4c4caef8-65cc-4933-a033-5fb0c71c8c53,2344,,"[51.6, 6.6]",2302764,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dietmar Hamann,18103.0,Right Back,143,AC Milan,243,"['45dce95c-907c-4f8c-a261-e2c4de13b053', '4671320e-aeb1-4d16-b2af-724ce6e1402f', '9390c3a9-9795-48cf-bae6-9044b6d190e5', 'a6a0c9e9-6da9-4580-800c-185818ad4f06']",14,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:14.016,Pressure,
,,,,,,,,,,,,True,,,,,,0.452959,,,,,,,,,,,,,,,ff27f647-5c04-421e-9c40-c90f5648be30,2356,,"[62.3, 44.4]",2302764,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clarence Seedorf,15046.0,Left Center Midfield,144,Liverpool,24,"['a0d12e74-0c52-4a5e-a78a-be440208de56', 'f2f93b59-1ee0-465b-95d6-3ff050a61461']",27,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:27.392,Pressure,
,,,,,,,,,,,,,,,,,,0.345342,,,,,,,,,,,,,,,2db9de89-4fe8-4ac4-84ed-f063520207de,2361,,"[15.2, 30.8]",2302764,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Nesta,15778.0,Left Center Back,144,Liverpool,24,"['1af842a3-b3a8-4b40-b16f-07528b0f14ee', 'd19566a2-f6a5-4888-af3b-7e70e9e0564b', 'da1e0a69-3f34-4e3c-b8a9-2149b9753b6c']",32,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:32.912,Pressure,
,,,,,,,,,,,,,,,,,,0.366291,,,,,,,,,,,,,,,1b814f56-2fef-435a-a2f1-e8e2280dcc65,2365,,"[15.2, 39.5]",2302764,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Gennaro Gattuso,20142.0,Right Center Midfield,144,Liverpool,24,,33,,,,,,,,,,,,,,,,,,AC Milan,243,00:13:33.972,Pressure,
,,,,,,,,,,,,,,,,,,0.850585,,,,,,,,,,,,,,,160de562-ba21-4739-980f-b0b7f25adfc9,2371,,"[10.5, 45.1]",2302764,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Alessandro Nesta,15778.0,Left Center Back,145,Liverpool,24,"['aa6cc484-518a-4e39-8592-8d4ad159f43e', 'cb327908-55d8-4de7-814c-2a9158939bb5']",51,,,,,,,,,,,,,,,,,,AC Milan,243,00:14:51.249,Pressure,
,,,,,,,,,,,,,,,,,,0.51276,,,,,,,,,,,,,,,a7c624f2-2af5-48cb-932c-6eecda22a42d,2378,,"[56.5, 39.5]",2302764,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xabier Alonso Olano,20133.0,Left Defensive Midfield,146,AC Milan,243,"['68e96976-484a-4e19-9a4c-82798f5f0314', '93c2f4b2-7217-4e9e-94cf-676561733595']",45,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:45.236,Pressure,
,,,,,,,,,,,,,,,,,,0.511898,,,,,,,,,,,,,,,92b13cf7-d05f-408c-9a1c-3b93ca2cd011,2383,,"[56.3, 42.1]",2302764,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Steven Gerrard,19109.0,Right Center Midfield,146,AC Milan,243,"['cee1b70d-3e02-44fb-b706-61b9e079ba2b', 'e2053c02-effa-469a-aca6-424ad574802b']",46,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:46.947,Pressure,
,,,,,,,,,,,,,,,,,,0.633487,,,,,,,,,,,,,,,ed375a09-0537-4be2-8f2d-c2115d21a3c5,2402,,"[27.9, 10.8]",2302764,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djimi Traoré,34387.0,Left Back,147,AC Milan,243,"['b685aff9-8ee6-4123-ac45-54a4b2b82ba4', 'd5ac18ef-649b-403d-8516-74645627bfe7']",16,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:16.210,Pressure,
,,,,,,,,,,,,,,,,,,0.350964,,,,,,,,,,,,,,,c9a550a1-4768-436b-a18d-ff71a08c139b,2414,,"[20.8, 36.5]",2302764,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Alonso Olano,20133.0,Left Defensive Midfield,148,AC Milan,243,"['1bfaebee-285c-4878-b16a-81166d2a938a', '3fd08ee2-40dc-4d79-8b19-a119e7e345ca']",43,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:43.545,Pressure,
,,,,,,,,,,,,,,,,,,1.383544,,,,,,,,,,,,,,,fbc40ef2-7550-47e6-8d30-6ba00ef3ea84,2427,,"[34.9, 69.5]",2302764,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,149,Liverpool,24,"['553cb204-c796-4b45-9410-19a5a62a72cc', '7cc0eca8-be58-486a-b75d-5ecded5f7102']",15,,,,,,,,,,,,,,,,,,AC Milan,243,00:17:15.246,Pressure,
,,,,,,,,,,,,,,,,,,0.449353,,,,,,,,,,,,,,,07459864-acaf-4ad4-b7df-59a007bc83a6,2435,,"[28.7, 15.8]",2302764,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clarence Seedorf,15046.0,Left Center Midfield,149,Liverpool,24,"['23a012fd-10d8-4882-8441-6e0f61249e08', 'b7c18c70-0115-402b-ade6-6e5988dc6f9b', 'b8d053e0-72f2-469c-9edc-fbb9ae5d9267']",22,,,,,,,,,,,,,,,,,,AC Milan,243,00:17:22.702,Pressure,
,,,,,,,,,,,,,,,,,,0.229124,,,,,,,,,,,,,,,1db40e37-8375-46b1-a621-74a43b8b4569,2441,,"[40.3, 31.2]",2302764,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,149,Liverpool,24,['46ae2c91-9f22-43b2-9e8d-8d5a28db5ec4'],28,,,,,,,,,,,,,,,,,,AC Milan,243,00:17:28.157,Pressure,
,,,,,,,,,,,,,,,,,,1.208752,,,,,,,,,,,,,,,65b5c33d-ee13-4dee-90d8-b80bf0e9f2a0,2451,,"[64.0, 44.7]",2302764,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hernán Jorge Crespo,34394.0,Left Center Forward,149,Liverpool,24,"['74dda3ca-9681-4cdd-9d4e-dbd523318975', 'b82cce05-ede7-4845-ad92-a86b237f9a78']",36,,,,,,,,,,,,,,,,,,AC Milan,243,00:17:36.580,Pressure,
,,,,,,,,,,,,,,,,,,0.552802,,,,,,,,,,,,,,,5ff797c3-e8f6-4e4a-bf4f-a20c1b2bcf7b,2461,,"[94.4, 32.7]",2302764,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andriy Shevchenko,20295.0,Right Center Forward,151,AC Milan,243,['6a86fd4d-6c3c-41a8-9710-7540a013f3c0'],1,,,,,,,,,,,,,,,,,,AC Milan,243,00:18:01.687,Pressure,
,,,,,,,,,,,,,,,,,,0.888772,,,,,,,,,,,,,,,72ef3f24-b711-4261-b625-a719fefee2ca,2478,,"[50.5, 27.5]",2302764,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dietmar Hamann,18103.0,Right Back,152,AC Milan,243,['db7637be-cb07-4285-b02f-b1f9ad25cb58'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:25.227,Pressure,
,,,,,,,,,,,,,,,,,,0.440889,,,,,,,,,,,,,,,c74060fb-ef1e-484b-b9af-1260b0520e0d,2485,,"[33.4, 72.7]",2302764,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladimir Smicer,15280.0,Right Midfield,152,AC Milan,243,['9af975cc-0a40-479c-9be5-c4fc046a1c98'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:35.510,Pressure,
,,,,,,,,,,,,,,,,,,0.583541,,,,,,,,,,,,,,,b8076e9c-4a1a-49af-8411-df0c68f8c242,2488,,"[42.4, 73.1]",2302764,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Javier García Sanz,26391.0,Center Attacking Midfield,152,AC Milan,243,"['21119ba8-89a3-437d-811d-54e9d839ff80', 'd1be2a61-4757-49ce-909e-bf58235c2130']",37,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:37.730,Pressure,
,,,,,,,,,,,,True,,,,,,0.165169,,,,,,,,,,,,,,,514abe80-a11a-4134-a80d-88ccce0de216,2494,,"[74.5, 5.5]",2302764,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paolo Maldini,15116.0,Left Back,152,AC Milan,243,['917acdc5-13a5-40ce-9714-e11f06a9329d'],41,,,,,,,,,,,,,,,,,,AC Milan,243,00:18:41.051,Pressure,
,,,,,,,,,,,,,,,,,,0.374745,,,,,,,,,,,,,,,7021df41-8f53-4d89-9958-eadcd931fd76,2497,,"[41.1, 75.2]",2302764,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vladimir Smicer,15280.0,Right Midfield,152,AC Milan,243,"['4bbea2ca-21a0-4cce-a85a-33cf43ed31af', '6d386a3a-26b0-4872-a696-3af37ca07e71']",42,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:42.986,Pressure,
,,,,,,,,,,,,,,,,,,0.571178,,,,,,,,,,,,,,,d95ebb8a-186e-46e0-afb9-b55aac9345c3,2503,,"[32.6, 74.2]",2302764,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Alonso Olano,20133.0,Left Defensive Midfield,152,AC Milan,243,"['427aba97-617d-4c47-8531-beca74716a1c', 'c6b524be-79a4-48e3-b4f3-bc7fd2c47ba5']",44,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:44.656,Pressure,
,,,,,,,,,,,,,,,,,,0.671724,,,,,,,,,,,,,,,2d7a6680-b1b5-411b-9d80-1b88f68629ef,2508,,"[9.3, 71.4]",2302764,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie Carragher,34388.0,Right Center Back,152,AC Milan,243,"['80576059-611d-4a86-90e3-c077d3e47387', '9aca301b-aaf3-4a6c-9aad-a8c0bbf6e26a']",47,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:47.506,Pressure,
,,,,,,,,,,,,,,,,,,1.879384,,,,,,,,,,,,,,,c47c2e70-3d02-4301-972a-a9e8f47aae15,2525,,"[42.4, 68.0]",2302764,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Javier García Sanz,26391.0,Center Attacking Midfield,153,AC Milan,243,['22077c45-a63c-4b1c-959e-7c830a8484f6'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:11.197,Pressure,
,,,,,,,,,,,,,,,,,,0.808617,,,,,,,,,,,,,,,b1db131a-5eb2-4404-afb0-db6da40329c2,2527,,"[15.7, 37.2]",2302764,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Hyypiä,34389.0,Left Center Back,153,AC Milan,243,"['6015baf1-0c8b-43fd-9566-9122b0dcb913', 'a2a0bab6-53b3-4188-8f72-235dbb9c3248']",17,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:17.057,Pressure,
,,,,,,,,,,,,,,,,,,0.504168,,,,,,,,,,,,,,,a6cd10e0-fb66-4cd7-8b8c-66a2efdccc06,2530,,"[13.7, 34.4]",2302764,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Djimi Traoré,34387.0,Left Back,153,AC Milan,243,['6015baf1-0c8b-43fd-9566-9122b0dcb913'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:17.549,Pressure,
,,,,,,,,,,,,True,,,,,,1.707001,,,,,,,,,,,,,,,ff7e8e43-0f2d-49bb-87cc-eaccd2fd9e37,2534,,"[110.4, 46.8]",2302764,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Shevchenko,20295.0,Right Center Forward,154,Liverpool,24,"['c2c101eb-2204-4dfc-a09a-1503678fc25c', 'd72b0df7-0af2-428b-97f1-0b8de1d8cd09']",19,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:19.547,Pressure,
,,,,,,,,,,,,,,,,,,0.553959,,,,,,,,,,,,,,,bc3b20e8-7dd7-4d12-8301-dcdd1156d898,2538,,"[82.4, 76.1]",2302764,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Gennaro Gattuso,20142.0,Right Center Midfield,154,Liverpool,24,['6462a5fb-f00a-4e90-8171-601279a2a0cf'],24,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:24.099,Pressure,
,,,,,,,,,,,,,,,,,,0.416066,,,,,,,,,,,,,,,47f678b9-ad5c-483a-8817-bbe8d20e2a3c,2551,,"[70.4, 20.7]",2302764,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Jorge Crespo,34394.0,Left Center Forward,154,Liverpool,24,"['d559195d-bd9b-489e-9b36-68f8b5760d39', 'f0f39b96-aa0a-4107-89df-ef83dfd758d5']",32,,,,,,,,,,,,,,,,,,AC Milan,243,00:19:32.290,Pressure,
,,,,,,,,,,,,,,,,,,0.582628,,,,,,,,,,,,,,,073ae486-472f-465c-ac39-ce14ebc50801,2562,,"[65.7, 73.3]",2302764,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Javier García Sanz,26391.0,Center Attacking Midfield,155,AC Milan,243,['657ef42c-042d-4dcb-86a9-86001a080770'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:47.345,Pressure,
,,,,,,,,,,,,,,,,,,3.185942,,,,,,,,,,,,,,,c0d1bc4c-732f-4905-8247-48f43314db5e,2566,,"[21.9, 71.6]",2302764,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamie Carragher,34388.0,Right Center Back,156,AC Milan,243,"['77543f4e-3ad8-4da1-8de0-2243de8a6966', 'b3692daf-1386-4e57-9adc-41937597ea59']",16,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:16.801,Pressure,
,,,,,,,,,,,,,,,,,,0.538458,,,,,,,,,,,,,,,e3975762-af4d-4159-9650-de813302ebd0,2569,,"[28.9, 75.9]",2302764,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vladimir Smicer,15280.0,Right Midfield,156,AC Milan,243,"['77543f4e-3ad8-4da1-8de0-2243de8a6966', 'c71e3bf7-f9fb-4c18-8163-eb2af3c7db53']",19,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:19.987,Pressure,
,,,,,,,,,,,,,,,,,,1.232335,,,,,,,,,,,,,,,50b40a09-c7eb-4c6d-9086-801b81ec2569,2573,,"[105.7, 9.8]",2302764,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Jorge Crespo,34394.0,Left Center Forward,156,AC Milan,243,['f3deba25-b123-4d19-a6c0-5c8157c740a7'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:20:22.772,Pressure,
,,,,,,,,,,,,,,,,,,1.847288,,,,,,,,,,,,,,,0ad119e4-6511-4024-9482-c9acf7d2edb7,2577,,"[18.9, 68.0]",2302764,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dietmar Hamann,18103.0,Right Back,157,AC Milan,243,"['490df395-355f-44bd-964a-7ae7ed5029f4', '9ee3627a-5018-4dcc-bbba-80229f6a940c', 'a921064f-a67b-44e6-9741-e45dddcfe948', 'ea7dc596-cdf4-4971-857d-51b2b631ec03', 'ee3521ed-5934-462a-bd2c-8031542a8055']",41,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:41.679,Pressure,
