50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c10a4605-c00f-45b1-833b-aabe52ba9f6a,90,,,"[17.6, 44.7]",3754098,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,5,Liverpool,24,['2a39932e-ce23-4309-8c90-f2ae68436067'],34,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:34.899,Block,
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,1e1a6503-b450-4b44-9021-3f31269da580,407,,,"[111.2, 4.6]",3754098,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,27,Liverpool,24,['c990cfdb-9f8a-4330-bf36-a56e9ace2ac3'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:42.869,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4c3f8f57-6b67-444d-8824-9098e3d83c1f,499,,,"[30.9, 74.1]",3754098,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kurt Happy Zouma,3456.0,Right Back,33,Liverpool,24,['f3e2af82-7006-44ba-b089-d123b007304b'],33,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:33.374,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e89c376c-8b7b-4c09-8355-8eef5f2e11c5,559,,,"[19.1, 69.3]",3754098,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kurt Happy Zouma,3456.0,Right Back,36,Liverpool,24,['a00bd690-72b8-4171-97ff-e5525cec13af'],35,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:35.337,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,1987c0b2-cc43-4393-b006-08e4472133f8,599,,,"[99.1, 24.8]",3754098,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,39,Liverpool,24,['09d9656d-315d-4747-bdce-fb9a24b77c78'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:27.617,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d296bd91-d85e-45e9-8d3a-967ef42b1d12,812,,,"[20.9, 28.7]",3754098,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,46,Liverpool,24,['c7cb57a0-c17e-478e-83db-594da075f179'],25,,,,,,,,,,,,,,,,,,Chelsea,33,00:18:25.393,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,df193460-3582-453e-a57d-e53c884d380a,816,,,"[14.5, 45.3]",3754098,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Cahill,3645.0,Right Center Back,46,Liverpool,24,['d799a5b0-62f1-420a-8c92-ffc388537523'],28,,,,,,,,,,,,,,,,,,Chelsea,33,00:18:28.641,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8a6f1df1-c637-46b5-b887-5ef185f64c1e,818,,,"[14.9, 51.0]",3754098,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kurt Happy Zouma,3456.0,Right Back,46,Liverpool,24,,29,,,,,,,,,,,,,,,,,,Chelsea,33,00:18:29.441,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,1ea3dc77-c73c-4f75-ba26-be0c90c0827b,871,,,"[111.5, 75.2]",3754098,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,48,Liverpool,24,['12600df5-a4cb-4980-97ce-5af793cf3381'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:19:39.776,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,278d7efe-cf4d-41ea-a5c8-005262d9ebf2,881,,,"[35.6, 11.4]",3754098,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,49,Liverpool,24,['2adc8b58-7240-423c-baec-8b01d23982a2'],53,,,,,,,,,,,,,,,,,,Chelsea,33,00:19:53.451,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,1d9404e9-87aa-4c15-818e-d96426e3defc,1183,,,"[27.1, 23.6]",3754098,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,66,Liverpool,24,['08fe40f7-76d5-4fea-9004-53a9ff7ba8a4'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:28:30.274,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9c79972c-4b45-4625-94fd-e90faf7d628c,1345,,,"[49.3, 24.3]",3754098,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,69,Chelsea,33,,42,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:42.273,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,877af91b-0a8c-4bbf-8be3-8f21c06d6349,1395,,,"[82.1, 75.0]",3754098,32,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kurt Happy Zouma,3456.0,Right Back,72,Chelsea,33,,55,,,,,,,,,,,,,,,,,,Chelsea,33,00:32:55.042,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,0a730218-df12-4a4a-9c01-eeecfd9675d8,1405,,,"[28.2, 5.9]",3754098,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Attacking Midfield,73,Liverpool,24,['85e2c77e-9c36-483b-9bd1-fe8785e23b5a'],21,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:21.889,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,3cff33c4-70ca-4dc1-ac47-e8450dffa2e5,1414,,,"[19.0, 25.4]",3754098,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,73,Liverpool,24,['c0b3ee84-0541-4b52-ab18-4fad705ab07f'],24,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:24.473,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed15f02a-3897-4b70-bb1b-0fd726e4016e,1442,,,"[18.5, 19.0]",3754098,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Terry,20287.0,Left Center Back,74,Liverpool,24,['a4ab006c-049e-4568-aaef-1ff5da58fab6'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:33:55.174,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e6559c9d-80da-41e0-ad17-bda1f84b0e8d,1492,,,"[29.6, 36.4]",3754098,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Terry,20287.0,Left Center Back,75,Liverpool,24,['79a7ba78-0008-4159-a248-3797fb133e69'],51,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:51.783,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,54b5d96d-abc3-444a-a1cc-ac80dcb59add,1502,,,"[95.3, 9.1]",3754098,35,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,76,Chelsea,33,,35,,,,,,,,,,,,,,,,,,Chelsea,33,00:35:35.347,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,5f2e1149-dc5f-45a4-bf98-87f61b0a2dc3,1593,,,"[102.1, 2.7]",3754098,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alberto Moreno Pérez,3515.0,Left Back,84,Chelsea,33,['1a757d7e-b9e0-4b94-b6c2-d392b4f20a1c'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:38:56.817,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8462f12-b1ec-490c-a920-47ab2b06558d,1614,,,"[76.1, 71.7]",3754098,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,85,Liverpool,24,['8ffb7fd3-47eb-4e68-8ab9-cc4fb61cb8f5'],12,,,,,,,,,,,,,,,,,,Chelsea,33,00:39:12.515,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8bbf7e7c-d813-458e-bbd6-28a84ad5f4ab,1615,,,"[76.6, 72.8]",3754098,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,85,Liverpool,24,,12,,,,,,,,,,,,,,,,,,Chelsea,33,00:39:12.950,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,b0ac06fb-39fb-42ac-b117-4dc3c9da0c2a,1621,,,"[36.0, 3.0]",3754098,39,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,86,Chelsea,33,['6eb7fba9-51ba-4814-b673-da7f8adfc03e'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:14.771,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67bd7172-193c-47bd-a650-fccf4ff17b02,1670,,,"[91.3, 25.3]",3754098,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oscar dos Santos Emboaba Júnior,40122.0,Left Wing,90,Liverpool,24,['f5e49151-02bf-4b42-a73b-daaeb4bb784c'],28,,,,,,,,,,,,,,,,,,Chelsea,33,00:40:28.069,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f47e73ef-357a-4b73-91d9-f4d0d97af6c2,1682,,,"[46.3, 62.0]",3754098,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,91,Liverpool,24,['70bfb3ee-f3c4-44c2-baa5-b4cdcdda2668'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:40:56.248,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2e9da65c-7167-476a-bd0d-1d3fd370d679,2050,,,"[3.3, 26.5]",3754098,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,112,Chelsea,33,['aebccd74-7aef-4372-b3ee-2d16a211df31'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:29.977,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ff50f22b-bacf-410f-87ef-4b92f60877b4,2102,,,"[70.6, 58.1]",3754098,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Left Defensive Midfield,115,Chelsea,33,,59,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:59.979,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b2172c56-13c0-49a0-8869-d29597378ce0,2144,,,"[103.4, 18.1]",3754098,48,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,116,Liverpool,24,,40,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:40.480,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2f75c04a-264f-41bb-a178-192de1d9105d,2229,,,"[4.5, 45.3]",3754098,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Diego da Silva Costa,5198.0,Center Forward,125,Liverpool,24,['f6d1a992-067b-44b0-bf33-5e495569f4d8'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:07:00.808,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fe3abe47-bbe3-43b8-aa71-c0056eb1d21b,2274,,,"[24.2, 53.8]",3754098,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kurt Happy Zouma,3456.0,Right Back,127,Liverpool,24,['8e5f9a0b-80ad-41dd-80e3-2b24843c270b'],13,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:13.499,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,92b596a2-6194-4051-80bb-06f2e4186eee,2278,,,"[88.0, 10.9]",3754098,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,127,Liverpool,24,['f45ddc5b-62e3-4c72-b282-8f134fd9d99a'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:19.467,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e064f779-9951-488e-925f-b982d7631527,2307,,,"[51.4, 66.0]",3754098,53,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,127,Liverpool,24,['790ee915-cd35-462c-8d22-73bd3ea9472c'],39,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:39.974,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ec0b2818-98bb-4618-9172-a12c2c00ee8d,2359,,,"[80.3, 47.0]",3754098,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,130,Chelsea,33,['3ced2359-4d2b-4678-9a52-f22c1dcfea5f'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:00.112,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a1127e84-f955-4841-87f1-39edee59e9e2,2394,,,"[25.5, 79.3]",3754098,56,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,133,Chelsea,33,,5,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:05.576,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8084c51b-2dc8-422a-9318-89cc4e8fe49b,2398,,,"[16.3, 55.8]",3754098,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,134,Chelsea,33,['1caa314e-c05f-45f7-b15a-a15c360948c4'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:16.150,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,30eccf60-38fd-4aa5-85b6-7d598b44d61b,2454,,,"[54.4, 3.6]",3754098,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego da Silva Costa,5198.0,Center Forward,137,Liverpool,24,['5acc6b48-f606-4e96-9682-ecfbf7c4938f'],32,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:32.026,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b4277d55-2a68-4be1-a026-586f8066a1a9,2541,,,"[14.1, 37.3]",3754098,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,143,Chelsea,33,['3382ff49-5217-4686-a56e-78af0452ee02'],48,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:48.693,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7f33e44a-3875-4339-99c4-6470712e5d4b,2608,,,"[56.7, 42.7]",3754098,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,145,Chelsea,33,['b36eaf22-c9e3-49e0-9c27-736d3c5c3e59'],59,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:59.690,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c10ec16b-59c4-4a01-860f-9a533f79210d,2642,,,"[31.3, 13.4]",3754098,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,148,Chelsea,33,,36,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:36.472,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5376c86b-3aa1-4452-806e-bc0ec24475e0,2664,,,"[41.1, 16.0]",3754098,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Left Center Midfield,148,Chelsea,33,['c30fefb2-74ff-4686-b2f1-07bb3e275e4c'],48,,,,,,,,,,,,,,,,,,Liverpool,24,00:18:48.951,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d4275934-3235-4d29-a2c7-2b0fefbd73b2,2771,,,"[57.4, 55.1]",3754098,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,154,Liverpool,24,['54603a2e-b797-4221-b0b4-ab217027752e'],43,,,,,,,,,,,,,,,,,,Chelsea,33,00:21:43.214,Block,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9612b851-6df1-418f-8180-4e4c2696c3ab,2829,,,"[37.5, 20.3]",3754098,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,158,Chelsea,33,['18e81b06-9709-4786-911b-519ffb59d1c9'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:23:52.378,Block,
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,0052f983-abfc-467c-9b62-3b0e0e674a71,2849,,,"[55.2, 57.0]",3754098,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramires Santos do Nascimento,28100.0,Right Defensive Midfield,159,Liverpool,24,['e8820dc1-682d-4c1b-bf7a-a0d091e1d555'],2,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:02.177,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,31680cfd-5a60-4868-8149-ba88e363aa3f,2961,,,"[104.6, 24.1]",3754098,72,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gary Cahill,3645.0,Right Center Back,165,Chelsea,33,,3,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:03.390,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,c4980f2d-7c60-4c5f-aea0-fc8cdf13ac78,2988,,,"[30.8, 63.6]",3754098,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,168,Liverpool,24,,38,,,,,,,,,,,,,,,,,,Liverpool,24,00:27:38.714,Block,
,,,True,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,6f307a15-e695-48ff-bb2e-6832155746c7,3042,,,"[13.4, 37.3]",3754098,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Terry,20287.0,Left Center Back,170,Chelsea,33,['51567e7f-399f-4bff-b347-2e29e47186f0'],35,,,,,,,,,,,,,,,,,,Chelsea,33,00:28:35.525,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed92d8d0-bc7e-41a9-8034-63fc3bddb74c,3219,,,"[10.7, 49.3]",3754098,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,180,Chelsea,33,['b259fb05-4541-4c36-aa94-528c54032faa'],54,,,,,,,,,,,,,,,,,,Liverpool,24,00:33:54.928,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,39e2356b-4799-412c-bb22-1f739909ffdb,3244,,,"[10.6, 30.6]",3754098,79,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Terry,20287.0,Left Center Back,181,Liverpool,24,['2f00a4d2-3203-43f9-a481-f9719af13650'],21,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:21.872,Block,
,,,True,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,f642b98b-f841-492e-9d58-bd9df50d5c9c,3319,,,"[11.0, 33.4]",3754098,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Cahill,3645.0,Right Center Back,186,Chelsea,33,['8c1ec4e2-012d-4355-96d4-7baa9c5a9c1b'],7,,,,,,,,,,,,,,,,,,Chelsea,33,00:37:07.032,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ea05cf18-196c-4fd3-be60-bf92564acfdd,3384,,,"[28.4, 77.7]",3754098,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,190,Chelsea,33,['9332ddf1-ed6d-4916-927a-146bc68010e8'],20,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:20.086,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1be82d26-5eea-4542-b7c3-c632725467f9,3464,,,"[5.0, 68.7]",3754098,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam David Lallana,4090.0,Center Attacking Midfield,195,Chelsea,33,['3b1bc0fb-4eda-432b-9109-a5309dfe9a5f'],23,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:23.148,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,224cddc2-4381-41dd-8742-1d39f8c33703,3477,,,"[17.5, 37.3]",3754098,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,195,Chelsea,33,['e640dca5-cedb-41e5-afa2-b37c07a8ebf5'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:45.898,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a811885d-4558-4e9f-a6e5-bd759a4c43fc,3517,,,"[28.9, 21.5]",3754098,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Kenedy Nunes do Nascimento,3666.0,Center Attacking Midfield,197,Liverpool,24,['8c308ee7-2a60-483f-81d3-1d8b5973006e'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:42:56.784,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e353e0e1-56b3-48ee-b257-a0c7528537b9,3591,,,"[34.9, 44.3]",3754098,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,198,Chelsea,33,['eb5e8d47-a31e-49c9-b6f7-acac09d9c46a'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:43:57.914,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1007b03f-9f2f-476a-b196-8033919d4a3c,3690,,,"[10.0, 51.6]",3754098,90,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gary Cahill,3645.0,Right Center Back,200,Liverpool,24,['4e962738-fafe-4e8b-b505-be6e9bf18801'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:45:55.992,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,79a67562-490c-4d93-bf70-245fe9a3af4a,3725,,,"[20.1, 31.0]",3754098,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,202,Chelsea,33,['5854f0c4-1e1e-4cf6-9f2d-effb99d9e90f'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:37.762,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4426e76b-586a-44ae-9556-ea20537d27e7,3729,,,"[18.6, 36.1]",3754098,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,202,Chelsea,33,['984db3db-a129-43be-9e31-423b6e8e7b98'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:46:40.245,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,24c09e48-43c3-4910-9f0a-b5c8003e7cd1,3743,,,"[62.3, 4.3]",3754098,92,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Radamel Falcao García Zárate,3445.0,Left Back,203,Liverpool,24,['adf29815-710a-4635-914d-3dcc98d7f598'],13,,,,,,,,,,,,,,,,,,Chelsea,33,00:47:13.816,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,149f4c77-cd4c-4c5e-b60b-506640e2aba9,3780,,,"[31.0, 39.8]",3754098,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mamadou Sakho,3483.0,Left Center Back,208,Chelsea,33,,12,,,,,,,,,,,,,,,,,,Liverpool,24,00:49:12.642,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,322e1b0b-58d6-4323-99b0-abc3462e70b1,71,,,"[84.1, 12.0]",3754098,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,3,Chelsea,33,"['66a276d9-866b-4f30-90b3-28ce5aa57485', 'eeb783e3-425c-429c-944d-2d1c5bf5f13b']",0,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:00.669,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fd5ba20-10e2-4d12-ad49-041dd7178cc8,221,,,"[71.3, 62.9]",3754098,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,12,Chelsea,33,['0ccf164e-599d-42ae-b1eb-4b989bfe15e3'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:12.991,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e44d8aed-ca9a-4a08-93a1-0b73fe871855,264,,,"[34.0, 32.1]",3754098,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,17,Chelsea,33,['e121b259-3e57-4189-9887-5fce35d76e34'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:04.595,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d695ecb-fd9e-4111-bc6c-c069ef5d3098,341,,,"[33.6, 57.4]",3754098,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,22,Chelsea,33,['f4964eea-375b-4fa7-be62-554d0595ba82'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:17.089,Foul Committed,
