50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[91.5, 55.8]",,,,,,,,,,,,0.840265,,,,,,,,,,,,,e23d6660-985b-4443-b71d-c19994018208,896,,"[89.9, 56.4]",3754316,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,33,Liverpool,24,"['a5539b0f-76d4-4270-b1ad-1ae64e4c21dc', 'e989e8c9-314d-4330-a83a-8658fce2ed33']",50,,,,,,,,,,,,,,,,,Liverpool,24,00:18:50.079,Carry,
,,,,"[116.4, 71.3]",,,,,,,,,,,,0.043617,,,,,,,,,,,,,7e6ef5a8-cc37-47f2-bbab-069fd5129c4f,899,,"[116.4, 72.0]",3754316,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Wing,33,Liverpool,24,"['85339c78-9f5e-4cd7-a588-83f569d88287', 'a68e8912-217e-4c8c-9413-ff23df2fe8e9']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:18:53.751,Carry,
,,,,"[55.0, 52.2]",,,,,,,,,,,,0.876956,,,,,,,,,,,,,be39cb5b-b5be-461a-8452-e159fe079ab2,907,,"[54.4, 52.6]",3754316,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,33,Liverpool,24,"['42692817-51d0-4704-b409-c90e5195b999', '6bbc75ed-8af5-4bf9-8075-1a130aa8419e', 'c63df387-918d-46bc-b01a-023d54d89a45']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:19:03.586,Carry,True
,,,,"[62.3, 71.7]",,,,,,,,,,,,3.930365,,,,,,,,,,,,,d778374d-e431-4b09-ae95-81005dbeba15,911,,"[50.5, 72.9]",3754316,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,33,Liverpool,24,"['47a42a30-2df4-4cb4-8367-daecc76de720', 'a2b3f117-b308-4dac-a60b-28b894d31ac7']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:19:07.363,Carry,
,,,,"[39.0, 20.9]",,,,,,,,,,,,1.190846,,,,,,,,,,,,,21f89b2b-07cb-4674-a086-359f2ebf528c,915,,"[34.8, 21.9]",3754316,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Left Center Back,33,Liverpool,24,"['0f16bf2f-475a-4602-9d3f-016e5f4a6bc2', '4709dac5-e795-4884-9b4b-a3ec84f4d4fd']",12,,,,,,,,,,,,,,,,,Sunderland,41,00:19:12.613,Carry,
,,,,"[42.7, 30.7]",,,,,,,,,,,,1.157683,,,,,,,,,,,,,1ec132d6-c1d6-4027-8028-7aa14a0174de,918,,"[41.1, 30.3]",3754316,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,33,Liverpool,24,"['66461083-39f7-423a-8f10-1397baf019e6', 'abf11d0d-22ed-4095-aafc-183f99d0c79d', 'cb45c7ca-b251-4257-abd8-3fd44ca23e82']",14,,,,,,,,,,,,,,,,,Sunderland,41,00:19:14.599,Carry,True
,,,,"[98.9, 32.4]",,,,,,,,,,,,3.070665,,,,,,,,,,,,,8ad42faa-c440-47cb-9cb7-6acf81e8f114,923,,"[81.1, 37.1]",3754316,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,33,Liverpool,24,"['59a2a339-53da-4bc3-a4b4-20c6c00339fe', 'b80fa6b6-c807-40b3-bbec-9421d7261110']",16,,,,,,,,,,,,,,,,,Liverpool,24,00:19:16.920,Carry,
,,,,"[103.9, 17.1]",,,,,,,,,,,,1.437331,,,,,,,,,,,,,3167e681-7ab6-43f7-8b90-7d7e5a076c16,940,,"[95.3, 13.3]",3754316,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,34,Liverpool,24,"['3500fc7d-3504-48b3-8670-204b1b51133e', '98616707-c329-4f52-a7a4-67e14678440c']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:20:26.099,Carry,
,,,,"[111.5, 1.3]",,,,,,,,,,,,0.295595,,,,,,,,,,,,,8ebae5a6-c7fb-494f-82f8-b83971857d91,945,,"[113.8, 0.5]",3754316,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,34,Liverpool,24,"['2d415b12-e89d-49f7-a8aa-61a5b39fc36a', 'ec2768db-563f-46b4-9760-d58902df1138']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:20:31.948,Carry,
,,,,"[114.5, 5.9]",,,,,,,,,,,,2.006565,,,,,,,,,,,,,78bd4168-29bb-4884-94aa-fdc81474884b,948,,"[109.1, 5.9]",3754316,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alberto Moreno Pérez,3515.0,Left Back,34,Liverpool,24,"['05be5b3f-d168-446c-935f-42902bf2232a', '09324e23-05fe-4052-b967-a1283ea787fe', 'ce5d121b-03d3-4d3f-ae0a-1feb6bba54df']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:20:33.229,Carry,True
,,,,"[104.5, 4.8]",,,,,,,,,,,,0.922008,,,,,,,,,,,,,f42fe692-bbfb-4071-b7fd-cca8e966e9d1,952,,"[103.1, 3.7]",3754316,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,34,Liverpool,24,"['8b0445d6-055e-4eda-9858-77cf1ba547cb', 'fb1ce265-60c6-456c-b4fe-77f5030e5147']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:20:36.569,Carry,
,,,,"[97.8, 29.2]",,,,,,,,,,,,1.979915,,,,,,,,,,,,,13756c23-8b66-4988-9d5e-fe4cdbbfd080,955,,"[98.5, 33.3]",3754316,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordan Brian Henderson,3532.0,Right Defensive Midfield,34,Liverpool,24,"['a9e6c980-f25c-471c-95c3-905624da0d3c', 'ace9d861-d5b8-497b-b988-b04812061620', 'c4424e25-3cbe-4b02-bd0e-60ad1f2547c1']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:20:39.005,Carry,True
,,,,"[58.4, 35.9]",,,,,,,,,,,,1.768045,,,,,,,,,,,,,efdce5c9-3f52-4c3e-b350-54ba313d4762,968,,"[54.0, 36.2]",3754316,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Wahbi Khazri,3196.0,Left Midfield,36,Liverpool,24,"['0560df6c-bfeb-41e7-8e00-b48922af569c', '8544e7b1-04d8-4aa3-a90e-6a0da3d0c922']",11,,,,,,,,,,,,,,,,,Sunderland,41,00:22:11.316,Carry,
,,,,"[8.4, 43.8]",,,,,,,,,,,,1.367973,,,,,,,,,,,,,033207a8-f8ee-4d10-ad82-0f3d013d63f6,971,,"[4.9, 44.3]",3754316,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Simon Mignolet,3539.0,Goalkeeper,36,Liverpool,24,"['0442857c-1032-43e8-afd6-1b035486db41', '597b545c-5b15-4eb9-a601-cbefc5e0f939']",15,,,,,,,,,,,,,,,,,Liverpool,24,00:22:15.768,Carry,
,,,,"[38.0, 20.8]",,,,,,,,,,,,2.563093,,,,,,,,,,,,,40116cab-5178-41b9-bfaf-6b12a766a04e,974,,"[31.3, 22.6]",3754316,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Mamadou Sakho,3483.0,Left Center Back,36,Liverpool,24,"['0deec8c9-29f8-4de6-8d2c-ca832cae1666', 'a6fd4f58-f824-4f7f-8466-ce7200fc40c2']",19,,,,,,,,,,,,,,,,,Liverpool,24,00:22:19.474,Carry,
,,,,"[53.0, 37.1]",,,,,,,,,,,,2.224732,,,,,,,,,,,,,9b64bfd9-2b05-4022-9997-3c34201e2322,977,,"[42.2, 35.1]",3754316,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Emre Can,3493.0,Left Defensive Midfield,36,Liverpool,24,"['0a38602a-0eb2-4713-a4ef-5be7a4f84891', 'e61df442-46d3-4ce4-9f43-efe1e63b018b']",23,,,,,,,,,,,,,,,,,Liverpool,24,00:22:23.356,Carry,
,,,,"[71.4, 15.0]",,,,,,,,,,,,3.62318,,,,,,,,,,,,,cc61ac7f-9c27-4fcc-81c3-d561bbc45778,980,,"[52.9, 19.4]",3754316,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Mamadou Sakho,3483.0,Left Center Back,36,Liverpool,24,"['287b3613-6903-4ecf-9b15-e44f6b0ae27d', '4579923b-22c2-4518-a7d2-a379264463a2']",27,,,,,,,,,,,,,,,,,Liverpool,24,00:22:27.534,Carry,
,,,,"[70.3, 6.9]",,,,,,,,,,,,2.528901,,,,,,,,,,,,,e516b4e9-2882-448d-938a-6f85163466f1,983,,"[77.7, 2.3]",3754316,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Alberto Moreno Pérez,3515.0,Left Back,36,Liverpool,24,"['1885bc35-2415-4bee-bb00-37ed55ed15c1', 'cb3b5561-5a79-4435-a81f-855fcf3bb688']",32,,,,,,,,,,,,,,,,,Liverpool,24,00:22:32.214,Carry,
,,,,"[71.1, 47.6]",,,,,,,,,,,,2.9351,,,,,,,,,,,,,91bab20e-9945-45ab-b159-0071c4fb38cc,986,,"[65.4, 33.7]",3754316,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Emre Can,3493.0,Left Defensive Midfield,36,Liverpool,24,"['76747d09-b974-4a07-882d-8500b4ea9d06', '88f8ea03-e83b-424e-9184-425f4b2ef2a0']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:22:36.226,Carry,
,,,,"[86.3, 75.5]",,,,,,,,,,,,0.7307,,,,,,,,,,,,,7367f53c-8a7c-4bcb-a005-f6c810659cbd,989,,"[86.3, 75.9]",3754316,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Nathaniel Edwin Clyne,4590.0,Right Back,36,Liverpool,24,"['0530b33e-baf7-40b8-be6d-d0d532106c53', '19ed0715-8d35-4998-8b99-f4134317cd58', '311a9a49-e3a3-4619-a8b8-c094cd15f31b']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:22:40.756,Carry,True
,,,,"[108.0, 33.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,6e03e15e-5a87-4585-a56e-b479881f966b,998,,"[107.7, 33.5]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,37,Liverpool,24,"['5e45d17b-f15d-42ce-97e1-37ec8291c8df', 'b712089e-5905-4fc1-9d69-cc491740773b']",23,,,,,,,,,,,,,,,,,Liverpool,24,00:25:23.280,Carry,
,,,,"[106.3, 35.9]",,,,,,,,,,,,0.74793,,,,,,,,,,,,,9c240364-836d-40af-94fc-059787cbe57e,1006,,"[106.3, 35.9]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,37,Liverpool,24,"['129d8d25-940d-4b98-bac5-63b363e3cece', '49c41f94-cd6e-4d3a-b2a3-8b9bbd1b9d09', 'df0859d1-3f19-44e7-b522-a58b4bfd9c26']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:25:25.560,Carry,True
,,,,"[90.9, 30.6]",,,,,,,,,,,,1.13867,,,,,,,,,,,,,a9397814-0923-4f50-99db-50a15d64eaf6,1011,,"[88.7, 33.5]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Brian Henderson,3532.0,Right Defensive Midfield,37,Liverpool,24,"['015d28dd-8a23-4581-97df-13198fbcb09d', '5c7b2c20-44a8-40b8-aa69-60d268890573', '643262e9-afbc-4a87-8418-fc32e98bde44']",27,,,,,,,,,,,,,,,,,Liverpool,24,00:25:27.790,Carry,True
,,,,"[83.2, 19.8]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,58e3416d-cda8-42c5-bd9f-4121110057b8,1015,,"[83.2, 19.8]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Moreno Pérez,3515.0,Left Back,37,Liverpool,24,"['ab52e154-9b2e-4379-8ed9-c3e01464929a', 'ae6af5a9-cab7-4e00-9b0d-1b997cba689f']",30,,,,,,,,,,,,,,,,,Liverpool,24,00:25:30.595,Carry,
,,,,"[63.7, 26.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,41a4059f-dd91-4843-a04b-3cf95b0ba27f,1025,,"[63.7, 29.1]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,38,Liverpool,24,"['35bdc876-ec75-4eff-acfa-798af0bad301', 'c203497b-b25d-4e98-b3a0-95e93e083ed4']",46,,,,,,,,,,,,,,,,,Liverpool,24,00:25:46.624,Carry,
,,,,"[55.8, 21.2]",,,,,,,,,,,,1.716284,,,,,,,,,,,,,882038c9-1a9e-44ae-ace8-8f25bb62923b,1028,,"[56.3, 19.0]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,38,Liverpool,24,"['0bf41fa8-d309-48e1-9304-d887e7ea89ce', '2c94e65c-7e85-4296-9477-02c7f625e386']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:25:47.771,Carry,
,,,,"[54.4, 50.2]",,,,,,,,,,,,2.31661,,,,,,,,,,,,,a468d772-7036-405b-b002-cda5b977200d,1031,,"[55.4, 43.5]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,38,Liverpool,24,"['419e079a-652a-43a0-aedb-45692dffb280', '81bbdf17-6c36-4f29-a829-bcfbf3edde0a']",51,,,,,,,,,,,,,,,,,Liverpool,24,00:25:51.555,Carry,
,,,,"[61.0, 34.9]",,,,,,,,,,,,2.181263,,,,,,,,,,,,,a710bbcd-88e3-4231-a399-18266e797e95,1034,,"[56.8, 34.3]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,38,Liverpool,24,"['44e3b678-ff0f-4c90-8635-6e48546acdfd', '9a9bd554-5b0d-4b8e-8ed2-c2b3bc57f644']",54,,,,,,,,,,,,,,,,,Liverpool,24,00:25:54.888,Carry,
,,,,"[69.6, 18.7]",,,,,,,,,,,,1.700061,,,,,,,,,,,,,9eeefae8-054f-49fa-b829-7ebea6efb6a0,1037,,"[69.6, 18.7]",3754316,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,38,Liverpool,24,"['51c5c105-050d-4795-92cf-aebdf2294426', '9cfdc3c5-8d27-4473-8aed-dcbca6f1a621']",58,,,,,,,,,,,,,,,,,Liverpool,24,00:25:58.172,Carry,
,,,,"[75.2, 1.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,8257e638-b8b6-4cff-8670-8abb10350f83,1040,,"[75.2, 1.1]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,38,Liverpool,24,"['a5e9e5ec-d4c1-46b1-85c2-cb51541e92ef', 'a87eceba-f9d7-45bc-8082-f9eaae546f51']",0,,,,,,,,,,,,,,,,,Liverpool,24,00:26:00.690,Carry,
,,,,"[49.1, 15.7]",,,,,,,,,,,,3.00944,,,,,,,,,,,,,e9083b70-587d-483d-b329-a3cd09c62dd1,1043,,"[55.0, 10.8]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,38,Liverpool,24,"['a48d2afa-51f9-48d1-87c0-62b53377dda3', 'e4bf3c4d-40d2-41a8-b21e-dd457a10b434']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:26:02.618,Carry,
,,,,"[62.6, 58.4]",,,,,,,,,,,,2.416038,,,,,,,,,,,,,36d95af3-3fb3-458f-ac09-c8cf535a880b,1046,,"[50.5, 53.6]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,38,Liverpool,24,"['72d29b3c-4fb3-4ee7-81ca-30e277971f84', '830306a8-6082-4387-8a39-ad6ba4a4096c']",8,,,,,,,,,,,,,,,,,Liverpool,24,00:26:08.249,Carry,
,,,,"[62.7, 26.1]",,,,,,,,,,,,4.13092,,,,,,,,,,,,,14941311-515d-4104-b6d4-93ab4e9d64ca,1051,,"[44.0, 28.9]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,38,Liverpool,24,"['19083a24-4497-402f-954a-001aa4a4657c', 'fc8d1bfd-33d4-4bd6-818e-f4538863da8f']",15,,,,,,,,,,,,,,,,,Liverpool,24,00:26:15.032,Carry,
,,,,"[74.8, 2.1]",,,,,,,,,,,,1.384122,,,,,,,,,,,,,453d0c74-1092-46be-9179-a4d7ffe306a0,1054,,"[75.8, 1.3]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,38,Liverpool,24,"['66f755d4-7081-4779-a354-759ef6eaff05', '7f54a7bc-4196-485a-bc5f-123e46bd0a88']",20,,,,,,,,,,,,,,,,,Liverpool,24,00:26:20.983,Carry,
,,,,"[39.5, 61.7]",,,,,,,,,,,,2.275798,,,,,,,,,,,,,749e553a-7b7c-44a8-a92d-30b2bd7670c0,1059,,"[32.7, 62.7]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lee Cattermole,10783.0,Right Center Midfield,38,Liverpool,24,"['08cd01c4-d653-4335-baaa-d89ae2a47640', '0dc8dee4-ac49-46b1-b6d2-e1f61662b15e', 'c2720d69-cbda-4db4-b8a7-e8b0f9e94868']",24,,,,,,,,,,,,,,,,,Sunderland,41,00:26:24.294,Carry,True
,,,,"[81.5, 64.1]",,,,,,,,,,,,2.227354,,,,,,,,,,,,,3141f850-ff6e-4a49-b2e2-b72463aa7b6f,1063,,"[67.6, 76.2]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dame N''Doye,16295.0,Right Midfield,38,Liverpool,24,"['5e9168b8-8106-4976-95ec-2ccb3b6b1016', 'a9083fcf-e264-4d2f-86fd-ad0c28c9eb90', 'ce1f3a58-f3e1-4ba8-bc5f-e847dc9956b9']",29,,,,,,,,,,,,,,,,,Sunderland,41,00:26:29.426,Carry,True
,,,,"[21.9, 19.4]",,,,,,,,,,,,1.603588,,,,,,,,,,,,,67abc328-b610-444f-948d-e63346cc0499,1069,,"[20.1, 21.2]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,38,Liverpool,24,"['43f91dbf-273e-477c-bb32-fd48c17ec51d', 'ee47dc5a-862a-46d9-9739-327e2f5dbcd7']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:26:36.130,Carry,
,,,,"[35.8, 2.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,4a54e817-ff78-4c69-8760-fead4a6defcd,1072,,"[35.9, 2.5]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Wing,38,Liverpool,24,"['531fbd1a-6b95-41f2-938a-a4e3e913bec6', 'bc8e9247-79df-4337-a13b-94ad857436c4']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:26:39.166,Carry,
,,,,"[29.5, 12.4]",,,,,,,,,,,,1.055867,,,,,,,,,,,,,be697c52-89b8-4724-b71e-22d8884c1b12,1075,,"[26.5, 10.5]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,38,Liverpool,24,"['d0a1f568-f8d7-4929-8f58-23fd1ff0da9a', 'f0d05952-f890-4a19-9c5f-49deeb1ee805']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:26:40.171,Carry,
,,,,"[48.0, 30.3]",,,,,,,,,,,,5.909465,,,,,,,,,,,,,22ac96d1-066d-4b14-96ae-4d0254fe448e,1078,,"[35.2, 20.2]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,38,Liverpool,24,"['5c67f5e9-4a99-4921-9a88-5e97d77721c3', '917440cb-45db-4eed-80b8-2220b4c8aba5']",42,,,,,,,,,,,,,,,,,Liverpool,24,00:26:42.504,Carry,
,,,,"[58.7, 10.0]",,,,,,,,,,,,1.550169,,,,,,,,,,,,,322f65fa-372c-47f9-a3bf-73e66268dfdd,1081,,"[54.9, 10.5]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,38,Liverpool,24,"['244517f8-57fa-4f4a-a8cb-921bda97da04', '870e8f75-8a14-4cd1-8873-0daa44c79f22']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:26:49.683,Carry,
,,,,"[47.4, 26.4]",,,,,,,,,,,,3.897203,,,,,,,,,,,,,24279e9f-3c74-4783-9984-55a82d797be7,1086,,"[47.8, 15.6]",3754316,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Defensive Midfield,38,Liverpool,24,"['75e0e42f-7f06-4fd3-9009-f16387749428', 'cba0365a-b8fa-48b5-bb9d-8e4cfe7630d8']",57,,,,,,,,,,,,,,,,,Liverpool,24,00:26:57.780,Carry,
,,,,"[30.2, 26.8]",,,,,,,,,,,,1.865254,,,,,,,,,,,,,61cb6099-ddd2-4739-8149-5c44476f2465,1096,,"[31.6, 24.7]",3754316,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,40,Liverpool,24,"['42dd732d-6663-45fd-b30c-d27b5772841b', '6fec5432-234a-4485-b395-e02d37348083']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:27:43.217,Carry,
,,,,"[11.6, 39.7]",,,,,,,,,,,,0.896631,,,,,,,,,,,,,540975e2-25d7-4e9b-ba58-631e9236ec30,1099,,"[9.0, 37.9]",3754316,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,40,Liverpool,24,"['7dbd2065-7293-4009-9be6-83e5b5b34d42', '8c480746-f2b6-458f-8ede-d3a5ac408615']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:27:47.746,Carry,
,,,,"[56.1, 7.8]",,,,,,,,,,,,0.580156,,,,,,,,,,,,,4560796e-9c19-42ad-9f66-823fbcbbe4cf,1106,,"[52.2, 6.6]",3754316,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,41,Sunderland,41,"['0845acfd-9255-4399-bc0b-1efc43b4b4ee', '4be498fc-6246-449d-90f3-b31db22451b3', '4faa401d-700d-4187-bfc0-9033aecfe096', '713b3327-d6f0-4491-937a-179ba1f44f24']",53,,,,,,,,,,,,,,,,,Sunderland,41,00:27:53.262,Carry,True
,,,,"[58.0, 13.2]",,,,,,,,,,,,1.606982,,,,,,,,,,,,,576aae03-f0d0-4efe-a006-a0d25e080ba4,1109,,"[56.1, 7.8]",3754316,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,41,Sunderland,41,"['4faa401d-700d-4187-bfc0-9033aecfe096', '713b3327-d6f0-4491-937a-179ba1f44f24', 'c1a8bd0c-08ee-4ecf-b82c-cfe2adf4de37', 'dee56c4b-cd12-4368-a4db-7c38c2f1bca8']",53,,,,,,,,,,,,,,,,,Sunderland,41,00:27:53.842,Carry,True
,,,,"[69.6, 3.9]",,,,,,,,,,,,1.960732,,,,,,,,,,,,,5675655f-90e7-4df5-911a-af1e9c7dae3d,1113,,"[63.0, 4.9]",3754316,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Left Midfield,41,Sunderland,41,"['158be469-fcfc-4b7c-a7ff-7713f2a3ee4b', '5ad525f3-902e-4f58-9d0f-f42d6007c455', '883790d2-63e9-4870-bfeb-cd8c4778e5e4']",56,,,,,,,,,,,,,,,,,Sunderland,41,00:27:56.086,Carry,True
,,,,"[96.8, 16.4]",,,,,,,,,,,,1.146604,,,,,,,,,,,,,bdde6e95-d9c8-4ae4-8e60-316dff4437cc,1120,,"[87.1, 12.9]",3754316,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Left Midfield,41,Sunderland,41,"['50d6dfdd-e76b-4a30-bbe0-059310573b7c', 'c638e5b0-bb5f-48de-b86b-03e8c8f08bdb', 'c6ec482e-804c-4b41-9f36-cae06ebda928', 'f277ab16-c2c0-46b4-b50a-a3c5214adc56']",0,,,,,,,,,,,,,,,,,Sunderland,41,00:28:00.856,Carry,True
,,,,"[23.3, 63.0]",,,,,,,,,,,,0.25709,,,,,,,,,,,,,d03c90ec-e00e-4513-ba7f-ee85d467255e,1127,,"[23.3, 63.0]",3754316,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,41,Sunderland,41,"['9e7ad48d-2c8e-49e3-9766-627bd9c5485b', 'd2fb657b-0b39-4d11-90da-f631c59ad209']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:28:03.816,Carry,
,,,,"[96.4, 8.0]",,,,,,,,,,,,0.90203,,,,,,,,,,,,,f1ed6217-abd2-4230-acfe-45a740b87fa9,1130,,"[100.3, 9.7]",3754316,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,41,Sunderland,41,"['48fce0a0-aa95-47b5-8ee8-69db8876df6d', 'ebf8baf3-f8c9-456d-b39c-f2bf4aae4dbb']",5,,,,,,,,,,,,,,,,,Sunderland,41,00:28:05.653,Carry,
